pair,pred_mm,fused_mm,err_mm,abs_err_mm
A-B,3049.6667274749448,3050.0,-0.33327252505523575,0.33327252505523575
A-C,4466.49718933056,4466.474375821288,0.022813509272054944,0.022813509272054944
A-D,4272.987991910246,4272.5990099009905,0.3889820092554146,0.3889820092554146
A-E,1387.6610007792226,1387.636592266583,0.024408512639638502,0.024408512639638502
A-F,3392.159419633225,3392.0,0.15941963322484298,0.15941963322484298
A-G,4649.833286573536,4649.576470588236,0.2568159852999088,0.2568159852999088
A-H,4293.5225120343,4294.0570962479605,-0.5345842136603096,0.5345842136603096
B-C,1981.7363198161697,1981.1529411764702,0.5833786396995038,0.5833786396995038
B-D,3570.2909816414513,3571.0,-0.7090183585487466,0.7090183585487466
B-E,3410.9002045365633,3410.5586206896546,0.34158384690863386,0.34158384690863386
B-F,1317.6963962573266,1317.6739255014327,0.022470755893891692,0.022470755893891692
B-G,2477.10583582345,2477.8578680203045,-0.7520321968545431,0.7520321968545431
B-H,3749.304363214973,3748.549875311721,0.7544879032520839,0.7544879032520839
C-D,2550.036965602188,2549.1327433628317,0.9042222393563861,0.9042222393563861
C-E,4614.30335389861,4615.0,-0.6966461013898879,0.6966461013898879
C-F,2268.0493198065674,2268.0,0.04931980656738233,0.04931980656738233
C-G,1450.335712087355,1449.8388969521043,0.4968151352506993,0.4968151352506993
C-H,2875.909008997704,2876.4697247706417,-0.5607157729377832,0.5607157729377832
D-E,4344.6159973811655,4344.441379310345,0.17461807082054293,0.17461807082054293
D-F,3821.839169575754,3822.192941176471,-0.3537716007167546,0.3537716007167546
D-G,2968.982415742672,2969.1421319796955,-0.159716237023531,0.159716237023531
D-H,1416.8361261630814,1416.731506849315,0.10461931376630673,0.10461931376630673
E-F,3202.76529195822,3203.0,-0.23470804177986793,0.23470804177986793
E-G,4360.046138458876,4359.500000000001,0.546138458875248,0.546138458875248
E-H,3907.233325689192,3907.334872979215,-0.1015472900230634,0.1015472900230634
F-G,1886.3714804970957,1886.5,-0.1285195029042825,0.1285195029042825
F-H,3502.2116977554665,3501.780487804878,0.43120995058870903,0.43120995058870903
G-H,2548.421090657436,2548.7737556561087,-0.3526649986729353,0.3526649986729353
