row_spec,seed_id,stage,cache_key,wall_time_s,gpu_warmup,repeat_count,wall_time_min_s,wall_time_max_s,chunk_id,gpu_device,child_run_id
R2:L0:I0:T6,S04,simulate_imu_prior,L0:I0,0.1245195199999216,,,,,agreement_0000,cuda:0,phase4_BALANCE_CUDA_R0_S04_5090D_20260606T221157Z_agreement_0000_cuda0
R2:L0:I0:T6,S04,build_track_tensors,L0:I0,0.2866604119999465,,,,,agreement_0000,cuda:0,phase4_BALANCE_CUDA_R0_S04_5090D_20260606T221157Z_agreement_0000_cuda0
R2:L0:I0:T6,S04,cpu_golden,,0.1623287709999203,,,,,agreement_0000,cuda:0,phase4_BALANCE_CUDA_R0_S04_5090D_20260606T221157Z_agreement_0000_cuda0
R2:L0:I0:T6,S04,torch_gpu,,0.9943059820006964,0.0,1.0,0.9943059820006964,0.9943059820006964,agreement_0000,cuda:0,phase4_BALANCE_CUDA_R0_S04_5090D_20260606T221157Z_agreement_0000_cuda0
R2:L2:I3:T6,S04,simulate_imu_prior,L2:I3,1.1948776459994406,,,,,agreement_0000,cuda:0,phase4_BALANCE_CUDA_R0_S04_5090D_20260606T221157Z_agreement_0000_cuda0
R2:L2:I3:T6,S04,build_track_tensors,L2:I3,0.2503739499998119,,,,,agreement_0000,cuda:0,phase4_BALANCE_CUDA_R0_S04_5090D_20260606T221157Z_agreement_0000_cuda0
R2:L2:I3:T6,S04,cpu_golden,,0.6475720100006583,,,,,agreement_0000,cuda:0,phase4_BALANCE_CUDA_R0_S04_5090D_20260606T221157Z_agreement_0000_cuda0
R2:L2:I3:T6,S04,torch_gpu,,0.2585771280000699,0.0,1.0,0.2585771280000699,0.2585771280000699,agreement_0000,cuda:0,phase4_BALANCE_CUDA_R0_S04_5090D_20260606T221157Z_agreement_0000_cuda0
R4:L8:I1+I2+I3+I8:T8,S04,simulate_imu_prior,L8:I1+I2+I3+I8,0.6355699769992498,,,,,agreement_0001,cuda:0,phase4_BALANCE_CUDA_R0_S04_5090D_20260606T221157Z_agreement_0001_cuda0
R4:L8:I1+I2+I3+I8:T8,S04,build_track_tensors,L8:I1+I2+I3+I8,0.2411617459993067,,,,,agreement_0001,cuda:0,phase4_BALANCE_CUDA_R0_S04_5090D_20260606T221157Z_agreement_0001_cuda0
R4:L8:I1+I2+I3+I8:T8,S04,cpu_golden,,0.141712304000066,,,,,agreement_0001,cuda:0,phase4_BALANCE_CUDA_R0_S04_5090D_20260606T221157Z_agreement_0001_cuda0
R4:L8:I1+I2+I3+I8:T8,S04,torch_gpu,,0.6979604319994905,0.0,1.0,0.6979604319994905,0.6979604319994905,agreement_0001,cuda:0,phase4_BALANCE_CUDA_R0_S04_5090D_20260606T221157Z_agreement_0001_cuda0
R4:L14:I1+I2+I3+I8:T8,S04,simulate_imu_prior,L14:I1+I2+I3+I8,0.7850731320004343,,,,,agreement_0001,cuda:0,phase4_BALANCE_CUDA_R0_S04_5090D_20260606T221157Z_agreement_0001_cuda0
R4:L14:I1+I2+I3+I8:T8,S04,build_track_tensors,L14:I1+I2+I3+I8,0.0992210560007151,,,,,agreement_0001,cuda:0,phase4_BALANCE_CUDA_R0_S04_5090D_20260606T221157Z_agreement_0001_cuda0
R4:L14:I1+I2+I3+I8:T8,S04,cpu_golden,,0.273685017000389,,,,,agreement_0001,cuda:0,phase4_BALANCE_CUDA_R0_S04_5090D_20260606T221157Z_agreement_0001_cuda0
