a,b,master,dist_mm,quality_percent,raw_mm,ok,fail
A,H,A,2772,95,2772,1,0
A,B,A,1757,91,1757,1,0
A,C,A,3082,100,3082,1,0
A,D,A,2603,95,2603,1,0
A,E,A,1715,91,1715,1,0
A,F,A,2900,100,2900,1,0
A,G,A,3197,100,3197,1,0
A,H,A,2772,95,2772,1,0
A,B,A,1751,92,1751,1,0
A,C,A,2984,100,2984,1,0
A,D,A,2585,96,2585,1,0
A,E,A,1715,91,1715,1,0
A,F,A,3226,100,3226,1,0
A,G,A,3257,100,3257,1,0
A,H,A,2777,88,2777,1,0
A,B,A,1762,92,1762,1,0
A,C,A,3011,100,3011,1,0
A,D,A,2599,96,2599,1,0
A,E,A,1675,88,1675,1,0
A,F,A,3232,100,3232,1,0
A,G,A,3263,100,3263,1,0
A,H,A,2780,88,2780,1,0
A,B,A,1775,92,1775,1,0
A,C,A,3015,100,3015,1,0
A,D,A,2566,96,2566,1,0
A,E,A,1660,88,1660,1,0
A,F,A,3273,100,3273,1,0
A,G,A,3269,100,3269,1,0
A,H,A,2826,89,2826,1,0
A,B,A,1735,92,1735,1,0
A,C,A,2978,100,2978,1,0
A,D,A,2539,96,2539,1,0
A,E,A,1645,89,1645,1,0
A,F,A,3252,100,3252,1,0
A,G,A,3274,100,3274,1,0
A,H,A,2808,89,2808,1,0
A,B,A,1773,93,1773,1,0
A,C,A,3075,100,3075,1,0
A,D,A,2532,96,2532,1,0
A,E,A,1762,89,1762,1,0
A,F,A,3261,100,3261,1,0
A,G,A,3248,100,3248,1,0
A,H,A,2859,90,2859,1,0
A,B,A,1779,93,1779,1,0
A,C,A,3029,100,3029,1,0
A,D,A,2591,96,2591,1,0
A,E,A,1660,90,1660,1,0
A,F,A,3290,100,3290,1,0
A,G,A,3266,100,3266,1,0
A,H,A,2757,90,2757,1,0
A,B,A,1783,93,1783,1,0
A,C,A,3058,100,3058,1,0
A,D,A,2563,96,2563,1,0
A,E,A,1768,90,1768,1,0
A,F,A,3273,100,3273,1,0
A,G,A,3233,100,3233,1,0
A,H,A,2786,90,2786,1,0
A,B,A,1771,93,1771,1,0
A,C,A,3040,100,3040,1,0
A,D,A,2562,96,2562,1,0
A,E,A,1768,90,1768,1,0
A,F,A,2395,100,2395,1,0
A,G,A,3222,100,3222,1,0
A,H,A,2786,90,2786,1,0
A,B,A,1754,94,1754,1,0
A,C,A,3033,100,3033,1,0
A,D,A,2587,100,2587,1,0
A,E,A,1618,88,1618,1,0
A,F,A,2810,100,2810,1,0
A,G,A,3226,100,3226,1,0
A,H,A,2794,88,2794,1,0
A,B,A,1750,94,1750,1,0
A,C,A,3051,100,3051,1,0
A,D,A,2556,100,2556,1,0
A,E,A,1644,88,1644,1,0
A,F,A,3280,100,3280,1,0
A,G,A,3264,100,3264,1,0
A,H,A,2787,89,2787,1,0
A,B,A,1799,94,1799,1,0
A,C,A,3051,100,3051,1,0
A,D,A,2561,100,2561,1,0
A,E,A,1720,89,1720,1,0
A,F,A,3296,100,3296,1,0
A,G,A,3262,100,3262,1,0
A,H,A,2797,90,2797,1,0
A,B,A,1788,95,1788,1,0
A,C,A,3001,95,3001,1,0
A,D,A,2549,100,2549,1,0
A,E,A,1734,90,1734,1,0
A,F,A,3257,100,3257,1,0
A,G,A,3266,100,3266,1,0
A,H,A,2809,90,2809,1,0
A,B,A,1788,95,1788,1,0
A,C,A,3042,95,3042,1,0
A,D,A,2592,100,2592,1,0
A,E,A,1734,90,1734,1,0
A,F,A,2426,100,2426,1,0
A,G,A,3265,100,3265,1,0
A,H,A,2812,90,2812,1,0
A,B,A,1786,90,1786,1,0
A,C,A,3019,95,3019,1,0
A,D,A,2563,100,2563,1,0
A,E,A,1664,86,1664,1,0
A,F,A,3240,100,3240,1,0
A,G,A,3222,100,3222,1,0
A,H,A,2809,91,2809,1,0
A,B,A,1793,91,1793,1,0
A,C,A,3031,95,3031,1,0
A,D,A,2564,100,2564,1,0
A,E,A,1735,86,1735,1,0
A,F,A,2432,100,2432,1,0
A,G,A,3235,100,3235,1,0
A,H,A,2847,91,2847,1,0
A,B,A,1763,91,1763,1,0
A,C,A,3031,95,3031,1,0
A,D,A,2565,100,2565,1,0
A,E,A,1661,87,1661,1,0
A,F,A,2821,100,2821,1,0
A,G,A,3260,100,3260,1,0
A,H,A,2772,92,2772,1,0
A,B,A,1772,92,1772,1,0
A,C,A,3040,96,3040,1,0
A,D,A,2540,100,2540,1,0
A,E,A,1636,88,1636,1,0
A,F,A,2827,100,2827,1,0
A,G,A,3258,100,3258,1,0
A,H,A,2797,92,2797,1,0
A,B,A,1772,92,1772,1,0
A,C,A,3049,96,3049,1,0
A,D,A,2575,100,2575,1,0
A,E,A,1667,88,1667,1,0
A,F,A,3293,100,3293,1,0
A,G,A,3238,100,3238,1,0
A,H,A,2768,92,2768,1,0
A,B,A,1775,92,1775,1,0
A,C,A,3056,96,3056,1,0
A,D,A,2551,100,2551,1,0
A,E,A,1715,88,1715,1,0
A,F,A,3266,100,3266,1,0
A,G,A,3243,100,3243,1,0
A,H,A,2820,92,2820,1,0
A,B,A,1784,92,1784,1,0
A,C,A,2995,96,2995,1,0
A,D,A,2554,100,2554,1,0
A,E,A,1694,89,1694,1,0
A,F,A,2413,100,2413,1,0
A,G,A,3206,100,3206,1,0
A,H,A,2775,93,2775,1,0
A,B,A,1747,93,1747,1,0
A,C,A,3024,96,3024,1,0
A,D,A,2557,100,2557,1,0
A,E,A,1728,89,1728,1,0
A,F,A,2427,100,2427,1,0
A,G,A,3206,100,3206,1,0
A,H,A,2812,93,2812,1,0
A,B,A,1779,93,1779,1,0
A,C,A,3002,96,3002,1,0
A,D,A,2555,100,2555,1,0
A,E,A,1712,90,1712,1,0
A,F,A,3249,100,3249,1,0
A,G,A,3228,100,3228,1,0
A,H,A,2803,93,2803,1,0
A,B,A,1771,93,1771,1,0
A,C,A,3051,96,3051,1,0
A,D,A,2563,100,2563,1,0
A,E,A,1635,90,1635,1,0
A,F,A,3255,100,3255,1,0
A,G,A,3219,100,3219,1,0
A,H,A,2785,93,2785,1,0
A,B,A,1779,93,1779,1,0
A,C,A,3051,96,3051,1,0
A,D,A,2584,100,2584,1,0
A,E,A,1743,90,1743,1,0
A,F,A,2418,100,2418,1,0
A,G,A,3233,100,3233,1,0
A,H,A,2789,94,2789,1,0
A,B,A,1784,94,1784,1,0
A,C,A,3013,94,3013,1,0
A,D,A,2569,100,2569,1,0
A,E,A,1689,94,1689,1,0
A,F,A,2386,100,2386,1,0
A,G,A,3261,100,3261,1,0
A,H,A,2786,94,2786,1,0
A,B,A,1751,94,1751,1,0
A,C,A,3020,94,3020,1,0
A,D,A,2561,100,2561,1,0
A,E,A,1767,94,1767,1,0
A,F,A,2848,100,2848,1,0
A,G,A,3267,100,3267,1,0
A,H,A,2806,94,2806,1,0
A,B,A,1812,94,1812,1,0
A,C,A,2968,94,2968,1,0
A,D,A,2548,100,2548,1,0
A,E,A,1649,94,1649,1,0
A,F,A,3271,100,3271,1,0
A,G,A,3265,100,3265,1,0
A,H,A,2791,95,2791,1,0
A,B,A,1852,95,1852,1,0
A,C,A,3047,95,3047,1,0
A,D,A,2536,100,2536,1,0
A,E,A,1647,95,1647,1,0
A,F,A,3259,100,3259,1,0
A,G,A,3268,100,3268,1,0
A,H,A,2832,95,2832,1,0
A,B,A,1775,95,1775,1,0
A,C,A,3014,95,3014,1,0
A,D,A,2562,100,2562,1,0
A,E,A,1738,95,1738,1,0
A,F,A,2825,100,2825,1,0
A,G,A,3251,100,3251,1,0
A,H,A,2777,95,2777,1,0
A,B,A,1795,95,1795,1,0
A,C,A,3009,95,3009,1,0
A,D,A,2562,100,2562,1,0
A,E,A,1664,95,1664,1,0
A,F,A,2804,100,2804,1,0
A,G,A,3211,100,3211,1,0
A,H,A,2788,95,2788,1,0
A,B,A,1829,95,1829,1,0
A,C,A,3051,95,3051,1,0
A,D,A,2562,100,2562,1,0
A,E,A,1736,95,1736,1,0
A,F,A,3271,100,3271,1,0
A,G,A,3243,100,3243,1,0
A,H,A,2811,95,2811,1,0
A,B,A,1756,95,1756,1,0
A,C,A,3027,95,3027,1,0
A,D,A,2566,95,2566,1,0
A,E,A,1732,95,1732,1,0
A,F,A,2839,100,2839,1,0
A,G,A,3219,100,3219,1,0
A,H,A,2823,96,2823,1,0
A,B,A,1754,96,1754,1,0
A,C,A,2987,96,2987,1,0
A,D,A,2562,96,2562,1,0
A,E,A,1685,96,1685,1,0
A,F,A,3249,100,3249,1,0
A,G,A,3263,100,3263,1,0
A,H,A,2784,96,2784,1,0
A,B,A,1806,96,1806,1,0
A,C,A,3034,96,3034,1,0
A,D,A,2563,96,2563,1,0
A,E,A,1685,96,1685,1,0
A,F,A,3232,100,3232,1,0
A,G,A,3252,100,3252,1,0
A,H,A,2744,96,2744,1,0
A,B,A,1790,96,1790,1,0
A,C,A,3064,96,3064,1,0
A,D,A,2589,96,2589,1,0
A,E,A,1756,92,1756,1,0
A,F,A,3280,100,3280,1,0
A,G,A,3251,100,3251,1,0
A,H,A,2819,96,2819,1,0
A,B,A,1785,96,1785,1,0
A,C,A,3012,96,3012,1,0
A,D,A,2566,96,2566,1,0
A,E,A,1667,92,1667,1,0
A,F,A,3269,100,3269,1,0
A,G,A,3274,100,3274,1,0
A,H,A,2815,96,2815,1,0
A,B,A,1787,96,1787,1,0
A,C,A,3012,96,3012,1,0
A,D,A,2568,96,2568,1,0
A,E,A,1738,93,1738,1,0
A,F,A,2830,100,2830,1,0
A,G,A,3255,100,3255,1,0
A,H,A,2831,96,2831,1,0
A,B,A,1791,96,1791,1,0
A,C,A,3066,93,3066,1,0
A,D,A,2587,96,2587,1,0
A,E,A,1651,93,1651,1,0
A,F,A,2822,100,2822,1,0
A,G,A,3260,100,3260,1,0
A,H,A,2787,96,2787,1,0
A,B,A,1797,93,1797,1,0
A,C,A,3090,93,3090,1,0
A,D,A,2587,96,2587,1,0
A,E,A,1675,93,1675,1,0
A,F,A,2863,100,2863,1,0
A,G,A,3196,100,3196,1,0
A,H,A,2762,96,2762,1,0
A,B,A,1818,94,1818,1,0
A,C,A,3007,93,3007,1,0
A,D,A,2588,93,2588,1,0
A,E,A,1658,93,1658,1,0
A,F,A,2846,100,2846,1,0
A,G,A,3219,100,3219,1,0
A,H,A,2838,100,2838,1,0
A,B,A,1752,94,1752,1,0
A,C,A,3025,94,3025,1,0
A,D,A,2538,94,2538,1,0
A,E,A,1665,94,1665,1,0
A,F,A,3267,100,3267,1,0
A,G,A,3228,100,3228,1,0
A,H,A,2806,100,2806,1,0
A,B,A,1720,94,1720,1,0
A,C,A,3052,94,3052,1,0
A,D,A,2597,94,2597,1,0
A,E,A,1696,94,1696,1,0
A,F,A,2781,100,2781,1,0
A,G,A,3221,100,3221,1,0
A,H,A,2822,100,2822,1,0
A,B,A,1751,95,1751,1,0
A,C,A,3010,94,3010,1,0
A,D,A,2585,94,2585,1,0
A,E,A,1716,94,1716,1,0
A,F,A,2446,100,2446,1,0
A,G,A,3234,100,3234,1,0
A,H,A,2783,100,2783,1,0
A,B,A,1755,95,1755,1,0
A,C,A,3000,95,3000,1,0
A,D,A,2583,95,2583,1,0
A,E,A,1627,95,1627,1,0
A,F,A,2482,100,2482,1,0
A,G,A,3217,100,3217,1,0
A,H,A,2818,100,2818,1,0
A,B,A,1778,95,1778,1,0
A,C,A,3010,95,3010,1,0
A,D,A,2583,95,2583,1,0
A,E,A,1634,95,1634,1,0
A,F,A,2830,100,2830,1,0
A,G,A,3219,100,3219,1,0
A,H,A,2789,100,2789,1,0
A,B,A,1778,95,1778,1,0
A,C,A,3066,95,3066,1,0
A,D,A,2562,95,2562,1,0
A,E,A,1715,91,1715,1,0
A,F,A,2814,100,2814,1,0
A,G,A,3238,100,3238,1,0
A,H,A,2827,100,2827,1,0
A,B,A,1800,91,1800,1,0
A,C,A,2959,95,2959,1,0
A,D,A,2537,95,2537,1,0
A,E,A,1719,91,1719,1,0
A,F,A,2836,100,2836,1,0
A,G,A,3197,100,3197,1,0
A,H,A,2770,100,2770,1,0
A,B,A,1822,92,1822,1,0
A,C,A,3074,95,3074,1,0
A,D,A,2570,95,2570,1,0
A,E,A,1666,92,1666,1,0
A,F,A,3267,100,3267,1,0
A,G,A,3250,100,3250,1,0
A,H,A,2809,100,2809,1,0
A,B,A,1781,92,1781,1,0
A,C,A,3021,96,3021,1,0
A,D,A,2571,96,2571,1,0
A,E,A,1702,92,1702,1,0
A,F,A,2832,100,2832,1,0
A,G,A,3234,100,3234,1,0
A,H,A,2780,100,2780,1,0
A,B,A,1786,92,1786,1,0
A,C,A,3061,96,3061,1,0
A,D,A,2577,96,2577,1,0
A,E,A,1717,92,1717,1,0
A,F,A,2818,100,2818,1,0
A,G,A,3247,100,3247,1,0
A,H,A,2824,100,2824,1,0
A,B,A,1747,92,1747,1,0
A,C,A,3029,96,3029,1,0
A,D,A,2554,96,2554,1,0
A,E,A,1670,92,1670,1,0
A,F,A,2824,100,2824,1,0
A,G,A,3248,100,3248,1,0
A,H,A,2821,100,2821,1,0
A,B,A,1802,93,1802,1,0
A,C,A,3070,96,3070,1,0
A,D,A,2580,96,2580,1,0
A,E,A,1681,93,1681,1,0
A,F,A,2845,100,2845,1,0
A,G,A,3284,100,3284,1,0
A,H,A,2861,100,2861,1,0
A,B,A,1802,93,1802,1,0
A,C,A,3024,96,3024,1,0
A,D,A,2562,96,2562,1,0
A,E,A,1681,93,1681,1,0
A,F,A,2839,100,2839,1,0
A,G,A,3226,100,3226,1,0
A,H,A,2758,100,2758,1,0
A,B,A,1783,90,1783,1,0
A,C,A,2965,96,2965,1,0
A,D,A,2597,96,2597,1,0
A,E,A,1662,90,1662,1,0
A,F,A,2791,100,2791,1,0
A,G,A,3283,100,3283,1,0
A,H,A,2850,100,2850,1,0
A,B,A,1797,90,1797,1,0
A,C,A,3064,96,3064,1,0
A,D,A,2599,96,2599,1,0
A,E,A,1662,90,1662,1,0
A,F,A,3273,100,3273,1,0
A,G,A,3212,100,3212,1,0
A,H,A,2815,100,2815,1,0
A,B,A,1773,94,1773,1,0
A,C,A,2996,96,2996,1,0
A,D,A,2581,96,2581,1,0
A,E,A,1657,88,1657,1,0
A,F,A,3244,100,3244,1,0
A,G,A,3243,100,3243,1,0
A,H,A,2842,100,2842,1,0
A,B,A,1793,94,1793,1,0
A,C,A,2987,100,2987,1,0
A,D,A,2602,100,2602,1,0
A,E,A,1679,88,1679,1,0
A,F,A,3212,100,3212,1,0
A,G,A,3247,100,3247,1,0
A,H,A,2783,100,2783,1,0
A,B,A,1776,94,1776,1,0
A,C,A,3020,100,3020,1,0
A,D,A,2597,100,2597,1,0
A,E,A,1729,89,1729,1,0
A,F,A,2842,100,2842,1,0
A,G,A,3268,100,3268,1,0
A,H,A,2810,100,2810,1,0
A,B,A,1793,95,1793,1,0
A,C,A,2996,100,2996,1,0
A,D,A,2554,100,2554,1,0
A,E,A,1754,90,1754,1,0
A,F,A,3234,100,3234,1,0
A,G,A,3243,100,3243,1,0
A,H,A,2806,100,2806,1,0
A,B,A,1780,95,1780,1,0
A,C,A,3018,100,3018,1,0
A,D,A,2582,100,2582,1,0
A,E,A,1682,90,1682,1,0
A,F,A,2829,100,2829,1,0
A,G,A,3251,100,3251,1,0
A,H,A,2830,100,2830,1,0
A,B,A,1790,95,1790,1,0
A,C,A,3093,100,3093,1,0
A,D,A,2592,100,2592,1,0
A,E,A,1723,90,1723,1,0
A,F,A,2783,100,2783,1,0
A,G,A,3251,100,3251,1,0
A,H,A,2836,100,2836,1,0
A,B,A,1770,95,1770,1,0
A,C,A,3003,100,3003,1,0
A,D,A,2562,100,2562,1,0
A,E,A,1626,91,1626,1,0
A,F,A,2852,100,2852,1,0
A,G,A,3262,95,3262,1,0
A,H,A,2837,100,2837,1,0
A,B,A,1758,95,1758,1,0
A,C,A,3052,100,3052,1,0
A,D,A,2585,100,2585,1,0
A,E,A,1720,91,1720,1,0
A,F,A,2841,100,2841,1,0
A,G,A,3240,95,3240,1,0
A,H,A,2846,100,2846,1,0
A,B,A,1784,96,1784,1,0
A,C,A,3035,100,3035,1,0
A,D,A,2575,100,2575,1,0
A,E,A,1716,92,1716,1,0
A,F,A,2827,100,2827,1,0
A,G,A,3251,95,3251,1,0
A,H,A,2783,100,2783,1,0
A,B,A,1784,96,1784,1,0
A,C,A,3084,100,3084,1,0
A,D,A,2595,100,2595,1,0
A,E,A,1701,92,1701,1,0
A,F,A,2826,100,2826,1,0
A,G,A,3205,96,3205,1,0
A,H,A,2825,100,2825,1,0
A,B,A,1787,92,1787,1,0
A,C,A,3029,100,3029,1,0
A,D,A,2559,100,2559,1,0
A,E,A,1701,92,1701,1,0
A,F,A,2821,100,2821,1,0
A,G,A,3210,96,3210,1,0
A,H,A,2834,100,2834,1,0
A,B,A,1787,92,1787,1,0
A,C,A,3048,100,3048,1,0
A,D,A,2579,100,2579,1,0
A,E,A,1721,89,1721,1,0
A,F,A,2457,100,2457,1,0
A,G,A,3193,96,3193,1,0
A,H,A,2807,100,2807,1,0
A,B,A,1727,89,1727,1,0
A,C,A,3004,100,3004,1,0
A,D,A,2581,100,2581,1,0
A,E,A,1714,89,1714,1,0
A,F,A,2452,100,2452,1,0
A,G,A,3234,96,3234,1,0
A,H,A,2761,100,2761,1,0
A,B,A,1802,90,1802,1,0
A,C,A,3036,100,3036,1,0
A,D,A,2594,100,2594,1,0
A,E,A,1738,90,1738,1,0
A,F,A,2810,100,2810,1,0
A,G,A,3219,96,3219,1,0
A,H,A,2779,100,2779,1,0
A,B,A,1798,90,1798,1,0
A,C,A,2974,100,2974,1,0
A,D,A,2602,100,2602,1,0
A,E,A,1712,90,1712,1,0
A,F,A,3223,100,3223,1,0
A,G,A,3180,96,3180,1,0
A,H,A,2773,100,2773,1,0
A,B,A,1779,90,1779,1,0
A,C,A,2951,100,2951,1,0
A,D,A,2569,100,2569,1,0
A,E,A,1652,90,1652,1,0
A,F,A,3141,100,3141,1,0
A,G,A,3214,96,3214,1,0
A,H,A,2800,100,2800,1,0
A,B,A,1764,94,1764,1,0
A,C,A,2987,100,2987,1,0
A,D,A,2560,100,2560,1,0
A,E,A,1677,94,1677,1,0
A,F,A,2447,100,2447,1,0
A,G,A,3217,96,3217,1,0
A,H,A,2824,100,2824,1,0
A,B,A,1767,94,1767,1,0
A,C,A,3006,100,3006,1,0
A,D,A,2577,100,2577,1,0
A,E,A,1637,94,1637,1,0
A,F,A,2397,100,2397,1,0
A,G,A,3249,100,3249,1,0
A,H,A,2800,100,2800,1,0
A,B,A,1747,94,1747,1,0
A,C,A,3058,100,3058,1,0
A,D,A,2535,100,2535,1,0
A,E,A,1645,94,1645,1,0
A,F,A,2395,100,2395,1,0
A,G,A,3242,100,3242,1,0
A,H,A,2803,100,2803,1,0
A,B,A,1788,95,1788,1,0
A,C,A,3020,100,3020,1,0
A,D,A,2576,100,2576,1,0
A,E,A,1732,95,1732,1,0
A,F,A,3259,100,3259,1,0
A,G,A,3234,100,3234,1,0
A,H,A,2781,100,2781,1,0
A,B,A,1810,95,1810,1,0
A,C,A,3011,100,3011,1,0
A,D,A,2579,100,2579,1,0
A,E,A,1742,95,1742,1,0
A,F,A,2495,100,2495,1,0
A,G,A,3213,100,3213,1,0
A,H,A,2806,100,2806,1,0
A,B,A,1763,95,1763,1,0
A,C,A,3069,100,3069,1,0
A,D,A,2533,100,2533,1,0
A,E,A,1633,95,1633,1,0
A,F,A,2840,100,2840,1,0
A,G,A,3231,100,3231,1,0
A,H,A,2833,100,2833,1,0
A,B,A,1734,95,1734,1,0
A,C,A,2998,100,2998,1,0
A,D,A,2584,100,2584,1,0
A,E,A,1700,95,1700,1,0
A,F,A,3277,100,3277,1,0
A,G,A,3245,100,3245,1,0
A,H,A,2833,100,2833,1,0
A,B,A,1811,95,1811,1,0
A,C,A,3049,100,3049,1,0
A,D,A,2558,100,2558,1,0
A,E,A,1719,95,1719,1,0
A,F,A,3276,100,3276,1,0
A,G,A,3261,100,3261,1,0
A,H,A,2810,100,2810,1,0
A,B,A,1788,96,1788,1,0
A,C,A,3043,100,3043,1,0
A,D,A,2567,100,2567,1,0
A,E,A,1708,96,1708,1,0
A,F,A,3245,100,3245,1,0
A,G,A,3218,100,3218,1,0
A,H,A,2800,100,2800,1,0
A,B,A,1727,96,1727,1,0
A,C,A,2961,100,2961,1,0
A,D,A,2588,100,2588,1,0
A,E,A,1699,96,1699,1,0
A,F,A,3240,100,3240,1,0
A,G,A,3249,100,3249,1,0
A,H,A,2810,100,2810,1,0
A,B,A,1803,96,1803,1,0
A,C,A,2999,100,2999,1,0
A,D,A,2595,100,2595,1,0
A,E,A,1686,96,1686,1,0
A,F,A,2926,100,2926,1,0
A,G,A,3276,100,3276,1,0
A,H,A,2779,100,2779,1,0
A,B,A,1816,96,1816,1,0
A,C,A,3024,100,3024,1,0
A,D,A,2552,100,2552,1,0
A,E,A,1739,96,1739,1,0
A,F,A,2420,100,2420,1,0
A,G,A,3245,100,3245,1,0
A,H,A,2835,100,2835,1,0
A,B,A,1819,96,1819,1,0
A,C,A,3056,100,3056,1,0
A,D,A,2580,100,2580,1,0
A,E,A,1693,96,1693,1,0
A,F,A,2835,100,2835,1,0
A,G,A,3254,100,3254,1,0
A,H,A,2759,100,2759,1,0
A,B,A,1819,96,1819,1,0
A,C,A,3075,100,3075,1,0
A,D,A,2611,100,2611,1,0
A,E,A,1673,96,1673,1,0
A,F,A,2406,100,2406,1,0
A,G,A,3209,100,3209,1,0
A,H,A,2808,100,2808,1,0
A,B,A,1786,93,1786,1,0
A,C,A,3068,100,3068,1,0
A,D,A,2590,100,2590,1,0
A,E,A,1652,96,1652,1,0
A,F,A,2424,100,2424,1,0
A,G,A,3256,100,3256,1,0
A,H,A,2786,100,2786,1,0
A,B,A,1790,93,1790,1,0
A,C,A,2976,100,2976,1,0
A,D,A,2595,100,2595,1,0
A,E,A,1705,96,1705,1,0
A,F,A,2441,100,2441,1,0
A,G,A,3239,100,3239,1,0
A,H,A,2780,100,2780,1,0
A,B,A,1741,94,1741,1,0
A,C,A,3003,100,3003,1,0
A,D,A,2561,100,2561,1,0
A,E,A,1662,100,1662,1,0
A,F,A,3268,100,3268,1,0
A,G,A,3217,100,3217,1,0
A,H,A,2784,100,2784,1,0
A,B,A,1763,94,1763,1,0
A,C,A,3056,100,3056,1,0
A,D,A,2515,100,2515,1,0
A,E,A,1673,100,1673,1,0
A,F,A,2866,100,2866,1,0
A,G,A,3169,100,3169,1,0
A,H,A,2812,100,2812,1,0
A,B,A,1755,94,1755,1,0
A,C,A,3076,100,3076,1,0
A,D,A,2592,100,2592,1,0
A,E,A,1701,100,1701,1,0
A,F,A,2888,100,2888,1,0
A,G,A,3226,100,3226,1,0
A,H,A,2803,100,2803,1,0
A,B,A,1771,95,1771,1,0
A,C,A,3070,100,3070,1,0
A,D,A,2591,100,2591,1,0
A,E,A,1687,100,1687,1,0
A,F,A,2856,100,2856,1,0
A,G,A,3244,100,3244,1,0
A,H,A,2791,100,2791,1,0
A,B,A,1762,95,1762,1,0
A,C,A,3070,100,3070,1,0
A,D,A,2596,100,2596,1,0
A,E,A,1746,100,1746,1,0
A,F,A,2420,100,2420,1,0
A,G,A,3205,100,3205,1,0
A,H,A,2819,100,2819,1,0
A,B,A,1775,95,1775,1,0
A,C,A,3055,95,3055,1,0
A,D,A,2569,100,2569,1,0
A,E,A,1734,100,1734,1,0
A,F,A,2456,100,2456,1,0
A,G,A,3213,100,3213,1,0
A,H,A,2757,100,2757,1,0
A,B,A,1824,95,1824,1,0
A,C,A,3000,95,3000,1,0
A,D,A,2582,100,2582,1,0
A,E,A,1664,100,1664,1,0
A,F,A,2455,100,2455,1,0
A,G,A,3267,100,3267,1,0
A,H,A,2804,100,2804,1,0
A,B,A,1821,95,1821,1,0
A,C,A,2973,95,2973,1,0
A,D,A,2592,100,2592,1,0
A,E,A,1668,100,1668,1,0
A,F,A,3261,100,3261,1,0
A,G,A,3267,100,3267,1,0
A,H,A,2796,100,2796,1,0
A,B,A,1784,96,1784,1,0
A,C,A,3008,95,3008,1,0
A,D,A,2581,100,2581,1,0
A,E,A,1676,100,1676,1,0
A,F,A,2846,100,2846,1,0
A,G,A,3240,95,3240,1,0
A,H,A,2798,100,2798,1,0
A,B,A,1758,96,1758,1,0
A,C,A,3055,96,3055,1,0
A,D,A,2572,100,2572,1,0
A,E,A,1747,100,1747,1,0
