version,eval_set,method,n_tags,err_3d_median_mm,err_3d_p95_mm,err_3d_rms_mm,err_horizontal_median_mm,err_vertical_median_mm,range_median_min_mm,range_median_max_mm,range_p95_min_mm,range_p95_max_mm,det,scale,note
v4-io-commonmode,all8,A_tag_cloud_fit_WRONG_circular,24,55.9325154680872,143.54909423866053,81.66322509033323,31.004572741876274,47.77263271454569,,,,,-1.0000000000000004,1.0,WRONG for accuracy: transform fitted to tag truth; included only to show circular optimism.
v4-io-commonmode,all8,B_centroid_only_WRONG_underdetermined,24,,,,,,212.92550672131324,1540.620040908132,524.832453097594,2153.8033056883914,,1.0,"WRONG for accuracy: centroid fixes translation only; rotation/reflection remain free, so error is a range."
v4-io-commonmode,all8,C_anchor_locked_OFFICIAL,24,72.54049392927892,159.17084456592232,86.17049017978228,33.7122797284131,57.939219622508176,,,,,,1.0,"CORRECT: transform fitted from anchors only, reflection allowed, no scale."
