version,tag_method,eval_set,ID,capture,location,height,facing,tag_truth_source,tag_truth_corrected,tag_truth_permutation,tag_truth_shift_from_motive_mm,tag_ball_fingerprint_as_is_max_abs_dev_mm,tag_ball_fingerprint_corrected_max_abs_dev_mm,point_estimator,frames_input,frames_solved,solve_fraction,status,x_mm,y_mm,z_mm,mean_x_mm,mean_y_mm,mean_z_mm,median_x_mm,median_y_mm,median_z_mm,x_std_mm,y_std_mm,z_std_mm,d3_std_mm,radial_p50_mm,radial_p95_mm,anchors_used_median,anchors_input_median,pct_solved_ge7,pct_solved_ge8,residual_rms_median_mm,residual_rms_p95_mm,rejected_frames,rejected_anchor_counts,aligned_x_mm,aligned_y_vertical_mm,aligned_z_mm,truth_x_mm,truth_y_vertical_mm,truth_z_mm,err_x_mm,err_y_vertical_mm,err_z_mm,err_horizontal_mm,err_vertical_mm,err_3d_mm,anchor_fit_det,anchor_fit_scale,anchor_fit_vertical_shift_mm,anchor_fit_method,anchor_similarity_scale_diagnostic,distance_to_array_centroid_mm,scale_bias_expected_mm,source_tr_all,layout_json
v1-old,T4,all8,ID11,static_ID11_BSF66F_120s_20260528_114551,edge,mid,ADHE,motive_iantenna,False,"0,1,2,3,4",0.0,0.9635964986374148,0.9635964986374148,median,1201,1201,1.0,ok,693.3541521186221,1207.3372411040616,1217.9874756323857,693.2956514793375,1207.066410290344,1214.8555153648354,693.3541521186221,1207.3372411040616,1217.9874756323857,19.467913678933144,20.523311410085373,41.540910544281346,50.356123459473004,28.945310636471426,62.82159287097289,8.0,8.0,100.0,91.84013322231473,101.87388297836674,188.94200004416362,0,{},-142.5706554031956,1202.965608965719,-1022.030169826207,-63.9057945,1133.4998500000002,-956.9902950000001,-78.66486090319559,69.4657589657188,-65.03987482620698,102.07029763024983,69.4657589657188,123.46593589736048,1.0000000000000004,1.0,-15.02186666666671,height_preserving_2d_horizontal_FGH_vertical_shift,0.9549735987772423,772.412567618685,34.77895817909937,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/captures/erlangen_20260528_optitrack/static_ID11_BSF66F_120s_20260528_114551/tag_capture_20260528_114551/tr_all.csv,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/solver/outputs/v1_to_v4_io_field_check_US/v1-old/layout.json
v1-old,T4,all8,ID12,static_ID12_BSF66F_120s_20260528_115143,edge,high,ADHE,motive_iantenna,False,"0,1,2,3,4",0.0,0.42445279783336787,0.42445279783336787,median,1201,1201,1.0,ok,696.5461758867789,1076.5143776067182,1725.0298707753525,695.178235780181,1077.2868180722296,1726.0703180541911,696.5461758867789,1076.5143776067182,1725.0298707753525,27.21272116327193,23.727085566360014,23.34194794934125,43.03375153993845,34.24140900692528,80.30869015463729,8.0,8.0,100.0,91.3405495420483,70.16972354190635,156.81060482243075,0,{},-12.29038703469405,1710.0080041086858,-1009.7069274277052,-43.6886845,1590.1300500000002,-956.35754,31.39829746530595,119.87795410868557,-53.34938742770521,61.903232731669426,119.87795410868557,134.91750851507507,1.0000000000000004,1.0,-15.02186666666671,height_preserving_2d_horizontal_FGH_vertical_shift,0.9549735987772423,990.2052092885641,44.58537704629164,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/captures/erlangen_20260528_optitrack/static_ID12_BSF66F_120s_20260528_115143/tag_capture_20260528_115143/tr_all.csv,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/solver/outputs/v1_to_v4_io_field_check_US/v1-old/layout.json
v1-old,T4,all8,ID13,static_ID13_BSF66F_120s_20260528_115704,center,mid,ABEF,motive_iantenna,False,"0,1,2,3,4",0.0,0.48139953753840103,0.48139953753840103,median,1200,1200,1.0,ok,1502.3154105774888,1154.4334049876857,1037.1117487615647,1503.0031294248533,1156.115375231561,1034.0984366443715,1502.3154105774888,1154.4334049876857,1037.1117487615647,38.3802929251943,42.97224378376461,69.27238433541262,90.17042687809602,75.70612055777124,157.34190699935897,8.0,8.0,99.83333333333333,91.66666666666666,88.87250162396404,159.22853544291812,0,{},-146.30844025764395,1022.089882094898,-211.34949130502537,-189.628155,1139.0976,-197.96616,43.31971474235604,-117.00771790510203,-13.383331305025365,45.33995194284144,117.00771790510203,125.48512777034219,1.0000000000000004,1.0,-15.02186666666671,height_preserving_2d_horizontal_FGH_vertical_shift,0.9549735987772423,210.42408004244712,9.474639054920903,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/captures/erlangen_20260528_optitrack/static_ID13_BSF66F_120s_20260528_115704/tag_capture_20260528_115704/tr_all.csv,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/solver/outputs/v1_to_v4_io_field_check_US/v1-old/layout.json
v1-old,T4,all8,ID14,static_ID14_BSF66F_120s_20260528_120122,center,mid,BCGF,motive_iantenna,False,"0,1,2,3,4",0.0,1.0167156256319245,1.0167156256319245,median,1201,1201,1.0,ok,1540.3716464428428,1202.5259372459907,1102.7006671939282,1537.004338491447,1202.6608107017591,1094.207191430613,1540.3716464428428,1202.5259372459907,1102.7006671939282,24.989474558701012,20.42134935670015,53.31604216939287,62.98890207891756,33.78388086768367,106.4542647092959,8.0,8.0,99.91673605328893,91.9233971690258,61.21639480071732,159.50513648858717,0,{},-196.94201059705438,1087.6788005272615,-176.745874414019,-198.69532,1132.6278,-194.690585,1.7533094029456322,-44.94899947273848,17.944710585981,18.03016172631505,44.94899947273848,48.43035500052958,1.0000000000000004,1.0,-15.02186666666671,height_preserving_2d_horizontal_FGH_vertical_shift,0.9549735987772423,208.15261748624962,9.372363270503085,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/captures/erlangen_20260528_optitrack/static_ID14_BSF66F_120s_20260528_120122/tag_capture_20260528_120122/tr_all.csv,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/solver/outputs/v1_to_v4_io_field_check_US/v1-old/layout.json
v1-old,T4,all8,ID15,static_ID15_BSF66F_120s_20260528_120437,center,mid,CDHG,motive_iantenna,False,"0,1,2,3,4",0.0,1.2066814206861238,1.2066814206861238,median,1201,1201,1.0,ok,1476.4697066673727,1165.730441652378,1016.5469834121324,1477.2343839751484,1166.4193606907622,1017.175240085096,1476.4697066673727,1165.730441652378,1016.5469834121324,23.94123579244643,31.08703476917405,42.838609704166274,58.104965628325104,48.72778303238487,98.60729735177485,8.0,8.0,99.91673605328893,95.58701082431307,88.258087456678,177.01412757934435,0,{},-155.7723498266489,1001.5251167454657,-237.9212406580973,-200.165335,1132.2551,-184.312585,44.39298517335109,-130.72998325453443,-53.60865565809729,69.60334111283608,130.72998325453443,148.10453610811746,1.0000000000000004,1.0,-15.02186666666671,height_preserving_2d_horizontal_FGH_vertical_shift,0.9549735987772423,209.439366523459,9.43030094892547,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/captures/erlangen_20260528_optitrack/static_ID15_BSF66F_120s_20260528_120437/tag_capture_20260528_120437/tr_all.csv,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/solver/outputs/v1_to_v4_io_field_check_US/v1-old/layout.json
v1-old,T4,all8,ID16,static_ID16_BSF66F_120s_20260528_120804,center,mid,ADHE,motive_iantenna,False,"0,1,2,3,4",0.0,0.6908759326306466,0.6908759326306466,median,1201,1201,1.0,ok,1532.8851910168771,1203.899812518882,1146.146615756987,1527.131300100143,1202.6674674766223,1131.8814242677968,1532.8851910168771,1203.899812518882,1146.146615756987,34.767562832081246,23.747687494815622,74.35543955211287,86.83080732568466,41.85040976576188,199.6131020459251,8.0,8.0,99.91673605328893,89.75853455453789,79.92495623083823,182.7745346109725,0,{},-197.7895410027154,1131.1247490903204,-184.3100161579257,-184.85465499999998,1122.0572,-185.78015499999998,-12.934886002715416,9.067549090320426,1.4701388420742774,13.018163623115923,9.067549090320426,15.864836293627157,1.0000000000000004,1.0,-15.02186666666671,height_preserving_2d_horizontal_FGH_vertical_shift,0.9549735987772423,193.9946298264024,8.73488003762395,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/captures/erlangen_20260528_optitrack/static_ID16_BSF66F_120s_20260528_120804/tag_capture_20260528_120804/tr_all.csv,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/solver/outputs/v1_to_v4_io_field_check_US/v1-old/layout.json
v1-old,T4,all8,ID17,static_ID17_BSF66F_120s_20260528_121200,center,low,ABEF,motive_iantenna,False,"0,1,2,3,4",0.0,1.145788046074479,1.145788046074479,median,1199,1199,1.0,ok,1403.0169758320528,1186.5658357993966,62.342384233025854,1403.060027708644,1185.6333398108331,66.87025748982339,1403.0169758320528,1186.5658357993966,62.342384233025854,18.340665615475768,24.590850189083124,71.42299291971048,77.86980727028946,59.80455355215682,140.088823351752,8.0,8.0,99.83319432860718,92.49374478732277,69.1131471143565,114.07345946175353,0,{},-171.42558493473484,47.32051756635914,-312.6500406422972,-180.39839999999998,209.45865500000002,-328.203235,8.972815065265138,-162.13813743364088,15.553194357702807,17.955869929466726,162.13813743364088,163.12936239492308,1.0000000000000004,1.0,-15.02186666666671,height_preserving_2d_horizontal_FGH_vertical_shift,0.9549735987772423,746.0479146483464,33.59185273635813,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/captures/erlangen_20260528_optitrack/static_ID17_BSF66F_120s_20260528_121200/tag_capture_20260528_121200/tr_all.csv,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/solver/outputs/v1_to_v4_io_field_check_US/v1-old/layout.json
v1-old,T4,all8,ID18,static_ID18_BSF66F_120s_20260528_121519,center,low,BCGF,motive_iantenna,False,"0,1,2,3,4",0.0,1.8878688194487978,1.8878688194487978,median,1199,1199,1.0,ok,1468.746570070296,1328.558062594437,93.09730566214701,1468.8154716084439,1330.0219678245185,92.27568924009654,1468.746570070296,1328.558062594437,93.09730566214701,15.600175883057526,22.96092396077826,33.24649676178045,43.34422548778155,34.50471675959226,76.07692291704741,8.0,8.0,99.83319432860718,92.91075896580485,43.58095348744448,123.86630392506558,0,{},-317.6626521447279,78.0754389954803,-257.0003128553774,-295.4243,206.90585,-224.00141000000002,-22.238352144727855,-128.8304110045197,-32.99890285537737,39.79286237218371,128.8304110045197,134.8359992560037,1.0000000000000004,1.0,-15.02186666666671,height_preserving_2d_horizontal_FGH_vertical_shift,0.9549735987772423,758.3430541074473,34.14545861873337,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/captures/erlangen_20260528_optitrack/static_ID18_BSF66F_120s_20260528_121519/tag_capture_20260528_121519/tr_all.csv,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/solver/outputs/v1_to_v4_io_field_check_US/v1-old/layout.json
v1-old,T4,all8,ID19,static_ID19_BSF66F_120s_20260528_121846,center,low,CDHG,motive_iantenna,False,"0,1,2,3,4",0.0,2.6772087824857564,2.6772087824857564,median,1201,1201,1.0,ok,1683.1216099349774,1196.849648324734,-34.81157296667814,1680.6544805160986,1195.2932830541383,-33.50108380735954,1683.1216099349774,1196.849648324734,-34.81157296667814,21.87814579398992,21.29767412768332,105.10034680510216,109.49225300196595,69.46143691667166,194.03384367998876,8.0,8.0,99.91673605328893,89.84179850124896,176.34472372307374,221.2817658263164,0,{},-201.25180878552214,-49.83343963334485,-33.94812242716853,-188.530555,205.96057000000002,-114.135095,-12.721253785522151,-255.79400963334487,80.18697257283148,81.18978302884969,255.79400963334487,268.3698124465109,1.0000000000000004,1.0,-15.02186666666671,height_preserving_2d_horizontal_FGH_vertical_shift,0.9549735987772423,747.0845615290667,33.63852921473577,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/captures/erlangen_20260528_optitrack/static_ID19_BSF66F_120s_20260528_121846/tag_capture_20260528_121846/tr_all.csv,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/solver/outputs/v1_to_v4_io_field_check_US/v1-old/layout.json
v1-old,T4,all8,ID20,static_ID20_BSF66F_120s_20260528_122210,center,low,ADHE,motive_iantenna,False,"0,1,2,3,4",0.0,1.4963705153659816,1.4963705153659816,median,1201,1201,1.0,ok,1494.5325155549288,1050.3532183655454,16.011198687806157,1494.012350081047,1051.6277372686536,9.198714633508782,1494.5325155549288,1050.3532183655454,16.011198687806157,20.278928239473412,24.26398105953265,73.89758268105642,80.67920018844569,45.324303810015,154.3440664284049,8.0,8.0,100.0,91.42381348875936,112.02480351492241,190.07082166204862,0,{},-41.93882973185691,0.9893320211394467,-211.84254396680217,-80.19599149999999,202.56013000000002,-220.692665,38.25716176814308,-201.57079797886058,8.850121033197837,39.26748106074693,201.57079797886058,205.35998068438442,1.0000000000000004,1.0,-15.02186666666671,height_preserving_2d_horizontal_FGH_vertical_shift,0.9549735987772423,741.3886596640334,33.38206325203532,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/captures/erlangen_20260528_optitrack/static_ID20_BSF66F_120s_20260528_122210/tag_capture_20260528_122211/tr_all.csv,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/solver/outputs/v1_to_v4_io_field_check_US/v1-old/layout.json
v1-old,T4,all8,ID21,static_ID21_BSF66F_120s_20260528_122611,center,high,ABEF,motive_iantenna,False,"0,1,2,3,4",0.0,1.110395865917397,1.110395865917397,median,1201,1201,1.0,ok,1455.0182901764806,1191.1991616471819,1653.5678145835905,1455.3726225164223,1191.5703124695347,1654.6259706439182,1455.0182901764806,1191.1991616471819,1653.5678145835905,30.603855721967882,37.688029558478505,41.27714287684706,63.73514791475338,54.596908446302386,105.40259368053937,8.0,8.0,99.91673605328893,91.3405495420483,131.38467729287433,198.25954438517957,0,{},-179.68029648983406,1638.5459479169238,-261.0994427883261,-212.053465,1598.6443,-226.93474500000002,32.373168510165925,39.90164791692382,-34.164697788326066,47.06642767786026,39.90164791692382,61.70405271002385,1.0000000000000004,1.0,-15.02186666666671,height_preserving_2d_horizontal_FGH_vertical_shift,0.9549735987772423,663.0470140007798,29.85462088195055,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/captures/erlangen_20260528_optitrack/static_ID21_BSF66F_120s_20260528_122611/tag_capture_20260528_122611/tr_all.csv,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/solver/outputs/v1_to_v4_io_field_check_US/v1-old/layout.json
v1-old,T4,all8,ID22,static_ID22_BSF66F_120s_20260528_122946,center,high,BCGF,motive_iantenna,False,"0,1,2,3,4",0.0,0.8995698510122168,0.8995698510122168,median,1201,1201,1.0,ok,1476.257231458592,1236.6638049409942,1667.624562158605,1476.4851417994796,1235.94000158644,1668.6034566372123,1476.257231458592,1236.6638049409942,1667.624562158605,19.0136417559118,24.717574973749365,27.399647666272728,41.53013178959047,35.7435795757109,70.3100806118458,8.0,8.0,99.83347210657784,92.67277268942547,107.22022826097665,189.5229016565164,0,{},-226.51757622610785,1652.6026954919382,-243.08845604343583,-232.83767,1599.3211999999999,-235.17408,6.320093773892154,53.28149549193836,-7.914376043435823,10.128224596033663,53.28149549193836,54.235585138589116,1.0000000000000004,1.0,-15.02186666666671,height_preserving_2d_horizontal_FGH_vertical_shift,0.9549735987772423,667.3618160827639,30.048900891690757,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/captures/erlangen_20260528_optitrack/static_ID22_BSF66F_120s_20260528_122946/tag_capture_20260528_122946/tr_all.csv,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/solver/outputs/v1_to_v4_io_field_check_US/v1-old/layout.json
v1-old,T4,all8,ID23,static_ID23_BSF66F_120s_20260528_123303,center,high,CDHG,motive_iantenna,False,"0,1,2,3,4",0.0,2.6953588961350192,2.6953588961350192,median,1201,1201,1.0,ok,1425.79547325208,1215.459851473143,1709.6184852335616,1421.1079956012516,1209.5779290669723,1711.801704326717,1425.79547325208,1215.459851473143,1709.6184852335616,47.36996462085294,56.32974401973225,42.263792990855265,85.23214012924488,74.18093586546304,142.29869382945515,8.0,8.0,100.0,93.75520399666945,104.25249943437467,159.44483088283192,0,{},-201.84027016922892,1694.596618566895,-291.94566891660725,-230.87733,1599.6642499999998,-223.24148,29.037059830771085,94.9323685668951,-68.70418891660725,74.58831288013316,94.9323685668951,120.72932957664203,1.0000000000000004,1.0,-15.02186666666671,height_preserving_2d_horizontal_FGH_vertical_shift,0.9549735987772423,667.011187668517,30.033113356030775,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/captures/erlangen_20260528_optitrack/static_ID23_BSF66F_120s_20260528_123303/tag_capture_20260528_123303/tr_all.csv,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/solver/outputs/v1_to_v4_io_field_check_US/v1-old/layout.json
v1-old,T4,all8,ID24,static_ID24_BSF66F_120s_20260528_123717,center,high,ADHE,motive_iantenna,False,"0,1,2,3,4",0.0,1.4256908686659244,1.4256908686659244,median,1201,1201,1.0,ok,1448.6040119150705,1258.8598811094598,1729.2226305501779,1445.2503567137412,1262.4551837752065,1728.4347229555399,1448.6040119150705,1258.8598811094598,1729.2226305501779,37.35029315535148,45.459514103391626,37.12922100193319,69.74944355593793,43.89959269547092,120.71662294105629,8.0,8.0,99.91673605328893,92.5895087427144,143.79403029384284,192.59164709098548,0,{},-246.72762905751256,1714.2007638835112,-272.2246897216303,-218.202475,1599.5815,-226.071175,-28.525154057512566,114.61926388351117,-46.15351472163027,54.257085575660696,114.61926388351117,126.81248750956088,1.0000000000000004,1.0,-15.02186666666671,height_preserving_2d_horizontal_FGH_vertical_shift,0.9549735987772423,664.8880006105873,29.937513883689466,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/captures/erlangen_20260528_optitrack/static_ID24_BSF66F_120s_20260528_123717/tag_capture_20260528_123717/tr_all.csv,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/solver/outputs/v1_to_v4_io_field_check_US/v1-old/layout.json
v2,T4,all8,ID01,static_ID01_BSF66F_120s_20260528_110629,edge,low,ABEF,reconstructed_from_relabelled_balls,True,"0,1,4,2,3",54.12208743140742,29.051378695780997,1.5155498742221383,median,1201,1201,1.0,ok,1358.8480666139508,1504.4044041879758,-54.964369654987216,1359.7538068153624,1505.6390654266092,-58.575591045494654,1358.8480666139508,1504.4044041879758,-54.964369654987216,19.829496485747832,30.30213895773602,48.64377395360152,60.77031326527127,45.75308120513164,113.68837421311025,8.0,8.0,99.75020815986679,91.75686927560366,86.06938832142204,167.95161393097956,0,{},-458.5726152555667,-69.98623632165378,-365.288885728095,-542.215344349341,182.54280058407934,-383.3240609304319,83.64272909377428,-252.5290369057331,18.035175202336916,85.56502600264609,252.5290369057331,266.6313712888463,1.0000000000000007,1.0,-15.02186666666656,height_preserving_2d_horizontal_FGH_vertical_shift,0.938468678120974,889.8367413746068,54.75283095330454,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/captures/erlangen_20260528_optitrack/static_ID01_BSF66F_120s_20260528_110629/tag_capture_20260528_110630/tr_all.csv,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/solver/outputs/v1_to_v4_io_field_check_US/v2/layout.json
v2,T4,all8,ID02,static_ID02_BSF66F_120s_20260528_111027,edge,mid,ABEF,motive_iantenna,False,"0,1,2,3,4",0.0,0.6572220380767959,0.6572220380767959,median,1201,1201,1.0,ok,1489.862917308156,1555.0585472001012,930.9287344377475,1489.0776451229874,1556.1062838468238,930.3567983235134,1489.862917308156,1555.0585472001012,930.9287344377475,24.70060846874483,33.89119086568914,48.54745462441201,64.16875986751336,50.63002716642231,113.14518438498601,8.0,8.0,99.91673605328893,95.67027477102414,68.22466177839317,141.6183268136305,0,{},-519.0234297444247,915.9068677710809,-238.49601394757497,-543.22998,1105.589,-259.92136,24.20655025557528,-189.68213222891904,21.425346052425027,32.32649886303582,189.68213222891904,192.41703099167438,1.0000000000000007,1.0,-15.02186666666656,height_preserving_2d_horizontal_FGH_vertical_shift,0.938468678120974,461.6346339824702,28.404989254081723,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/captures/erlangen_20260528_optitrack/static_ID02_BSF66F_120s_20260528_111027/tag_capture_20260528_111027/tr_all.csv,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/solver/outputs/v1_to_v4_io_field_check_US/v2/layout.json
v2,T4,all8,ID03,static_ID03_BSF66F_120s_20260528_111354,edge,high,ABEF,motive_iantenna,False,"0,1,2,3,4",0.0,0.6213212809211015,0.6213212809211015,median,1201,1201,1.0,ok,1442.7716077454993,1634.3928081245995,1671.5586683915938,1436.2965070189168,1631.183997473659,1668.5006858492802,1442.7716077454993,1634.3928081245995,1671.5586683915938,40.26913580763219,53.9682757597553,64.32571194352587,93.45346412337028,63.70727455782172,188.8112139933986,8.0,8.0,100.0,92.2564529558701,151.52910763222562,206.5061449338251,0,{},-594.5551337209583,1656.5368017249273,-291.47221697462874,-554.00287,1625.5614500000001,-256.2951,-40.55226372095831,30.975351724927123,-35.177116974628746,53.68347652249121,30.975351724927123,61.97893243694837,1.0000000000000007,1.0,-15.02186666666656,height_preserving_2d_horizontal_FGH_vertical_shift,0.938468678120974,813.3092827400905,50.04399526348026,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/captures/erlangen_20260528_optitrack/static_ID03_BSF66F_120s_20260528_111354/tag_capture_20260528_111355/tr_all.csv,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/solver/outputs/v1_to_v4_io_field_check_US/v2/layout.json
v2,T4,all8,ID04,static_ID04_BSF66F_120s_20260528_111732,edge,low,BCGF,motive_iantenna,False,"0,1,2,3,4",0.0,1.6855830977794,1.6855830977794,median,1201,1201,1.0,ok,2221.646202779662,1204.5652141333492,-135.54343843258314,2222.2380420445643,1206.9889222801971,-139.60377129004706,2221.646202779662,1204.5652141333492,-135.54343843258314,18.864685493971376,23.20454529899605,47.85927303137704,56.63522079255529,34.88289763520007,124.49928659382422,8.0,8.0,100.0,93.83846794338052,74.6317035004488,116.25961933251376,0,{},-225.0760697945484,-150.5653050992497,517.7759629219975,-321.178815,182.16379,479.93381999999997,96.10274520545158,-332.7290950992497,37.84214292199749,103.28487506383901,332.7290950992497,348.3911826417517,1.0000000000000007,1.0,-15.02186666666656,height_preserving_2d_horizontal_FGH_vertical_shift,0.938468678120974,1047.8906733259494,64.47809831444826,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/captures/erlangen_20260528_optitrack/static_ID04_BSF66F_120s_20260528_111732/tag_capture_20260528_111732/tr_all.csv,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/solver/outputs/v1_to_v4_io_field_check_US/v2/layout.json
v2,T4,all8,ID05,static_ID05_BSF66F_120s_20260528_112057,edge,mid,BCGF,reconstructed_from_relabelled_balls,True,"3,4,2,0,1",2.0942332073721013,5.490229164285438,0.8401003929094628,median,1200,1200,1.0,ok,2210.770904045715,1161.6385526902573,997.1944769647528,2209.627566930585,1161.853043038695,992.8063123578229,2210.770904045715,1161.6385526902573,997.1944769647528,20.674732566932022,29.839723222117016,49.67526442624583,61.69355524680086,40.173213783404094,107.91148171165611,8.0,8.0,99.75,91.5,155.96807369053226,219.76467137553982,0,{},-181.44787215759084,982.1726102980862,510.1897414545599,-184.9818897969324,1103.5866165595767,473.70402893394925,3.534017639341556,-121.4140062614905,36.48571252061066,36.65646598912425,121.4140062614905,126.82687970330689,1.0000000000000007,1.0,-15.02186666666656,height_preserving_2d_horizontal_FGH_vertical_shift,0.938468678120974,705.9514108073571,43.43812348933999,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/captures/erlangen_20260528_optitrack/static_ID05_BSF66F_120s_20260528_112057/tag_capture_20260528_112057/tr_all.csv,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/solver/outputs/v1_to_v4_io_field_check_US/v2/layout.json
v2,T4,all8,ID06,static_ID06_BSF66F_120s_20260528_112429,edge,high,BCGF,motive_iantenna,False,"0,1,2,3,4",0.0,1.4652634113752043,1.4652634113752043,median,1201,1201,1.0,ok,2160.619868027359,1236.3656617511633,1707.1852296354825,2161.946261641847,1232.2802156307043,1707.0577186591931,2160.619868027359,1236.3656617511633,1707.1852296354825,29.611189745229858,41.502389366927844,35.453299465353815,62.24687761924247,43.12787029376476,108.50775070504838,8.0,8.0,99.83347210657784,92.83930058284763,95.63560954320262,183.3083455971853,0,{},-252.15350709143672,1692.163362968816,454.51227356209233,-193.231255,1684.95255,476.52297999999996,-58.92225209143672,7.210812968816072,-22.01070643790763,62.899149353727886,7.210812968816072,63.31112708753346,1.0000000000000007,1.0,-15.02186666666656,height_preserving_2d_horizontal_FGH_vertical_shift,0.938468678120974,1013.9317064581626,62.3885581934273,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/captures/erlangen_20260528_optitrack/static_ID06_BSF66F_120s_20260528_112429/tag_capture_20260528_112429/tr_all.csv,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/solver/outputs/v1_to_v4_io_field_check_US/v2/layout.json
