pair,pred_mm,fused_mm,err_mm,abs_err_mm
A-B,5921.692360132173,5920.562256809339,1.1301033228346569,1.1301033228346569
A-C,10189.919666616572,10189.54987531172,0.3697913048508781,0.3697913048508781
A-D,8262.148177334375,8263.000000000002,-0.851822665626969,0.851822665626969
A-E,1445.243580831844,1446.379835873388,-1.1362550415440182,1.1362550415440182
A-F,6293.8614441351565,6293.875486381323,-0.014042246166354744,0.014042246166354744
A-G,10131.66529745648,10132.626131953428,-0.9608344969474274,0.9608344969474274
A-H,8361.219217561455,8361.0,0.2192175614545704,0.2192175614545704
B-C,5981.431738054938,5981.536986301369,-0.10524824643107422,0.10524824643107422
B-D,3701.5974092853617,3699.52700729927,2.070401986091838,2.070401986091838
B-E,6011.914049768102,6012.788452437294,-0.8744026691920226,0.8744026691920226
B-F,1723.3493451555603,1725.4630136986304,-2.113668543070162,2.113668543070162
B-G,5931.07994111443,5930.685094471659,0.3948466427709718,0.3948466427709718
B-H,4017.3455700404756,4018.895027624309,-1.549457583833373,1.549457583833373
C-D,8676.081092426266,8677.000000000002,-0.9189075737358507,0.9189075737358507
C-E,10235.026419394064,10235.885807504077,-0.8593881100132421,0.8593881100132421
C-F,6400.314421221644,6399.000000000001,1.3144212216429878,1.3144212216429878
C-G,1325.6889554837255,1325.2705440900563,0.4184113936692029,0.4184113936692029
C-H,8918.04710991134,8917.999999999998,0.04710991134197684,0.04710991134197684
D-E,8305.8849632831,8306.560995850623,-0.6760325675222703,0.6760325675222703
D-F,3804.654235760765,3803.9999999999995,0.6542357607654594,0.6542357607654594
D-G,8581.48023231708,8582.390261115032,-0.9100287979508721,0.9100287979508721
D-H,1364.403353874025,1364.8361045130641,-0.4327506390391136,0.4327506390391136
E-F,5981.1616577319255,5980.499999999999,0.6616577319264252,0.6616577319264252
E-G,9989.539663754354,9988.563570784492,0.9760929698622931,0.9760929698622931
E-H,8169.347521293869,8168.665127020784,0.682394273085265,0.682394273085265
F-G,5985.630123646117,5986.180327868853,-0.5502042227362836,0.5502042227362836
F-H,3502.6002823831122,3502.7804878048782,-0.1802054217660043,0.1802054217660043
G-H,8619.043537316675,8617.939449541283,1.1040877753912355,1.1040877753912355
