row_spec,seed_id,stage,wall_time_s,gpu_warmup,repeat_count,wall_time_min_s,wall_time_max_s
R4:L12:I3:T6,,simulate_imu_prior,0.5695401639968622,,,,
R4:L12:I3:T6,,cpu_golden,22.028536112018628,,,,
R4:L12:I3:T6,,torch_gpu,3.31546332500875,0,1,3.31546332500875,3.31546332500875
R4:L12:I3:T8,,simulate_imu_prior,0.9346250199887436,,,,
R4:L12:I3:T8,,cpu_golden,23.097518331022002,,,,
R4:L12:I3:T8,,torch_gpu,2.7385671520023607,0,1,2.7385671520023607,2.7385671520023607
