pair,pred_mm,fused_mm,err_mm,abs_err_mm
A-B,2306.987201460817,2306.274530831099,0.7126706297176497,0.7126706297176497
A-C,4919.831061828471,4920.462031400193,-0.6309695717218347,0.6309695717218347
A-D,4292.761444790263,4292.0,0.7614447902633401,0.7614447902633401
A-E,1490.7303645290147,1490.594382022472,0.1359825065426321,0.1359825065426321
A-F,2495.902210800913,2496.0,-0.09778919908694661,0.09778919908694661
A-G,5620.434386571303,5621.19801980198,-0.763633230677442,0.763633230677442
A-H,4316.207026232368,4316.0,0.20702623236775253,0.20702623236775253
B-C,3401.351809354278,3400.9260273972604,0.4257819570175343,0.4257819570175343
B-D,3707.8869149446555,3708.0,-0.11308505534452706,0.11308505534452706
B-E,2915.8039425357006,2915.9999999999995,-0.19605746429897408,0.19605746429897408
B-F,1395.1606211154917,1394.9260273972602,0.23459371823150832,0.23459371823150832
B-G,4083.6341881981784,4083.0000000000005,0.6341881981779807,0.6341881981779807
B-H,3806.745920771428,3807.576470588235,-0.8305498168074337,0.8305498168074337
C-D,1870.2841279694558,1869.9311163895488,0.35301157990693355,0.35301157990693355
C-E,5315.388589131249,5314.514081713605,0.8745074176440539,0.8745074176440539
C-F,3831.4791371072993,3831.9999999999995,-0.5208628927002792,0.5208628927002792
C-G,1546.358475539278,1546.1141924959215,0.24428304335651774,0.24428304335651774
C-H,2482.494330516737,2482.9999999999995,-0.5056694832624089,0.5056694832624089
D-E,4599.052522593468,4600.0,-0.9474774065320162,0.9474774065320162
D-F,3946.2803189120727,3946.1915014164306,0.0888174956421608,0.0888174956421608
D-G,2584.669721512656,2585.1128459900638,-0.44312447740776406,0.44312447740776406
D-H,1413.5285839427306,1412.9999999999998,0.5285839427308474,0.5285839427308474
E-F,2291.8537408868506,2292.0,-0.1462591131494264,0.1462591131494264
E-G,5618.517122318435,5618.654643823265,-0.13752150483014702,0.13752150483014702
E-H,4147.130536618859,4146.72,0.41053661885871406,0.41053661885871406
F-G,4005.378162753574,4005.409836065574,-0.031673311999838916,0.031673311999838916
F-H,3523.7212280196823,3523.3672883787663,0.3539396409159963,0.3539396409159963
G-H,2352.7112454496723,2352.0,0.711245449672333,0.711245449672333
