experiment_id,deployability,description,track_count,capture_count,sample_err3d_n,sample_err3d_p50_mm,sample_err3d_p90_mm,sample_err3d_p95_mm,sample_err3d_rmse_mm,sample_err_horizontal_xz_n,sample_err_horizontal_xz_p50_mm,sample_err_horizontal_xz_p90_mm,sample_err_horizontal_xz_p95_mm,sample_err_horizontal_xz_rmse_mm,sample_err_vertical_y_n,sample_err_vertical_y_p50_mm,sample_err_vertical_y_p90_mm,sample_err_vertical_y_p95_mm,sample_err_vertical_y_rmse_mm,trackmedian_err3d_p50_mm,trackmedian_err3d_p95_mm,trackmedian_err3d_rmse_mm,trackmedian_horizontal_xz_p95_mm,trackmedian_vertical_y_p95_mm,trackmedian_turn_center_abs_error_3d_mm,trackmedian_turn_center_abs_error_xz_mm,trackmedian_turn_center_abs_error_y_mm,trackmedian_radius_error_abs_mm,trackmedian_circle_thickness_rms_mm,trackmedian_circle_thickness_p95_mm,imu_only_endpoint_drift_3d_trackmedian_mm,imu_only_endpoint_drift_xz_trackmedian_mm,imu_only_drift_rate_3d_trackmedian_mm_s,uwb_update_accept_rate_trackmedian,uwb_innovation_nis_trackmedian,uwb_innovation_nis_p95_trackmedian,raw_range_ge4_ratio_trackmedian,raw_range_full8_ratio_trackmedian,capture_pair_count,legacy_deltaR_error_rms_mm,legacy_abs_deltaR_error_median_mm,legacy_abs_deltaR_error_p95_mm,A,L,I,T,kind,seed_id,experiment_uid,U,P,R
X_A0_L15_I0_T11,imu_only_diagnostic_screening,Phase4 L15 single-I T11.,34,17,40661,4110.92577005289,18670.894013615074,24062.34785604788,10409.834386036942,40661,3144.1584695648644,15715.118860163406,20973.604264783633,8822.109103363004,40661,1351.7693728680338,8764.924305290424,12357.94029167162,5525.852234097174,4744.469372117147,19114.480423752837,9374.644257679169,12462.790717605796,7536.378476978711,14332.23538928502,14245.363975368822,2033.1328967685558,10512.14114378559,510.21408885385085,960.2452910431541,21220.96274384998,13991.489198197505,176.95147929616118,nan,nan,nan,nan,nan,17,41394.316385260376,24523.439226175404,67120.23860644306,A0,L15,I0,T11,imu_only,S01,X_A0_L15_I0_T11__S01,,,
X_A0_L15_I0_T12,imu_only_diagnostic_screening,Phase4 L15 single-I T12.,34,17,40661,4110.950293962399,18670.371813928497,24062.04005186278,10409.82794339146,40661,3143.970908857275,15713.692047962462,20973.66439099869,8822.103536209588,40661,1351.219729389948,8766.021895408165,12357.55713109224,5525.848985215932,4744.227350212534,19115.614568802142,9374.637386165214,12462.295903541795,7537.022399943076,14375.096180432589,14288.637123233553,2033.5902380972216,10555.938204208109,508.2697829538196,959.1026629939856,21220.96274384998,13991.489198197505,176.95147929616118,nan,nan,nan,nan,nan,17,41479.30513175928,24637.417846596967,67266.81190981773,A0,L15,I0,T12,imu_only,S01,X_A0_L15_I0_T12__S01,,,
X_A0_L15_I1_T11,imu_only_diagnostic_screening,Phase4 L15 single-I T11.,34,17,40661,2251.7139885727966,9927.070424726668,12329.887668197054,5563.122395567854,40661,1606.1703655020779,7751.152851426756,9957.08841135107,4487.391523634971,40661,578.5352237434049,5074.269393855283,8049.119369319356,3288.107069679703,2732.4749687060066,10723.149822249683,5228.075452405037,7762.530700443891,3905.881603249705,5779.703776432785,5625.152272776286,982.3766078347908,3768.975926916043,581.9799791924139,1066.5734825233549,12068.609528756078,8940.053519600435,100.65767777585421,nan,nan,nan,nan,nan,17,11561.78820077078,2557.627956078571,25823.133736978678,A0,L15,I1,T11,imu_only,S01,X_A0_L15_I1_T11__S01,,,
X_A0_L15_I1_T12,imu_only_diagnostic_screening,Phase4 L15 single-I T12.,34,17,40661,2251.7349214117385,9927.417342563718,12330.334362838577,5563.1196302931585,40661,1606.0972592726152,7751.507462010509,9954.817807991249,4487.389228728805,40661,578.6149955237972,5073.136211346355,8048.579502485718,3288.10552306975,2732.4143439496283,10722.927015741992,5228.072832181046,7763.341924288681,3906.607633486425,5784.235282174481,5632.821492516066,982.2034417583354,3781.8377847026995,579.7333129228941,1058.335586818508,12068.609528756078,8940.053519600435,100.65767777585421,nan,nan,nan,nan,nan,17,11595.766239092422,2564.174871470931,25851.467591166165,A0,L15,I1,T12,imu_only,S01,X_A0_L15_I1_T12__S01,,,
X_A0_L15_I2_T11,imu_only_diagnostic_screening,Phase4 L15 single-I T11.,34,17,40661,2373.2580987474835,10015.353584953693,12846.792660258752,5764.113583076838,40661,1663.9479855974798,8412.51908356703,11101.666772877954,4791.569518596489,40661,932.4136388697304,5093.202949450481,7240.748864046507,3204.0391612881263,2751.487354159061,9999.790017510413,4997.177032752865,7434.227351428608,4121.217272239677,6717.230387870198,6052.436383373283,1179.780819106738,4121.590623749058,565.9754847192048,1056.81879346311,10951.548708555823,8346.849625148307,91.34183365110039,nan,nan,nan,nan,nan,17,10493.97668160235,3481.0465646729554,19204.714024205463,A0,L15,I2,T11,imu_only,S01,X_A0_L15_I2_T11__S01,,,
X_A0_L15_I2_T12,imu_only_diagnostic_screening,Phase4 L15 single-I T12.,34,17,40661,2372.145159397763,10015.342191179736,12847.024058172283,5764.110754534912,40661,1665.1372208061457,8413.981420379634,11102.167420642207,4791.567114628982,40661,932.4427707862158,5093.761817475707,7239.683936213471,3204.037667779692,2750.1762976520185,9999.678216770293,4997.17557757037,7434.077232567524,4121.29418894744,6720.166435201056,6058.566926067772,1179.4348578107654,4130.302977815082,564.218731718669,1053.691571104589,10951.548708555823,8346.849625148307,91.34183365110039,nan,nan,nan,nan,nan,17,10514.425290355583,3490.576849218697,19261.622244724716,A0,L15,I2,T12,imu_only,S01,X_A0_L15_I2_T12__S01,,,
X_A0_L15_I3_T11,imu_only_diagnostic_screening,Phase4 L15 single-I T11.,34,17,40661,1376.0383699354181,6008.254581298866,7511.734404330483,3448.295072316109,40661,1032.0707999713013,4955.6790330541035,6330.612908941922,2876.073082320587,40661,491.27779227716746,3100.7036366916313,4200.860521292423,1902.351842039352,1608.9815387737567,6780.600495619215,3240.4152416837483,5078.150825011884,2833.780848820016,3282.4811937478676,2991.594550193169,653.029639334665,2156.5333736163566,518.4765788256285,982.1887733508335,7595.395645349774,5706.99034237265,63.329419726351986,nan,nan,nan,nan,nan,17,7770.56167342071,1337.765811981939,9594.025987351903,A0,L15,I3,T11,imu_only,S01,X_A0_L15_I3_T11__S01,,,
X_A0_L15_I3_T12,imu_only_diagnostic_screening,Phase4 L15 single-I T12.,34,17,40661,1375.8340543718639,6008.09911452832,7511.182782907415,3448.2941276429065,40661,1031.882468446149,4956.173611681729,6335.380853869136,2876.0724131526267,40661,491.1411895884354,3101.143737135865,4201.802692664692,1902.3511413613892,1607.4478755204645,6780.363470461141,3240.414085968734,5076.532394639915,2832.41888529441,3284.5324813857046,2994.1854981006054,652.6001076211215,2161.1586717853825,517.7326123700489,979.349849279798,7595.395645349774,5706.99034237265,63.329419726351986,nan,nan,nan,nan,nan,17,7768.530472998466,1347.370134357027,9600.355105754545,A0,L15,I3,T12,imu_only,S01,X_A0_L15_I3_T12__S01,,,
X_A0_L15_I4_T11,imu_only_diagnostic_screening,Phase4 L15 single-I T11.,34,17,40661,1558.168865511816,6588.269085296619,8195.70957371744,3794.566917153373,40661,1167.8839143700443,5444.3744366023575,7093.448278218169,3196.008795621263,40661,493.0586564136679,3461.1490116708896,4816.185775945221,2045.5478158836515,1846.635743524395,7100.215993411178,3471.8632004459223,5566.232605579822,2973.6371124909283,3294.0257199074317,3174.7626324305274,650.0871463345912,2153.9761420697923,496.7964620842895,916.5333722586897,7938.702078762122,6158.425179424132,66.21258662124582,nan,nan,nan,nan,nan,17,5022.309092840175,1719.4467507385743,10942.271658325935,A0,L15,I4,T11,imu_only,S01,X_A0_L15_I4_T11__S01,,,
X_A0_L15_I4_T12,imu_only_diagnostic_screening,Phase4 L15 single-I T12.,34,17,40661,1558.3193148951545,6589.0461064112515,8195.350661959747,3794.5659075636213,40661,1167.8899960172173,5444.975981175144,7094.615346489405,3196.0080478445693,40661,492.87955515434817,3460.5023825018975,4816.016423154731,2045.547111399997,1846.741621026812,7100.77952092732,3471.863108563448,5567.792362191285,2974.5659932288454,3297.2990689771505,3178.020596972501,649.8170466610432,2158.362222395328,495.20949059568886,912.2271896479206,7938.702078762122,6158.425179424132,66.21258662124582,nan,nan,nan,nan,nan,17,5039.927967956118,1731.4557587908048,10976.021586971092,A0,L15,I4,T12,imu_only,S01,X_A0_L15_I4_T12__S01,,,
X_A0_L15_I5_T11,imu_only_diagnostic_screening,Phase4 L15 single-I T11.,34,17,40661,1253.121965884572,4838.05808912677,6052.18224687265,2924.902349216627,40661,933.3374528579793,4158.665223179721,5305.358123246755,2433.1663793878515,40661,494.60382671119055,2800.076330245012,3535.5880590760103,1623.1928790718491,1356.1369043597533,5031.8974618066695,2574.593120782438,4225.795821086579,2925.099616623383,2588.502324929709,2499.883427707115,756.8842788939912,1637.6161021121663,554.3112603198773,1045.3353679881698,5535.041061894048,4693.931682568211,46.12657441308927,nan,nan,nan,nan,nan,17,4123.707826420832,884.5109877908301,10909.555206569388,A0,L15,I5,T11,imu_only,S01,X_A0_L15_I5_T11__S01,,,
X_A0_L15_I5_T12,imu_only_diagnostic_screening,Phase4 L15 single-I T12.,34,17,40661,1253.4570383099087,4837.553190035738,6051.389044432584,2924.9017035771994,40661,933.8514508985324,4159.751242996204,5304.838352464939,2433.1659670653785,40661,494.3194704090856,2799.614046000391,3535.694603779525,1623.1923337373191,1356.1211195689164,5030.883782154706,2574.594510561075,4225.681985849353,2924.864471360263,2589.3148677791937,2500.7239659396746,758.2875039090311,1639.0289330150592,553.0335150860791,1043.9525184866527,5535.041061894048,4693.931682568211,46.12657441308927,nan,nan,nan,nan,nan,17,4127.003882673564,885.9980230950434,10912.742759278904,A0,L15,I5,T12,imu_only,S01,X_A0_L15_I5_T12__S01,,,
X_A0_L15_I6_T11,imu_only_diagnostic_screening,Phase4 L15 single-I T11.,34,17,40661,1566.5767348939357,6185.196930067167,7932.541184415672,3620.8236268304313,40661,1067.102318869458,5372.22283283173,7035.486417496559,3088.824925112564,40661,604.9084703964437,3062.550734131858,4123.009799176688,1889.3184799331318,1745.742434484356,6042.372361730091,2925.9922865893823,5176.096787332486,2621.6079019939507,3783.860154701064,3587.3252660162116,763.7315879838882,2322.0866857559804,557.6231775867536,1066.8067761700372,6819.324500333424,5760.710681556149,56.882069401701585,nan,nan,nan,nan,nan,17,3600.676231559593,2077.227680829551,7869.489942615264,A0,L15,I6,T11,imu_only,S01,X_A0_L15_I6_T11__S01,,,
X_A0_L15_I6_T12,imu_only_diagnostic_screening,Phase4 L15 single-I T12.,34,17,40661,1567.1236407009633,6184.747627806516,7930.717826559774,3620.8236948259528,40661,1067.7295461769245,5371.47683054111,7035.439821315486,3088.82523044344,40661,604.7725041509636,3062.919369930611,4123.31200541547,1889.3181110625853,1746.3031386918806,6043.237122996699,2925.994805754999,5176.889873696995,2621.964482695422,3787.088972683312,3586.5945228294518,763.5515913791481,2324.475327478892,556.5725747927252,1065.276873705457,6819.324500333424,5760.710681556149,56.882069401701585,nan,nan,nan,nan,nan,17,3615.129075833875,2082.570423098161,7903.013262757625,A0,L15,I6,T12,imu_only,S01,X_A0_L15_I6_T12__S01,,,
X_A0_L15_I7_T11,imu_only_diagnostic_screening,Phase4 L15 single-I T11.,34,17,40661,2186.198713258608,8749.725260971612,10859.558379210315,5045.9510406095715,40661,1308.0331642844108,6588.704102139594,8175.742300630935,3783.4628164957994,40661,665.3296107194042,5364.108993474074,7772.02207868743,3338.7169721949313,2396.8470906978114,9676.500902839529,4681.569784796168,6903.484859772304,3817.699806689805,4177.40415237985,3857.7123633230312,778.7973335532596,2681.39015130393,485.579376823747,988.916526019056,10818.49055682424,7700.839165548465,90.19647242074976,nan,nan,nan,nan,nan,17,8645.058229224187,3305.05888686005,14096.050912441704,A0,L15,I7,T11,imu_only,S01,X_A0_L15_I7_T11__S01,,,
X_A0_L15_I7_T12,imu_only_diagnostic_screening,Phase4 L15 single-I T12.,34,17,40661,2186.833768682736,8749.866803141327,10858.843098024718,5045.9488108211235,40661,1308.082541570537,6587.568710965458,8172.700022588089,3783.4615733937494,40661,665.2119953591309,5363.676389471493,7773.843549784398,3338.7150109106356,2397.5248477844484,9677.036448806419,4681.570571146109,6902.340682864809,3816.6467543153676,4177.332028495268,3860.9111786420026,778.7361362031862,2683.7924714222736,484.8257477690722,983.8595248190175,10818.49055682424,7700.839165548465,90.19647242074976,nan,nan,nan,nan,nan,17,8647.636716983148,3316.7078078437503,14128.21395921883,A0,L15,I7,T12,imu_only,S01,X_A0_L15_I7_T12__S01,,,
X_A0_L15_I8_T11,imu_only_diagnostic_screening,Phase4 L15 single-I T11.,34,17,40661,1778.7253992056526,6660.795986534992,7954.245757063194,3882.365576687333,40661,1288.6999964542097,5207.59666419229,6500.851665055398,3076.447696476094,40661,494.48060572468717,3845.8143970824863,5613.0844956886285,2368.1706108077815,1929.5341203265302,7137.216991345644,3523.1154008527233,5640.7120031633385,3076.4489827316925,3461.5398236428055,3351.7882036115743,606.7955624151914,2320.465955355565,514.8320984005119,976.5377464912524,7901.16764230855,6322.809445281871,65.87461767741931,nan,nan,nan,nan,nan,17,7276.735589776961,1069.3435873706565,12073.33824260868,A0,L15,I8,T11,imu_only,S01,X_A0_L15_I8_T11__S01,,,
X_A0_L15_I8_T12,imu_only_diagnostic_screening,Phase4 L15 single-I T12.,34,17,40661,1779.0692232530143,6659.378313328193,7953.503432872447,3882.364290168976,40661,1288.667237561984,5208.470800020121,6501.832613131514,3076.4467115291236,40661,494.39102794300084,3846.591572484803,5612.116957480164,2368.1697812236557,1930.3577527946281,7138.941381548644,3523.114357848601,5640.226656312522,3077.639716172674,3462.409530765886,3354.199700494654,607.1356147789344,2322.8209937200822,513.1421024925037,972.5129938670369,7901.16764230855,6322.809445281871,65.87461767741931,nan,nan,nan,nan,nan,17,7304.76871437154,1072.1710112311148,12115.075488654777,A0,L15,I8,T12,imu_only,S01,X_A0_L15_I8_T12__S01,,,
X_A1_L15_I0_T11,imu_only_diagnostic_screening,Phase4 L15 single-I T11.,34,17,40661,3711.2825397051283,18496.81132492967,24724.213472380034,10599.441337635959,40661,2527.5721863319413,13591.516065457143,18392.885612226655,8077.089095331442,40661,1628.9182681007537,11536.38315364592,15938.335123091263,6863.584225174474,4536.1575807019235,17725.13324644975,8623.542671101692,12007.679428701156,9704.008502067983,12170.949673160021,12122.6148028505,2775.164902846909,11192.393721930881,509.2847676849874,948.5629936788351,19654.511899758254,13343.852428833878,163.93703752836277,nan,nan,nan,nan,nan,17,52444.38229923442,16676.972718736517,99395.0580179633,A1,L15,I0,T11,imu_only,S01,X_A1_L15_I0_T11__S01,,,
X_A1_L15_I0_T12,imu_only_diagnostic_screening,Phase4 L15 single-I T12.,34,17,40661,3710.4556549782114,18494.935860481823,24722.84984520621,10599.434845837543,40661,2527.90325035499,13590.50390853929,18390.140299176983,8077.083983407291,40661,1628.7455277665194,11536.611113382301,15937.294536768644,6863.580215612005,4536.289438275207,17724.86220019054,8623.539030592881,12007.320967412197,9704.09619996026,12193.780856104175,12145.566066722444,2775.19207120621,11206.559033593026,507.0315959971856,942.6104212539854,19654.511899758254,13343.852428833878,163.93703752836277,nan,nan,nan,nan,nan,17,52568.01980944717,16700.509272280942,99476.67015430308,A1,L15,I0,T12,imu_only,S01,X_A1_L15_I0_T12__S01,,,
X_A1_L15_I1_T11,imu_only_diagnostic_screening,Phase4 L15 single-I T11.,34,17,40661,2414.2612492355947,9659.173393106801,12078.28026437408,5435.9448090702235,40661,1728.644259528373,7682.005642776809,10177.445057809793,4437.717400360644,40661,865.3701707422379,5456.309094392757,7504.195293028183,3139.4522200208544,2651.0875393334454,10675.22316082357,5038.2113547330355,7323.990676496031,4489.410347226592,5582.592031425087,5371.41711387189,1191.0200302564158,3996.233948862948,476.74436793447336,950.3104351541057,11910.821754437227,8155.584926502106,99.31574897033401,nan,nan,nan,nan,nan,17,9160.788100279806,3320.4434511503896,20663.59391854161,A1,L15,I1,T11,imu_only,S01,X_A1_L15_I1_T11__S01,,,
X_A1_L15_I1_T12,imu_only_diagnostic_screening,Phase4 L15 single-I T12.,34,17,40661,2414.3253160033214,9656.63863912554,12076.992725799953,5435.942198580812,40661,1727.9934227416338,7680.85386355005,10176.805751889126,4437.715361654384,40661,864.965991337114,5456.169507535611,7503.345118870572,3139.450581749663,2651.6830271694744,10675.935583137638,5038.209354618897,7323.9800445770925,4487.867979304072,5591.088241130696,5376.791257767036,1192.5194998285383,4010.0305205345994,474.97707807207075,948.9703214216108,11910.821754437227,8155.584926502106,99.31574897033401,nan,nan,nan,nan,nan,17,9192.371541171104,3333.6893134851653,20717.84053016281,A1,L15,I1,T12,imu_only,S01,X_A1_L15_I1_T12__S01,,,
X_A1_L15_I2_T11,imu_only_diagnostic_screening,Phase4 L15 single-I T11.,34,17,40661,2557.25441229818,9640.13474322433,11835.543037593397,5494.652533012796,40661,1862.4127738527854,8403.232623188573,10321.745697908398,4682.4797973387085,40661,805.2470605941592,5046.355576006781,6366.736111367593,2874.9938097426893,2738.9157697760984,10232.331715508415,4941.416338472196,8847.626712978024,5167.178658301542,6772.635067824243,6701.896465229214,1295.2185225110086,5071.65810348993,519.3885979332892,959.4782011346005,11417.710234377832,9918.982504376589,95.23439098937766,nan,nan,nan,nan,nan,17,11946.93163759552,4834.614297091253,24104.672204215312,A1,L15,I2,T11,imu_only,S01,X_A1_L15_I2_T11__S01,,,
X_A1_L15_I2_T12,imu_only_diagnostic_screening,Phase4 L15 single-I T12.,34,17,40661,2557.1132156134354,9641.434908741396,11836.57108973137,5494.649700154191,40661,1861.705392574325,8403.994449017888,10322.564519596222,4682.477280103505,40661,805.6007098476596,5046.172182902417,6366.68177216583,2874.9924954196017,2739.1927308079557,10231.732793139974,4941.412019872857,8848.75929412341,5167.361744661898,6791.73107350244,6721.222836878864,1294.5800639157078,5085.633427319579,517.2430472658705,955.5868877031373,11417.710234377832,9918.982504376589,95.23439098937766,nan,nan,nan,nan,nan,17,11975.239332259884,4853.952443875219,24164.11989624949,A1,L15,I2,T12,imu_only,S01,X_A1_L15_I2_T12__S01,,,
X_A1_L15_I3_T11,imu_only_diagnostic_screening,Phase4 L15 single-I T11.,34,17,40661,1352.415154794232,6079.603201694513,8239.20001912856,3563.332110849676,40661,957.4226663227761,4836.268097943606,6784.692788952287,2968.9903905164056,40661,401.530817654659,3262.0664572860196,4799.2272431650335,1970.388741653192,1334.5696019341879,5577.722148098974,2624.4828827585616,4610.76588395866,2112.1637405822785,2516.368195458118,2424.1784499534356,609.553395796014,1441.8615456291532,498.70744904726917,933.7127993099198,6295.549851151612,5088.017616909847,52.53072187445687,nan,nan,nan,nan,nan,17,14302.799162202286,1359.4278043772417,16199.471639188563,A1,L15,I3,T11,imu_only,S01,X_A1_L15_I3_T11__S01,,,
X_A1_L15_I3_T12,imu_only_diagnostic_screening,Phase4 L15 single-I T12.,34,17,40661,1352.7741233468585,6078.44073730054,8239.10451067604,3563.3309477854755,40661,957.9372080876084,4835.95744336133,6783.780892780666,2968.9896291477803,40661,401.6656717748699,3262.8657794743294,4799.608832939308,1970.38778555356,1332.8950665895559,5577.548357084119,2624.4821645825923,4609.769996817316,2110.894141887899,2518.199020207491,2426.8719110694774,610.8732473218822,1443.1582586796706,497.70915161924813,930.6963090453065,6295.549851151612,5088.017616909847,52.53072187445687,nan,nan,nan,nan,nan,17,14311.61632875169,1361.2740986285326,16222.255034735223,A1,L15,I3,T12,imu_only,S01,X_A1_L15_I3_T12__S01,,,
X_A1_L15_I4_T11,imu_only_diagnostic_screening,Phase4 L15 single-I T11.,34,17,40661,1585.4108568670244,6672.901877646381,8284.870025322505,3687.944964453062,40661,883.9552791252539,4508.216603722309,6131.773492659681,2620.0798512234655,40661,727.1766490699817,4618.963700962907,6114.356629006721,2595.4035589956943,1899.6452927290422,7209.378731006289,3637.968472730994,3945.934621065584,3895.3404430772453,3392.8657409379553,2996.0976763270573,1029.580452292479,2445.91041420667,440.6303471666579,829.2910812762395,7992.287167191502,4391.286713352808,66.63442233860734,nan,nan,nan,nan,nan,17,3671.839877861468,1457.2211760393807,7009.823134395749,A1,L15,I4,T11,imu_only,S01,X_A1_L15_I4_T11__S01,,,
