capture_id,tag,frames,finite_frames,xyz_diff_rmse_mm,xyz_diff_p95_mm,xyz_diff_max_mm,cpu_accept_rate,gpu_accept_rate,row_spec,R,L,I,T,prior_sigma_mm,range_sigma_scale,robust
R01,BS2DCE,1201,1201,0.0004453162315385633,0.0007309497488230368,0.001322170702552885,1.0,1.0,R2:L2:I1+I3+I7:T6,R2,L2,I1+I3+I7,T6,55.88618750000002,1.0,False
R01,BSDC91,1200,1200,0.00035079239875783654,0.0005880286390760586,0.0008824754463384962,1.0,1.0,R2:L2:I1+I3+I7:T6,R2,L2,I1+I3+I7,T6,55.88618750000002,1.0,False
R02,BS2DCE,1201,1201,0.00038263725341370735,0.0006631247640462105,0.0009501809536993914,1.0,1.0,R2:L2:I1+I3+I7:T6,R2,L2,I1+I3+I7,T6,55.88618750000002,1.0,False
R02,BSDC91,1200,1200,0.0004080152405571866,0.0007288113819501882,0.0011428118772113555,1.0,1.0,R2:L2:I1+I3+I7:T6,R2,L2,I1+I3+I7,T6,55.88618750000002,1.0,False
R03,BS2DCE,1200,1200,0.00038439957060021313,0.0006398870091091789,0.0009809784803138815,1.0,1.0,R2:L2:I1+I3+I7:T6,R2,L2,I1+I3+I7,T6,55.88618750000002,1.0,False
R03,BSDC91,1200,1200,0.0004948518059934249,0.0008826466044774525,0.0012589964717831098,1.0,1.0,R2:L2:I1+I3+I7:T6,R2,L2,I1+I3+I7,T6,55.88618750000002,1.0,False
R04,BS2DCE,1200,1200,0.0004424394525395233,0.0007598249829179968,0.0013463057309925693,1.0,1.0,R2:L2:I1+I3+I7:T6,R2,L2,I1+I3+I7,T6,55.88618750000002,1.0,False
R04,BSDC91,1200,1200,0.0004191199768163435,0.0007320717934499485,0.0011257565096660274,1.0,1.0,R2:L2:I1+I3+I7:T6,R2,L2,I1+I3+I7,T6,55.88618750000002,1.0,False
R05,BS2DCE,1200,1200,0.00040815270482388405,0.0007555583725081682,0.0013112573313567373,1.0,1.0,R2:L2:I1+I3+I7:T6,R2,L2,I1+I3+I7,T6,55.88618750000002,1.0,False
R05,BSDC91,1201,1201,0.00034304587374938534,0.0005999860906258808,0.0008503976106949285,1.0,1.0,R2:L2:I1+I3+I7:T6,R2,L2,I1+I3+I7,T6,55.88618750000002,1.0,False
R06,BS2DCE,1200,1200,0.0003906739289682268,0.0006892024823156457,0.0009360579672865275,1.0,1.0,R2:L2:I1+I3+I7:T6,R2,L2,I1+I3+I7,T6,55.88618750000002,1.0,False
R06,BSDC91,1201,1201,0.00043020257718076783,0.0007885973585512273,0.0012934807303064233,1.0,1.0,R2:L2:I1+I3+I7:T6,R2,L2,I1+I3+I7,T6,55.88618750000002,1.0,False
R07,BS2DCE,1200,1200,0.000576506116013863,0.0010179864757306112,0.0016993181010575337,1.0,1.0,R2:L2:I1+I3+I7:T6,R2,L2,I1+I3+I7,T6,55.88618750000002,1.0,False
R07,BSDC91,1201,1201,0.0005310195083036905,0.000881417451235402,0.001225746185333885,1.0,1.0,R2:L2:I1+I3+I7:T6,R2,L2,I1+I3+I7,T6,55.88618750000002,1.0,False
R08,BS2DCE,1201,1201,0.00033934185350312495,0.0005485482552207188,0.0007117031137466693,1.0,1.0,R2:L2:I1+I3+I7:T6,R2,L2,I1+I3+I7,T6,55.88618750000002,1.0,False
R08,BSDC91,1200,1200,0.0004008782639330966,0.0006692726005831568,0.000975458518735886,1.0,1.0,R2:L2:I1+I3+I7:T6,R2,L2,I1+I3+I7,T6,55.88618750000002,1.0,False
R09,BS2DCE,1200,1200,0.00029962127650934686,0.0005102458313609743,0.0009287553026487934,1.0,1.0,R2:L2:I1+I3+I7:T6,R2,L2,I1+I3+I7,T6,55.88618750000002,1.0,False
R09,BSDC91,1200,1200,0.0004692274851397471,0.0008020262171446807,0.0012010889479986454,1.0,1.0,R2:L2:I1+I3+I7:T6,R2,L2,I1+I3+I7,T6,55.88618750000002,1.0,False
R10,BS2DCE,1200,1200,0.0004223319316863867,0.0007481595012478412,0.0009673128901890944,1.0,1.0,R2:L2:I1+I3+I7:T6,R2,L2,I1+I3+I7,T6,55.88618750000002,1.0,False
R10,BSDC91,1200,1200,0.0003988593478115874,0.0007280938058399268,0.0011097957890466867,1.0,1.0,R2:L2:I1+I3+I7:T6,R2,L2,I1+I3+I7,T6,55.88618750000002,1.0,False
R11,BS2DCE,1201,1201,0.00037543623979636466,0.0005708780865134555,0.0009754947593115598,1.0,1.0,R2:L2:I1+I3+I7:T6,R2,L2,I1+I3+I7,T6,55.88618750000002,1.0,False
R11,BSDC91,1200,1200,0.0003854023337918516,0.0007030332454913465,0.001316031524379401,1.0,1.0,R2:L2:I1+I3+I7:T6,R2,L2,I1+I3+I7,T6,55.88618750000002,1.0,False
R12,BS2DCE,1200,1200,0.0002858737663068256,0.00044146933639931454,0.000645310135515078,1.0,1.0,R2:L2:I1+I3+I7:T6,R2,L2,I1+I3+I7,T6,55.88618750000002,1.0,False
R12,BSDC91,1200,1200,0.000369411818975724,0.0006293158307177807,0.0009720610447260264,1.0,1.0,R2:L2:I1+I3+I7:T6,R2,L2,I1+I3+I7,T6,55.88618750000002,1.0,False
R13,BS2DCE,1201,1201,26.401553748840808,0.09266676504867706,658.8207462574708,1.0,1.0,R2:L2:I1+I3+I7:T6,R2,L2,I1+I3+I7,T6,55.88618750000002,1.0,False
R13,BSDC91,1200,1200,0.0003025135003885513,0.0004945701523649452,0.0007147662424095118,1.0,1.0,R2:L2:I1+I3+I7:T6,R2,L2,I1+I3+I7,T6,55.88618750000002,1.0,False
R14,BS2DCE,1201,1201,0.0003156268545417329,0.0005691796803052665,0.0008494999332778497,1.0,1.0,R2:L2:I1+I3+I7:T6,R2,L2,I1+I3+I7,T6,55.88618750000002,1.0,False
R14,BSDC91,1200,1200,0.00027285237766799293,0.0005125972091814132,0.000805232264511252,1.0,1.0,R2:L2:I1+I3+I7:T6,R2,L2,I1+I3+I7,T6,55.88618750000002,1.0,False
