host_time_iso,target,sweep,anchor_id,anchor,raw_distance_mm,rx_timestamp,carrier_integrator,first_path,fp_amp_sum,max_growth_cir,std_noise,acc_len,bin_path
2026-06-02T01:05:29.721+02:00,BSF66F,2039,7,H,2233,1115686928,7548,48116,19662,1999,60,4064,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/CIR_home_livingroom_01062026/captures/erlangen_20260528_optitrack/CIRRAW_BSF66F_20260602_010516/accumulator_bin/sweep_00002039_H.bin
2026-06-02T01:05:30.625+02:00,BSF66F,2040,0,A,2728,703513477,5451,47985,15402,2022,44,4064,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/CIR_home_livingroom_01062026/captures/erlangen_20260528_optitrack/CIRRAW_BSF66F_20260602_010516/accumulator_bin/sweep_00002040_A.bin
2026-06-02T01:05:31.590+02:00,BSF66F,2042,1,B,3204,1848913067,5984,47767,9638,463,24,4064,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/CIR_home_livingroom_01062026/captures/erlangen_20260528_optitrack/CIRRAW_BSF66F_20260602_010516/accumulator_bin/sweep_00002042_B.bin
2026-06-02T01:05:32.512+02:00,BSF66F,2043,5,F,2988,220729435,-124,47703,21121,2257,60,4064,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/CIR_home_livingroom_01062026/captures/erlangen_20260528_optitrack/CIRRAW_BSF66F_20260602_010516/accumulator_bin/sweep_00002043_F.bin
2026-06-02T01:05:33.442+02:00,BSF66F,2044,2,C,2573,3845504329,6702,47909,11340,737,44,4064,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/CIR_home_livingroom_01062026/captures/erlangen_20260528_optitrack/CIRRAW_BSF66F_20260602_010516/accumulator_bin/sweep_00002044_C.bin
2026-06-02T01:05:34.417+02:00,BSF66F,2046,3,D,2661,1296406530,6651,48086,11603,694,28,4064,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/CIR_home_livingroom_01062026/captures/erlangen_20260528_optitrack/CIRRAW_BSF66F_20260602_010516/accumulator_bin/sweep_00002046_D.bin
2026-06-02T01:05:35.358+02:00,BSF66F,2047,7,H,2231,543369635,7567,47999,18834,2037,64,4064,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/CIR_home_livingroom_01062026/captures/erlangen_20260528_optitrack/CIRRAW_BSF66F_20260602_010516/accumulator_bin/sweep_00002047_H.bin
2026-06-02T01:05:36.262+02:00,BSF66F,2048,0,A,2693,123952301,5531,47769,14670,1996,40,4064,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/CIR_home_livingroom_01062026/captures/erlangen_20260528_optitrack/CIRRAW_BSF66F_20260602_010516/accumulator_bin/sweep_00002048_A.bin
2026-06-02T01:05:37.227+02:00,BSF66F,2050,1,B,3229,1268893740,5964,47640,9366,447,20,4064,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/CIR_home_livingroom_01062026/captures/erlangen_20260528_optitrack/CIRRAW_BSF66F_20260602_010516/accumulator_bin/sweep_00002050_B.bin
2026-06-02T01:05:38.150+02:00,BSF66F,2051,5,F,3016,3930407995,-119,47655,19252,2060,52,4064,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/CIR_home_livingroom_01062026/captures/erlangen_20260528_optitrack/CIRRAW_BSF66F_20260602_010516/accumulator_bin/sweep_00002051_F.bin
2026-06-02T01:05:39.080+02:00,BSF66F,2052,2,C,2636,3293616122,6455,48086,11561,674,48,4064,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/CIR_home_livingroom_01062026/captures/erlangen_20260528_optitrack/CIRRAW_BSF66F_20260602_010516/accumulator_bin/sweep_00002052_C.bin
2026-06-02T01:05:40.054+02:00,BSF66F,2054,3,D,2651,749895663,6652,48083,12096,729,28,4064,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/CIR_home_livingroom_01062026/captures/erlangen_20260528_optitrack/CIRRAW_BSF66F_20260602_010516/accumulator_bin/sweep_00002054_D.bin
2026-06-02T01:05:40.996+02:00,BSF66F,2055,7,H,2192,4270861178,7583,47958,21402,1946,52,4064,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/CIR_home_livingroom_01062026/captures/erlangen_20260528_optitrack/CIRRAW_BSF66F_20260602_010516/accumulator_bin/sweep_00002055_H.bin
2026-06-02T01:05:41.900+02:00,BSF66F,2056,0,A,2729,3874417458,5483,47894,15465,2006,40,4064,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/CIR_home_livingroom_01062026/captures/erlangen_20260528_optitrack/CIRRAW_BSF66F_20260602_010516/accumulator_bin/sweep_00002056_A.bin
2026-06-02T01:05:42.865+02:00,BSF66F,2058,1,B,3232,741291868,5923,47944,9451,469,24,4064,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/CIR_home_livingroom_01062026/captures/erlangen_20260528_optitrack/CIRRAW_BSF66F_20260602_010516/accumulator_bin/sweep_00002058_B.bin
2026-06-02T01:05:43.786+02:00,BSF66F,2059,5,F,2867,3357899069,233,47913,19148,1766,60,4064,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/CIR_home_livingroom_01062026/captures/erlangen_20260528_optitrack/CIRRAW_BSF66F_20260602_010516/accumulator_bin/sweep_00002059_F.bin
2026-06-02T01:05:44.719+02:00,BSF66F,2060,2,C,2606,2686749357,6586,47761,11571,704,44,4064,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/CIR_home_livingroom_01062026/captures/erlangen_20260528_optitrack/CIRRAW_BSF66F_20260602_010516/accumulator_bin/sweep_00002060_C.bin
2026-06-02T01:05:45.690+02:00,BSF66F,2062,3,D,2690,134914950,6540,47962,12237,768,28,4064,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/CIR_home_livingroom_01062026/captures/erlangen_20260528_optitrack/CIRRAW_BSF66F_20260602_010516/accumulator_bin/sweep_00002062_D.bin
2026-06-02T01:05:46.643+02:00,BSF66F,2064,0,A,2737,2023183027,5495,47759,13884,1777,44,4064,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/CIR_home_livingroom_01062026/captures/erlangen_20260528_optitrack/CIRRAW_BSF66F_20260602_010516/accumulator_bin/sweep_00002064_A.bin
2026-06-02T01:05:47.604+02:00,BSF66F,2066,1,B,3245,2859002101,6077,47833,9981,499,24,4064,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/CIR_home_livingroom_01062026/captures/erlangen_20260528_optitrack/CIRRAW_BSF66F_20260602_010516/accumulator_bin/sweep_00002066_B.bin
2026-06-02T01:05:48.576+02:00,BSF66F,2068,2,C,2607,177944586,6466,48110,10234,691,44,4064,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/CIR_home_livingroom_01062026/captures/erlangen_20260528_optitrack/CIRRAW_BSF66F_20260602_010516/accumulator_bin/sweep_00002068_C.bin
2026-06-02T01:05:49.511+02:00,BSF66F,2069,6,G,2430,3265112113,11705,48125,16647,1984,48,4064,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/CIR_home_livingroom_01062026/captures/erlangen_20260528_optitrack/CIRRAW_BSF66F_20260602_010516/accumulator_bin/sweep_00002069_G.bin
2026-06-02T01:05:50.443+02:00,BSF66F,2070,3,D,2616,3101891598,6652,48114,11142,740,28,4064,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/CIR_home_livingroom_01062026/captures/erlangen_20260528_optitrack/CIRRAW_BSF66F_20260602_010516/accumulator_bin/sweep_00002070_D.bin
2026-06-02T01:05:51.385+02:00,BSF66F,2071,7,H,2248,2371078074,7597,48014,20256,1776,52,4064,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/CIR_home_livingroom_01062026/captures/erlangen_20260528_optitrack/CIRRAW_BSF66F_20260602_010516/accumulator_bin/sweep_00002071_H.bin
2026-06-02T01:05:52.290+02:00,BSF66F,2072,0,A,2760,2003751799,5503,47963,17314,1965,52,4064,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/CIR_home_livingroom_01062026/captures/erlangen_20260528_optitrack/CIRRAW_BSF66F_20260602_010516/accumulator_bin/sweep_00002072_A.bin
2026-06-02T01:05:53.204+02:00,BSF66F,2073,4,E,2685,4222216740,8405,47624,12245,619,32,4064,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/CIR_home_livingroom_01062026/captures/erlangen_20260528_optitrack/CIRRAW_BSF66F_20260602_010516/accumulator_bin/sweep_00002073_E.bin
2026-06-02T01:05:54.139+02:00,BSF66F,2074,1,B,3234,3804053349,5929,47953,9259,463,24,4064,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/CIR_home_livingroom_01062026/captures/erlangen_20260528_optitrack/CIRRAW_BSF66F_20260602_010516/accumulator_bin/sweep_00002074_B.bin
2026-06-02T01:05:55.061+02:00,BSF66F,2075,5,F,2810,2170914936,277,47716,18483,1645,68,4064,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/CIR_home_livingroom_01062026/captures/erlangen_20260528_optitrack/CIRRAW_BSF66F_20260602_010516/accumulator_bin/sweep_00002075_F.bin
2026-06-02T01:05:55.991+02:00,BSF66F,2076,2,C,2586,1512161863,6523,47667,9888,658,40,4064,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/CIR_home_livingroom_01062026/captures/erlangen_20260528_optitrack/CIRRAW_BSF66F_20260602_010516/accumulator_bin/sweep_00002076_C.bin
2026-06-02T01:05:56.926+02:00,BSF66F,2077,6,G,2372,327176364,11788,47736,17371,2228,48,4064,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/CIR_home_livingroom_01062026/captures/erlangen_20260528_optitrack/CIRRAW_BSF66F_20260602_010516/accumulator_bin/sweep_00002077_G.bin
2026-06-02T01:05:57.857+02:00,BSF66F,2078,3,D,2639,130304960,6601,48036,10826,690,28,4064,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/CIR_home_livingroom_01062026/captures/erlangen_20260528_optitrack/CIRRAW_BSF66F_20260602_010516/accumulator_bin/sweep_00002078_D.bin
2026-06-02T01:05:58.800+02:00,BSF66F,2079,7,H,2258,3673966389,7575,47881,22070,2039,52,4064,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/CIR_home_livingroom_01062026/captures/erlangen_20260528_optitrack/CIRRAW_BSF66F_20260602_010516/accumulator_bin/sweep_00002079_H.bin
2026-06-02T01:05:59.708+02:00,BSF66F,2080,0,A,2787,3584120784,5492,48044,16833,1978,48,4064,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/CIR_home_livingroom_01062026/captures/erlangen_20260528_optitrack/CIRRAW_BSF66F_20260602_010516/accumulator_bin/sweep_00002080_A.bin
2026-06-02T01:06:00.624+02:00,BSF66F,2081,4,E,2670,1511373741,8418,48017,12418,655,36,4064,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/CIR_home_livingroom_01062026/captures/erlangen_20260528_optitrack/CIRRAW_BSF66F_20260602_010516/accumulator_bin/sweep_00002081_E.bin
2026-06-02T01:06:01.553+02:00,BSF66F,2082,1,B,3217,803536702,5920,47914,8800,431,24,4064,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/CIR_home_livingroom_01062026/captures/erlangen_20260528_optitrack/CIRRAW_BSF66F_20260602_010516/accumulator_bin/sweep_00002082_B.bin
2026-06-02T01:06:02.474+02:00,BSF66F,2083,5,F,2956,3438463655,14,47771,21501,2212,76,4064,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/CIR_home_livingroom_01062026/captures/erlangen_20260528_optitrack/CIRRAW_BSF66F_20260602_010516/accumulator_bin/sweep_00002083_F.bin
2026-06-02T01:06:03.405+02:00,BSF66F,2084,2,C,2591,2811609075,6629,48087,11407,691,44,4064,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/CIR_home_livingroom_01062026/captures/erlangen_20260528_optitrack/CIRRAW_BSF66F_20260602_010516/accumulator_bin/sweep_00002084_C.bin
2026-06-02T01:06:04.379+02:00,BSF66F,2086,3,D,2657,280928407,6629,47747,12168,768,28,4064,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/CIR_home_livingroom_01062026/captures/erlangen_20260528_optitrack/CIRRAW_BSF66F_20260602_010516/accumulator_bin/sweep_00002086_D.bin
2026-06-02T01:06:05.326+02:00,BSF66F,2087,7,H,2257,4081833206,7587,47818,21625,1939,44,4064,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/CIR_home_livingroom_01062026/captures/erlangen_20260528_optitrack/CIRRAW_BSF66F_20260602_010516/accumulator_bin/sweep_00002087_H.bin
2026-06-02T01:06:06.231+02:00,BSF66F,2088,0,A,2719,3746036009,5447,47893,16642,1923,44,4064,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/CIR_home_livingroom_01062026/captures/erlangen_20260528_optitrack/CIRRAW_BSF66F_20260602_010516/accumulator_bin/sweep_00002088_A.bin
2026-06-02T01:06:07.146+02:00,BSF66F,2089,4,E,2725,1675564771,8354,47823,12257,671,28,4064,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/CIR_home_livingroom_01062026/captures/erlangen_20260528_optitrack/CIRRAW_BSF66F_20260602_010516/accumulator_bin/sweep_00002089_E.bin
2026-06-02T01:06:08.076+02:00,BSF66F,2090,1,B,3275,986939246,5862,47954,9001,416,24,4064,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/CIR_home_livingroom_01062026/captures/erlangen_20260528_optitrack/CIRRAW_BSF66F_20260602_010516/accumulator_bin/sweep_00002090_B.bin
2026-06-02T01:06:09.044+02:00,BSF66F,2092,2,C,2598,2281799084,6639,48016,12002,723,40,4064,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/CIR_home_livingroom_01062026/captures/erlangen_20260528_optitrack/CIRRAW_BSF66F_20260602_010516/accumulator_bin/sweep_00002092_C.bin
2026-06-02T01:06:09.979+02:00,BSF66F,2093,6,G,2504,1095684422,11669,47882,13802,2266,52,4064,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/CIR_home_livingroom_01062026/captures/erlangen_20260528_optitrack/CIRRAW_BSF66F_20260602_010516/accumulator_bin/sweep_00002093_G.bin
2026-06-02T01:06:10.916+02:00,BSF66F,2094,3,D,2642,1237714966,6593,48130,11389,674,28,4064,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/CIR_home_livingroom_01062026/captures/erlangen_20260528_optitrack/CIRRAW_BSF66F_20260602_010516/accumulator_bin/sweep_00002094_D.bin
2026-06-02T01:06:11.857+02:00,BSF66F,2095,7,H,2178,532971716,7593,47784,19230,1907,40,4064,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/CIR_home_livingroom_01062026/captures/erlangen_20260528_optitrack/CIRRAW_BSF66F_20260602_010516/accumulator_bin/sweep_00002095_H.bin
2026-06-02T01:06:12.761+02:00,BSF66F,2096,0,A,2777,128275686,5514,47810,14466,2009,36,4064,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/CIR_home_livingroom_01062026/captures/erlangen_20260528_optitrack/CIRRAW_BSF66F_20260602_010516/accumulator_bin/sweep_00002096_A.bin
2026-06-02T01:06:13.676+02:00,BSF66F,2097,4,E,2729,2338190728,8352,47972,11722,615,24,4064,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/CIR_home_livingroom_01062026/captures/erlangen_20260528_optitrack/CIRRAW_BSF66F_20260602_010516/accumulator_bin/sweep_00002097_E.bin
2026-06-02T01:06:14.606+02:00,BSF66F,2098,1,B,3229,1630373114,6051,47838,8921,433,24,4064,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/CIR_home_livingroom_01062026/captures/erlangen_20260528_optitrack/CIRRAW_BSF66F_20260602_010516/accumulator_bin/sweep_00002098_B.bin
2026-06-02T01:06:15.574+02:00,BSF66F,2100,2,C,2589,2923962684,6595,47904,10236,595,44,4064,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/CIR_home_livingroom_01062026/captures/erlangen_20260528_optitrack/CIRRAW_BSF66F_20260602_010516/accumulator_bin/sweep_00002100_C.bin
2026-06-02T01:06:16.514+02:00,BSF66F,2101,6,G,2457,2059918550,11749,47770,16477,2137,48,4064,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/CIR_home_livingroom_01062026/captures/erlangen_20260528_optitrack/CIRRAW_BSF66F_20260602_010516/accumulator_bin/sweep_00002101_G.bin
2026-06-02T01:06:17.446+02:00,BSF66F,2102,3,D,2715,1918531336,6446,47844,10841,644,24,4064,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/CIR_home_livingroom_01062026/captures/erlangen_20260528_optitrack/CIRRAW_BSF66F_20260602_010516/accumulator_bin/sweep_00002102_D.bin
2026-06-02T01:06:18.403+02:00,BSF66F,2104,0,A,2787,3860178137,5463,47805,14558,2129,44,4064,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/CIR_home_livingroom_01062026/captures/erlangen_20260528_optitrack/CIRRAW_BSF66F_20260602_010516/accumulator_bin/sweep_00002104_A.bin
2026-06-02T01:06:19.315+02:00,BSF66F,2105,4,E,2725,1815897522,8355,48022,12150,663,24,4064,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/CIR_home_livingroom_01062026/captures/erlangen_20260528_optitrack/CIRRAW_BSF66F_20260602_010516/accumulator_bin/sweep_00002105_E.bin
2026-06-02T01:06:20.247+02:00,BSF66F,2106,1,B,3206,1127552519,5972,48115,8467,443,28,4064,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/CIR_home_livingroom_01062026/captures/erlangen_20260528_optitrack/CIRRAW_BSF66F_20260602_010516/accumulator_bin/sweep_00002106_B.bin
2026-06-02T01:06:21.213+02:00,BSF66F,2108,2,C,2592,2450424628,6661,47896,11517,680,40,4064,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/CIR_home_livingroom_01062026/captures/erlangen_20260528_optitrack/CIRRAW_BSF66F_20260602_010516/accumulator_bin/sweep_00002108_C.bin
2026-06-02T01:06:22.152+02:00,BSF66F,2109,6,G,2500,1577523787,11687,47631,13428,1883,48,4064,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/CIR_home_livingroom_01062026/captures/erlangen_20260528_optitrack/CIRRAW_BSF66F_20260602_010516/accumulator_bin/sweep_00002109_G.bin
2026-06-02T01:06:23.142+02:00,BSF66F,2111,7,H,2275,98236264,7575,47940,19597,1658,52,4064,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/CIR_home_livingroom_01062026/captures/erlangen_20260528_optitrack/CIRRAW_BSF66F_20260602_010516/accumulator_bin/sweep_00002111_H.bin
2026-06-02T01:06:24.047+02:00,BSF66F,2112,0,A,2731,3972414892,5467,48016,14041,1962,44,4064,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/CIR_home_livingroom_01062026/captures/erlangen_20260528_optitrack/CIRRAW_BSF66F_20260602_010516/accumulator_bin/sweep_00002112_A.bin
2026-06-02T01:06:24.961+02:00,BSF66F,2113,4,E,2705,1919555100,8429,48120,10403,587,28,4064,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/CIR_home_livingroom_01062026/captures/erlangen_20260528_optitrack/CIRRAW_BSF66F_20260602_010516/accumulator_bin/sweep_00002113_E.bin
2026-06-02T01:06:25.892+02:00,BSF66F,2114,1,B,3258,1199113538,5922,47918,8611,422,24,4064,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/CIR_home_livingroom_01062026/captures/erlangen_20260528_optitrack/CIRRAW_BSF66F_20260602_010516/accumulator_bin/sweep_00002114_B.bin
2026-06-02T01:06:26.814+02:00,BSF66F,2115,5,F,3053,3886063772,-57,51864,21157,1980,60,4064,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/CIR_home_livingroom_01062026/captures/erlangen_20260528_optitrack/CIRRAW_BSF66F_20260602_010516/accumulator_bin/sweep_00002115_F.bin
2026-06-02T01:06:27.749+02:00,BSF66F,2116,2,C,2605,3549958607,6496,48059,9769,606,32,4064,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/CIR_home_livingroom_01062026/captures/erlangen_20260528_optitrack/CIRRAW_BSF66F_20260602_010516/accumulator_bin/sweep_00002116_C.bin
2026-06-02T01:06:28.684+02:00,BSF66F,2117,6,G,2437,2368970501,11777,47825,13088,1824,44,4064,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/CIR_home_livingroom_01062026/captures/erlangen_20260528_optitrack/CIRRAW_BSF66F_20260602_010516/accumulator_bin/sweep_00002117_G.bin
2026-06-02T01:06:29.617+02:00,BSF66F,2118,3,D,2701,2215656464,6547,48116,10746,708,28,4064,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/CIR_home_livingroom_01062026/captures/erlangen_20260528_optitrack/CIRRAW_BSF66F_20260602_010516/accumulator_bin/sweep_00002118_D.bin
2026-06-02T01:06:30.571+02:00,BSF66F,2120,0,A,2751,4186029183,5538,47715,15858,2004,44,4064,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/CIR_home_livingroom_01062026/captures/erlangen_20260528_optitrack/CIRRAW_BSF66F_20260602_010516/accumulator_bin/sweep_00002120_A.bin
2026-06-02T01:06:31.485+02:00,BSF66F,2121,4,E,2800,2132308069,8237,47689,11343,602,28,4064,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/CIR_home_livingroom_01062026/captures/erlangen_20260528_optitrack/CIRRAW_BSF66F_20260602_010516/accumulator_bin/sweep_00002121_E.bin
