sample_utc,gpu_index,gpu_util_pct,mem_used_mb,mem_total_mb,temperature_c,power_w
2026-06-05T15:19:45.612731+00:00,0,0.0,150.0,11264.0,44.0,10.49
2026-06-05T15:19:45.612751+00:00,1,0.0,10.0,11264.0,53.0,77.63
2026-06-05T15:20:00.640688+00:00,0,0.0,150.0,11264.0,50.0,73.11
2026-06-05T15:20:00.640708+00:00,1,0.0,10.0,11264.0,54.0,77.88
2026-06-05T15:20:15.673113+00:00,0,0.0,150.0,11264.0,51.0,73.63
2026-06-05T15:20:15.673134+00:00,1,0.0,10.0,11264.0,49.0,9.99
2026-06-05T15:20:30.715601+00:00,0,0.0,598.0,11264.0,50.0,66.11
2026-06-05T15:20:30.715625+00:00,1,26.0,682.0,11264.0,51.0,76.47
2026-06-05T15:20:45.752562+00:00,0,0.0,1046.0,11264.0,51.0,66.32
2026-06-05T15:20:45.752583+00:00,1,0.0,906.0,11264.0,52.0,74.56
2026-06-05T15:21:00.785175+00:00,0,0.0,1046.0,11264.0,52.0,66.5
2026-06-05T15:21:00.785196+00:00,1,0.0,906.0,11264.0,53.0,74.46
2026-06-05T15:21:15.816183+00:00,0,0.0,598.0,11264.0,54.0,81.54
2026-06-05T15:21:15.816203+00:00,1,21.0,682.0,11264.0,51.0,60.28
2026-06-05T15:21:30.849549+00:00,0,0.0,150.0,11264.0,55.0,81.82
2026-06-05T15:21:30.849570+00:00,1,21.0,234.0,11264.0,50.0,60.0
2026-06-05T15:21:45.880801+00:00,0,0.0,150.0,11264.0,55.0,82.13
2026-06-05T15:21:45.880820+00:00,1,0.0,10.0,11264.0,46.0,9.23
2026-06-05T15:22:00.927446+00:00,0,0.0,374.0,11264.0,53.0,61.71
2026-06-05T15:22:00.927468+00:00,1,0.0,242.0,11264.0,48.0,57.72
2026-06-05T15:22:15.957576+00:00,0,0.0,1046.0,11264.0,53.0,61.52
2026-06-05T15:22:15.957597+00:00,1,21.0,682.0,11264.0,49.0,59.51
2026-06-05T15:22:30.990712+00:00,0,0.0,1046.0,11264.0,49.0,11.33
2026-06-05T15:22:30.990733+00:00,1,0.0,906.0,11264.0,50.0,57.84
2026-06-05T15:22:46.038120+00:00,0,15.0,598.0,11264.0,52.0,83.76
2026-06-05T15:22:46.038142+00:00,1,0.0,682.0,11264.0,49.0,13.07
2026-06-05T15:23:01.068667+00:00,0,0.0,150.0,11264.0,54.0,81.54
2026-06-05T15:23:01.068687+00:00,1,0.0,234.0,11264.0,49.0,58.37
2026-06-05T15:23:16.109618+00:00,0,0.0,150.0,11264.0,55.0,82.02
2026-06-05T15:23:16.109639+00:00,1,0.0,10.0,11264.0,49.0,52.35
2026-06-05T15:23:31.164705+00:00,0,0.0,150.0,11264.0,47.0,10.88
2026-06-05T15:23:31.164727+00:00,1,0.0,10.0,11264.0,44.0,9.43
2026-06-05T15:23:46.215575+00:00,0,18.0,822.0,11264.0,53.0,85.18
2026-06-05T15:23:46.215597+00:00,1,0.0,234.0,11264.0,48.0,57.72
2026-06-05T15:24:01.248738+00:00,0,0.0,1046.0,11264.0,55.0,81.92
2026-06-05T15:24:01.248759+00:00,1,0.0,682.0,11264.0,49.0,57.89
