row_spec,seed_id,stage,wall_time_s,gpu_warmup,repeat_count,wall_time_min_s,wall_time_max_s,chunk_id,gpu_device,child_run_id
R2:L0:I8:T8,S04,cpu_golden,28.13610575598432,,,,,partial_raw_0005,cuda:1,phase4_GPUCPU_FULLFACTORY_S04_2x1080ti_20260605T151945Z_partial_raw_0005_cuda1
R2:L0:I8:T8,S04,torch_gpu,2.171748721011681,0.0,1.0,2.171748721011681,2.171748721011681,partial_raw_0005,cuda:1,phase4_GPUCPU_FULLFACTORY_S04_2x1080ti_20260605T151945Z_partial_raw_0005_cuda1
R2:L0:I1+I3+I7:T6,S04,simulate_imu_prior,0.1531108880008105,,,,,partial_raw_0006,cuda:0,phase4_GPUCPU_FULLFACTORY_S04_2x1080ti_20260605T151945Z_partial_raw_0006_cuda0
R2:L0:I1+I3+I7:T6,S04,cpu_golden,30.55681135499617,,,,,partial_raw_0006,cuda:0,phase4_GPUCPU_FULLFACTORY_S04_2x1080ti_20260605T151945Z_partial_raw_0006_cuda0
R2:L0:I1+I3+I7:T6,S04,torch_gpu,2.1243860539980237,0.0,1.0,2.1243860539980237,2.1243860539980237,partial_raw_0006,cuda:0,phase4_GPUCPU_FULLFACTORY_S04_2x1080ti_20260605T151945Z_partial_raw_0006_cuda0
R2:L0:I1+I3+I7:T8,S04,simulate_imu_prior,0.1124920109868981,,,,,partial_raw_0006,cuda:0,phase4_GPUCPU_FULLFACTORY_S04_2x1080ti_20260605T151945Z_partial_raw_0006_cuda0
R2:L0:I1+I3+I7:T8,S04,cpu_golden,24.96936811698833,,,,,partial_raw_0006,cuda:0,phase4_GPUCPU_FULLFACTORY_S04_2x1080ti_20260605T151945Z_partial_raw_0006_cuda0
R2:L0:I1+I3+I7:T8,S04,torch_gpu,2.7903194010141306,0.0,1.0,2.7903194010141306,2.7903194010141306,partial_raw_0006,cuda:0,phase4_GPUCPU_FULLFACTORY_S04_2x1080ti_20260605T151945Z_partial_raw_0006_cuda0
R2:L0:I1+I2+I3+I8:T6,S04,simulate_imu_prior,0.0984089669946115,,,,,partial_raw_0007,cuda:0,phase4_GPUCPU_FULLFACTORY_S04_2x1080ti_20260605T151945Z_partial_raw_0007_cuda0
R2:L0:I1+I2+I3+I8:T6,S04,cpu_golden,24.33956974701141,,,,,partial_raw_0007,cuda:0,phase4_GPUCPU_FULLFACTORY_S04_2x1080ti_20260605T151945Z_partial_raw_0007_cuda0
R2:L0:I1+I2+I3+I8:T6,S04,torch_gpu,2.0594180040061474,0.0,1.0,2.0594180040061474,2.0594180040061474,partial_raw_0007,cuda:0,phase4_GPUCPU_FULLFACTORY_S04_2x1080ti_20260605T151945Z_partial_raw_0007_cuda0
R2:L0:I1+I2+I3+I8:T8,S04,simulate_imu_prior,0.1223268460016697,,,,,partial_raw_0007,cuda:0,phase4_GPUCPU_FULLFACTORY_S04_2x1080ti_20260605T151945Z_partial_raw_0007_cuda0
R2:L0:I1+I2+I3+I8:T8,S04,cpu_golden,22.990131060010757,,,,,partial_raw_0007,cuda:0,phase4_GPUCPU_FULLFACTORY_S04_2x1080ti_20260605T151945Z_partial_raw_0007_cuda0
R2:L0:I1+I2+I3+I8:T8,S04,torch_gpu,2.844251741014886,0.0,1.0,2.844251741014886,2.844251741014886,partial_raw_0007,cuda:0,phase4_GPUCPU_FULLFACTORY_S04_2x1080ti_20260605T151945Z_partial_raw_0007_cuda0
R2:L1:I0:T6,S04,simulate_imu_prior,0.6724448280001525,,,,,partial_raw_0008,cuda:0,phase4_GPUCPU_FULLFACTORY_S04_2x1080ti_20260605T151945Z_partial_raw_0008_cuda0
R2:L1:I0:T6,S04,cpu_golden,24.38139582300209,,,,,partial_raw_0008,cuda:0,phase4_GPUCPU_FULLFACTORY_S04_2x1080ti_20260605T151945Z_partial_raw_0008_cuda0
R2:L1:I0:T6,S04,torch_gpu,2.151698753994424,0.0,1.0,2.151698753994424,2.151698753994424,partial_raw_0008,cuda:0,phase4_GPUCPU_FULLFACTORY_S04_2x1080ti_20260605T151945Z_partial_raw_0008_cuda0
R2:L1:I0:T8,S04,simulate_imu_prior,0.6548908780096099,,,,,partial_raw_0008,cuda:0,phase4_GPUCPU_FULLFACTORY_S04_2x1080ti_20260605T151945Z_partial_raw_0008_cuda0
R2:L1:I0:T8,S04,cpu_golden,31.38924665201921,,,,,partial_raw_0008,cuda:0,phase4_GPUCPU_FULLFACTORY_S04_2x1080ti_20260605T151945Z_partial_raw_0008_cuda0
R2:L1:I0:T8,S04,torch_gpu,3.2164805180218536,0.0,1.0,3.2164805180218536,3.2164805180218536,partial_raw_0008,cuda:0,phase4_GPUCPU_FULLFACTORY_S04_2x1080ti_20260605T151945Z_partial_raw_0008_cuda0
R2:L1:I1:T6,S04,simulate_imu_prior,0.5329305360210128,,,,,partial_raw_0009,cuda:1,phase4_GPUCPU_FULLFACTORY_S04_2x1080ti_20260605T151945Z_partial_raw_0009_cuda1
R2:L1:I1:T6,S04,cpu_golden,22.5992162959883,,,,,partial_raw_0009,cuda:1,phase4_GPUCPU_FULLFACTORY_S04_2x1080ti_20260605T151945Z_partial_raw_0009_cuda1
R2:L1:I1:T6,S04,torch_gpu,3.031914972991217,0.0,1.0,3.031914972991217,3.031914972991217,partial_raw_0009,cuda:1,phase4_GPUCPU_FULLFACTORY_S04_2x1080ti_20260605T151945Z_partial_raw_0009_cuda1
R2:L1:I1:T8,S04,simulate_imu_prior,0.9906524239922874,,,,,partial_raw_0009,cuda:1,phase4_GPUCPU_FULLFACTORY_S04_2x1080ti_20260605T151945Z_partial_raw_0009_cuda1
R2:L1:I1:T8,S04,cpu_golden,31.40349188499385,,,,,partial_raw_0009,cuda:1,phase4_GPUCPU_FULLFACTORY_S04_2x1080ti_20260605T151945Z_partial_raw_0009_cuda1
R2:L1:I1:T8,S04,torch_gpu,2.595875854982296,0.0,1.0,2.595875854982296,2.595875854982296,partial_raw_0009,cuda:1,phase4_GPUCPU_FULLFACTORY_S04_2x1080ti_20260605T151945Z_partial_raw_0009_cuda1
R2:L1:I3:T6,S04,simulate_imu_prior,1.017615630000364,,,,,partial_raw_0010,cuda:0,phase4_GPUCPU_FULLFACTORY_S04_2x1080ti_20260605T151945Z_partial_raw_0010_cuda0
R2:L1:I3:T6,S04,cpu_golden,30.97237623599358,,,,,partial_raw_0010,cuda:0,phase4_GPUCPU_FULLFACTORY_S04_2x1080ti_20260605T151945Z_partial_raw_0010_cuda0
R2:L1:I3:T6,S04,torch_gpu,3.1487818979949225,0.0,1.0,3.1487818979949225,3.1487818979949225,partial_raw_0010,cuda:0,phase4_GPUCPU_FULLFACTORY_S04_2x1080ti_20260605T151945Z_partial_raw_0010_cuda0
R2:L1:I3:T8,S04,simulate_imu_prior,1.0042319429921918,,,,,partial_raw_0010,cuda:0,phase4_GPUCPU_FULLFACTORY_S04_2x1080ti_20260605T151945Z_partial_raw_0010_cuda0
R2:L1:I3:T8,S04,cpu_golden,27.36060856099357,,,,,partial_raw_0010,cuda:0,phase4_GPUCPU_FULLFACTORY_S04_2x1080ti_20260605T151945Z_partial_raw_0010_cuda0
R2:L1:I3:T8,S04,torch_gpu,2.110169127001427,0.0,1.0,2.110169127001427,2.110169127001427,partial_raw_0010,cuda:0,phase4_GPUCPU_FULLFACTORY_S04_2x1080ti_20260605T151945Z_partial_raw_0010_cuda0
R2:L1:I4:T6,S04,simulate_imu_prior,0.8832414100179449,,,,,partial_raw_0011,cuda:1,phase4_GPUCPU_FULLFACTORY_S04_2x1080ti_20260605T151945Z_partial_raw_0011_cuda1
R2:L1:I4:T6,S04,cpu_golden,22.179584924975643,,,,,partial_raw_0011,cuda:1,phase4_GPUCPU_FULLFACTORY_S04_2x1080ti_20260605T151945Z_partial_raw_0011_cuda1
R2:L1:I4:T6,S04,torch_gpu,2.086385236994829,0.0,1.0,2.086385236994829,2.086385236994829,partial_raw_0011,cuda:1,phase4_GPUCPU_FULLFACTORY_S04_2x1080ti_20260605T151945Z_partial_raw_0011_cuda1
R2:L1:I4:T8,S04,simulate_imu_prior,0.5684896830061916,,,,,partial_raw_0011,cuda:1,phase4_GPUCPU_FULLFACTORY_S04_2x1080ti_20260605T151945Z_partial_raw_0011_cuda1
R2:L1:I4:T8,S04,cpu_golden,21.30418618099065,,,,,partial_raw_0011,cuda:1,phase4_GPUCPU_FULLFACTORY_S04_2x1080ti_20260605T151945Z_partial_raw_0011_cuda1
R2:L1:I4:T8,S04,torch_gpu,2.270804973988561,0.0,1.0,2.270804973988561,2.270804973988561,partial_raw_0011,cuda:1,phase4_GPUCPU_FULLFACTORY_S04_2x1080ti_20260605T151945Z_partial_raw_0011_cuda1
R2:L1:I7:T6,S04,simulate_imu_prior,0.995863724994706,,,,,partial_raw_0012,cuda:1,phase4_GPUCPU_FULLFACTORY_S04_2x1080ti_20260605T151945Z_partial_raw_0012_cuda1
R2:L1:I7:T6,S04,cpu_golden,31.07547319200239,,,,,partial_raw_0012,cuda:1,phase4_GPUCPU_FULLFACTORY_S04_2x1080ti_20260605T151945Z_partial_raw_0012_cuda1
R2:L1:I7:T6,S04,torch_gpu,3.131374096003128,0.0,1.0,3.131374096003128,3.131374096003128,partial_raw_0012,cuda:1,phase4_GPUCPU_FULLFACTORY_S04_2x1080ti_20260605T151945Z_partial_raw_0012_cuda1
R2:L1:I7:T8,S04,simulate_imu_prior,0.9438064229907468,,,,,partial_raw_0012,cuda:1,phase4_GPUCPU_FULLFACTORY_S04_2x1080ti_20260605T151945Z_partial_raw_0012_cuda1
R2:L1:I7:T8,S04,cpu_golden,24.788421881996328,,,,,partial_raw_0012,cuda:1,phase4_GPUCPU_FULLFACTORY_S04_2x1080ti_20260605T151945Z_partial_raw_0012_cuda1
R2:L1:I7:T8,S04,torch_gpu,2.3590690050041303,0.0,1.0,2.3590690050041303,2.3590690050041303,partial_raw_0012,cuda:1,phase4_GPUCPU_FULLFACTORY_S04_2x1080ti_20260605T151945Z_partial_raw_0012_cuda1
R2:L1:I8:T6,S04,simulate_imu_prior,0.7825712870107964,,,,,partial_raw_0013,cuda:0,phase4_GPUCPU_FULLFACTORY_S04_2x1080ti_20260605T151945Z_partial_raw_0013_cuda0
R2:L1:I8:T6,S04,cpu_golden,20.324415673007024,,,,,partial_raw_0013,cuda:0,phase4_GPUCPU_FULLFACTORY_S04_2x1080ti_20260605T151945Z_partial_raw_0013_cuda0
R2:L1:I8:T6,S04,torch_gpu,2.2510157999931835,0.0,1.0,2.2510157999931835,2.2510157999931835,partial_raw_0013,cuda:0,phase4_GPUCPU_FULLFACTORY_S04_2x1080ti_20260605T151945Z_partial_raw_0013_cuda0
R2:L1:I8:T8,S04,simulate_imu_prior,0.7158675109967589,,,,,partial_raw_0013,cuda:0,phase4_GPUCPU_FULLFACTORY_S04_2x1080ti_20260605T151945Z_partial_raw_0013_cuda0
R2:L1:I8:T8,S04,cpu_golden,22.8564769999939,,,,,partial_raw_0013,cuda:0,phase4_GPUCPU_FULLFACTORY_S04_2x1080ti_20260605T151945Z_partial_raw_0013_cuda0
R2:L1:I8:T8,S04,torch_gpu,2.685566192987608,0.0,1.0,2.685566192987608,2.685566192987608,partial_raw_0013,cuda:0,phase4_GPUCPU_FULLFACTORY_S04_2x1080ti_20260605T151945Z_partial_raw_0013_cuda0
R2:L1:I1+I3+I7:T6,S04,simulate_imu_prior,0.6466312690172344,,,,,partial_raw_0014,cuda:0,phase4_GPUCPU_FULLFACTORY_S04_2x1080ti_20260605T151945Z_partial_raw_0014_cuda0
R2:L1:I1+I3+I7:T6,S04,cpu_golden,19.94294171000365,,,,,partial_raw_0014,cuda:0,phase4_GPUCPU_FULLFACTORY_S04_2x1080ti_20260605T151945Z_partial_raw_0014_cuda0
R2:L1:I1+I3+I7:T6,S04,torch_gpu,2.261706849996699,0.0,1.0,2.261706849996699,2.261706849996699,partial_raw_0014,cuda:0,phase4_GPUCPU_FULLFACTORY_S04_2x1080ti_20260605T151945Z_partial_raw_0014_cuda0
R2:L1:I1+I3+I7:T8,S04,simulate_imu_prior,0.5551432800129987,,,,,partial_raw_0014,cuda:0,phase4_GPUCPU_FULLFACTORY_S04_2x1080ti_20260605T151945Z_partial_raw_0014_cuda0
R2:L1:I1+I3+I7:T8,S04,cpu_golden,25.64012575900415,,,,,partial_raw_0014,cuda:0,phase4_GPUCPU_FULLFACTORY_S04_2x1080ti_20260605T151945Z_partial_raw_0014_cuda0
R2:L1:I1+I3+I7:T8,S04,torch_gpu,3.190060460998211,0.0,1.0,3.190060460998211,3.190060460998211,partial_raw_0014,cuda:0,phase4_GPUCPU_FULLFACTORY_S04_2x1080ti_20260605T151945Z_partial_raw_0014_cuda0
R2:L1:I1+I2+I3+I8:T6,S04,simulate_imu_prior,1.0718836660089437,,,,,partial_raw_0015,cuda:1,phase4_GPUCPU_FULLFACTORY_S04_2x1080ti_20260605T151945Z_partial_raw_0015_cuda1
R2:L1:I1+I2+I3+I8:T6,S04,cpu_golden,24.560937255999303,,,,,partial_raw_0015,cuda:1,phase4_GPUCPU_FULLFACTORY_S04_2x1080ti_20260605T151945Z_partial_raw_0015_cuda1
R2:L1:I1+I2+I3+I8:T6,S04,torch_gpu,3.066445939010009,0.0,1.0,3.066445939010009,3.066445939010009,partial_raw_0015,cuda:1,phase4_GPUCPU_FULLFACTORY_S04_2x1080ti_20260605T151945Z_partial_raw_0015_cuda1
R2:L1:I1+I2+I3+I8:T8,S04,simulate_imu_prior,0.9781925409915856,,,,,partial_raw_0015,cuda:1,phase4_GPUCPU_FULLFACTORY_S04_2x1080ti_20260605T151945Z_partial_raw_0015_cuda1
R2:L1:I1+I2+I3+I8:T8,S04,cpu_golden,26.52191043100902,,,,,partial_raw_0015,cuda:1,phase4_GPUCPU_FULLFACTORY_S04_2x1080ti_20260605T151945Z_partial_raw_0015_cuda1
R2:L1:I1+I2+I3+I8:T8,S04,torch_gpu,2.698129523982061,0.0,1.0,2.698129523982061,2.698129523982061,partial_raw_0015,cuda:1,phase4_GPUCPU_FULLFACTORY_S04_2x1080ti_20260605T151945Z_partial_raw_0015_cuda1
R2:L2:I0:T6,S04,simulate_imu_prior,0.6932997289986815,,,,,partial_raw_0016,cuda:1,phase4_GPUCPU_FULLFACTORY_S04_2x1080ti_20260605T151945Z_partial_raw_0016_cuda1
R2:L2:I0:T6,S04,cpu_golden,30.18390551902121,,,,,partial_raw_0016,cuda:1,phase4_GPUCPU_FULLFACTORY_S04_2x1080ti_20260605T151945Z_partial_raw_0016_cuda1
R2:L2:I0:T6,S04,torch_gpu,3.5450194379955065,0.0,1.0,3.5450194379955065,3.5450194379955065,partial_raw_0016,cuda:1,phase4_GPUCPU_FULLFACTORY_S04_2x1080ti_20260605T151945Z_partial_raw_0016_cuda1
R2:L2:I0:T8,S04,simulate_imu_prior,0.9875864170026034,,,,,partial_raw_0016,cuda:1,phase4_GPUCPU_FULLFACTORY_S04_2x1080ti_20260605T151945Z_partial_raw_0016_cuda1
R2:L2:I0:T8,S04,cpu_golden,28.25914083700627,,,,,partial_raw_0016,cuda:1,phase4_GPUCPU_FULLFACTORY_S04_2x1080ti_20260605T151945Z_partial_raw_0016_cuda1
R2:L2:I0:T8,S04,torch_gpu,2.585114017012529,0.0,1.0,2.585114017012529,2.585114017012529,partial_raw_0016,cuda:1,phase4_GPUCPU_FULLFACTORY_S04_2x1080ti_20260605T151945Z_partial_raw_0016_cuda1
R2:L2:I1:T6,S04,simulate_imu_prior,0.933086170000024,,,,,partial_raw_0017,cuda:0,phase4_GPUCPU_FULLFACTORY_S04_2x1080ti_20260605T151945Z_partial_raw_0017_cuda0
R2:L2:I1:T6,S04,cpu_golden,29.306894089007983,,,,,partial_raw_0017,cuda:0,phase4_GPUCPU_FULLFACTORY_S04_2x1080ti_20260605T151945Z_partial_raw_0017_cuda0
R2:L2:I1:T6,S04,torch_gpu,3.65477921400452,0.0,1.0,3.65477921400452,3.65477921400452,partial_raw_0017,cuda:0,phase4_GPUCPU_FULLFACTORY_S04_2x1080ti_20260605T151945Z_partial_raw_0017_cuda0
R2:L2:I1:T8,S04,simulate_imu_prior,0.9264157500001602,,,,,partial_raw_0017,cuda:0,phase4_GPUCPU_FULLFACTORY_S04_2x1080ti_20260605T151945Z_partial_raw_0017_cuda0
R2:L2:I1:T8,S04,cpu_golden,30.196483548003016,,,,,partial_raw_0017,cuda:0,phase4_GPUCPU_FULLFACTORY_S04_2x1080ti_20260605T151945Z_partial_raw_0017_cuda0
R2:L2:I1:T8,S04,torch_gpu,2.843738872994436,0.0,1.0,2.843738872994436,2.843738872994436,partial_raw_0017,cuda:0,phase4_GPUCPU_FULLFACTORY_S04_2x1080ti_20260605T151945Z_partial_raw_0017_cuda0
R2:L2:I3:T6,S04,simulate_imu_prior,0.5732732789765578,,,,,partial_raw_0018,cuda:0,phase4_GPUCPU_FULLFACTORY_S04_2x1080ti_20260605T151945Z_partial_raw_0018_cuda0
R2:L2:I3:T6,S04,cpu_golden,30.14850992901484,,,,,partial_raw_0018,cuda:0,phase4_GPUCPU_FULLFACTORY_S04_2x1080ti_20260605T151945Z_partial_raw_0018_cuda0
R2:L2:I3:T6,S04,torch_gpu,3.902132622984937,0.0,1.0,3.902132622984937,3.902132622984937,partial_raw_0018,cuda:0,phase4_GPUCPU_FULLFACTORY_S04_2x1080ti_20260605T151945Z_partial_raw_0018_cuda0
