row_spec,stage,wall_time_s,gpu_warmup,repeat_count,wall_time_min_s,wall_time_max_s
R2:L12:I7:T6,simulate_imu_prior,0.7131052629993064,,,,
R2:L12:I7:T6,cpu_golden,22.144798952998826,,,,
R2:L12:I7:T6,torch_gpu,2.7297894599905703,0,1,2.7297894599905703,2.7297894599905703
R2:L12:I7:T8,simulate_imu_prior,0.6495635500032222,,,,
R2:L12:I7:T8,cpu_golden,21.84021800199116,,,,
R2:L12:I7:T8,torch_gpu,2.506769504005206,0,1,2.506769504005206,2.506769504005206
R2:L12:I8:T6,simulate_imu_prior,0.6480867750069592,,,,
R2:L12:I8:T6,cpu_golden,21.20822365199274,,,,
R2:L12:I8:T6,torch_gpu,2.449705406994326,0,1,2.449705406994326,2.449705406994326
R2:L12:I8:T8,simulate_imu_prior,0.6142929610068677,,,,
R2:L12:I8:T8,cpu_golden,21.63506278100249,,,,
R2:L12:I8:T8,torch_gpu,2.737912767988746,0,1,2.737912767988746,2.737912767988746
