host_elapsed_s,host_epoch_s,sweep,conn_id,peer_name,tag_id,plan,pmode,anchor_label,status,reason,raw_mm,filt_mm,pred_mm,resid_mm,tracker_quality_percent,solve_quality_percent
0.002938,1777207422.476322,4032,,BSF66F,,cal_static,4,B,ok,ok,2638,2638,0,0,100,100
0.003056,1777207422.47644,4032,,BSF66F,,cal_static,4,C,ok,ok,2428,2428,0,0,100,100
0.020356,1777207422.49374,4032,,BSF66F,,cal_static,4,D,ok,ok,3095,3095,0,0,100,100
0.157682,1777207422.631066,4033,,BSF66F,,cal_static,4,E,ok,ok,3156,3156,0,0,100,100
0.160498,1777207422.633882,4033,,BSF66F,,cal_static,4,F,ok,ok,2474,2474,0,0,100,100
0.160574,1777207422.633958,4033,,BSF66F,,cal_static,4,G,ok,ok,2496,2496,0,0,100,100
0.177852,1777207422.651236,4033,,BSF66F,,cal_static,4,H,ok,ok,3191,3191,0,0,100,100
0.412216,1777207422.8856,4034,,BSF66F,,cal_static,4,A,ok,ok,3127,3127,0,0,100,100
0.415332,1777207422.888716,4034,,BSF66F,,cal_static,4,B,ok,ok,2600,2600,0,0,100,100
0.415399,1777207422.888783,4034,,BSF66F,,cal_static,4,C,ok,ok,2452,2452,0,0,100,100
0.433261,1777207422.906645,4034,,BSF66F,,cal_static,4,D,ok,ok,3116,3116,0,0,100,100
0.446087,1777207422.919471,29,,BSDC91,,cal_roto,5,A,ok,ok,3293,3293,0,0,100,100
0.446153,1777207422.919537,29,,BSDC91,,cal_roto,5,B,ok,ok,2640,2640,0,0,100,100
0.471305,1777207422.944689,29,,BSDC91,,cal_roto,5,C,ok,ok,2677,2677,0,0,100,100
0.471371,1777207422.944755,29,,BSDC91,,cal_roto,5,D,ok,ok,3287,3287,0,0,100,100
0.47407,1777207422.947454,29,,BSDC91,,cal_roto,5,E,ok,ok,2992,2992,0,0,100,100
0.474136,1777207422.94752,29,,BSDC91,,cal_roto,5,F,ok,ok,2344,2344,0,0,100,100
0.491959,1777207422.965343,29,,BSDC91,,cal_roto,5,G,ok,ok,2385,2385,0,0,100,100
0.493619,1777207422.967003,29,,BSDC91,,cal_roto,5,H,ok,ok,3129,3129,0,0,100,100
0.565046,1777207423.03843,4035,,BSF66F,,cal_static,4,E,ok,ok,3143,3143,0,0,100,100
0.566783,1777207423.040167,4035,,BSF66F,,cal_static,4,F,ok,ok,2482,2482,0,0,100,100
0.5912,1777207423.064584,4035,,BSF66F,,cal_static,4,G,ok,ok,2520,2520,0,0,100,100
0.59127,1777207423.064654,4035,,BSF66F,,cal_static,4,H,ok,ok,3187,3187,0,0,100,100
0.825128,1777207423.298512,4036,,BSF66F,,cal_static,4,A,ok,ok,3183,3183,0,0,100,100
0.827647,1777207423.301031,4036,,BSF66F,,cal_static,4,B,ok,ok,2613,2613,0,0,100,100
0.827736,1777207423.30112,4036,,BSF66F,,cal_static,4,C,ok,ok,2439,2439,0,0,100,100
0.845382,1777207423.318766,4036,,BSF66F,,cal_static,4,D,ok,ok,3124,3124,0,0,100,100
0.851905,1777207423.325289,30,,BSDC91,,cal_roto,5,A,ok,ok,3370,3370,0,0,100,100
0.8544,1777207423.327784,30,,BSDC91,,cal_roto,5,B,timeout,rx_error,0,2640,0,0,66,66
0.854468,1777207423.327852,30,,BSDC91,,cal_roto,5,C,ok,ok,2708,2708,0,0,100,100
0.857297,1777207423.330681,30,,BSDC91,,cal_roto,5,D,ok,ok,3260,3260,0,0,100,100
0.857345,1777207423.330729,30,,BSDC91,,cal_roto,5,E,ok,ok,2984,2984,0,0,100,100
0.88356,1777207423.356944,30,,BSDC91,,cal_roto,5,F,ok,ok,2343,2343,0,0,100,100
0.883626,1777207423.35701,30,,BSDC91,,cal_roto,5,G,ok,ok,2401,2401,0,0,100,100
0.890839,1777207423.364223,23,,BS2DCE,,cal_roto,5,A,ok,ok,3157,3157,0,0,100,100
