host_elapsed_s,host_epoch_s,sweep,conn_id,peer_name,tag_id,plan,pmode,solve_reason,quality_flag_percent,active_anchor_count,valid_anchor_count,rms_mm,max_mm,step_mm
0.02043,1777207422.493814,4032,,BSF66F,,cal_static,4,success,100,4,4,3,4,0
0.177909,1777207422.651293,4033,,BSF66F,,cal_static,4,pending,100,4,4,0,0,0
0.433326,1777207422.90671,4034,,BSF66F,,cal_static,4,success,100,4,4,6,7,0
0.594083,1777207423.067467,4035,,BSF66F,,cal_static,4,pending,100,4,4,0,0,0
0.845449,1777207423.318833,4036,,BSF66F,,cal_static,4,success,100,4,4,1,1,0
1.024209,1777207423.497593,24,,BS2DCE,,cal_roto,5,success,100,4,4,158,219,0
1.027202,1777207423.500586,4037,,BSF66F,,cal_static,4,pending,100,4,4,0,0,0
1.186628,1777207423.660012,4038,,BSF66F,,cal_static,4,pending,95,4,3,0,0,0
1.2513,1777207423.724684,25,,BS2DCE,,cal_roto,5,success,100,4,4,161,230,0
1.415801,1777207423.889185,4039,,BSF66F,,cal_static,4,pending,100,4,4,0,0,0
1.435084,1777207423.908468,26,,BS2DCE,,cal_roto,5,success,100,4,4,163,230,0
1.623979,1777207424.097363,4040,,BSF66F,,cal_static,4,success,96,4,4,661,987,0
1.662771,1777207424.136155,27,,BS2DCE,,cal_roto,5,success,100,4,4,153,218,0
1.758596,1777207424.23198,32,,BSDC91,,cal_roto,5,success,100,4,4,61,92,0
1.801355,1777207424.274739,4041,,BSF66F,,cal_static,4,pending,100,4,4,0,0,0
1.848837,1777207424.322221,28,,BS2DCE,,cal_roto,5,success,100,4,4,164,231,0
1.880599,1777207424.353983,33,,BSDC91,,cal_roto,5,success,100,4,4,102,156,0
2.032937,1777207424.506321,4042,,BSF66F,,cal_static,4,success,96,4,4,1490,2004,0
2.048814,1777207424.522198,29,,BS2DCE,,cal_roto,5,success,100,4,4,163,232,0
2.116333,1777207424.589717,34,,BSDC91,,cal_roto,5,success,100,4,4,63,96,0
2.180528,1777207424.653912,4043,,BSF66F,,cal_static,4,pending,100,4,4,0,0,0
2.225741,1777207424.699125,30,,BS2DCE,,cal_roto,5,success,100,4,4,162,226,0
2.293128,1777207424.766512,35,,BSDC91,,cal_roto,5,success,100,4,4,113,174,0
2.458123,1777207424.931507,31,,BS2DCE,,cal_roto,5,success,100,4,4,174,252,0
2.469081,1777207424.942465,4044,,BSF66F,,cal_static,4,success,97,4,4,30,45,0
2.503058,1777207424.976442,36,,BSDC91,,cal_roto,5,success,100,4,4,84,127,0
2.593303,1777207425.066687,4045,,BSF66F,,cal_static,4,pending,100,4,4,0,0,0
2.637691,1777207425.111075,32,,BS2DCE,,cal_roto,5,success,100,4,4,181,261,0
2.686291,1777207425.159675,37,,BSDC91,,cal_roto,5,success,100,4,4,99,151,0
2.840678,1777207425.314062,33,,BS2DCE,,cal_roto,5,success,100,4,4,167,242,0
2.855943,1777207425.329327,4046,,BSF66F,,cal_static,4,success,97,4,4,7347,8263,0
2.915605,1777207425.388989,38,,BSDC91,,cal_roto,5,success,100,4,4,94,145,0
2.988404,1777207425.461788,4047,,BSF66F,,cal_static,4,pending,100,4,4,0,0,0
3.050298,1777207425.523682,34,,BS2DCE,,cal_roto,5,success,100,4,4,159,227,0
3.095349,1777207425.568733,39,,BSDC91,,cal_roto,5,success,100,4,4,82,122,0
3.22121,1777207425.694594,4048,,BSF66F,,cal_static,4,success,97,4,4,21,28,0
3.23384,1777207425.707224,35,,BS2DCE,,cal_roto,5,success,100,4,4,165,238,0
3.297907,1777207425.771291,40,,BSDC91,,cal_roto,5,success,100,4,4,96,147,0
