host_elapsed_s,listener_t_ms,seq,pan,src,dst,code,q,level,cir,rxpacc,fp1,len
6.229,3477767,60740,0xdeca,0xb101,0xa100,0xe0,17621,7,1872,118,7231,12
6.241,3477780,60741,0xdeca,0xa107,0xb101,0xe1,18237,7,2071,122,7208,20
6.285,3477823,60742,0xdeca,0xb102,0xa100,0xe0,18911,7,2009,118,6550,12
6.406,3477944,60743,0xdeca,0xb103,0xa100,0xe0,18660,7,2119,122,7397,12
6.428,3477967,60744,0xdeca,0xb101,0xa102,0xe0,18983,7,2227,124,7630,12
6.441,3477979,60745,0xdeca,0xa107,0xb101,0xe1,18685,7,2192,124,5193,20
6.485,3478023,60746,0xdeca,0xb102,0xa102,0xe0,19094,7,2063,119,7414,12
6.605,3478144,60747,0xdeca,0xb103,0xa104,0xe0,19172,7,2213,123,7429,12
6.628,3478167,60748,0xdeca,0xb101,0xa102,0xe0,18625,7,2115,122,6735,12
6.640,3478179,60749,0xdeca,0xa107,0xb101,0xe1,18904,7,2182,123,7021,20
6.697,3478223,60750,0xdeca,0xb102,0xa102,0xe0,17430,7,1947,121,7472,12
6.808,3478347,60751,0xdeca,0xb103,0xa100,0xe0,18905,7,2077,120,7258,12
6.831,3478369,60752,0xdeca,0xb101,0xa100,0xe0,21094,7,2279,119,7573,12
6.886,3478423,60753,0xdeca,0xb102,0xa100,0xe0,17299,7,1869,119,7251,12
7.009,3478548,60754,0xdeca,0xb103,0xa104,0xe0,17732,7,1852,117,7129,12
7.032,3478571,60755,0xdeca,0xb101,0xa100,0xe0,18779,7,2203,124,7569,12
7.086,3478625,60756,0xdeca,0xb102,0xa100,0xe0,16373,7,1710,117,7119,12
7.207,3478745,60757,0xdeca,0xb103,0xa100,0xe0,21324,7,2382,121,7552,12
7.229,3478768,60758,0xdeca,0xb101,0xa100,0xe0,19904,7,2335,124,7309,12
7.283,3478822,60759,0xdeca,0xb102,0xa100,0xe0,18873,7,2005,118,3435,12
7.296,3478834,60760,0xdeca,0xa107,0xb102,0xe1,18468,7,2029,120,5921,20
7.365,3478904,60761,0xdeca,0xb102,0xa100,0xe0,18553,7,1971,118,7340,12
7.409,3478947,60762,0xdeca,0xb103,0xa104,0xe0,17858,7,1962,120,7146,12
7.431,3478970,60763,0xdeca,0xb101,0xa100,0xe0,17716,7,2112,125,1770,12
7.485,3479024,60764,0xdeca,0xb102,0xa100,0xe0,19523,7,2039,117,6315,12
7.606,3479145,60765,0xdeca,0xb103,0xa100,0xe0,22042,8,2503,122,7186,12
7.628,3479167,60766,0xdeca,0xb101,0xa100,0xe0,20842,7,2445,124,6810,12
7.687,3479226,60767,0xdeca,0xb102,0xa100,0xe0,17120,7,1788,117,6874,12
7.808,3479347,60768,0xdeca,0xb103,0xa104,0xe0,17331,7,1936,121,7269,12
7.831,3479370,60769,0xdeca,0xb101,0xa100,0xe0,20606,7,2340,122,7339,12
7.885,3479423,60770,0xdeca,0xb102,0xa102,0xe0,19861,7,2182,120,7390,12
8.005,3479543,60771,0xdeca,0xb103,0xa100,0xe0,17318,7,1999,123,7056,12
8.016,3479555,60772,0xdeca,0xa103,0xb103,0xe1,20769,7,2320,121,6509,20
8.034,3479573,60773,0xdeca,0xb101,0xa100,0xe0,19205,7,2110,120,7359,12
8.083,3479622,60774,0xdeca,0xb102,0xa102,0xe0,17492,7,2052,124,7712,12
8.095,3479634,60775,0xdeca,0xa107,0xb102,0xe1,19768,7,2319,124,4866,20
8.206,3479745,60776,0xdeca,0xb103,0xa104,0xe0,19408,7,2168,121,7684,12
8.229,3479768,60777,0xdeca,0xb101,0xa102,0xe0,18308,7,2079,122,6946,12
8.283,3479822,60778,0xdeca,0xb102,0xa100,0xe0,19159,7,2070,119,6946,12
8.295,3479834,60779,0xdeca,0xb102,0xa107,0xe0,12585,6,70,27,1247,12
8.405,3479944,60780,0xdeca,0xb103,0xa100,0xe0,17609,7,1967,121,7129,12
8.428,3479967,60781,0xdeca,0xb101,0xa100,0xe0,17154,7,1948,122,7616,12
8.440,3479979,60782,0xdeca,0xb101,0xa107,0xe0,10471,6,87,33,1467,12
8.484,3480023,60783,0xdeca,0xb102,0xa100,0xe0,17650,7,1907,119,7008,12
8.496,3480035,60784,0xdeca,0xa107,0xb102,0xe1,15437,7,410,59,3296,20
8.607,3480146,60785,0xdeca,0xb103,0xa104,0xe0,17502,7,1891,119,6744,12
8.619,3480158,60786,0xdeca,0xa107,0xb103,0xe1,18438,7,2198,125,7326,20
8.638,3480176,60787,0xdeca,0xa105,0xb101,0xe1,18039,7,2015,121,7869,20
8.687,3480225,60788,0xdeca,0xb102,0xa100,0xe0,19162,7,2248,124,7028,12
8.699,3480238,60789,0xdeca,0xa104,0xb102,0xe1,18421,7,2161,124,4860,20
8.763,3480302,60790,0xdeca,0xb102,0xa100,0xe0,16456,7,1778,119,6953,12
8.776,3480315,60791,0xdeca,0xa104,0xb102,0xe1,17734,7,1884,118,2948,20
8.804,3480343,60792,0xdeca,0xb103,0xa100,0xe0,21897,7,2446,121,6959,12
8.817,3480355,60793,0xdeca,0xa103,0xb103,0xe1,19135,7,2173,122,6362,20
8.835,3480374,60794,0xdeca,0xb101,0xa102,0xe0,17561,7,2027,123,7486,12
8.883,3480422,60795,0xdeca,0xb102,0xa100,0xe0,17969,7,2108,124,7627,12
8.896,3480435,60796,0xdeca,0xa104,0xb102,0xe1,17413,7,2010,123,1331,20
9.005,3480544,60797,0xdeca,0xb103,0xa104,0xe0,20210,7,2295,122,7357,12
9.033,3480572,60798,0xdeca,0xb101,0xa100,0xe0,19529,7,2291,124,7731,12
9.087,3480626,60799,0xdeca,0xb102,0xa100,0xe0,20288,7,2380,124,7435,12
9.221,3480747,60800,0xdeca,0xb103,0xa100,0xe0,18964,7,2189,123,7274,12
9.233,3480772,60801,0xdeca,0xa100,0xb101,0xe1,15765,7,1732,120,560,20
9.286,3480825,60802,0xdeca,0xb102,0xa102,0xe0,17772,7,1888,118,3522,12
9.407,3480946,60803,0xdeca,0xb103,0xa104,0xe0,18493,7,2100,122,7068,12
9.430,3480969,60804,0xdeca,0xb101,0xa100,0xe0,22561,8,2562,122,6888,12
9.484,3481023,60805,0xdeca,0xb102,0xa102,0xe0,18272,7,2075,122,7547,12
9.605,3481144,60806,0xdeca,0xb103,0xa100,0xe0,18854,7,2141,122,7060,12
9.628,3481167,60807,0xdeca,0xb101,0xa102,0xe0,18695,7,2054,120,6446,12
9.641,3481180,60808,0xdeca,0xa107,0xb101,0xe1,19469,7,2139,120,5106,20
9.684,3481224,60809,0xdeca,0xb102,0xa100,0xe0,16873,7,1823,119,6909,12
9.808,3481345,60810,0xdeca,0xb103,0xa104,0xe0,18370,7,2155,124,7288,12
9.829,3481368,60811,0xdeca,0xb101,0xa102,0xe0,16669,7,1801,119,6902,12
9.882,3481422,60812,0xdeca,0xb102,0xa100,0xe0,19725,7,2314,124,7169,12
9.895,3481434,60813,0xdeca,0xa107,0xb102,0xe1,18878,7,2074,120,6991,20
10.005,3481544,60814,0xdeca,0xb103,0xa100,0xe0,18692,7,2088,121,7539,12
10.028,3481567,60815,0xdeca,0xb101,0xa100,0xe0,17224,7,1924,121,6732,12
10.040,3481579,60816,0xdeca,0xa107,0xb101,0xe1,18773,7,2097,121,6889,20
10.084,3481623,60817,0xdeca,0xb102,0xa100,0xe0,18540,7,2175,124,7300,12
10.205,3481744,60818,0xdeca,0xb103,0xa104,0xe0,18530,7,2002,119,7377,12
10.228,3481767,60819,0xdeca,0xb101,0xa100,0xe0,17621,7,1936,120,7072,12
10.287,3481826,60820,0xdeca,0xb102,0xa100,0xe0,19751,7,2170,120,2043,12
10.409,3481948,60821,0xdeca,0xb103,0xa100,0xe0,19400,7,2203,122,7527,12
10.431,3481970,60822,0xdeca,0xb101,0xa100,0xe0,18369,7,2086,122,7659,12
10.485,3482024,60823,0xdeca,0xb102,0xa100,0xe0,17254,7,1833,118,7256,12
10.607,3482146,60824,0xdeca,0xb103,0xa104,0xe0,20191,7,2145,118,7351,12
10.629,3482169,60825,0xdeca,0xb101,0xa100,0xe0,19485,7,2070,118,7474,12
10.683,3482222,60826,0xdeca,0xb102,0xa100,0xe0,17723,7,1851,117,4114,12
10.696,3482235,60827,0xdeca,0xa107,0xb102,0xe1,18196,7,1933,118,6499,20
10.807,3482346,60828,0xdeca,0xb103,0xa100,0xe0,21906,7,2447,121,7475,12
10.830,3482369,60829,0xdeca,0xb101,0xa100,0xe0,18083,7,2020,121,3385,12
10.842,3482381,60830,0xdeca,0xb101,0xa105,0xe0,20125,7,2211,120,6699,12
10.885,3482425,60831,0xdeca,0xb102,0xa102,0xe0,16991,7,1805,118,6935,12
10.908,3482447,60832,0xdeca,0xb101,0xa100,0xe0,20254,7,2376,124,7783,12
10.920,3482460,60833,0xdeca,0xb101,0xa107,0xe0,15233,7,225,44,2360,12
11.005,3482543,60834,0xdeca,0xb103,0xa104,0xe0,16473,7,1750,118,7268,12
11.016,3482555,60835,0xdeca,0xa107,0xb103,0xe1,17646,7,1843,117,6584,20
11.035,3482574,60836,0xdeca,0xb101,0xa100,0xe0,19236,7,2009,117,7234,12
11.083,3482622,60837,0xdeca,0xb102,0xa102,0xe0,17838,7,2059,123,6525,12
11.095,3482634,60838,0xdeca,0xa107,0xb102,0xe1,18377,7,2019,120,6572,20
11.206,3482745,60839,0xdeca,0xb103,0xa100,0xe0,17464,7,1824,117,7077,12
11.229,3482768,60840,0xdeca,0xb101,0xa103,0xe0,19749,7,2098,118,7132,12
11.283,3482822,60841,0xdeca,0xb102,0xa100,0xe0,17471,7,1984,122,7376,12
11.295,3482834,60842,0xdeca,0xa107,0xb102,0xe1,17873,7,2063,123,6854,20
11.406,3482945,60843,0xdeca,0xb103,0xa104,0xe0,17943,7,2105,124,7223,12
11.429,3482968,60844,0xdeca,0xb101,0xa103,0xe0,17673,7,2040,123,6795,12
11.441,3482980,60845,0xdeca,0xa107,0xb101,0xe1,18604,7,1943,117,6207,20
11.485,3483024,60846,0xdeca,0xb102,0xa100,0xe0,18140,7,2128,124,7580,12
11.498,3483037,60847,0xdeca,0xa107,0xb102,0xe1,18780,7,2029,119,6892,20
11.609,3483148,60848,0xdeca,0xb103,0xa100,0xe0,16344,7,1856,122,7172,12
11.631,3483171,60849,0xdeca,0xb101,0xa100,0xe0,23391,8,2744,124,7149,12
11.698,3483224,60850,0xdeca,0xb102,0xa100,0xe0,19360,7,2022,117,6108,12
11.805,3483343,60851,0xdeca,0xb103,0xa104,0xe0,18992,7,2228,124,7550,12
11.816,3483356,60852,0xdeca,0xa107,0xb103,0xe1,17978,7,2109,124,6624,20
11.834,3483374,60853,0xdeca,0xb101,0xa103,0xe0,20075,7,2355,124,3535,12
11.883,3483422,60854,0xdeca,0xb102,0xa100,0xe0,17283,7,1995,123,2411,12
12.008,3483547,60855,0xdeca,0xb103,0xa100,0xe0,17718,7,2012,122,7422,12
12.031,3483570,60856,0xdeca,0xb101,0xa100,0xe0,23001,8,2612,122,7527,12
12.089,3483624,60857,0xdeca,0xb102,0xa100,0xe0,19551,7,2077,118,7109,12
12.097,3483636,60858,0xdeca,0xb102,0xa104,0xe0,18186,7,1932,118,7180,12
12.208,3483747,60859,0xdeca,0xb103,0xa104,0xe0,18304,7,2011,120,7235,12
12.230,3483770,60860,0xdeca,0xb101,0xa100,0xe0,21149,7,2481,124,6754,12
12.284,3483823,60861,0xdeca,0xb102,0xa100,0xe0,20381,7,2391,124,7596,12
12.296,3483836,60862,0xdeca,0xb102,0xa107,0xe0,19042,7,2198,123,7249,12
12.366,3483905,60863,0xdeca,0xb102,0xa102,0xe0,19197,7,2252,124,7579,12
12.379,3483917,60864,0xdeca,0xa107,0xb102,0xe1,16956,7,1832,119,6468,20
12.408,3483946,60865,0xdeca,0xb103,0xa100,0xe0,17749,7,1950,120,7489,12
12.429,3483968,60866,0xdeca,0xb101,0xa100,0xe0,18581,7,2110,122,7287,12
12.483,3484022,60867,0xdeca,0xb102,0xa102,0xe0,21532,7,2526,124,7695,12
12.495,3484035,60868,0xdeca,0xa104,0xb102,0xe1,19132,7,2102,120,5550,20
12.606,3484145,60869,0xdeca,0xb103,0xa104,0xe0,16975,7,1834,119,6692,12
12.618,3484158,60870,0xdeca,0xb103,0xa107,0xe0,11975,6,398,66,2244,12
12.631,3484170,60871,0xdeca,0xb101,0xa103,0xe0,18557,7,2005,119,6789,12
12.685,3484224,60872,0xdeca,0xb102,0xa100,0xe0,20079,7,2206,120,7340,12
12.806,3484345,60873,0xdeca,0xb103,0xa100,0xe0,17716,7,2112,125,7768,12
12.828,3484368,60874,0xdeca,0xb101,0xa103,0xe0,15384,7,1747,122,5297,12
12.841,3484380,60875,0xdeca,0xa107,0xb101,0xe1,16164,7,1547,112,6188,20
12.885,3484424,60876,0xdeca,0xb102,0xa100,0xe0,19140,7,2138,121,2151,12
13.010,3484544,60877,0xdeca,0xb103,0xa104,0xe0,18633,7,2116,122,7169,12
13.032,3484572,60878,0xdeca,0xb101,0xa103,0xe0,19579,7,2260,123,7732,12
13.086,3484626,60879,0xdeca,0xb102,0xa100,0xe0,16631,7,1737,117,6987,12
13.214,3484747,60880,0xdeca,0xb103,0xa100,0xe0,18101,7,1923,118,7315,12
13.232,3484769,60881,0xdeca,0xb101,0xa100,0xe0,19626,7,2085,118,6587,12
13.285,3484823,60882,0xdeca,0xb102,0xa100,0xe0,18468,7,2029,120,7427,12
13.406,3484944,60883,0xdeca,0xb103,0xa104,0xe0,16364,7,1828,121,5507,12
13.428,3484967,60884,0xdeca,0xb101,0xa100,0xe0,16803,7,1877,121,7045,12
13.440,3484979,60885,0xdeca,0xa107,0xb101,0xe1,18354,7,1983,119,4454,20
13.484,3485023,60886,0xdeca,0xb102,0xa100,0xe0,18139,7,1927,118,6195,12
13.496,3485035,60887,0xdeca,0xb102,0xa104,0xe0,18432,7,2059,121,6428,12
13.606,3485146,60888,0xdeca,0xb103,0xa100,0xe0,18122,7,1958,119,7338,12
13.629,3485168,60889,0xdeca,0xb101,0xa100,0xe0,16996,7,1930,122,2418,12
13.683,3485222,60890,0xdeca,0xb102,0xa100,0xe0,20825,7,2288,120,5297,12
13.695,3485234,60891,0xdeca,0xa107,0xb102,0xe1,18585,7,2008,119,6442,20
13.806,3485345,60892,0xdeca,0xb103,0xa104,0xe0,17825,7,2125,125,6069,12
13.819,3485358,60893,0xdeca,0xa107,0xb103,0xe1,18243,7,1938,118,3728,20
13.837,3485376,60894,0xdeca,0xb101,0xa107,0xe0,20288,7,2192,119,6849,12
13.885,3485425,60895,0xdeca,0xb102,0xa102,0xe0,18854,7,2141,122,6688,12
14.005,3485544,60896,0xdeca,0xb103,0xa100,0xe0,19050,7,2128,121,7682,12
14.028,3485567,60897,0xdeca,0xb101,0xa100,0xe0,17776,7,1953,120,7488,12
14.046,3485580,60898,0xdeca,0xa107,0xb101,0xe1,18968,7,1981,117,6493,20
14.084,3485623,60899,0xdeca,0xb102,0xa102,0xe0,19668,7,2197,121,7210,12
14.218,3485744,60900,0xdeca,0xb103,0xa104,0xe0,19870,7,2183,120,7280,12
14.231,3485770,60901,0xdeca,0xb101,0xa103,0xe0,21936,7,2532,123,7729,12
14.285,3485824,60902,0xdeca,0xb102,0xa100,0xe0,19354,7,2234,123,7247,12
14.406,3485945,60903,0xdeca,0xb103,0xa100,0xe0,19224,7,2183,122,7482,12
14.428,3485967,60904,0xdeca,0xb101,0xa103,0xe0,20712,7,2352,122,7407,12
14.440,3485980,60905,0xdeca,0xa107,0xb101,0xe1,15165,7,350,55,2776,20
14.484,3486023,60906,0xdeca,0xb102,0xa100,0xe0,17574,7,1867,118,5000,12
14.605,3486144,60907,0xdeca,0xb103,0xa104,0xe0,19946,7,2265,122,7523,12
14.628,3486167,60908,0xdeca,0xb101,0xa103,0xe0,21306,7,2302,119,7523,12
14.640,3486179,60909,0xdeca,0xa107,0xb101,0xe1,19074,7,2166,122,7238,20
14.684,3486223,60910,0xdeca,0xb102,0xa100,0xe0,19681,7,2235,122,7032,12
14.805,3486344,60911,0xdeca,0xb103,0xa100,0xe0,22314,8,2534,122,7620,12
14.827,3486367,60912,0xdeca,0xb101,0xa100,0xe0,18284,7,2145,124,7179,12
14.840,3486379,60913,0xdeca,0xa107,0xb101,0xe1,19532,7,2040,117,5032,20
