experiment,layout_solver,layout_variant,delay_mode,tag_method,tracks_ok,captures_ok,n_overlap_total,err3d_p50_track_median_mm,err3d_p95_track_median_mm,err3d_rmse_track_median_mm,err_horizontal_xz_p50_track_median_mm,err_horizontal_xz_p95_track_median_mm,err_vertical_y_p50_track_median_mm,err_vertical_y_p95_track_median_mm,turn_center_abs_error_3d_track_median_mm,turn_center_abs_error_3d_track_p95_mm,radius_error_abs_track_median_mm,radius_error_abs_track_p95_mm,axis_angle_abs_track_median_deg,residual_rms_track_median_mm,sample_weighted_err3d_p50_mm,sample_weighted_err3d_p95_mm,sample_weighted_err3d_rmse_mm,sample_weighted_horizontal_xz_p50_mm,sample_weighted_horizontal_xz_p95_mm,sample_weighted_vertical_y_p50_mm,sample_weighted_vertical_y_p95_mm,scale_source,baseline_pair,scale_factor
one_baseline,v1-old,one_baseline_scale,one_baseline_layout_inter_anchor_delaycal,T3,34,17,40661,105.8743095197795,203.11410069736615,123.17010147702715,62.97993441295763,137.47963578181816,69.73434588341013,176.01313208490205,75.61515614484657,97.7843263119505,18.803142820275752,43.183642719968674,2.531474302397405,83.53597198220726,,,,,,,,B-D,B-D,0.9569847787690567
one_baseline,v1-old,one_baseline_scale,one_baseline_layout_inter_anchor_delaycal,T4,34,17,40661,107.75690827280985,201.8993011637961,122.91007448417679,61.97989621727442,137.89554529813478,69.72485540069042,172.80883087541514,70.08684145029626,101.59021245370342,19.340605657164417,38.198791166763776,2.413947581185793,82.99077694684392,,,,,,,,B-D,B-D,0.9569847787690567
one_baseline,v1-old,one_baseline_scale,solver_delay,T1,34,17,40661,289.9269154459589,472.4936915587348,314.6820706892844,143.61934488143618,293.476937887951,247.210518879386,427.51805495176995,83.34326745484985,178.15035787569911,231.99331829907808,307.4493059838666,7.850433896908639,177.10293432334117,,,,,,,,B-D,B-D,0.9569847787690567
one_baseline,v1-old,one_baseline_scale,solver_delay,T2,34,17,40661,290.0958214262443,472.06083040290605,314.58792666364593,143.58754087312963,293.83460165879325,247.18294256262703,427.5104980221006,83.94475700024459,179.64069828714557,232.26437526281345,307.220561897307,7.8532671477148615,177.37659314830557,,,,,,,,B-D,B-D,0.9569847787690567
one_baseline,v1-old,one_baseline_scale,solver_delay,T3,34,17,40661,294.32776062319556,534.8113852908523,343.69596633318974,152.801148111862,315.3376088150183,235.59706198100287,479.24784722200593,107.26472815969845,246.8907951846711,191.2066331538196,231.17963833470398,6.376771222002882,189.20703548936854,,,,,,,,B-D,B-D,0.9569847787690567
one_baseline,v1-old,one_baseline_scale,solver_delay,T4,34,17,40661,272.6340657486291,441.2327111759157,290.7977257314717,127.092583893593,266.53477025757604,211.71746147486493,394.8748476875172,84.27543628317073,140.1426572080315,194.01215671766016,251.01270372678127,8.00164537919801,173.17165628809738,,,,,,,,B-D,B-D,0.9569847787690567
one_baseline,v1-old,one_baseline_scale,one_baseline_layout_inter_anchor_delaycal,T1,34,17,40661,105.3927063424299,204.88010762285595,120.91907297184751,62.53606194306748,137.65702118529916,67.1733470621345,172.25474248313677,71.8438813403814,98.6280026478044,20.238357963140515,47.92049478233902,2.2604773317015683,81.31676784435243,,,,,,,,B-E,B-E,0.9678795262316584
one_baseline,v1-old,one_baseline_scale,one_baseline_layout_inter_anchor_delaycal,T2,34,17,40661,105.31554881646895,203.73466885026346,120.85369485834724,62.34587306831622,137.6870110019591,67.22779804553613,171.95033799396705,71.95591211719544,98.60880945617488,20.221510307019315,47.9545015647618,2.2593629886031747,81.38044391686762,,,,,,,,B-E,B-E,0.9678795262316584
one_baseline,v1-old,one_baseline_scale,one_baseline_layout_inter_anchor_delaycal,T3,34,17,40661,104.29758301408776,200.31087243995307,122.70278849346445,61.88213476830579,137.20432246561415,67.35573565311668,172.4758346856183,76.72502877231713,96.30011520387556,19.477469209723353,45.880687972440555,2.294403712591581,82.00593795664176,,,,,,,,B-E,B-E,0.9678795262316584
one_baseline,v1-old,one_baseline_scale,one_baseline_layout_inter_anchor_delaycal,T4,34,17,40661,105.11407736016288,200.91741713415587,120.71911092782344,62.132638643103164,135.8006537165232,67.29613863565665,170.74068153256795,72.76027757923478,99.5368217417481,19.298785703478472,41.87903752226674,2.3355587119421237,81.20078015789014,,,,,,,,B-E,B-E,0.9678795262316584
one_baseline,v1-old,one_baseline_scale,solver_delay,T1,34,17,40661,247.44837092538668,408.3332884595408,272.1005776399533,128.03136252342833,268.3169839869514,192.05548719299054,378.8782925927185,72.55389847516017,146.5975011658723,194.87759878369337,272.88881283015434,7.197841483045521,160.19546659593738,,,,,,,,B-E,B-E,0.9678795262316584
one_baseline,v1-old,one_baseline_scale,solver_delay,T2,34,17,40661,247.33853267479276,408.333351758993,271.7556049976507,128.34069121827673,268.5931737489131,191.92396626556263,378.61730700429496,72.41139931564605,148.64289559628406,194.69499505292356,272.71303678638367,7.112875878478109,160.2270330408864,,,,,,,,B-E,B-E,0.9678795262316584
one_baseline,v1-old,one_baseline_scale,solver_delay,T3,34,17,40661,247.1421546036934,443.33210448424643,282.1050536340224,143.493051413473,299.22798557998135,183.59325453694785,383.751194444308,97.2355921116863,188.0146273925645,178.63330358590053,217.8267505086205,7.0403024340064775,166.34147799441746,,,,,,,,B-E,B-E,0.9678795262316584
one_baseline,v1-old,one_baseline_scale,solver_delay,T4,34,17,40661,236.4069914235695,402.7730311716083,254.00756472101824,114.59131804398459,248.1163289797251,174.63317344324474,355.4376931973867,75.41554513056755,126.95314255476552,160.41734081540852,219.4653623061412,7.05747466697619,157.07179790244538,,,,,,,,B-E,B-E,0.9678795262316584
one_baseline,v1-old,one_baseline_scale,one_baseline_layout_inter_anchor_delaycal,T1,34,17,40661,104.33704726012554,205.0739240708525,121.64595357293648,62.374000962688186,137.85612886698567,66.63434946584894,170.35437243228733,72.18337039564916,96.94481729212175,22.004072466166463,51.71352881634462,2.351912173786018,79.68506272655958,,,,,,,,B-F,B-F,0.9756053774155519
one_baseline,v1-old,one_baseline_scale,one_baseline_layout_inter_anchor_delaycal,T2,34,17,40661,104.3423705606201,204.7258812090435,121.56096977510882,62.28400074157353,137.69401137840458,66.69233351316451,170.4233981227482,72.11877739710383,96.91459589267222,22.262892882679864,51.694994937600036,2.3470088125287445,79.58921946554531,,,,,,,,B-F,B-F,0.9756053774155519
one_baseline,v1-old,one_baseline_scale,one_baseline_layout_inter_anchor_delaycal,T3,34,17,40661,104.5754938177262,200.85505140817588,121.51362038395733,61.70895176416597,135.20457031845677,66.48420272452188,173.34563028360014,76.1397484109838,97.81715105792766,21.73335752309478,48.907321826999436,2.4727427531829136,79.89209698566462,,,,,,,,B-F,B-F,0.9756053774155519
one_baseline,v1-old,one_baseline_scale,one_baseline_layout_inter_anchor_delaycal,T4,34,17,40661,103.50138849551368,203.24920779141726,121.27130760343078,61.82755294265269,136.357901317771,66.37863954107951,173.57066091800186,73.34992776202216,98.06759680906553,20.304230271650454,45.90282204982518,2.3854475511892144,79.53952483867135,,,,,,,,B-F,B-F,0.9756053774155519
one_baseline,v1-old,one_baseline_scale,solver_delay,T1,34,17,40661,219.86984659660126,372.8713145243089,242.4247995126737,116.80004563740584,247.70837181461965,161.48323743340526,343.39445949815075,67.81145056285888,131.368586451353,170.2941488391324,233.97641246904766,6.4367353098871,147.64204799694477,,,,,,,,B-F,B-F,0.9756053774155519
one_baseline,v1-old,one_baseline_scale,solver_delay,T2,34,17,40661,219.25878655445626,372.9316391895535,242.10417939998632,116.83805133683423,247.76895977468155,161.63637861820933,342.75689210569766,67.85540355432033,132.72871761814736,170.08010018872528,233.85425675509646,6.377900878622032,147.67474329526394,,,,,,,,B-F,B-F,0.9756053774155519
one_baseline,v1-old,one_baseline_scale,solver_delay,T3,34,17,40661,219.46464257979716,385.16220505083095,250.67594584319343,131.3592958637606,278.95223405627894,153.784185409437,324.98309067305104,88.92183601144072,163.31192371737438,155.62728239933733,209.93924741596686,7.210468392917341,152.96129595504246,,,,,,,,B-F,B-F,0.9756053774155519
one_baseline,v1-old,one_baseline_scale,solver_delay,T4,34,17,40661,209.9490380350269,373.6745943039307,228.3871565081286,106.12464379738505,235.76039394675075,146.85455779332597,321.98143646210406,72.91737303144063,118.58089851829557,144.51661333105102,198.32460123739483,6.383387642612524,145.65703727276787,,,,,,,,B-F,B-F,0.9756053774155519
one_baseline,v1-old,one_baseline_scale,one_baseline_layout_inter_anchor_delaycal,T1,34,17,40661,105.10050351316075,204.47142380191465,121.05149716522656,62.50099577560558,137.37648872843707,66.92753534234663,172.16848756325987,72.317184392504,98.42248475050717,20.244159029673767,48.28042447259981,2.2673542992833724,81.12059196333206,,,,,,,,B-G,B-G,0.9688576004001092
one_baseline,v1-old,one_baseline_scale,one_baseline_layout_inter_anchor_delaycal,T2,34,17,40661,105.07022139558518,203.79993510388402,120.99729915138212,62.49477130517586,137.41109778770488,66.9547275653039,171.48971329294255,72.42920183337992,98.40158601435206,20.226305506754954,48.31245675521772,2.258889099219445,81.15743020261006,,,,,,,,B-G,B-G,0.9688576004001092
one_baseline,v1-old,one_baseline_scale,one_baseline_layout_inter_anchor_delaycal,T3,34,17,40661,104.45667065094676,201.12070149913183,122.65056806389714,61.53899582824185,137.26343159208074,67.13878431759548,172.7299786572239,76.75822612231657,96.28606192735279,19.89695957349946,46.26541128112982,2.27220539364242,81.78447255968777,,,,,,,,B-G,B-G,0.9688576004001092
one_baseline,v1-old,one_baseline_scale,one_baseline_layout_inter_anchor_delaycal,T4,34,17,40661,104.81146513075927,201.03702181590003,120.54531660030453,62.10186673413891,135.49700985958532,67.37623589898374,171.39726095031781,72.82446592767798,99.36856003972426,19.833306069801296,42.257338294603535,2.334324596277699,81.11340962110171,,,,,,,,B-G,B-G,0.9688576004001092
one_baseline,v1-old,one_baseline_scale,solver_delay,T1,34,17,40661,244.18100419238064,404.2424534329451,268.20402667530414,126.48423843866323,265.0157580970367,187.34235431918617,375.6423571102731,72.17585317822267,144.84176380079236,191.7636433060905,269.4466730287091,7.093158998231645,158.65487014005356,,,,,,,,B-G,B-G,0.9688576004001092
one_baseline,v1-old,one_baseline_scale,solver_delay,T2,34,17,40661,243.59699732961965,404.3505002665944,267.95222425390796,126.82341137215029,265.3072310840945,187.138649020327,375.42842291567183,72.02322504587545,146.36560621908626,191.52620955915052,269.06695968131174,7.00952971345964,158.68490212348823,,,,,,,,B-G,B-G,0.9688576004001092
one_baseline,v1-old,one_baseline_scale,solver_delay,T3,34,17,40661,244.55070468265205,435.7259477694116,276.7111925476987,143.75604205885094,295.05202902756,179.92082067731198,379.134876769334,96.60100079790742,185.64478293115855,175.16393028635645,216.51248490581952,7.258948067663234,164.69549876245298,,,,,,,,B-G,B-G,0.9688576004001092
one_baseline,v1-old,one_baseline_scale,solver_delay,T4,34,17,40661,233.2288271295269,398.423330431036,250.72742683850248,113.29703173206818,246.0809116920537,171.26838354745576,351.9830698088382,74.45593573090984,125.62133059304645,158.13508662223043,216.56682257929313,6.944349602168279,155.694547430513,,,,,,,,B-G,B-G,0.9688576004001092
one_baseline,v1-old,one_baseline_scale,one_baseline_layout_inter_anchor_delaycal,T1,34,17,40661,106.28426081054971,205.64740664955687,121.16748687494521,62.03577662240542,137.29656496261225,68.09504226923826,170.38283952512396,70.58905994679279,99.77502729861172,22.606414913780554,45.15002567881518,2.333711272213219,81.94956242583913,,,,,,,,B-H,B-H,0.9620931821790005
one_baseline,v1-old,one_baseline_scale,one_baseline_layout_inter_anchor_delaycal,T2,34,17,40661,106.32072984629713,205.33209855118292,121.15219310258782,62.082737551135835,137.34020033586935,68.0365782191713,169.7231762959074,70.54983369148457,99.77025223464128,22.621693983676494,45.16486485431978,2.3210924184885995,81.95018286701018,,,,,,,,B-H,B-H,0.9620931821790005
one_baseline,v1-old,one_baseline_scale,one_baseline_layout_inter_anchor_delaycal,T3,34,17,40661,105.24326006484239,201.95761338243437,122.14995334603194,62.38672034238917,136.98160711967597,67.08028408385286,173.97362953508866,76.44150382876668,97.06895102999978,19.642153815855323,44.207273386872856,2.4194078907644645,82.41634177770827,,,,,,,,B-H,B-H,0.9620931821790005
one_baseline,v1-old,one_baseline_scale,one_baseline_layout_inter_anchor_delaycal,T4,34,17,40661,105.88507691043196,200.20197021248237,121.4696199482924,62.036318956627625,135.97957039631672,67.99747600380576,170.70513042512562,70.6851916683901,100.20165739848247,19.801690498549533,39.64746313638493,2.3593130473479835,81.57738241829955,,,,,,,,B-H,B-H,0.9620931821790005
one_baseline,v1-old,one_baseline_scale,solver_delay,T1,34,17,40661,268.22414115664367,439.10086485633434,295.3224980667169,135.1135104179666,281.33502573640664,221.37272011378934,405.6468185998824,77.25719595610667,162.9787181404829,215.77665651037776,291.76998443529453,7.7800628014546085,169.13844698134363,,,,,,,,B-H,B-H,0.9620931821790005
one_baseline,v1-old,one_baseline_scale,solver_delay,T2,34,17,40661,268.2102202960707,439.2056855699857,295.06804032219304,135.48907840637614,281.3808099889503,221.3035624182541,405.45263516038204,78.1274264972771,165.77198972204937,217.3815906085339,291.5231027815759,7.721709722610504,169.2863836042824,,,,,,,,B-H,B-H,0.9620931821790005
one_baseline,v1-old,one_baseline_scale,solver_delay,T3,34,17,40661,274.62428460538405,501.169985844443,313.9643902643213,151.47822914820358,311.4441980756752,212.90150182707345,426.38521207270924,98.906225376771,210.76090439071197,183.82978731295796,221.54870579800232,6.610871825346969,179.45173474243535,,,,,,,,B-H,B-H,0.9620931821790005
one_baseline,v1-old,one_baseline_scale,solver_delay,T4,34,17,40661,255.41271299868924,424.05336699298783,273.62521533726317,122.56929011945708,257.0605331273022,193.15121358586157,375.4769840817428,80.69218419820206,134.75815442753378,178.20871618773663,236.38567628428623,7.617416689011292,165.58673989422846,,,,,,,,B-H,B-H,0.9620931821790005
one_baseline,v1-old,one_baseline_scale,one_baseline_layout_inter_anchor_delaycal,T1,34,17,40661,109.95198784351581,202.72320425915407,127.8594536522435,64.47268224994247,144.76095080798362,70.35040537131937,176.7707796916528,71.09276679585577,103.77554095456442,19.07456527025451,43.558205460625274,2.696610978796917,86.48228425485863,,,,,,,,C-D,C-D,0.9431129064087724
one_baseline,v1-old,one_baseline_scale,one_baseline_layout_inter_anchor_delaycal,T2,34,17,40661,109.65927271323375,202.60630505123294,127.82237078888792,64.4366178360487,144.6073795229173,70.2604047200793,176.98718930661883,71.0331089393457,103.75524684007895,19.062552883657673,43.534917432199286,2.6815313927842155,86.50554724951085,,,,,,,,C-D,C-D,0.9431129064087724
one_baseline,v1-old,one_baseline_scale,one_baseline_layout_inter_anchor_delaycal,T3,34,17,40661,112.68103735064824,205.1740836589342,128.63954432242406,65.00147195525892,143.65530134159565,73.25480159456399,174.35665737798848,71.51628368913369,101.62836375179305,17.540478646835254,43.883561092808534,2.9643084462137805,87.07183432564116,,,,,,,,C-D,C-D,0.9431129064087724
one_baseline,v1-old,one_baseline_scale,one_baseline_layout_inter_anchor_delaycal,T4,34,17,40661,110.02056407999272,202.14253507616297,128.92095594853544,63.44718422170713,142.70471939950227,70.2005051224171,176.805670461697,70.85333183690217,105.11979649126049,17.742054746645152,43.337078039989336,2.5619645196246004,86.50418548212039,,,,,,,,C-D,C-D,0.9431129064087724
one_baseline,v1-old,one_baseline_scale,solver_delay,T1,34,17,40661,347.8729694337215,557.757682716579,367.59618885470786,165.2941460749351,321.45117391780275,304.3362056474683,475.1588742558716,94.49853499332838,227.2325792172073,272.5100566728459,347.31395964980294,8.887196536330663,198.5984319214972,,,,,,,,C-D,C-D,0.9431129064087724
one_baseline,v1-old,one_baseline_scale,solver_delay,T2,34,17,40661,348.13272986666254,557.6977187408581,367.4934087373025,165.64598778519726,321.69565795739845,304.1686209945049,475.6778904757135,94.2407389265333,228.71326100041088,272.441873475272,347.40739625048974,8.784891161565767,198.48555221459708,,,,,,,,C-D,C-D,0.9431129064087724
one_baseline,v1-old,one_baseline_scale,solver_delay,T3,34,17,40661,379.5863745170531,634.4828984698687,417.63268981149184,158.12549066098512,341.63352140378527,310.92645508482815,572.7922187797169,125.7638844382995,311.8403416005701,190.06503945529207,261.4992064517117,8.101184911356494,217.27179292986858,,,,,,,,C-D,C-D,0.9431129064087724
one_baseline,v1-old,one_baseline_scale,solver_delay,T4,34,17,40661,321.85805964309253,490.81329992558796,339.4520397476251,138.44920701832112,291.5135183608157,264.36845554756843,449.4365766690519,98.52299175861054,156.6074094537646,230.9200367695591,286.6262727509577,9.457275148534727,193.91330596581506,,,,,,,,C-D,C-D,0.9431129064087724
one_baseline,v1-old,one_baseline_scale,one_baseline_layout_inter_anchor_delaycal,T1,34,17,40661,106.48861868803164,205.03403053739964,122.77715333233267,62.39764804224801,138.05208525373195,69.45049376285121,171.78555419938124,70.55999835104726,100.25139598921032,23.204108896173807,43.622707988378096,2.402351971306673,82.54828214429904,,,,,,,,C-E,C-E,0.9588370998477095
one_baseline,v1-old,one_baseline_scale,one_baseline_layout_inter_anchor_delaycal,T2,34,17,40661,106.5282846738331,205.51509331143225,122.77015099376911,62.36716586198645,138.40173890538614,69.35996089083076,171.54878744433682,70.51553240452539,100.2222172525587,23.21196332664016,43.567248254496945,2.3991666486700725,82.56318077101992,,,,,,,,C-E,C-E,0.9588370998477095
one_baseline,v1-old,one_baseline_scale,one_baseline_layout_inter_anchor_delaycal,T3,34,17,40661,105.7476119683375,202.9815022526951,122.55111586519168,62.41328850208056,137.62672659879078,68.8391979001251,175.05055168691237,76.2034403135535,97.54183921119383,18.785975561020877,43.641797961828765,2.490832651291889,82.84540182710691,,,,,,,,C-E,C-E,0.9588370998477095
one_baseline,v1-old,one_baseline_scale,one_baseline_layout_inter_anchor_delaycal,T4,34,17,40661,107.17639711129134,201.34693002429015,122.09993674092222,62.0139700358602,137.17494931009605,69.29265634391336,172.05115606111497,70.01360168075729,100.89919821601234,19.85819235575204,38.38932960936773,2.3948005096585847,82.28958255189232,,,,,,,,C-E,C-E,0.9588370998477095
one_baseline,v1-old,one_baseline_scale,solver_delay,T1,34,17,40661,281.46386464996846,463.35620401685975,308.1114296002072,140.1195454270835,289.80776150853853,238.03583482092432,419.848913569449,81.33954016146356,173.57429136171228,226.93410731431393,302.0611466014614,7.730660668704756,174.5518872172446,,,,,,,,C-E,C-E,0.9588370998477095
one_baseline,v1-old,one_baseline_scale,solver_delay,T2,34,17,40661,281.82263506288587,461.31383918439064,307.9806633672302,140.18782253799236,289.79912581455096,238.18989325875526,420.6747986968912,81.99142859784807,174.37355499763137,227.25538616437447,301.7870723769554,7.706905950086055,174.5335613384913,,,,,,,,C-E,C-E,0.9588370998477095
one_baseline,v1-old,one_baseline_scale,solver_delay,T3,34,17,40661,286.61700066634387,526.9100274949794,334.4961624395606,152.90325192532953,313.6479259075748,226.99151516469846,466.14270156268566,108.75968088279569,233.11538126022933,189.68372425832106,226.61894102903838,6.282941472041268,185.83426122488459,,,,,,,,C-E,C-E,0.9588370998477095
one_baseline,v1-old,one_baseline_scale,solver_delay,T4,34,17,40661,266.1807264660762,435.0986774936481,284.5997287656686,126.32410299839196,263.93049124890956,205.0504629208493,387.30357700687716,82.91105606094321,138.18117136891357,188.3006000099819,245.7228315690354,7.902096946907928,170.16368351678798,,,,,,,,C-E,C-E,0.9588370998477095
one_baseline,v1-old,one_baseline_scale,one_baseline_layout_inter_anchor_delaycal,T1,34,17,40661,104.16887046442287,205.44488857076453,121.78383048179856,62.47403051973343,138.59044492320163,66.84576929494966,170.33894009955904,72.4504215754632,96.7308822636921,21.998837891654148,52.42796906187969,2.3360051211528057,79.3820124793807,,,,,,,,C-F,C-F,0.9765635561861686
one_baseline,v1-old,one_baseline_scale,one_baseline_layout_inter_anchor_delaycal,T2,34,17,40661,104.13836814284164,205.0868329733701,121.69746743848664,62.262982842449475,137.84919628428156,66.74852782423599,169.43744631089464,72.38643917624117,96.69924819194709,22.25479706109519,52.40939315062761,2.331221382609958,79.36890207127928,,,,,,,,C-F,C-F,0.9765635561861686
one_baseline,v1-old,one_baseline_scale,one_baseline_layout_inter_anchor_delaycal,T3,34,17,40661,104.24142391256973,200.731273781065,121.63537144076048,61.90935084959819,135.76100169077085,66.42697619943132,173.6376069592803,76.05940939439446,98.02369866494074,22.037508548586402,49.28400223796036,2.532996231697359,79.71030020595774,,,,,,,,C-F,C-F,0.9765635561861686
one_baseline,v1-old,one_baseline_scale,one_baseline_layout_inter_anchor_delaycal,T4,34,17,40661,103.39905239150477,203.29936810442598,121.59285939842593,61.95958869345927,136.4881886598817,66.37979169117747,173.93872187517587,73.44583971930591,97.83732277676492,20.70277903691806,46.53730113235072,2.381662932595728,79.31343833387264,,,,,,,,C-F,C-F,0.9765635561861686
one_baseline,v1-old,one_baseline_scale,solver_delay,T1,34,17,40661,216.00115757435935,369.3484727668315,238.6925799974369,115.25036632266767,244.73260005398282,157.75224587485292,339.6148939359564,67.3577735057597,129.31188215927855,167.26395661482218,230.17640233922376,6.353132996800543,146.2538539626068,,,,,,,,C-F,C-F,0.9765635561861686
one_baseline,v1-old,one_baseline_scale,solver_delay,T2,34,17,40661,215.90976707653408,369.30815105001136,238.39246880193207,115.23359746938277,244.8071681854276,157.86737141412974,338.5812327761305,67.38110746508296,130.86455316979325,167.06414034978303,230.09632537797668,6.296110953549414,146.2753058460476,,,,,,,,C-F,C-F,0.9765635561861686
one_baseline,v1-old,one_baseline_scale,solver_delay,T3,34,17,40661,215.87845892472873,379.7507315262706,246.5635364192829,129.63189845732558,276.10006320039986,151.0312981441218,316.41205419659843,83.20971424115731,160.61711669996882,152.31784741741126,207.88314591680006,7.134483333991178,151.14000136819328,,,,,,,,C-F,C-F,0.9765635561861686
one_baseline,v1-old,one_baseline_scale,solver_delay,T4,34,17,40661,207.314106626823,370.6334637951751,225.27469940585144,105.37133267308828,234.92320814986482,143.44449753274753,318.7513466886429,72.64464733859995,118.00460946181184,141.8212413199119,196.00602222383867,6.2980592546951915,144.3876835214303,,,,,,,,C-F,C-F,0.9765635561861686
one_baseline,v1-old,one_baseline_scale,one_baseline_layout_inter_anchor_delaycal,T1,34,17,40661,104.69943957412649,203.67499815881126,121.30140188451526,62.44009678889583,137.61499684422978,66.54706602709402,171.9988172165166,72.63451178221095,98.08792100965057,20.262190359292077,48.82560008371061,2.2995182894859862,80.7721023396362,,,,,,,,C-G,C-G,0.9704183034495915
one_baseline,v1-old,one_baseline_scale,one_baseline_layout_inter_anchor_delaycal,T2,34,17,40661,104.79744205964546,203.43152050440187,121.24203309931008,62.456802074437306,137.59930996732606,66.57422488978234,170.54380585112625,72.62627021923328,98.0630255298914,20.243613808171744,48.85325544724442,2.291236226169562,80.72385926003072,,,,,,,,C-G,C-G,0.9704183034495915
one_baseline,v1-old,one_baseline_scale,one_baseline_layout_inter_anchor_delaycal,T3,34,17,40661,104.70295748371491,201.6925492122369,122.28322010731343,61.181077724508356,136.87441243239502,67.12627363780237,172.76847269713056,76.59601071882834,96.35476318219872,19.9106331668051,46.87081502450513,2.2608280483373733,81.54975206619761,,,,,,,,C-G,C-G,0.9704183034495915
one_baseline,v1-old,one_baseline_scale,one_baseline_layout_inter_anchor_delaycal,T4,34,17,40661,104.06927454373223,201.53649944614318,120.78080528906875,62.041760659611555,134.64571423347243,67.18411285419543,172.60709077375776,72.93032281783769,99.09778937134149,20.259712644631662,42.85792185394675,2.3323992770043596,80.81259763335147,,,,,,,,C-G,C-G,0.9704183034495915
one_baseline,v1-old,one_baseline_scale,solver_delay,T1,34,17,40661,238.48961496803943,396.8826777012718,262.2360530217053,124.70668117957919,261.65393124944643,180.6878361966983,368.3410936362626,71.3284881980949,141.9839017291589,186.7714515748346,261.81447896532177,6.9859103757763705,155.6054773369168,,,,,,,,C-G,C-G,0.9704183034495915
one_baseline,v1-old,one_baseline_scale,solver_delay,T2,34,17,40661,238.2169217581253,395.2018235032415,261.86588342957396,125.11028869427278,261.65213301342146,180.9843355504541,366.00815300422664,71.40926252883625,142.75337128801687,186.5252603797204,260.9912360256348,6.906206572887053,155.6929479344656,,,,,,,,C-G,C-G,0.9704183034495915
one_baseline,v1-old,one_baseline_scale,solver_delay,T3,34,17,40661,239.46727326622099,421.3356725397708,270.5771418785458,141.340427897771,294.2851323654907,174.88632143748004,361.21489735096316,94.8714213959632,180.5363351843979,173.84275850841306,214.07498749982486,7.198507282604149,161.72027060414348,,,,,,,,C-G,C-G,0.9704183034495915
one_baseline,v1-old,one_baseline_scale,solver_delay,T4,34,17,40661,227.72182080553603,393.2941485814621,245.49422260397387,111.73697139354654,243.9836155178989,165.49259154772506,345.57321712751514,73.66382961769122,123.5053852615973,155.33371159860675,211.93536102346025,6.784698070341788,153.3359601257821,,,,,,,,C-G,C-G,0.9704183034495915
one_baseline,v1-old,one_baseline_scale,one_baseline_layout_inter_anchor_delaycal,T1,34,17,40661,109.99224678186067,202.87321908774584,127.89442777652057,64.37559744983118,144.6881717692604,70.26062384252052,176.914644132018,71.11012271503265,103.84904293813155,19.126736826211214,43.667120787205384,2.7012433887148255,86.57338801990707,,,,,,,,C-H,C-H,0.942845898014828
one_baseline,v1-old,one_baseline_scale,one_baseline_layout_inter_anchor_delaycal,T2,34,17,40661,109.83559077889875,202.55610255871812,127.85733334254394,64.36691377789683,144.49691505799177,70.19014249498031,177.38312146559753,71.05077855716405,103.82880554709904,19.114058742232118,43.64391454573712,2.686126158732899,86.57308644850376,,,,,,,,C-H,C-H,0.942845898014828
one_baseline,v1-old,one_baseline_scale,one_baseline_layout_inter_anchor_delaycal,T3,34,17,40661,112.86861130316936,205.17174747018214,128.68711676784636,65.03783269155394,143.77058885108636,73.3488309306959,174.53629018582302,71.49650099318991,101.75209272321788,17.637782295311013,44.02597359025007,2.97568576712337,87.17608574100794,,,,,,,,C-H,C-H,0.942845898014828
one_baseline,v1-old,one_baseline_scale,one_baseline_layout_inter_anchor_delaycal,T4,34,17,40661,109.90088401187506,202.0126455214707,129.01762037306497,63.46058766174038,142.77543210350157,70.17134215975477,176.770303935924,70.87120606834628,105.17041739720779,17.641177797539314,43.4653159764572,2.564104925109103,86.57691319082076,,,,,,,,C-H,C-H,0.942845898014828
one_baseline,v1-old,one_baseline_scale,solver_delay,T1,34,17,40661,348.9009116420343,558.8205323689674,368.74348543905296,165.5983164124272,321.99157324200723,305.20320665452374,476.09460856966723,94.24562422674762,228.05253069693964,273.39745318652126,347.8920116100298,8.880638079007035,198.9441519994549,,,,,,,,C-H,C-H,0.942845898014828
one_baseline,v1-old,one_baseline_scale,solver_delay,T2,34,17,40661,349.32500344462403,559.414982877477,368.6754897036542,165.71805305624306,321.9915732725477,305.2156823555599,476.8478358500728,94.15096459973313,229.55194071516055,273.3281576457316,347.8889301508934,8.79179121885289,198.87082362056947,,,,,,,,C-H,C-H,0.942845898014828
one_baseline,v1-old,one_baseline_scale,solver_delay,T3,34,17,40661,380.7994440928893,635.5941749411492,418.949978856078,158.544843215545,341.65426219611317,312.26024367739495,573.9068497266188,126.12084339863466,313.0327400573605,190.65183701153754,262.0128251371697,8.141331971456873,217.7044347609148,,,,,,,,C-H,C-H,0.942845898014828
one_baseline,v1-old,one_baseline_scale,solver_delay,T4,34,17,40661,322.7546606416221,491.9910466700155,340.440126884866,138.70618001482012,291.8832148401485,265.3420743160326,451.54138073196873,98.77374900371218,156.85027659982077,231.54518216216223,287.2399683708087,9.50534596461493,194.3962468517464,,,,,,,,C-H,C-H,0.942845898014828
one_baseline,v1-old,one_baseline_scale,one_baseline_layout_inter_anchor_delaycal,T1,34,17,40661,105.73309858838665,205.08538590203364,121.06526706096618,62.52130990962714,137.65989844196076,67.44695894082766,172.42029612458816,71.4905481443243,98.77865889575044,20.240812283772613,47.64590326357001,2.2722937116046795,81.5357217053452,,,,,,,,D-E,D-E,0.967145364017747
