host_elapsed_s,host_epoch_s,sweep,conn_id,peer_name,tag_id,plan,pmode,anchor_id,raw_mm,range_mm,quality_percent,valid,status,quality_flag_percent,first_to_last_us,frame_us,poll_count
4.4e-05,1777916450.613628,6494,,BSF66F,,f,0,0,2795,2795,100,1,O,100,0,671,8
4.4e-05,1777916450.613628,6494,,BSF66F,,f,0,1,2116,2116,100,1,O,100,0,671,8
4.4e-05,1777916450.613628,6494,,BSF66F,,f,0,2,3077,3077,100,1,O,100,0,671,8
4.4e-05,1777916450.613628,6494,,BSF66F,,f,0,3,3695,3695,100,1,O,100,0,671,8
4.4e-05,1777916450.613628,6494,,BSF66F,,f,0,4,3006,3006,100,1,O,100,0,671,8
4.4e-05,1777916450.613628,6494,,BSF66F,,f,0,5,2369,2369,100,1,O,100,0,671,8
4.4e-05,1777916450.613628,6494,,BSF66F,,f,0,6,3476,3476,100,1,O,100,0,671,8
4.4e-05,1777916450.613628,6494,,BSF66F,,f,0,7,0,3827,16,0,T,100,0,671,8
0.089951,1777916450.703535,6495,,BSF66F,,f,0,0,2818,2818,100,1,O,100,0,671,8
0.089951,1777916450.703535,6495,,BSF66F,,f,0,1,2150,2150,100,1,O,100,0,671,8
0.089951,1777916450.703535,6495,,BSF66F,,f,0,2,3016,3016,100,1,O,100,0,671,8
0.089951,1777916450.703535,6495,,BSF66F,,f,0,3,3695,3695,100,1,O,100,0,671,8
0.089951,1777916450.703535,6495,,BSF66F,,f,0,4,2994,2994,100,1,O,100,0,671,8
0.089951,1777916450.703535,6495,,BSF66F,,f,0,5,2516,2516,100,1,O,100,0,671,8
0.089951,1777916450.703535,6495,,BSF66F,,f,0,6,3489,3489,100,1,O,100,0,671,8
0.089951,1777916450.703535,6495,,BSF66F,,f,0,7,0,3827,14,0,T,100,0,671,8
0.195084,1777916450.808668,6496,,BSF66F,,f,0,0,2802,2802,100,1,O,100,0,671,8
0.195084,1777916450.808668,6496,,BSF66F,,f,0,1,2097,2097,100,1,O,100,0,671,8
