phase,material,wall_count,walls,distance_cm,seed,metal_box_count,device,tag_points,trials,samples,range_bias_mean_m,range_sigma_mean_m,hor_err_p50_m,hor_err_p90_m,hor_err_p95_m,z_err_p50_m,z_err_p90_m,z_err_p95_m,pos_err_p50_m,pos_err_p90_m,pos_err_p95_m,failure_gt_0p5m_ratio,failure_gt_1p0m_ratio
phase3,reinforced_concrete_C40_50,4,x_min+x_max+y_min+y_max,275,,0,cuda:1,847,128,108416,0.00012155821605119854,0.030050648376345634,0.019467484205961227,0.0355379618704319,0.04086524248123169,0.01909453235566616,0.04691161587834358,0.05624577775597572,0.031362518668174744,0.05452785640954971,0.06261764466762543,0.0,0.0
