host_elapsed_s,host_epoch_s,sweep,conn_id,peer_name,tag_id,plan,pmode,solve_reason,quality_flag_percent,active_anchor_count,valid_anchor_count,rms_mm,max_mm,step_mm
1.011821,1777208479.635128,3746,,BSDC91,,cal_roto,5,success,100,4,4,52,80,0
1.083057,1777208479.706364,3747,,BSDC91,,cal_roto,5,success,100,4,4,56,85,0
1.293517,1777208479.916824,3748,,BSDC91,,cal_roto,5,success,100,4,4,53,80,0
1.49931,1777208480.122617,3749,,BSDC91,,cal_roto,5,success,100,4,4,70,107,0
1.728482,1777208480.351789,3750,,BSDC91,,cal_roto,5,success,100,4,4,29,44,0
1.858017,1777208480.481324,3751,,BSDC91,,cal_roto,5,pending,97,4,3,0,0,0
1.960799,1777208480.584106,3752,,BSDC91,,cal_roto,5,success,100,4,4,67,100,0
2.118016,1777208480.741323,3753,,BSDC91,,cal_roto,5,success,100,4,4,97,148,0
2.29896,1777208480.922267,3754,,BSDC91,,cal_roto,5,success,100,4,4,112,171,0
2.504162,1777208481.127469,3755,,BSDC91,,cal_roto,5,success,100,4,4,97,146,0
2.681178,1777208481.304485,3756,,BSDC91,,cal_roto,5,success,100,4,4,116,176,0
2.913089,1777208481.536396,3757,,BSDC91,,cal_roto,5,success,100,4,4,86,132,0
3.096579,1777208481.719886,3758,,BSDC91,,cal_roto,5,success,100,4,4,80,121,0
3.296099,1777208481.919406,3759,,BSDC91,,cal_roto,5,success,100,4,4,119,180,0
3.482063,1777208482.10537,3760,,BSDC91,,cal_roto,5,success,100,4,4,76,115,0
3.711938,1777208482.335245,3761,,BSDC91,,cal_roto,5,success,100,4,4,95,145,0
3.918383,1777208482.54169,3762,,BSDC91,,cal_roto,5,success,100,4,4,120,182,0
4.098412,1777208482.721719,3763,,BSDC91,,cal_roto,5,success,100,4,4,121,180,0
4.304241,1777208482.927548,3764,,BSDC91,,cal_roto,5,success,100,4,4,67,102,0
4.480837,1777208483.104144,3765,,BSDC91,,cal_roto,5,success,100,4,4,53,81,0
4.683427,1777208483.306734,3766,,BSDC91,,cal_roto,5,success,100,4,4,93,144,0
4.896551,1777208483.519858,3767,,BSDC91,,cal_roto,5,success,100,4,4,98,148,0
5.079,1777208483.702307,3768,,BSDC91,,cal_roto,5,success,100,4,4,119,181,0
