host_elapsed_s,host_epoch_s,sweep,conn_id,peer_name,tag_id,plan,pmode,anchor_label,status,reason,raw_mm,filt_mm,pred_mm,resid_mm,tracker_quality_percent,solve_quality_percent
0.810192,1777208479.433499,3745,,BSDC91,,cal_roto,5,A,ok,ok,3259,3259,0,0,100,100
0.81251,1777208479.435817,3745,,BSDC91,,cal_roto,5,B,ok,ok,2901,2901,0,0,100,100
0.829166,1777208479.452473,3745,,BSDC91,,cal_roto,5,C,ok,ok,2689,2689,0,0,100,100
0.829232,1777208479.452539,3745,,BSDC91,,cal_roto,5,D,ok,ok,3348,3348,0,0,100,100
0.832,1777208479.455307,3745,,BSDC91,,cal_roto,5,E,ok,ok,3072,3072,0,0,100,100
0.832053,1777208479.45536,3745,,BSDC91,,cal_roto,5,F,ok,ok,2345,2345,0,0,100,100
0.857168,1777208479.480475,3745,,BSDC91,,cal_roto,5,G,ok,ok,2392,2392,0,0,100,100
0.858979,1777208479.482286,3745,,BSDC91,,cal_roto,5,H,ok,ok,3167,3167,0,0,100,100
0.960034,1777208479.583341,3746,,BSDC91,,cal_roto,5,B,ok,ok,2778,2778,0,0,100,100
0.962326,1777208479.585633,3746,,BSDC91,,cal_roto,5,D,ok,ok,3309,3309,0,0,100,100
1.008917,1777208479.632224,3746,,BSDC91,,cal_roto,5,E,ok,ok,3034,3034,0,0,100,100
1.008997,1777208479.632304,3746,,BSDC91,,cal_roto,5,G,ok,ok,2398,2398,0,0,100,100
1.062434,1777208479.685741,3747,,BSDC91,,cal_roto,5,B,ok,ok,2802,2802,0,0,100,100
1.065606,1777208479.688913,3747,,BSDC91,,cal_roto,5,D,ok,ok,3281,3281,0,0,100,100
1.065637,1777208479.688944,3747,,BSDC91,,cal_roto,5,E,ok,ok,2990,2990,0,0,100,100
1.08301,1777208479.706317,3747,,BSDC91,,cal_roto,5,G,ok,ok,2428,2428,0,0,100,100
1.265154,1777208479.888461,3748,,BSDC91,,cal_roto,5,D,ok,ok,3298,3298,0,0,100,100
1.267936,1777208479.891243,3748,,BSDC91,,cal_roto,5,B,ok,ok,2822,2822,0,0,100,100
1.268037,1777208479.891344,3748,,BSDC91,,cal_roto,5,E,ok,ok,3027,3027,0,0,100,100
1.29344,1777208479.916747,3748,,BSDC91,,cal_roto,5,G,ok,ok,2392,2392,0,0,100,100
1.47751,1777208480.100817,3749,,BSDC91,,cal_roto,5,D,ok,ok,3289,3289,0,0,100,100
1.47981,1777208480.103117,3749,,BSDC91,,cal_roto,5,B,ok,ok,2799,2799,0,0,100,100
1.496607,1777208480.119914,3749,,BSDC91,,cal_roto,5,E,ok,ok,3051,3051,0,0,100,100
1.496676,1777208480.119983,3749,,BSDC91,,cal_roto,5,G,ok,ok,2421,2421,0,0,100,100
1.677778,1777208480.301085,3750,,BSDC91,,cal_roto,5,B,ok,ok,2825,2825,0,0,100,100
1.680339,1777208480.303646,3750,,BSDC91,,cal_roto,5,D,ok,ok,3318,3318,0,0,100,100
1.680405,1777208480.303712,3750,,BSDC91,,cal_roto,5,E,ok,ok,2953,2953,0,0,100,100
1.728396,1777208480.351703,3750,,BSDC91,,cal_roto,5,G,ok,ok,2392,2392,0,0,100,100
