experiment_id,deployability,description,track_count,capture_count,sample_err3d_n,sample_err3d_p50_mm,sample_err3d_p90_mm,sample_err3d_p95_mm,sample_err3d_rmse_mm,sample_err_horizontal_xz_n,sample_err_horizontal_xz_p50_mm,sample_err_horizontal_xz_p90_mm,sample_err_horizontal_xz_p95_mm,sample_err_horizontal_xz_rmse_mm,sample_err_vertical_y_n,sample_err_vertical_y_p50_mm,sample_err_vertical_y_p90_mm,sample_err_vertical_y_p95_mm,sample_err_vertical_y_rmse_mm,trackmedian_err3d_p50_mm,trackmedian_err3d_p95_mm,trackmedian_err3d_rmse_mm,trackmedian_horizontal_xz_p95_mm,trackmedian_vertical_y_p95_mm,trackmedian_turn_center_abs_error_3d_mm,trackmedian_turn_center_abs_error_xz_mm,trackmedian_turn_center_abs_error_y_mm,trackmedian_radius_error_abs_mm,trackmedian_circle_thickness_rms_mm,trackmedian_circle_thickness_p95_mm,imu_only_endpoint_drift_3d_trackmedian_mm,imu_only_endpoint_drift_xz_trackmedian_mm,imu_only_drift_rate_3d_trackmedian_mm_s,uwb_update_accept_rate_trackmedian,uwb_innovation_nis_trackmedian,uwb_innovation_nis_p95_trackmedian,raw_range_ge4_ratio_trackmedian,raw_range_full8_ratio_trackmedian,capture_pair_count,legacy_deltaR_error_rms_mm,legacy_abs_deltaR_error_median_mm,legacy_abs_deltaR_error_p95_mm,A,L,I,T,kind,seed_id,experiment_uid,U,P,R
X_A0_L16_I0_T11,imu_only_diagnostic_screening,Phase4 L16 single-I T11.,34,17,40661,3108.0200107552955,12878.429890825015,16109.902243339495,7435.637418816035,40661,2083.9839207911864,9358.499433655132,11699.500497934976,5351.679871590245,40661,1364.9924913032658,8448.130443894293,11706.99310565128,5162.192012712529,3512.849311197605,13434.176633051517,6342.635505336344,10389.977715127312,7503.266720917782,8099.409035368544,7409.3131262176175,1920.196420744412,5337.31589016476,548.980112607157,1042.4482093536603,15310.031456893708,11737.152990390181,127.6244166985293,nan,nan,nan,nan,nan,17,12302.661657741553,3239.712087767608,18552.050867904218,A0,L16,I0,T11,imu_only,S01,X_A0_L16_I0_T11__S01,,,
X_A0_L16_I0_T12,imu_only_diagnostic_screening,Phase4 L16 single-I T12.,34,17,40661,3107.5494609028965,12879.255693083294,16109.55606184219,7435.633083945293,40661,2082.8074317940473,9357.930010490481,11697.468034893165,5351.677227461649,40661,1364.943217814266,8449.522249679887,11701.671860034417,5162.188509937447,3512.6582882729144,13434.312706008257,6342.631062489694,10390.80181953682,7501.8586408498895,8104.300633378078,7417.388260618017,1919.7431820458698,5341.771990010773,547.8372247206275,1041.9090249080682,15310.031456893708,11737.152990390181,127.6244166985293,nan,nan,nan,nan,nan,17,12350.445009664503,3253.8212395866253,18595.592573430644,A0,L16,I0,T12,imu_only,S01,X_A0_L16_I0_T12__S01,,,
X_A0_L16_I1_T11,imu_only_diagnostic_screening,Phase4 L16 single-I T11.,34,17,40661,1763.931592701371,7971.33103265721,10016.71347520895,4455.636064735895,40661,1242.9441598498017,6062.245764037689,8003.352966276394,3431.1377382137975,40661,486.01704625607067,4407.060497796075,6549.493083721961,2842.531717110696,2030.4379222812288,8742.958344658044,4175.294446640768,5805.831064689321,3482.8552447405846,4398.858669461719,4132.428191555375,812.2710360937094,2537.459040255356,578.1474691512982,1151.0946856365852,9689.102807910938,6712.205652398941,80.7829351828523,nan,nan,nan,nan,nan,17,4017.8368682184373,2505.9842737638432,7330.53337613717,A0,L16,I1,T11,imu_only,S01,X_A0_L16_I1_T11__S01,,,
X_A0_L16_I1_T12,imu_only_diagnostic_screening,Phase4 L16 single-I T12.,34,17,40661,1763.6968874748932,7970.039127327583,10018.382427208166,4455.6342056494095,40661,1242.457707192111,6060.89414391977,8002.549600620116,3431.1364768268663,40661,486.1098905452752,4408.4043474737355,6550.7749093411285,2842.5303255974527,2029.3746294796438,8744.137033794512,4175.293100949402,5804.0264047735,3484.4815210640563,4401.461494083593,4137.398178929917,810.9274014759578,2539.780435788474,576.8720116061559,1144.6807985726741,9689.102807910938,6712.205652398941,80.7829351828523,nan,nan,nan,nan,nan,17,4031.0139340966252,2527.658066718677,7359.262303899543,A0,L16,I1,T12,imu_only,S01,X_A0_L16_I1_T12__S01,,,
X_A0_L16_I2_T11,imu_only_diagnostic_screening,Phase4 L16 single-I T11.,34,17,40661,2018.8814962369108,7781.907184322322,9558.014058147673,4422.583739615914,40661,1560.9421458412219,6311.254251275838,7975.236225235806,3662.9875397612814,40661,572.2610307928961,4211.463536356885,6021.984385693262,2478.259311990713,2296.382359734193,8125.729814032042,4177.453214760604,6590.457092410045,2885.101023981384,3868.7584635694484,3619.9625899218718,684.7217302272572,2422.81010296158,556.4405634410582,983.5436497392486,8975.547682078555,7258.355431404716,74.86912246659983,nan,nan,nan,nan,nan,17,8124.346367740269,2480.4643988873836,16716.34379262573,A0,L16,I2,T11,imu_only,S01,X_A0_L16_I2_T11__S01,,,
X_A0_L16_I2_T12,imu_only_diagnostic_screening,Phase4 L16 single-I T12.,34,17,40661,2018.3603776074212,7781.055254854737,9559.014938736733,4422.582019652548,40661,1560.8787448152043,6309.951626427951,7974.427341723681,3662.9861562644837,40661,572.3461097865618,4209.92948113535,6022.5073136985375,2478.258287501276,2296.847836725181,8126.392507408498,4177.453237719764,6589.593676952537,2885.8377680818494,3870.7755109159134,3622.0352660294175,684.6452088038332,2427.3591272360154,553.8447454050975,978.8216779877038,8975.547682078555,7258.355431404716,74.86912246659983,nan,nan,nan,nan,nan,17,8124.964877522085,2487.2483395119393,16715.484904266275,A0,L16,I2,T12,imu_only,S01,X_A0_L16_I2_T12__S01,,,
X_A0_L16_I3_T11,imu_only_diagnostic_screening,Phase4 L16 single-I T11.,34,17,40661,1121.914423901308,4273.43871891471,5352.320922695248,2470.6870081828115,40661,842.6549894398667,3520.004756009483,4476.678682253233,2063.758788889303,40661,364.9777142308028,2348.971576019613,3066.0351866516285,1358.3791641826265,1242.7883711405957,4796.396165587158,2320.8315992587245,3757.372925865491,2205.6976501484514,2285.435755948726,2097.472513836881,507.4934708597056,1363.816631968858,358.6595646065964,660.8600668304987,5286.44410032075,4168.9625099041605,44.082941779123274,nan,nan,nan,nan,nan,17,4508.198831849343,783.1205848764546,8937.628196039916,A0,L16,I3,T11,imu_only,S01,X_A0_L16_I3_T11__S01,,,
X_A0_L16_I3_T12,imu_only_diagnostic_screening,Phase4 L16 single-I T12.,34,17,40661,1121.5873732591872,4274.298716081353,5351.288588736622,2470.688324382619,40661,842.4583751175137,3518.4015362916725,4476.610695352348,2063.7600337052895,40661,364.5774923799554,2349.7194142947606,3065.6265720596357,1358.3796669272303,1242.4652358121061,4796.077866025026,2320.835105901427,3757.906493115476,2206.238312364546,2285.5792666607313,2097.916585058143,507.2155361644854,1362.6185829113915,357.6428714746364,659.9161036904011,5286.44410032075,4168.9625099041605,44.082941779123274,nan,nan,nan,nan,nan,17,4511.716026812797,784.9383936246322,8941.80141834619,A0,L16,I3,T12,imu_only,S01,X_A0_L16_I3_T12__S01,,,
X_A0_L16_I4_T11,imu_only_diagnostic_screening,Phase4 L16 single-I T11.,34,17,40661,1494.8857804729832,5432.202449824585,6602.761148076988,3076.5712532772886,40661,985.3913170817249,4275.66770647445,5285.125002632909,2380.3704867088527,40661,596.4310755013282,3456.632523779453,4556.331130382293,1949.1349420955041,1624.300513149662,5794.158562350294,2884.2474346167637,4556.032227609068,2830.25219108442,2540.153099903332,2363.9303813418164,865.2076820984619,1593.5366953327625,513.0905504581598,960.7304886325196,6428.861949646529,5147.031122164311,53.62626041718547,nan,nan,nan,nan,nan,17,2562.8879742464674,1174.8225327927964,3991.54901708504,A0,L16,I4,T11,imu_only,S01,X_A0_L16_I4_T11__S01,,,
X_A0_L16_I4_T12,imu_only_diagnostic_screening,Phase4 L16 single-I T12.,34,17,40661,1494.7492503093151,5431.781529437598,6604.548641682578,3076.5714665428104,40661,985.2795384346564,4275.8977310569235,5285.041655766606,2380.370928653752,40661,596.4740334216228,3456.7530373883337,4556.695457443297,1949.134738997142,1625.4500269732703,5794.277663953525,2884.2474745785876,4557.145320383422,2830.7950930316683,2539.7971355830996,2364.7965189716815,865.724138064028,1595.861784615912,512.599069767231,961.1697059382,6428.861949646529,5147.031122164311,53.62626041718547,nan,nan,nan,nan,nan,17,2567.8567312014256,1177.2598620997414,3997.606157101973,A0,L16,I4,T12,imu_only,S01,X_A0_L16_I4_T12__S01,,,
X_A0_L16_I5_T11,imu_only_diagnostic_screening,Phase4 L16 single-I T11.,34,17,40661,1225.0786608715975,4669.775397061213,5624.805762079944,2648.6819727864367,40661,878.7891133882418,3887.5925879011625,5001.038963284301,2207.1054816421015,40661,422.17639563138096,2364.5782991143797,3438.936723091298,1464.3092521285375,1337.9861009713845,5066.816253440582,2534.6301426127557,3898.14410363359,1510.4771985027678,2389.7234691467233,2213.225189508084,585.6242297673396,1385.2656283550555,478.7937683857306,895.6550647259064,5611.527294173589,4278.045809134828,47.612072089190356,nan,nan,nan,nan,nan,17,3152.6038813466234,1023.94409482543,6666.227704943854,A0,L16,I5,T11,imu_only,S01,X_A0_L16_I5_T11__S01,,,
X_A0_L16_I5_T12,imu_only_diagnostic_screening,Phase4 L16 single-I T12.,34,17,40661,1224.797590741238,4668.3044302989365,5626.947182347774,2648.6825662320125,40661,878.6491537689561,3887.778343750465,4999.855761384113,2207.105888869065,40661,422.48838939712016,2364.4235814962367,3439.370133616488,1464.3097117689597,1338.1369567556856,5065.384804463542,2534.6322501509767,3898.153240535812,1511.3164372291976,2390.554368793677,2215.2304664617495,585.2846217960546,1386.6153753661501,478.26606510619183,894.9441027872056,5611.527294173589,4278.045809134828,47.612072089190356,nan,nan,nan,nan,nan,17,3158.5941858679757,1027.4391655035483,6673.421515158016,A0,L16,I5,T12,imu_only,S01,X_A0_L16_I5_T12__S01,,,
