method,tag_method,layout,keep_k,repeats,elapsed_s,repeat_batch,roto_tracks_ok,solved_total,turn_center_rms_3d_mm_median,turn_center_p95_3d_mm_median,circle_thickness_rms_mm_median,radius_mm_median,turn_count_median
T1_CUDA_REPLAY,T1,v3-lite,8,1,5.119467726995936,1000,34.0,38457.0,13.46800320557848,22.824250392398092,80.70719610916208,547.7136880628467,23.0
T1_CUDA_REPLAY,T1,v3-lite,7,5000,118.67506088101072,1000,34.0,40811.0,20.558556551779194,34.52322123882788,103.63706406533355,547.6275715158129,23.0
T1_CUDA_REPLAY,T1,v3-lite,6,5000,118.4240821460262,1000,34.0,40811.0,31.112400768981235,51.88411787645582,131.4348841202,552.6953173918437,23.0
T1_CUDA_REPLAY,T1,v3-lite,5,5000,120.60290613601683,1000,34.0,40811.0,44.06977302548218,74.16819412861554,166.45996957400416,563.3600636299947,23.0
T1_CUDA_REPLAY,T1,v3-lite,4,5000,119.09935179594322,1000,34.0,40811.0,73.561553431709,125.4404507850017,227.1660767743712,592.0305988171939,23.0
