timestamp,id,type,path,notes
2026-06-23T23:25:33+02:00,CIRRAW_BSF66F_20260623_232522,cir_raw_full,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/erlangen_20260528_mocap/captures/codex_tr2_deferred_full_verify_20260623/static_CODEX_POSTSWEEP_FULL_BSF66F_10s_20260623_232439/tag_capture_20260623_232441/cir_full_usb/CIRRAW_BSF66F_20260623_232522,target=BSF66F; duration_s=8; frames=33
