method,tag_method,layout,keep_k,repeats,elapsed_s,repeat_batch,roto_tracks_ok,solved_total,turn_center_rms_3d_mm_median,turn_center_p95_3d_mm_median,circle_thickness_rms_mm_median,radius_mm_median,turn_count_median
T1_CUDA_REPLAY,T1,v1-old,8,1,5.164267274987651,1000,34.0,38457.0,14.625223056214917,25.127666719553623,90.3661003085825,602.4320592656711,23.0
T1_CUDA_REPLAY,T1,v1-old,7,5000,118.50029292199179,1000,34.0,40811.0,24.502982023120172,40.92214670890027,122.71980061868216,603.3396853430195,23.0
T1_CUDA_REPLAY,T1,v1-old,6,5000,118.5208881120052,1000,34.0,40811.0,36.4461392695916,60.596674279957455,156.9004158671019,607.260705184664,23.0
T1_CUDA_REPLAY,T1,v1-old,5,5000,118.66086489299778,1000,34.0,40811.0,50.79775464631229,85.17158289441036,197.41137136417206,616.4680439336885,23.0
T1_CUDA_REPLAY,T1,v1-old,4,5000,118.52402234601323,1000,34.0,40811.0,81.12183351027288,137.32998043003542,259.01979146801045,638.7477017372256,23.0
