row_spec,stage,wall_time_s,gpu_warmup,repeat_count,wall_time_min_s,wall_time_max_s
R4:L15:I1+I3+I7:T6,simulate_imu_prior,0.6579849709960399,,,,
R4:L15:I1+I3+I7:T6,cpu_golden,20.29669985298824,,,,
R4:L15:I1+I3+I7:T6,torch_gpu,2.235625330999028,0,1,2.235625330999028,2.235625330999028
R4:L15:I1+I3+I7:T8,simulate_imu_prior,0.5902448069973616,,,,
R4:L15:I1+I3+I7:T8,cpu_golden,20.660029114995268,,,,
R4:L15:I1+I3+I7:T8,torch_gpu,2.0631663990061497,0,1,2.0631663990061497,2.0631663990061497
R4:L15:I1+I2+I3+I8:T6,simulate_imu_prior,0.5919192810106324,,,,
R4:L15:I1+I2+I3+I8:T6,cpu_golden,20.902260543996817,,,,
R4:L15:I1+I2+I3+I8:T6,torch_gpu,2.050104901994928,0,1,2.050104901994928,2.050104901994928
R4:L15:I1+I2+I3+I8:T8,simulate_imu_prior,0.5668695240019588,,,,
R4:L15:I1+I2+I3+I8:T8,cpu_golden,20.56739014899358,,,,
R4:L15:I1+I2+I3+I8:T8,torch_gpu,2.179632131999824,0,1,2.179632131999824,2.179632131999824
