version,eval_set,pair,measured_mm,predicted_mm,residual_mm,abs_residual_mm
v4-io-roto,solve,A-B,3006.486131386861,3011.031762028811,4.545630641950083,4.545630641950083
v4-io-roto,solve,A-C,5535.260273972603,5535.455325758404,0.19505178580129723,0.19505178580129723
v4-io-roto,solve,A-D,4672.607634652258,4723.579386986886,50.971752334628036,50.971752334628036
v4-io-roto,solve,A-E,1459.711513583441,1444.3584947008083,-15.353018882632796,15.353018882632796
v4-io-roto,solve,A-F,3195.640533582963,3218.2792635682363,22.63872998527313,22.63872998527313
v4-io-roto,solve,A-G,5761.613793103448,5795.775863027408,34.16206992396019,34.16206992396019
v4-io-roto,solve,A-H,4860.33524948264,4893.067016216892,32.73176673425132,32.73176673425132
v4-io-roto,solve,B-C,4570.5,4575.3453959036215,4.8453959036214655,4.8453959036214655
v4-io-roto,solve,B-D,5435.75088715401,5579.0028425702485,143.25195541623816,143.25195541623816
v4-io-roto,solve,B-E,3214.52700729927,3249.599360797396,35.072353498126176,35.072353498126176
v4-io-roto,solve,B-F,1439.1965317919075,1442.936507932613,3.739976140705494,3.739976140705494
v4-io-roto,solve,B-G,5004.715923566879,4987.259109267528,-17.4568142993503,17.4568142993503
v4-io-roto,solve,B-H,5659.000000000001,5723.674320997206,64.67432099720554,64.67432099720554
v4-io-roto,solve,C-D,3121.7760252365933,3102.2156945373463,-19.56033069924706,19.56033069924706
v4-io-roto,solve,C-E,5671.238894373149,5727.408138437947,56.16924406479757,56.16924406479757
v4-io-roto,solve,C-F,4802.762264150943,4825.758814745372,22.9965505944283,22.9965505944283
v4-io-roto,solve,C-G,1735.331681205393,1722.4827305025005,-12.848950702892353,12.848950702892353
v4-io-roto,solve,C-H,3454.4298642533936,3471.140555516848,16.710691263454464,16.710691263454464
v4-io-roto,solve,D-E,5094.889391979302,4989.970547102638,-104.91884487666357,104.91884487666357
v4-io-roto,solve,D-F,5592.598503740649,5709.625622572768,117.02711883211941,117.02711883211941
v4-io-roto,solve,D-G,3277.6376470588234,3348.163979343339,70.52633228451577,70.52633228451577
v4-io-roto,solve,D-H,1522.3414287967196,1504.4901034207294,-17.8513253759902,17.8513253759902
v4-io-roto,solve,E-F,2790.9452054794524,2777.0868790325453,-13.858326446907085,13.858326446907085
v4-io-roto,solve,E-G,5604.619808306709,5561.0926554409825,-43.52715286572675,43.52715286572675
v4-io-roto,solve,E-H,4569.644412191582,4716.5791081952875,146.93469600370554,146.93469600370554
v4-io-roto,solve,F-G,4657.460063897764,4717.147595466285,59.68753156852108,59.68753156852108
v4-io-roto,solve,F-H,5457.486131386861,5467.991161236661,10.50502984979994,10.50502984979994
v4-io-roto,solve,G-H,2940.8140293637844,2927.469227039427,-13.34480232435726,13.34480232435726
