method,tag_method,layout,keep_k,repeats,elapsed_s,repeat_batch,roto_tracks_ok,solved_total,turn_center_rms_3d_mm_median,turn_center_p95_3d_mm_median,circle_thickness_rms_mm_median,radius_mm_median,turn_count_median
T4_CUDA_REPLAY,T4,v3-full,8,1,5.74394234600004,1000,34.0,38457.0,12.793083705639138,23.171067781615463,86.21388657915902,570.460158743615,23.0
T4_CUDA_REPLAY,T4,v3-full,7,5000,136.56229468200218,1000,34.0,40811.0,24.57397289971199,40.96761208135254,107.96033996079856,577.1339962177128,23.0
T4_CUDA_REPLAY,T4,v3-full,6,5000,136.55178900999636,1000,34.0,40811.0,34.33622365722747,57.039526301209634,136.64747424256427,581.7776397763453,23.0
T4_CUDA_REPLAY,T4,v3-full,5,5000,136.57224452500122,1000,34.0,40811.0,46.83202256581629,78.74466644545382,170.31654892897404,589.36740535391,23.0
T4_CUDA_REPLAY,T4,v3-full,4,5000,136.75461552100205,1000,34.0,40811.0,69.56115176170093,117.78264366916602,222.71338408762193,609.8293772254822,23.0
