version,eval_set,rms,p50_abs,p75_abs,p95_abs,max_abs
v4-io-commonmode,all1000,38.29106455940091,14.362397380348739,22.819456303077118,87.14352418875797,134.87288988347927
v4-io-commonmode,solve,38.29106455940091,14.362397380348739,22.819456303077118,87.14352418875797,134.87288988347927
