version,label,meaning,tag_delay_mm,autopos_rms,autopos_p95,static_n,static_median,static_p95,static_max,roto_n,roto_deltaR_mean,roto_deltaR_rms,roto_abs_deltaR_median,roto_abs_deltaR_p95,roto_turn_center_median,roto_turn_center_p95
v4-io-commonmode,V4-io common-mode,V4-io with d_i = c + e_i common-mode anchor delays,0.0,38.29106455940091,87.14352418875797,24,72.59563936899806,98.07626130413398,107.04184893684815,17,-31.1029440846836,34.16698198332434,35.268016709099925,49.940695410412374,15.68257675200527,27.054043344543604
