A	760186071	4DC6B8187E33803AE8601FB0D7992B96
B	760185876	B9179575C776C98F1CB132DD6EDC6223
C	760185878	CEE5A7EFCB35F8A56B430047629F5309
D	760184974	B2B5FA625534A8C617135DCAFC9E036A
E	760185904	A892AF05DD59CF0D0D3408AD74F364A1
F	760186124	840C68591E90019821AACFF1B73AAA34
G	760185889	B3087BC3D87CCCD316AEDC6B71D6677F
H	760184753	CF12E703AC1A118F6AB440AB05B0BA23
