capture_id,tag,frames,finite_frames,xyz_diff_rmse_mm,xyz_diff_p95_mm,xyz_diff_max_mm,cpu_accept_rate,gpu_accept_rate,row_spec,R,L,I,T,prior_sigma_mm,range_sigma_scale,robust
R01,BS2DCE,1201,1201,0.0006489181981330208,0.0014186398397407387,0.0030201329931542004,1.0,1.0,R2:L2:I0:T6,R2,L2,I0,T6,287.62500000000006,1.0,False
R01,BSDC91,1200,1200,0.0004910237054851563,0.0010237900680967853,0.0020322209391788223,1.0,1.0,R2:L2:I0:T6,R2,L2,I0,T6,287.62500000000006,1.0,False
R02,BS2DCE,1201,1201,0.0008650178446790578,0.0017933953592772615,0.004822790175372094,1.0,1.0,R2:L2:I0:T6,R2,L2,I0,T6,287.62500000000006,1.0,False
R02,BSDC91,1200,1200,0.000685969559494166,0.0014445389838713954,0.003261342395887759,1.0,1.0,R2:L2:I0:T6,R2,L2,I0,T6,287.62500000000006,1.0,False
R03,BS2DCE,1200,1200,0.00039595852319527494,0.0007065327135699596,0.0019445732611289047,1.0,1.0,R2:L2:I0:T6,R2,L2,I0,T6,287.62500000000006,1.0,False
R03,BSDC91,1200,1200,0.00041055857091498596,0.0007193812593374725,0.0012808403893041108,1.0,1.0,R2:L2:I0:T6,R2,L2,I0,T6,287.62500000000006,1.0,False
R04,BS2DCE,1200,1200,0.00043260190353182186,0.0008176740667148496,0.00153914806660778,1.0,1.0,R2:L2:I0:T6,R2,L2,I0,T6,287.62500000000006,1.0,False
R04,BSDC91,1200,1200,0.00045405046365850634,0.0008620852460283903,0.001720906844965148,1.0,1.0,R2:L2:I0:T6,R2,L2,I0,T6,287.62500000000006,1.0,False
R05,BS2DCE,1200,1200,0.0005979442666577334,0.0011941031502136449,0.0016874444992586364,1.0,1.0,R2:L2:I0:T6,R2,L2,I0,T6,287.62500000000006,1.0,False
R05,BSDC91,1201,1201,0.0006901496762373306,0.001405371771480205,0.002749136844083218,1.0,1.0,R2:L2:I0:T6,R2,L2,I0,T6,287.62500000000006,1.0,False
R06,BS2DCE,1200,1200,0.0005252498039908399,0.001139773670741822,0.00263547678222283,1.0,1.0,R2:L2:I0:T6,R2,L2,I0,T6,287.62500000000006,1.0,False
R06,BSDC91,1201,1201,0.000843220377734704,0.0017797225785959945,0.004884945399242285,1.0,1.0,R2:L2:I0:T6,R2,L2,I0,T6,287.62500000000006,1.0,False
R07,BS2DCE,1200,1200,0.00046851531818745834,0.0008432895534374318,0.0019000462142402912,1.0,1.0,R2:L2:I0:T6,R2,L2,I0,T6,287.62500000000006,1.0,False
R07,BSDC91,1201,1201,0.0004756485604345136,0.0009121464482020807,0.0016201718081441544,1.0,1.0,R2:L2:I0:T6,R2,L2,I0,T6,287.62500000000006,1.0,False
R08,BS2DCE,1201,1201,0.0002982602890334881,0.0004385941734057972,0.0008023268847309154,1.0,1.0,R2:L2:I0:T6,R2,L2,I0,T6,287.62500000000006,1.0,False
R08,BSDC91,1200,1200,0.0004053641068162273,0.0007461815840593944,0.001782254106067497,1.0,1.0,R2:L2:I0:T6,R2,L2,I0,T6,287.62500000000006,1.0,False
R09,BS2DCE,1200,1200,0.000520310518509289,0.0009558236533093143,0.00232501963109133,1.0,1.0,R2:L2:I0:T6,R2,L2,I0,T6,287.62500000000006,1.0,False
R09,BSDC91,1200,1200,0.0006917929144127303,0.0013351551214308053,0.0032674871524265327,1.0,1.0,R2:L2:I0:T6,R2,L2,I0,T6,287.62500000000006,1.0,False
R10,BS2DCE,1200,1200,0.0006116473967879728,0.0012619814089902593,0.0029032147564901096,1.0,1.0,R2:L2:I0:T6,R2,L2,I0,T6,287.62500000000006,1.0,False
R10,BSDC91,1200,1200,0.0005338638856947704,0.0011563882915251974,0.002198088430567959,1.0,1.0,R2:L2:I0:T6,R2,L2,I0,T6,287.62500000000006,1.0,False
R11,BS2DCE,1201,1201,0.00044186559040233504,0.0007935472234349796,0.0014390708015749223,1.0,1.0,R2:L2:I0:T6,R2,L2,I0,T6,287.62500000000006,1.0,False
R11,BSDC91,1200,1200,0.0005660646700141176,0.0010824216169913886,0.0025246580474162263,1.0,1.0,R2:L2:I0:T6,R2,L2,I0,T6,287.62500000000006,1.0,False
R12,BS2DCE,1200,1200,0.0007244034369558093,0.0016017788300351694,0.003644923708415567,1.0,1.0,R2:L2:I0:T6,R2,L2,I0,T6,287.62500000000006,1.0,False
R12,BSDC91,1200,1200,0.00036077513895008806,0.0006541505621330702,0.001390460780802661,1.0,1.0,R2:L2:I0:T6,R2,L2,I0,T6,287.62500000000006,1.0,False
R13,BS2DCE,1201,1201,3.9326451938051825,0.0005924907397477811,134.955423240356,1.0,1.0,R2:L2:I0:T6,R2,L2,I0,T6,287.62500000000006,1.0,False
R13,BSDC91,1200,1200,0.00031688394503110264,0.0005667802846381114,0.0011769763128781049,1.0,1.0,R2:L2:I0:T6,R2,L2,I0,T6,287.62500000000006,1.0,False
R14,BS2DCE,1201,1201,0.000434931434725224,0.000857072115872998,0.0018809553376706752,1.0,1.0,R2:L2:I0:T6,R2,L2,I0,T6,287.62500000000006,1.0,False
R14,BSDC91,1200,1200,0.00033926952426225975,0.0006412912393053348,0.0010968170821001328,1.0,1.0,R2:L2:I0:T6,R2,L2,I0,T6,287.62500000000006,1.0,False
R15,BS2DCE,1200,1200,0.00041669889403556006,0.0006872413911343561,0.0014021210244001112,1.0,1.0,R2:L2:I0:T6,R2,L2,I0,T6,287.62500000000006,1.0,False
R15,BSDC91,1200,1200,0.00038727855579172754,0.0006459839641347237,0.0013075027092509016,1.0,1.0,R2:L2:I0:T6,R2,L2,I0,T6,287.62500000000006,1.0,False
R16,BS2DCE,1201,1201,0.0003813076459119937,0.0006685292224175213,0.0012695042193560362,1.0,1.0,R2:L2:I0:T6,R2,L2,I0,T6,287.62500000000006,1.0,False
R16,BSDC91,1200,1200,0.00037732490805358963,0.0006815849344520784,0.0014294796340843675,1.0,1.0,R2:L2:I0:T6,R2,L2,I0,T6,287.62500000000006,1.0,False
R17,BS2DCE,1201,1201,0.00035608901435614206,0.0006240141436680927,0.0011631021160164838,1.0,1.0,R2:L2:I0:T6,R2,L2,I0,T6,287.62500000000006,1.0,False
R17,BSDC91,1200,1200,0.0004308978828728893,0.0008072842867981882,0.0016329049672391314,1.0,1.0,R2:L2:I0:T6,R2,L2,I0,T6,287.62500000000006,1.0,False
R01,BS2DCE,1201,1201,0.0005500804019133887,0.0011098680853385487,0.0032834714957843225,1.0,1.0,R2:L2:I0:T8,R2,L2,I0,T8,420.37500000000006,1.0,True
R01,BSDC91,1200,1200,0.0004099908828094681,0.0008312818362674394,0.0014566108823421498,1.0,1.0,R2:L2:I0:T8,R2,L2,I0,T8,420.37500000000006,1.0,True
R02,BS2DCE,1201,1201,0.0008127448757290093,0.0015298612994151125,0.006560526583943913,1.0,1.0,R2:L2:I0:T8,R2,L2,I0,T8,420.37500000000006,1.0,True
R02,BSDC91,1200,1200,0.0005986520963467741,0.0012341122060870536,0.0031880724451592603,1.0,1.0,R2:L2:I0:T8,R2,L2,I0,T8,420.37500000000006,1.0,True
R03,BS2DCE,1200,1200,0.00036185423083286367,0.0006206912945473221,0.001800659322092188,1.0,1.0,R2:L2:I0:T8,R2,L2,I0,T8,420.37500000000006,1.0,True
R03,BSDC91,1200,1200,0.0003615410567154894,0.0006338425410585548,0.0012998429586252524,1.0,1.0,R2:L2:I0:T8,R2,L2,I0,T8,420.37500000000006,1.0,True
R04,BS2DCE,1200,1200,0.0003859061923941029,0.0006909487462361727,0.0014177465444287982,1.0,1.0,R2:L2:I0:T8,R2,L2,I0,T8,420.37500000000006,1.0,True
R04,BSDC91,1200,1200,0.00038651711253022674,0.0006868959782133536,0.0013435337877868768,1.0,1.0,R2:L2:I0:T8,R2,L2,I0,T8,420.37500000000006,1.0,True
R05,BS2DCE,1200,1200,0.0005802001148897234,0.0011927600294174636,0.0021811477386218464,1.0,1.0,R2:L2:I0:T8,R2,L2,I0,T8,420.37500000000006,1.0,True
R05,BSDC91,1201,1201,0.0007634387937240064,0.0016735235618844538,0.003831361871005347,1.0,1.0,R2:L2:I0:T8,R2,L2,I0,T8,420.37500000000006,1.0,True
R06,BS2DCE,1200,1200,0.0004797486649977978,0.0009696022722778477,0.0022083509276835537,1.0,1.0,R2:L2:I0:T8,R2,L2,I0,T8,420.37500000000006,1.0,True
R06,BSDC91,1201,1201,0.0008454967776011757,0.001814039295657167,0.00679247214072375,1.0,1.0,R2:L2:I0:T8,R2,L2,I0,T8,420.37500000000006,1.0,True
R07,BS2DCE,1200,1200,0.00043230747966709727,0.000761707813326517,0.0017568515814062754,1.0,1.0,R2:L2:I0:T8,R2,L2,I0,T8,420.37500000000006,1.0,True
R07,BSDC91,1201,1201,0.00043341719213479957,0.0008024428194446327,0.001436944347131405,1.0,1.0,R2:L2:I0:T8,R2,L2,I0,T8,420.37500000000006,1.0,True
R08,BS2DCE,1201,1201,0.0002911932444073971,0.00042876360110262273,0.0006554027398724216,1.0,1.0,R2:L2:I0:T8,R2,L2,I0,T8,420.37500000000006,1.0,True
R08,BSDC91,1200,1200,0.0003729084747781684,0.0006673232258366927,0.00185713347884883,1.0,1.0,R2:L2:I0:T8,R2,L2,I0,T8,420.37500000000006,1.0,True
R09,BS2DCE,1200,1200,0.0004778863115853023,0.0008919108488514865,0.0026332590916290206,1.0,1.0,R2:L2:I0:T8,R2,L2,I0,T8,420.37500000000006,1.0,True
R09,BSDC91,1200,1200,0.0006709224268518709,0.0013739866581704324,0.0035068720372895225,1.0,1.0,R2:L2:I0:T8,R2,L2,I0,T8,420.37500000000006,1.0,True
R10,BS2DCE,1200,1200,0.0005819974881108416,0.0011878924132206078,0.003566034956578436,1.0,1.0,R2:L2:I0:T8,R2,L2,I0,T8,420.37500000000006,1.0,True
R10,BSDC91,1200,1200,0.0005417217118599259,0.0012202856222396235,0.0029407864075735052,1.0,1.0,R2:L2:I0:T8,R2,L2,I0,T8,420.37500000000006,1.0,True
R11,BS2DCE,1201,1201,0.0004286716535362911,0.0007715473867545561,0.0014146473382491787,1.0,1.0,R2:L2:I0:T8,R2,L2,I0,T8,420.37500000000006,1.0,True
R11,BSDC91,1200,1200,0.0005234435799137868,0.0010062286721997282,0.002709004161870565,1.0,1.0,R2:L2:I0:T8,R2,L2,I0,T8,420.37500000000006,1.0,True
R12,BS2DCE,1200,1200,0.0005913335543326955,0.0013038290031546953,0.003521296816390904,1.0,1.0,R2:L2:I0:T8,R2,L2,I0,T8,420.37500000000006,1.0,True
R12,BSDC91,1200,1200,0.0003436996698882007,0.0006138316680602362,0.0015311862408168588,1.0,1.0,R2:L2:I0:T8,R2,L2,I0,T8,420.37500000000006,1.0,True
R13,BS2DCE,1201,1201,3.713414010049905,0.0005512594944741734,127.74647699550924,1.0,1.0,R2:L2:I0:T8,R2,L2,I0,T8,420.37500000000006,1.0,True
R13,BSDC91,1200,1200,0.000308386855790455,0.0005374206434958123,0.0011019152445258733,1.0,1.0,R2:L2:I0:T8,R2,L2,I0,T8,420.37500000000006,1.0,True
R14,BS2DCE,1201,1201,0.0003706280567583225,0.0007102186694868815,0.001529467665589246,1.0,1.0,R2:L2:I0:T8,R2,L2,I0,T8,420.37500000000006,1.0,True
R14,BSDC91,1200,1200,0.0003074335126664035,0.0005833490633956033,0.001188963837724805,1.0,1.0,R2:L2:I0:T8,R2,L2,I0,T8,420.37500000000006,1.0,True
R15,BS2DCE,1200,1200,0.0003832152071878108,0.000629714017023459,0.0011617582684814078,1.0,1.0,R2:L2:I0:T8,R2,L2,I0,T8,420.37500000000006,1.0,True
R15,BSDC91,1200,1200,0.00036061454937675284,0.0005829044811854959,0.0012192075652165632,1.0,1.0,R2:L2:I0:T8,R2,L2,I0,T8,420.37500000000006,1.0,True
R16,BS2DCE,1201,1201,0.00034047598774254273,0.0005802498269896637,0.0010731732085983293,1.0,1.0,R2:L2:I0:T8,R2,L2,I0,T8,420.37500000000006,1.0,True
R16,BSDC91,1200,1200,0.00033618390588497705,0.0005888214482358005,0.001133282478277241,1.0,1.0,R2:L2:I0:T8,R2,L2,I0,T8,420.37500000000006,1.0,True
R17,BS2DCE,1201,1201,0.00033347793489476,0.0005679505939552675,0.0013613153244841848,1.0,1.0,R2:L2:I0:T8,R2,L2,I0,T8,420.37500000000006,1.0,True
R17,BSDC91,1200,1200,0.00038090143353337945,0.0007118226538156951,0.0013016218329569907,1.0,1.0,R2:L2:I0:T8,R2,L2,I0,T8,420.37500000000006,1.0,True
