row_spec,seed_id,stage,cache_key,wall_time_s,gpu_warmup,repeat_count,wall_time_min_s,wall_time_max_s
R2:L0:I0:T6,S00,simulate_imu_prior,L0:I0,0.13847032200283138,,,,
R2:L0:I0:T6,S00,build_track_tensors,L0:I0,6.899218505001045,,,,
R2:L0:I0:T6,S00,torch_gpu,,1.2919567319986527,0,1,1.2919567319986527,1.2919567319986527
R2:L0:I0:T8,S00,torch_gpu,,3.3623782619979465,0,1,3.3623782619979465,3.3623782619979465
R2:L0:I1:T6,S00,simulate_imu_prior,L0:I1,0.055449601997679565,,,,
R2:L0:I1:T6,S00,build_track_tensors,L0:I1,6.8995960089996515,,,,
R2:L0:I1:T6,S00,torch_gpu,,0.6562225749985373,0,1,0.6562225749985373,0.6562225749985373
R2:L0:I1:T8,S00,torch_gpu,,0.6623601610008336,0,1,0.6623601610008336,0.6623601610008336
R2:L0:I3:T6,S00,simulate_imu_prior,L0:I3,0.05639617400083807,,,,
R2:L0:I3:T6,S00,build_track_tensors,L0:I3,6.825342205000197,,,,
R2:L0:I3:T6,S00,torch_gpu,,2.807536774002074,0,1,2.807536774002074,2.807536774002074
R2:L0:I3:T8,S00,torch_gpu,,0.686035749000439,0,1,0.686035749000439,0.686035749000439
R2:L0:I4:T6,S00,simulate_imu_prior,L0:I4,0.05783382899971912,,,,
R2:L0:I4:T6,S00,build_track_tensors,L0:I4,8.001771966999513,,,,
R2:L0:I4:T6,S00,torch_gpu,,3.6361346730009245,0,1,3.6361346730009245,3.6361346730009245
R2:L0:I4:T8,S00,torch_gpu,,1.809668309000699,0,1,1.809668309000699,1.809668309000699
R2:L0:I7:T6,S00,simulate_imu_prior,L0:I7,0.057070047998422524,,,,
R2:L0:I7:T6,S00,build_track_tensors,L0:I7,7.373448798000027,,,,
R2:L0:I7:T6,S00,torch_gpu,,3.2268792419999954,0,1,3.2268792419999954,3.2268792419999954
R2:L0:I7:T8,S00,torch_gpu,,3.7323775879995083,0,1,3.7323775879995083,3.7323775879995083
R2:L0:I8:T6,S00,simulate_imu_prior,L0:I8,0.05538997400071821,,,,
R2:L0:I8:T6,S00,build_track_tensors,L0:I8,7.875845970997034,,,,
R2:L0:I8:T6,S00,torch_gpu,,2.647017990002496,0,1,2.647017990002496,2.647017990002496
R2:L0:I8:T8,S00,torch_gpu,,3.3687475959995936,0,1,3.3687475959995936,3.3687475959995936
R2:L0:I1+I3+I7:T6,S00,simulate_imu_prior,L0:I1+I3+I7,0.05575426500217873,,,,
R2:L0:I1+I3+I7:T6,S00,build_track_tensors,L0:I1+I3+I7,7.818133700999169,,,,
R2:L0:I1+I3+I7:T6,S00,torch_gpu,,0.7253160250002111,0,1,0.7253160250002111,0.7253160250002111
R2:L0:I1+I3+I7:T8,S00,torch_gpu,,0.9106070320012805,0,1,0.9106070320012805,0.9106070320012805
R2:L0:I1+I2+I3+I8:T6,S00,simulate_imu_prior,L0:I1+I2+I3+I8,0.05587894600103027,,,,
R2:L0:I1+I2+I3+I8:T6,S00,build_track_tensors,L0:I1+I2+I3+I8,7.100009695997869,,,,
R2:L0:I1+I2+I3+I8:T6,S00,torch_gpu,,1.1699770419982087,0,1,1.1699770419982087,1.1699770419982087
R2:L0:I1+I2+I3+I8:T8,S00,torch_gpu,,0.6544378250000591,0,1,0.6544378250000591,0.6544378250000591
R2:L1:I0:T6,S00,simulate_imu_prior,L1:I0,0.3179100580018712,,,,
R2:L1:I0:T6,S00,build_track_tensors,L1:I0,7.957920509001269,,,,
R2:L1:I0:T6,S00,torch_gpu,,3.275106188000791,0,1,3.275106188000791,3.275106188000791
R2:L1:I0:T8,S00,torch_gpu,,0.980180662998464,0,1,0.980180662998464,0.980180662998464
R2:L1:I1:T6,S00,simulate_imu_prior,L1:I1,0.321889820999786,,,,
R2:L1:I1:T6,S00,build_track_tensors,L1:I1,8.080108640002436,,,,
R2:L1:I1:T6,S00,torch_gpu,,3.55440878599984,0,1,3.55440878599984,3.55440878599984
R2:L1:I1:T8,S00,torch_gpu,,2.2348698079986207,0,1,2.2348698079986207,2.2348698079986207
R2:L1:I3:T6,S00,simulate_imu_prior,L1:I3,0.32085099200048717,,,,
R2:L1:I3:T6,S00,build_track_tensors,L1:I3,7.879849322001974,,,,
R2:L1:I3:T6,S00,torch_gpu,,3.4234542769991094,0,1,3.4234542769991094,3.4234542769991094
R2:L1:I3:T8,S00,torch_gpu,,2.5268187829969975,0,1,2.5268187829969975,2.5268187829969975
R2:L1:I4:T6,S00,simulate_imu_prior,L1:I4,0.3134642969998822,,,,
R2:L1:I4:T6,S00,build_track_tensors,L1:I4,8.312644181001815,,,,
R2:L1:I4:T6,S00,torch_gpu,,3.313334783000755,0,1,3.313334783000755,3.313334783000755
R2:L1:I4:T8,S00,torch_gpu,,2.5151293910021195,0,1,2.5151293910021195,2.5151293910021195
R2:L1:I7:T6,S00,simulate_imu_prior,L1:I7,0.3171009299985599,,,,
R2:L1:I7:T6,S00,build_track_tensors,L1:I7,8.271115105002536,,,,
R2:L1:I7:T6,S00,torch_gpu,,3.1968517460009025,0,1,3.1968517460009025,3.1968517460009025
R2:L1:I7:T8,S00,torch_gpu,,2.6884606359999452,0,1,2.6884606359999452,2.6884606359999452
R2:L1:I8:T6,S00,simulate_imu_prior,L1:I8,0.3121484310031519,,,,
R2:L1:I8:T6,S00,build_track_tensors,L1:I8,8.299664756999846,,,,
R2:L1:I8:T6,S00,torch_gpu,,2.9541941169991333,0,1,2.9541941169991333,2.9541941169991333
R2:L1:I8:T8,S00,torch_gpu,,2.953732742000284,0,1,2.953732742000284,2.953732742000284
R2:L1:I1+I3+I7:T6,S00,simulate_imu_prior,L1:I1+I3+I7,0.3165317460006918,,,,
R2:L1:I1+I3+I7:T6,S00,build_track_tensors,L1:I1+I3+I7,7.711359959997935,,,,
R2:L1:I1+I3+I7:T6,S00,torch_gpu,,2.2723634889989626,0,1,2.2723634889989626,2.2723634889989626
R2:L1:I1+I3+I7:T8,S00,torch_gpu,,3.088604016997124,0,1,3.088604016997124,3.088604016997124
R2:L1:I1+I2+I3+I8:T6,S00,simulate_imu_prior,L1:I1+I2+I3+I8,0.30494356700000935,,,,
R2:L1:I1+I2+I3+I8:T6,S00,build_track_tensors,L1:I1+I2+I3+I8,8.35897736699917,,,,
R2:L1:I1+I2+I3+I8:T6,S00,torch_gpu,,2.516827026000101,0,1,2.516827026000101,2.516827026000101
R2:L1:I1+I2+I3+I8:T8,S00,torch_gpu,,3.7183825529973547,0,1,3.7183825529973547,3.7183825529973547
R2:L2:I0:T6,S00,simulate_imu_prior,L2:I0,0.30292869600089034,,,,
R2:L2:I0:T6,S00,build_track_tensors,L2:I0,8.876551657001983,,,,
R2:L2:I0:T6,S00,torch_gpu,,1.2618191250003292,0,1,1.2618191250003292,1.2618191250003292
R2:L2:I0:T8,S00,torch_gpu,,3.4178140690019063,0,1,3.4178140690019063,3.4178140690019063
R2:L2:I1:T6,S00,simulate_imu_prior,L2:I1,0.3089133249995939,,,,
R2:L2:I1:T6,S00,build_track_tensors,L2:I1,8.259724211999128,,,,
R2:L2:I1:T6,S00,torch_gpu,,0.711457908997545,0,1,0.711457908997545,0.711457908997545
R2:L2:I1:T8,S00,torch_gpu,,0.6615204330009874,0,1,0.6615204330009874,0.6615204330009874
R2:L2:I3:T6,S00,simulate_imu_prior,L2:I3,0.3201429669970821,,,,
R2:L2:I3:T6,S00,build_track_tensors,L2:I3,8.068220961999032,,,,
R2:L2:I3:T6,S00,torch_gpu,,0.7027631990022201,0,1,0.7027631990022201,0.7027631990022201
R2:L2:I3:T8,S00,torch_gpu,,0.6536171349980577,0,1,0.6536171349980577,0.6536171349980577
R2:L2:I4:T6,S00,simulate_imu_prior,L2:I4,0.3246416219990351,,,,
R2:L2:I4:T6,S00,build_track_tensors,L2:I4,7.711764903000585,,,,
R2:L2:I4:T6,S00,torch_gpu,,3.960249423998903,0,1,3.960249423998903,3.960249423998903
R2:L2:I4:T8,S00,torch_gpu,,2.5641495250019943,0,1,2.5641495250019943,2.5641495250019943
R2:L2:I7:T6,S00,simulate_imu_prior,L2:I7,0.3163482419986394,,,,
R2:L2:I7:T6,S00,build_track_tensors,L2:I7,8.797036702002515,,,,
R2:L2:I7:T6,S00,torch_gpu,,4.168981499999063,0,1,4.168981499999063,4.168981499999063
R2:L2:I7:T8,S00,torch_gpu,,2.5395762730004208,0,1,2.5395762730004208,2.5395762730004208
R2:L2:I8:T6,S00,simulate_imu_prior,L2:I8,0.31259806499656406,,,,
R2:L2:I8:T6,S00,build_track_tensors,L2:I8,8.365462412999477,,,,
R2:L2:I8:T6,S00,torch_gpu,,3.991907587998867,0,1,3.991907587998867,3.991907587998867
R2:L2:I8:T8,S00,torch_gpu,,2.631191120999574,0,1,2.631191120999574,2.631191120999574
R2:L2:I1+I3+I7:T6,S00,simulate_imu_prior,L2:I1+I3+I7,0.319092655001441,,,,
R2:L2:I1+I3+I7:T6,S00,build_track_tensors,L2:I1+I3+I7,8.691722559000482,,,,
R2:L2:I1+I3+I7:T6,S00,torch_gpu,,3.1254169839994574,0,1,3.1254169839994574,3.1254169839994574
R2:L2:I1+I3+I7:T8,S00,torch_gpu,,2.5596124049989157,0,1,2.5596124049989157,2.5596124049989157
R2:L2:I1+I2+I3+I8:T6,S00,simulate_imu_prior,L2:I1+I2+I3+I8,0.3150022169975273,,,,
R2:L2:I1+I2+I3+I8:T6,S00,build_track_tensors,L2:I1+I2+I3+I8,8.267474380001659,,,,
R2:L2:I1+I2+I3+I8:T6,S00,torch_gpu,,2.9757802129970514,0,1,2.9757802129970514,2.9757802129970514
R2:L2:I1+I2+I3+I8:T8,S00,torch_gpu,,3.3226521359974868,0,1,3.3226521359974868,3.3226521359974868
R2:L3:I0:T6,S00,simulate_imu_prior,L3:I0,0.3139614969986724,,,,
R2:L3:I0:T6,S00,build_track_tensors,L3:I0,8.914215939999849,,,,
R2:L3:I0:T6,S00,torch_gpu,,3.0606500770009006,0,1,3.0606500770009006,3.0606500770009006
R2:L3:I0:T8,S00,torch_gpu,,3.330925009002385,0,1,3.330925009002385,3.330925009002385
R2:L3:I1:T6,S00,simulate_imu_prior,L3:I1,0.3086203540005954,,,,
R2:L3:I1:T6,S00,build_track_tensors,L3:I1,9.030967046001024,,,,
R2:L3:I1:T6,S00,torch_gpu,,3.33631364699977,0,1,3.33631364699977,3.33631364699977
R2:L3:I1:T8,S00,torch_gpu,,3.172484432998317,0,1,3.172484432998317,3.172484432998317
R2:L3:I3:T6,S00,simulate_imu_prior,L3:I3,0.3096151000027021,,,,
R2:L3:I3:T6,S00,build_track_tensors,L3:I3,8.89679745399917,,,,
R2:L3:I3:T6,S00,torch_gpu,,2.666402997998375,0,1,2.666402997998375,2.666402997998375
R2:L3:I3:T8,S00,torch_gpu,,3.025525124001433,0,1,3.025525124001433,3.025525124001433
R2:L3:I4:T6,S00,simulate_imu_prior,L3:I4,0.3116692179974052,,,,
R2:L3:I4:T6,S00,build_track_tensors,L3:I4,8.205396073000884,,,,
R2:L3:I4:T6,S00,torch_gpu,,2.1562696269975277,0,1,2.1562696269975277,2.1562696269975277
R2:L3:I4:T8,S00,torch_gpu,,3.411578717001248,0,1,3.411578717001248,3.411578717001248
R2:L3:I7:T6,S00,simulate_imu_prior,L3:I7,0.30377871800010325,,,,
R2:L3:I7:T6,S00,build_track_tensors,L3:I7,8.667003817998193,,,,
R2:L3:I7:T6,S00,torch_gpu,,0.6986245770021924,0,1,0.6986245770021924,0.6986245770021924
R2:L3:I7:T8,S00,torch_gpu,,2.536679880999145,0,1,2.536679880999145,2.536679880999145
R2:L3:I8:T6,S00,simulate_imu_prior,L3:I8,0.30755071100065834,,,,
R2:L3:I8:T6,S00,build_track_tensors,L3:I8,8.516825553000672,,,,
R2:L3:I8:T6,S00,torch_gpu,,0.7072877860009612,0,1,0.7072877860009612,0.7072877860009612
R2:L3:I8:T8,S00,torch_gpu,,0.6644856849998177,0,1,0.6644856849998177,0.6644856849998177
R2:L3:I1+I3+I7:T6,S00,simulate_imu_prior,L3:I1+I3+I7,0.32305394599825377,,,,
R2:L3:I1+I3+I7:T6,S00,build_track_tensors,L3:I1+I3+I7,8.6010062259993,,,,
R2:L3:I1+I3+I7:T6,S00,torch_gpu,,1.8834394810000958,0,1,1.8834394810000958,1.8834394810000958
R2:L3:I1+I3+I7:T8,S00,torch_gpu,,0.6638352459995076,0,1,0.6638352459995076,0.6638352459995076
R2:L3:I1+I2+I3+I8:T6,S00,simulate_imu_prior,L3:I1+I2+I3+I8,0.31799100400166935,,,,
R2:L3:I1+I2+I3+I8:T6,S00,build_track_tensors,L3:I1+I2+I3+I8,8.218346523000946,,,,
R2:L3:I1+I2+I3+I8:T6,S00,torch_gpu,,3.1006514560031064,0,1,3.1006514560031064,3.1006514560031064
R2:L3:I1+I2+I3+I8:T8,S00,torch_gpu,,2.7290134729992133,0,1,2.7290134729992133,2.7290134729992133
