host_elapsed_s,host_epoch_s,sweep,conn_id,peer_name,tag_id,plan,pmode,anchor_id,raw_mm,range_mm,quality_percent,valid,status,quality_flag_percent,first_to_last_us,frame_us,poll_count
5e-05,1777918554.114103,11708,,BSF66F,,f,0,0,3613,3613,100,1,O,100,0,671,8
5e-05,1777918554.114103,11708,,BSF66F,,f,0,1,3371,3371,100,1,O,100,0,671,8
5e-05,1777918554.114103,11708,,BSF66F,,f,0,2,2455,2455,100,1,O,100,0,671,8
5e-05,1777918554.114103,11708,,BSF66F,,f,0,3,2547,2547,100,1,O,100,0,671,8
5e-05,1777918554.114103,11708,,BSF66F,,f,0,4,3749,3749,100,1,O,100,0,671,8
5e-05,1777918554.114103,11708,,BSF66F,,f,0,5,3500,3500,100,1,O,100,0,671,8
5e-05,1777918554.114103,11708,,BSF66F,,f,0,6,2043,2043,100,1,O,100,0,671,8
5e-05,1777918554.114103,11708,,BSF66F,,f,0,7,0,2953,33,0,T,100,0,671,8
0.089936,1777918554.20399,11709,,BSF66F,,f,0,0,3606,3606,100,1,O,100,0,671,8
0.089936,1777918554.20399,11709,,BSF66F,,f,0,1,3340,3340,100,1,O,100,0,671,8
0.089936,1777918554.20399,11709,,BSF66F,,f,0,2,2449,2449,100,1,O,100,0,671,8
0.089936,1777918554.20399,11709,,BSF66F,,f,0,3,2843,2843,100,1,O,100,0,671,8
0.089936,1777918554.20399,11709,,BSF66F,,f,0,4,3756,3756,100,1,O,100,0,671,8
0.089936,1777918554.20399,11709,,BSF66F,,f,0,5,3452,3452,100,1,O,100,0,671,8
0.089936,1777918554.20399,11709,,BSF66F,,f,0,6,2113,2113,100,1,O,100,0,671,8
0.089936,1777918554.20399,11709,,BSF66F,,f,0,7,0,2953,28,0,T,100,0,671,8
0.225038,1777918554.339091,11710,,BSF66F,,f,0,0,3598,3598,100,1,O,92,0,701,8
0.225038,1777918554.339091,11710,,BSF66F,,f,0,1,3308,3308,100,1,O,92,0,701,8
0.225038,1777918554.339091,11710,,BSF66F,,f,0,2,2414,2414,100,1,O,92,0,701,8
0.225038,1777918554.339091,11710,,BSF66F,,f,0,3,2757,2757,100,1,O,92,0,701,8
0.225038,1777918554.339091,11710,,BSF66F,,f,0,4,3743,3743,100,1,O,92,0,701,8
0.225038,1777918554.339091,11710,,BSF66F,,f,0,5,3522,3522,100,1,O,92,0,701,8
0.225038,1777918554.339091,11710,,BSF66F,,f,0,6,2148,2148,100,1,O,92,0,701,8
0.225038,1777918554.339091,11710,,BSF66F,,f,0,7,3005,3005,37,1,O,92,0,701,8
0.292375,1777918554.406428,11711,,BSF66F,,f,0,0,3608,3608,100,1,O,100,0,671,8
0.292375,1777918554.406428,11711,,BSF66F,,f,0,1,3356,3356,100,1,O,100,0,671,8
0.292375,1777918554.406428,11711,,BSF66F,,f,0,2,2458,2458,100,1,O,100,0,671,8
0.292375,1777918554.406428,11711,,BSF66F,,f,0,3,2609,2609,100,1,O,100,0,671,8
0.292375,1777918554.406428,11711,,BSF66F,,f,0,4,3716,3716,100,1,O,100,0,671,8
0.292375,1777918554.406428,11711,,BSF66F,,f,0,5,3481,3481,100,1,O,100,0,671,8
0.292375,1777918554.406428,11711,,BSF66F,,f,0,6,2124,2124,100,1,O,100,0,671,8
0.292375,1777918554.406428,11711,,BSF66F,,f,0,7,0,3005,33,0,T,100,0,671,8
0.39746,1777918554.511514,11712,,BSF66F,,f,0,0,3589,3589,100,1,O,100,0,671,8
0.39746,1777918554.511514,11712,,BSF66F,,f,0,1,3367,3367,100,1,O,100,0,671,8
0.39746,1777918554.511514,11712,,BSF66F,,f,0,2,2433,2433,100,1,O,100,0,671,8
0.39746,1777918554.511514,11712,,BSF66F,,f,0,3,2558,2558,100,1,O,100,0,671,8
0.39746,1777918554.511514,11712,,BSF66F,,f,0,4,3695,3695,100,1,O,100,0,671,8
0.39746,1777918554.511514,11712,,BSF66F,,f,0,5,3458,3458,100,1,O,100,0,671,8
0.39746,1777918554.511514,11712,,BSF66F,,f,0,6,2116,2116,100,1,O,100,0,671,8
0.39746,1777918554.511514,11712,,BSF66F,,f,0,7,0,3005,30,0,T,100,0,671,8
0.551044,1777918554.665097,11713,,BSF66F,,f,0,0,3596,3596,100,1,O,92,0,44281,8
0.551044,1777918554.665097,11713,,BSF66F,,f,0,1,3358,3358,100,1,O,92,0,44281,8
0.551044,1777918554.665097,11713,,BSF66F,,f,0,2,2428,2428,100,1,O,92,0,44281,8
0.551044,1777918554.665097,11713,,BSF66F,,f,0,3,2563,2563,100,1,O,92,0,44281,8
