row_spec,stage,wall_time_s,gpu_warmup,repeat_count,wall_time_min_s,wall_time_max_s
R4:L8:I3:T6,simulate_imu_prior,0.7298010350059485,,,,
R4:L8:I3:T6,cpu_golden,20.396115643001394,,,,
R4:L8:I3:T6,torch_gpu,2.111173287004931,0,1,2.111173287004931,2.111173287004931
R4:L8:I3:T8,simulate_imu_prior,0.5532123200100614,,,,
R4:L8:I3:T8,cpu_golden,20.30285787000321,,,,
R4:L8:I3:T8,torch_gpu,1.9668202210013987,0,1,1.9668202210013987,1.9668202210013987
R4:L8:I4:T6,simulate_imu_prior,0.6221082670090254,,,,
R4:L8:I4:T6,cpu_golden,20.421681050996995,,,,
R4:L8:I4:T6,torch_gpu,2.025356924001244,0,1,2.025356924001244,2.025356924001244
R4:L8:I4:T8,simulate_imu_prior,0.5850267780042486,,,,
R4:L8:I4:T8,cpu_golden,21.10828955299803,,,,
R4:L8:I4:T8,torch_gpu,2.0961048470053356,0,1,2.0961048470053356,2.0961048470053356
