host_elapsed_s,host_epoch_s,sweep,conn_id,peer_name,tag_id,plan,pmode,quality_flag_percent,targets,statuses,qualities
2.528537,1777158553.831587,60410,,BS2DCE,,cal_roto,5,94,"A,C,E,G","ok,ok,ok,ok","76,100,100,100"
2.661709,1777158553.964759,60411,,BS2DCE,,cal_roto,5,94,"C,A,E,G","ok,ok,ok,ok","100,78,100,100"
2.886842,1777158554.189892,60412,,BS2DCE,,cal_roto,5,95,"C,A,E,G","ok,ok,ok,ok","100,80,100,100"
3.046026,1777158554.349077,60413,,BS2DCE,,cal_roto,5,95,"A,C,E,G","ok,ok,ok,ok","81,100,100,100"
3.247006,1777158554.550057,60414,,BS2DCE,,cal_roto,5,95,"A,C,E,G","ok,ok,ok,ok","82,100,100,100"
3.457094,1777158554.760145,60415,,BS2DCE,,cal_roto,5,95,"A,C,G,E","ok,ok,ok,ok","83,100,100,100"
3.659323,1777158554.962373,60416,,BS2DCE,,cal_roto,5,96,"A,C,G,E","ok,ok,ok,ok","84,100,100,100"
3.86924,1777158555.17229,60417,,BS2DCE,,cal_roto,5,96,"A,C,E,G","ok,ok,ok,ok","85,100,100,100"
4.07178,1777158555.374831,60418,,BS2DCE,,cal_roto,5,96,"A,C,E,G","ok,ok,ok,ok","85,100,100,100"
4.253777,1777158555.556827,60419,,BS2DCE,,cal_roto,5,96,"C,A,E,G","ok,ok,ok,ok","100,86,100,100"
4.463676,1777158555.766727,60420,,BS2DCE,,cal_roto,5,96,"C,A,E,G","ok,ok,ok,ok","100,86,100,100"
4.686958,1777158555.990008,60421,,BS2DCE,,cal_roto,5,96,"A,C,E,G","ok,ok,ok,ok","87,100,100,100"
4.845998,1777158556.149048,60422,,BS2DCE,,cal_roto,5,97,"A,C,E,G","ok,ok,ok,ok","88,100,100,100"
5.047003,1777158556.350053,60423,,BS2DCE,,cal_roto,5,97,"A,C,G,E","ok,ok,ok,ok","88,100,100,100"
5.254754,1777158556.557804,60424,,BS2DCE,,cal_roto,5,97,"A,C,G,E","ok,ok,ok,ok","88,100,100,100"
5.461336,1777158556.764387,60425,,BS2DCE,,cal_roto,5,97,"A,C,E,G","ok,ok,ok,ok","89,100,100,100"
5.692919,1777158556.99597,60426,,BS2DCE,,cal_roto,5,97,"A,C,E,G","ok,ok,ok,ok","89,100,100,100"
5.819424,1777158557.122475,60427,,BS2DCE,,cal_roto,5,96,"C,A,E,G","ok,ok,ok,timeout","100,90,100,96"
5.973549,1777158557.2766,60428,,BS2DCE,,cal_roto,5,96,"C,A,E,G","ok,ok,ok,ok","100,90,100,96"
6.051954,1777158557.355004,60429,,BS2DCE,,cal_roto,5,96,"A,C,E,G","ok,ok,ok,ok","90,100,100,96"
6.284288,1777158557.587339,60430,,BS2DCE,,cal_roto,5,98,"A,C,E,G","ok,ok,ok,ok","94,100,100,100"
6.488811,1777158557.791861,60431,,BS2DCE,,cal_roto,5,98,"A,C,G,E","ok,ok,ok,ok","94,100,100,100"
6.642567,1777158557.945618,60432,,BS2DCE,,cal_roto,5,98,"A,C,G,E","ok,ok,ok,ok","94,100,100,100"
6.847061,1777158558.150112,60433,,BS2DCE,,cal_roto,5,98,"A,C,E,G","ok,ok,ok,ok","95,100,100,100"
7.059191,1777158558.362242,60434,,BS2DCE,,cal_roto,5,98,"A,C,E,G","ok,ok,ok,ok","95,100,100,100"
7.259775,1777158558.562826,60435,,BS2DCE,,cal_roto,5,98,"C,A,E,G","ok,ok,ok,ok","100,95,100,100"
7.469747,1777158558.772797,60436,,BS2DCE,,cal_roto,5,98,"C,A,E,G","ok,ok,ok,ok","100,95,100,100"
7.70352,1777158559.00657,60437,,BS2DCE,,cal_roto,5,98,"A,C,E,G","ok,ok,ok,ok","95,100,100,100"
