row_spec,stage,wall_time_s,gpu_warmup,repeat_count,wall_time_min_s,wall_time_max_s
R2:L10:I7:T6,simulate_imu_prior,0.681978081993293,,,,
R2:L10:I7:T6,cpu_golden,20.679736688995035,,,,
R2:L10:I7:T6,torch_gpu,2.401888495005551,0,1,2.401888495005551,2.401888495005551
R2:L10:I7:T8,simulate_imu_prior,0.6299385040038032,,,,
R2:L10:I7:T8,cpu_golden,21.48083029699046,,,,
R2:L10:I7:T8,torch_gpu,2.424930150998989,0,1,2.424930150998989,2.424930150998989
R2:L10:I8:T6,simulate_imu_prior,0.5907446769997478,,,,
R2:L10:I8:T6,cpu_golden,21.684429083994473,,,,
R2:L10:I8:T6,torch_gpu,2.3543627500039292,0,1,2.3543627500039292,2.3543627500039292
R2:L10:I8:T8,simulate_imu_prior,0.5789381209906423,,,,
R2:L10:I8:T8,cpu_golden,21.65064991899999,,,,
R2:L10:I8:T8,torch_gpu,2.447340605009231,0,1,2.447340605009231,2.447340605009231
