row_spec,stage,wall_time_s,gpu_warmup,repeat_count,wall_time_min_s,wall_time_max_s
R2:L12:I0:T6,simulate_imu_prior,0.6878310820029583,,,,
R2:L12:I0:T6,cpu_golden,23.18207301099028,,,,
R2:L12:I0:T6,torch_gpu,2.4698792129929643,0,1,2.4698792129929643,2.4698792129929643
R2:L12:I0:T8,simulate_imu_prior,0.6086701460008044,,,,
R2:L12:I0:T8,cpu_golden,21.755304285004968,,,,
R2:L12:I0:T8,torch_gpu,2.3647809620015323,0,1,2.3647809620015323,2.3647809620015323
R2:L12:I1:T6,simulate_imu_prior,0.6191271309944568,,,,
R2:L12:I1:T6,cpu_golden,21.13837334299751,,,,
R2:L12:I1:T6,torch_gpu,2.209655901999213,0,1,2.209655901999213,2.209655901999213
R2:L12:I1:T8,simulate_imu_prior,0.6143780169950332,,,,
R2:L12:I1:T8,cpu_golden,21.410739393002586,,,,
R2:L12:I1:T8,torch_gpu,2.4060619049996603,0,1,2.4060619049996603,2.4060619049996603
