host_elapsed_s,sweep,conn_id,peer_name,tag_id,plan,pmode,solve_reason,quality_flag_percent,active_anchor_count,valid_anchor_count,rms_mm,max_mm,step_mm
13.880203,59534,,BS2DCE,,cal_roto,5,success,100,4,4,265,394,0
14.03047,59535,,BS2DCE,,cal_roto,5,success,100,4,4,154,227,0
14.240336,59536,,BS2DCE,,cal_roto,5,success,100,4,4,233,309,0
14.464795,59537,,BS2DCE,,cal_roto,5,success,100,4,4,247,341,0
14.622991,59538,,BS2DCE,,cal_roto,5,success,100,4,4,160,226,0
14.827458,59539,,BS2DCE,,cal_roto,5,success,100,4,4,143,181,0
15.035221,59540,,BS2DCE,,cal_roto,5,success,100,4,4,131,146,0
15.237868,59541,,BS2DCE,,cal_roto,5,success,100,4,4,182,247,0
15.449994,59542,,BS2DCE,,cal_roto,5,success,100,4,4,178,243,0
15.680276,59543,,BS2DCE,,cal_roto,5,success,100,4,4,272,395,0
15.812835,59544,,BS2DCE,,cal_roto,5,success,100,4,4,247,356,0
16.04558,59545,,BS2DCE,,cal_roto,5,success,100,4,4,188,283,0
16.243023,59546,,BS2DCE,,cal_roto,5,success,100,4,4,201,272,0
16.422781,59547,,BS2DCE,,cal_roto,5,success,100,4,4,173,267,0
