host_elapsed_s,sweep,conn_id,peer_name,tag_id,anchor_id,status,raw_mm,filt_mm,quality_percent,ok_count,fail_count
46.821942,59698,,BS2DCE,,5,ok,2341,2341,100,228,0
47.002157,59699,,BS2DCE,,0,ok,2784,2784,100,229,0
47.002157,59699,,BS2DCE,,2,ok,3094,3094,100,229,0
47.204481,59700,,BS2DCE,,2,ok,3065,3065,100,230,0
47.207006,59700,,BS2DCE,,0,ok,2775,2775,100,230,0
47.207006,59700,,BS2DCE,,5,ok,2668,2668,100,230,0
47.207006,59700,,BS2DCE,,7,ok,3042,3042,100,229,1
47.407138,59701,,BS2DCE,,0,ok,2587,2587,100,231,0
47.407138,59701,,BS2DCE,,2,ok,3067,3067,100,231,0
47.407138,59701,,BS2DCE,,5,ok,2651,2651,100,231,0
47.61704,59702,,BS2DCE,,0,ok,2668,2668,100,232,0
47.61704,59702,,BS2DCE,,2,ok,2945,2945,100,232,0
47.76698,59703,,BS2DCE,,0,ok,2810,2810,100,233,0
47.819579,59703,,BS2DCE,,2,ok,2930,2930,100,233,0
47.819579,59703,,BS2DCE,,5,ok,2810,2810,100,233,0
47.819579,59703,,BS2DCE,,7,ok,2700,2700,100,232,1
47.999642,59704,,BS2DCE,,0,ok,2816,2816,100,234,0
47.999642,59704,,BS2DCE,,2,ok,2937,2937,100,234,0
47.999642,59704,,BS2DCE,,7,ok,2792,2792,100,233,1
48.209841,59705,,BS2DCE,,0,ok,2946,2946,100,235,0
48.209841,59705,,BS2DCE,,2,ok,2877,2877,100,235,0
48.412045,59706,,BS2DCE,,0,ok,2993,2993,100,236,0
48.414372,59706,,BS2DCE,,2,ok,2973,2973,100,236,0
48.414372,59706,,BS2DCE,,5,ok,2944,2944,100,236,0
48.414372,59706,,BS2DCE,,7,ok,2898,2898,100,235,1
48.622702,59707,,BS2DCE,,0,ok,3149,3149,100,237,0
48.622702,59707,,BS2DCE,,2,ok,2786,2786,100,237,0
48.622702,59707,,BS2DCE,,5,ok,2786,2786,100,237,0
48.802008,59708,,BS2DCE,,0,ok,3142,3142,100,238,0
48.802008,59708,,BS2DCE,,2,ok,2750,2750,100,238,0
49.004354,59709,,BS2DCE,,0,ok,3226,3226,100,239,0
49.007117,59709,,BS2DCE,,2,ok,2686,2686,100,239,0
49.007117,59709,,BS2DCE,,5,ok,2426,2426,100,239,0
49.007117,59709,,BS2DCE,,7,ok,3201,3201,100,238,1
49.207701,59710,,BS2DCE,,0,ok,3752,3752,100,240,0
49.207701,59710,,BS2DCE,,2,ok,2639,2639,100,240,0
49.207701,59710,,BS2DCE,,5,ok,2313,2313,100,240,0
49.364641,59711,,BS2DCE,,0,ok,3219,3219,100,241,0
49.364641,59711,,BS2DCE,,2,ok,2947,2947,100,241,0
49.596965,59712,,BS2DCE,,0,ok,3320,3320,100,242,0
49.599204,59712,,BS2DCE,,2,ok,2843,2843,100,242,0
49.599204,59712,,BS2DCE,,5,ok,1988,1988,100,242,0
49.599204,59712,,BS2DCE,,7,ok,3580,3580,100,241,1
49.799706,59713,,BS2DCE,,0,ok,3027,3027,100,243,0
49.799706,59713,,BS2DCE,,2,ok,3096,3096,100,243,0
49.799706,59713,,BS2DCE,,7,ok,3595,3595,100,242,1
50.009682,59714,,BS2DCE,,0,ok,2961,2961,100,244,0
50.009682,59714,,BS2DCE,,2,ok,2982,2982,100,244,0
50.211957,59715,,BS2DCE,,2,ok,3011,3011,100,245,0
50.214527,59715,,BS2DCE,,0,ok,2927,2927,100,245,0
50.214527,59715,,BS2DCE,,5,ok,2328,2328,100,245,0
50.214527,59715,,BS2DCE,,7,ok,3598,3598,100,244,1
50.423051,59716,,BS2DCE,,0,ok,2750,2750,100,246,0
50.423051,59716,,BS2DCE,,2,ok,3125,3125,100,246,0
50.423051,59716,,BS2DCE,,5,ok,2776,2776,100,246,0
50.602166,59717,,BS2DCE,,0,ok,2545,2545,100,247,0
50.602166,59717,,BS2DCE,,2,ok,3081,3081,100,247,0
50.804559,59718,,BS2DCE,,0,ok,2542,2542,100,248,0
50.811582,59718,,BS2DCE,,2,ok,3065,3065,100,248,0
50.811582,59718,,BS2DCE,,5,ok,2354,2354,100,248,0
50.811582,59718,,BS2DCE,,7,ok,3301,3301,100,247,1
50.962208,59719,,BS2DCE,,0,ok,2690,2690,100,249,0
50.962208,59719,,BS2DCE,,2,ok,3104,3104,100,249,0
50.962208,59719,,BS2DCE,,5,ok,2536,2536,100,249,0
51.21709,59720,,BS2DCE,,0,ok,2500,2500,100,250,0
51.21709,59720,,BS2DCE,,2,ok,3087,3087,100,250,0
51.396961,59721,,BS2DCE,,0,ok,2588,2588,100,251,0
51.399554,59721,,BS2DCE,,2,ok,3051,3051,100,251,0
51.399554,59721,,BS2DCE,,5,ok,2734,2734,100,251,0
51.399554,59721,,BS2DCE,,7,ok,2818,2818,100,250,1
51.599736,59722,,BS2DCE,,0,ok,2707,2707,100,252,0
51.599736,59722,,BS2DCE,,2,ok,2866,2866,100,252,0
51.599736,59722,,BS2DCE,,5,ok,2791,2791,100,252,0
51.809751,59723,,BS2DCE,,0,ok,2731,2731,100,253,0
51.809751,59723,,BS2DCE,,2,ok,2930,2930,100,253,0
52.011949,59724,,BS2DCE,,2,ok,2948,2948,100,254,0
52.014386,59724,,BS2DCE,,0,ok,2844,2844,100,254,0
52.014386,59724,,BS2DCE,,5,ok,2834,2834,100,254,0
52.014386,59724,,BS2DCE,,7,ok,2822,2822,100,253,1
52.222133,59725,,BS2DCE,,0,ok,2926,2926,100,255,0
52.222133,59725,,BS2DCE,,2,ok,2906,2906,100,255,0
52.222133,59725,,BS2DCE,,5,ok,3046,3046,100,255,0
52.402083,59726,,BS2DCE,,0,ok,3071,3071,100,256,0
52.402083,59726,,BS2DCE,,2,ok,2896,2896,100,256,0
52.552158,59727,,BS2DCE,,0,ok,3184,3184,100,257,0
52.60486,59727,,BS2DCE,,2,ok,2738,2738,100,257,0
52.60486,59727,,BS2DCE,,5,ok,2712,2712,100,257,0
52.60486,59727,,BS2DCE,,7,ok,3005,3005,100,256,1
52.807317,59728,,BS2DCE,,0,ok,3199,3199,100,258,0
52.807317,59728,,BS2DCE,,2,ok,2673,2673,100,258,0
52.807317,59728,,BS2DCE,,7,ok,3135,3135,100,257,1
53.017093,59729,,BS2DCE,,0,ok,3287,3287,100,259,0
53.017093,59729,,BS2DCE,,2,ok,2673,2673,100,259,0
53.197565,59730,,BS2DCE,,0,ok,3422,3422,100,260,0
53.199229,59730,,BS2DCE,,2,ok,2848,2848,100,260,0
53.199229,59730,,BS2DCE,,5,ok,2174,2174,100,260,0
53.199229,59730,,BS2DCE,,7,ok,3315,3315,100,259,1
53.399959,59731,,BS2DCE,,0,ok,3179,3179,100,261,0
53.399959,59731,,BS2DCE,,2,ok,2874,2874,100,261,0
53.399959,59731,,BS2DCE,,5,ok,1995,1995,100,261,0
53.610243,59732,,BS2DCE,,0,ok,3210,3210,100,262,0
53.610243,59732,,BS2DCE,,2,ok,2831,2831,100,262,0
53.812191,59733,,BS2DCE,,0,ok,3034,3034,100,263,0
53.814479,59733,,BS2DCE,,2,ok,3083,3083,100,263,0
53.814479,59733,,BS2DCE,,5,ok,2320,2320,100,263,0
53.814479,59733,,BS2DCE,,7,ok,3657,3657,100,262,1
54.022258,59734,,BS2DCE,,0,ok,2987,2987,100,264,0
54.022258,59734,,BS2DCE,,2,ok,2931,2931,100,264,0
54.022258,59734,,BS2DCE,,5,ok,2401,2401,100,264,0
54.172417,59735,,BS2DCE,,0,ok,2900,2900,100,265,0
54.172417,59735,,BS2DCE,,2,ok,3039,3039,100,265,0
54.404604,59736,,BS2DCE,,0,ok,2645,2645,100,266,0
54.407107,59736,,BS2DCE,,2,ok,3199,3199,100,266,0
54.407107,59736,,BS2DCE,,5,ok,2090,2090,100,266,0
54.407107,59736,,BS2DCE,,7,ok,3550,3550,100,265,1
54.659086,59737,,BS2DCE,,0,ok,2545,2545,100,267,0
54.659086,59737,,BS2DCE,,2,ok,3112,3112,100,267,0
54.659086,59737,,BS2DCE,,7,ok,3417,3417,100,266,1
54.817191,59738,,BS2DCE,,0,ok,2672,2672,100,268,0
54.817191,59738,,BS2DCE,,2,ok,3175,3175,100,268,0
54.997047,59739,,BS2DCE,,2,ok,3059,3059,100,269,0
54.999547,59739,,BS2DCE,,0,ok,2732,2732,100,269,0
54.999547,59739,,BS2DCE,,5,ok,2593,2593,100,269,0
54.999547,59739,,BS2DCE,,7,ok,3091,3091,100,268,1
55.199989,59740,,BS2DCE,,0,ok,2690,2690,100,270,0
55.199989,59740,,BS2DCE,,2,ok,3073,3073,100,270,0
55.199989,59740,,BS2DCE,,5,ok,2585,2585,100,270,0
55.410322,59741,,BS2DCE,,0,ok,2644,2644,100,271,0
55.410322,59741,,BS2DCE,,2,ok,2928,2928,100,271,0
55.612142,59742,,BS2DCE,,0,ok,2805,2805,100,272,0
55.614601,59742,,BS2DCE,,2,ok,2857,2857,100,272,0
55.614601,59742,,BS2DCE,,5,ok,2779,2779,100,272,0
55.614601,59742,,BS2DCE,,7,ok,2734,2734,100,271,1
55.76986,59743,,BS2DCE,,0,ok,2794,2794,100,273,0
55.76986,59743,,BS2DCE,,2,ok,2872,2872,100,273,0
55.76986,59743,,BS2DCE,,5,ok,2805,2805,100,273,0
56.002271,59744,,BS2DCE,,0,ok,3029,3029,100,274,0
56.002271,59744,,BS2DCE,,2,ok,2895,2895,100,274,0
56.204588,59745,,BS2DCE,,0,ok,3023,3023,100,275,0
56.207165,59745,,BS2DCE,,2,ok,2931,2931,100,275,0
56.207165,59745,,BS2DCE,,5,ok,2933,2933,100,275,0
56.207165,59745,,BS2DCE,,7,ok,2931,2931,100,274,1
56.407332,59746,,BS2DCE,,0,ok,3047,3047,100,276,0
56.407332,59746,,BS2DCE,,2,ok,2784,2784,100,276,0
56.407332,59746,,BS2DCE,,5,ok,2758,2758,100,276,0
56.617206,59747,,BS2DCE,,0,ok,3215,3215,100,277,0
56.617206,59747,,BS2DCE,,2,ok,2737,2737,100,277,0
56.818989,59748,,BS2DCE,,2,ok,2706,2706,100,278,0
56.821579,59748,,BS2DCE,,0,ok,3219,3219,100,278,0
56.821579,59748,,BS2DCE,,5,ok,2359,2359,100,278,0
56.821579,59748,,BS2DCE,,7,ok,3180,3180,100,277,1
57.000123,59749,,BS2DCE,,0,ok,3494,3494,100,279,0
57.000123,59749,,BS2DCE,,2,ok,2628,2628,100,279,0
57.000123,59749,,BS2DCE,,5,ok,2316,2316,100,279,0
57.210037,59750,,BS2DCE,,0,ok,3329,3329,100,280,0
57.210037,59750,,BS2DCE,,2,ok,2870,2870,100,280,0
57.359757,59751,,BS2DCE,,0,ok,3253,3253,100,281,0
57.412853,59751,,BS2DCE,,2,ok,2791,2791,100,281,0
57.412853,59751,,BS2DCE,,5,ok,2032,2032,100,281,0
57.412853,59751,,BS2DCE,,7,ok,3595,3595,100,280,1
57.569917,59752,,BS2DCE,,0,timeout,0,3253,96,281,1
57.569917,59752,,BS2DCE,,2,ok,3154,3154,100,282,0
57.569917,59752,,BS2DCE,,7,ok,3617,3617,100,281,1
57.697375,59753,,BS2DCE,,0,ok,3024,3024,96,282,1
57.697375,59753,,BS2DCE,,2,ok,3067,3067,100,283,0
57.802107,59754,,BS2DCE,,0,ok,3042,3042,96,283,1
57.804587,59754,,BS2DCE,,2,ok,2936,2936,100,284,0
57.804587,59754,,BS2DCE,,5,ok,2584,2584,100,284,0
57.804587,59754,,BS2DCE,,7,ok,3691,3691,100,283,1
58.004945,59755,,BS2DCE,,0,ok,2886,2886,96,284,1
58.004945,59755,,BS2DCE,,2,ok,3007,3007,100,285,0
58.004945,59755,,BS2DCE,,5,ok,2337,2337,100,285,0
58.207862,59756,,BS2DCE,,0,ok,2759,2759,96,285,1
58.207862,59756,,BS2DCE,,2,ok,3196,3196,100,286,0
58.417432,59757,,BS2DCE,,0,ok,2547,2547,96,286,1
58.419481,59757,,BS2DCE,,2,ok,3152,3152,100,287,0
58.419481,59757,,BS2DCE,,5,ok,2267,2267,100,287,0
58.419481,59757,,BS2DCE,,7,ok,3504,3504,100,286,1
58.597368,59758,,BS2DCE,,0,ok,2569,2569,96,287,1
58.597368,59758,,BS2DCE,,2,ok,3089,3089,100,288,0
58.597368,59758,,BS2DCE,,5,ok,2416,2416,100,288,0
58.800319,59759,,BS2DCE,,0,ok,2752,2752,100,288,1
58.800319,59759,,BS2DCE,,2,ok,3106,3106,100,289,0
59.031119,59760,,BS2DCE,,0,ok,2565,2565,100,289,1
59.032959,59760,,BS2DCE,,2,ok,3063,3063,100,290,0
59.032959,59760,,BS2DCE,,5,ok,2750,2750,100,290,0
59.032959,59760,,BS2DCE,,7,ok,2963,2963,100,289,1
59.212996,59761,,BS2DCE,,0,ok,2599,2599,100,290,1
59.212996,59761,,BS2DCE,,2,ok,3000,3000,100,291,0
59.212996,59761,,BS2DCE,,7,ok,2781,2781,100,290,1
59.422444,59762,,BS2DCE,,0,ok,2706,2706,100,291,1
59.422444,59762,,BS2DCE,,2,ok,2894,2894,100,292,0
59.602195,59763,,BS2DCE,,2,ok,2952,2952,100,293,0
59.604836,59763,,BS2DCE,,0,ok,2856,2856,100,292,1
59.604836,59763,,BS2DCE,,5,ok,2875,2875,100,293,0
59.604836,59763,,BS2DCE,,7,ok,2725,2725,100,292,1
59.804952,59764,,BS2DCE,,0,ok,2949,2949,100,293,1
59.804952,59764,,BS2DCE,,2,ok,2878,2878,100,294,0
59.804952,59764,,BS2DCE,,5,ok,3105,3105,100,294,0
60.00734,59765,,BS2DCE,,0,ok,2987,2987,100,294,1
60.00734,59765,,BS2DCE,,2,ok,2927,2927,100,295,0
60.217385,59766,,BS2DCE,,0,ok,3068,3068,100,295,1
60.219645,59766,,BS2DCE,,2,ok,2895,2895,100,296,0
60.219645,59766,,BS2DCE,,5,ok,2879,2879,100,296,0
60.219645,59766,,BS2DCE,,7,ok,2987,2987,100,295,1
60.367615,59767,,BS2DCE,,0,ok,3124,3124,100,296,1
60.367615,59767,,BS2DCE,,2,ok,2698,2698,100,297,0
60.367615,59767,,BS2DCE,,5,ok,2681,2681,100,297,0
60.600099,59768,,BS2DCE,,0,ok,3263,3263,100,297,1
60.600099,59768,,BS2DCE,,2,ok,2673,2673,100,298,0
60.809792,59769,,BS2DCE,,0,ok,3165,3165,100,298,1
60.812107,59769,,BS2DCE,,2,ok,2687,2687,100,299,0
60.812107,59769,,BS2DCE,,5,ok,2324,2324,100,299,0
60.812107,59769,,BS2DCE,,7,ok,3301,3301,100,298,1
61.012568,59770,,BS2DCE,,0,ok,3336,3336,100,299,1
61.012568,59770,,BS2DCE,,2,ok,2788,2788,100,300,0
61.012568,59770,,BS2DCE,,5,ok,2143,2143,100,300,0
61.22238,59771,,BS2DCE,,0,ok,3179,3179,100,300,1
61.22238,59771,,BS2DCE,,2,ok,2945,2945,100,301,0
61.402311,59772,,BS2DCE,,2,ok,2907,2907,100,302,0
61.404767,59772,,BS2DCE,,0,ok,3155,3155,100,301,1
61.404767,59772,,BS2DCE,,5,ok,1998,1998,100,302,0
61.404767,59772,,BS2DCE,,7,ok,3615,3615,100,301,1
61.605011,59773,,BS2DCE,,0,ok,2972,2972,100,302,1
61.605011,59773,,BS2DCE,,2,ok,3049,3049,100,303,0
61.605011,59773,,BS2DCE,,5,ok,2120,2120,100,303,0
61.807385,59774,,BS2DCE,,0,ok,2933,2933,100,303,1
61.807385,59774,,BS2DCE,,2,ok,2935,2935,100,304,0
61.965209,59775,,BS2DCE,,0,ok,2843,2843,100,304,1
62.017567,59775,,BS2DCE,,2,ok,3023,3023,100,305,0
62.017567,59775,,BS2DCE,,5,ok,2470,2470,100,305,0
62.017567,59775,,BS2DCE,,7,ok,3549,3549,100,304,1
62.197599,59776,,BS2DCE,,0,ok,2565,2565,100,305,1
62.197599,59776,,BS2DCE,,2,ok,3440,3440,100,306,0
62.197599,59776,,BS2DCE,,7,ok,3476,3476,100,305,1
62.400318,59777,,BS2DCE,,0,ok,2493,2493,100,306,1
62.400318,59777,,BS2DCE,,2,ok,3142,3142,100,307,0
62.557187,59778,,BS2DCE,,0,timeout,0,2493,95,306,2
62.559577,59778,,BS2DCE,,2,ok,3176,3176,100,308,0
62.559577,59778,,BS2DCE,,5,ok,2497,2497,100,308,0
62.559577,59778,,BS2DCE,,7,ok,3183,3183,100,307,1
62.685078,59779,,BS2DCE,,0,ok,2683,2683,95,307,2
62.685078,59779,,BS2DCE,,2,ok,3118,3118,100,309,0
62.685078,59779,,BS2DCE,,5,ok,2498,2498,100,309,0
62.812541,59780,,BS2DCE,,0,ok,2702,2702,95,308,2
62.812541,59780,,BS2DCE,,2,ok,3067,3067,100,310,0
63.022347,59781,,BS2DCE,,0,ok,2591,2591,95,309,2
63.024777,59781,,BS2DCE,,2,ok,3039,3039,100,311,0
63.024777,59781,,BS2DCE,,5,ok,2637,2637,100,311,0
63.024777,59781,,BS2DCE,,7,ok,2899,2899,100,310,1
63.205064,59782,,BS2DCE,,0,ok,2650,2650,95,310,2
63.205064,59782,,BS2DCE,,2,ok,2991,2991,100,312,0
63.205064,59782,,BS2DCE,,5,ok,2719,2719,100,312,0
63.352765,59783,,BS2DCE,,0,ok,2723,2723,96,311,2
63.352765,59783,,BS2DCE,,2,ok,2887,2887,100,313,0
63.607468,59784,,BS2DCE,,0,ok,2891,2891,96,312,2
63.609667,59784,,BS2DCE,,2,ok,2906,2906,100,314,0
63.609667,59784,,BS2DCE,,5,ok,2849,2849,100,314,0
63.609667,59784,,BS2DCE,,7,ok,2687,2687,100,313,1
63.818293,59785,,BS2DCE,,0,ok,2897,2897,96,313,2
63.818293,59785,,BS2DCE,,2,ok,2869,2869,100,315,0
63.818293,59785,,BS2DCE,,7,ok,2948,2948,100,314,1
63.997501,59786,,BS2DCE,,0,ok,3008,3008,96,314,2
63.997501,59786,,BS2DCE,,2,ok,2917,2917,100,316,0
64.200295,59787,,BS2DCE,,2,ok,2942,2942,100,317,0
64.202428,59787,,BS2DCE,,0,ok,3076,3076,96,315,2
64.202428,59787,,BS2DCE,,5,ok,2766,2766,100,317,0
64.202428,59787,,BS2DCE,,7,ok,2963,2963,100,316,1
64.410212,59788,,BS2DCE,,0,ok,3133,3133,96,316,2
64.410212,59788,,BS2DCE,,2,ok,2665,2665,100,318,0
64.410212,59788,,BS2DCE,,5,ok,2667,2667,100,318,0
64.612527,59789,,BS2DCE,,0,ok,3271,3271,96,317,2
64.612527,59789,,BS2DCE,,2,ok,2657,2657,100,319,0
64.822401,59790,,BS2DCE,,0,ok,3122,3122,96,318,2
64.824998,59790,,BS2DCE,,2,ok,2654,2654,100,320,0
64.824998,59790,,BS2DCE,,5,ok,2354,2354,100,320,0
64.824998,59790,,BS2DCE,,7,ok,3293,3293,100,319,1
64.973049,59791,,BS2DCE,,0,ok,3343,3343,100,319,2
64.973049,59791,,BS2DCE,,2,ok,2797,2797,100,321,0
64.973049,59791,,BS2DCE,,5,ok,2104,2104,100,321,0
65.205055,59792,,BS2DCE,,0,ok,3174,3174,100,320,2
65.205055,59792,,BS2DCE,,2,ok,2959,2959,100,322,0
65.407686,59793,,BS2DCE,,0,ok,3171,3171,100,321,2
65.410005,59793,,BS2DCE,,2,ok,2881,2881,100,323,0
65.410005,59793,,BS2DCE,,5,ok,2024,2024,100,323,0
65.410005,59793,,BS2DCE,,7,ok,3559,3559,100,322,1
65.618064,59794,,BS2DCE,,0,ok,3010,3010,100,322,2
65.618064,59794,,BS2DCE,,2,ok,3078,3078,100,324,0
65.618064,59794,,BS2DCE,,5,ok,2170,2170,100,324,0
65.797554,59795,,BS2DCE,,0,ok,2998,2998,100,323,2
65.797554,59795,,BS2DCE,,2,ok,2970,2970,100,325,0
65.999969,59796,,BS2DCE,,2,ok,3062,3062,100,326,0
66.002717,59796,,BS2DCE,,0,ok,2848,2848,100,324,2
66.002717,59796,,BS2DCE,,5,ok,2518,2518,100,326,0
66.002717,59796,,BS2DCE,,7,ok,3509,3509,100,325,1
66.210269,59797,,BS2DCE,,0,ok,2580,2580,100,325,2
66.210269,59797,,BS2DCE,,2,ok,3511,3511,100,327,0
66.210269,59797,,BS2DCE,,5,ok,2185,2185,100,327,0
66.412714,59798,,BS2DCE,,0,ok,2506,2506,100,326,2
66.412714,59798,,BS2DCE,,2,ok,3098,3098,100,328,0
66.570688,59799,,BS2DCE,,0,ok,2702,2702,100,327,2
66.622716,59799,,BS2DCE,,2,ok,3035,3035,100,329,0
66.622716,59799,,BS2DCE,,5,ok,2472,2472,100,329,0
66.622716,59799,,BS2DCE,,7,ok,3212,3212,100,328,1
66.803357,59800,,BS2DCE,,0,ok,2619,2619,100,328,2
66.803357,59800,,BS2DCE,,2,ok,3043,3043,100,330,0
66.803357,59800,,BS2DCE,,7,ok,3072,3072,100,329,1
67.005104,59801,,BS2DCE,,0,ok,2623,2623,100,329,2
67.005104,59801,,BS2DCE,,2,ok,3045,3045,100,331,0
67.207467,59802,,BS2DCE,,0,ok,2714,2714,100,330,2
67.209976,59802,,BS2DCE,,2,ok,2818,2818,100,332,0
67.209976,59802,,BS2DCE,,5,ok,2791,2791,100,332,0
67.209976,59802,,BS2DCE,,7,ok,2713,2713,100,331,1
67.417916,59803,,BS2DCE,,0,ok,2880,2880,100,331,2
67.417916,59803,,BS2DCE,,2,ok,2911,2911,100,333,0
67.417916,59803,,BS2DCE,,5,ok,2841,2841,100,333,0
67.597693,59804,,BS2DCE,,0,ok,2905,2905,100,332,2
67.597693,59804,,BS2DCE,,2,ok,2904,2904,100,334,0
67.800106,59805,,BS2DCE,,0,ok,2947,2947,100,333,2
67.802829,59805,,BS2DCE,,2,ok,2889,2889,100,335,0
67.802829,59805,,BS2DCE,,5,ok,3007,3007,100,335,0
67.802829,59805,,BS2DCE,,7,ok,2876,2876,100,334,1
68.010455,59806,,BS2DCE,,0,ok,3042,3042,100,334,2
68.010455,59806,,BS2DCE,,2,ok,2849,2849,100,336,0
68.010455,59806,,BS2DCE,,5,ok,2911,2911,100,336,0
68.160779,59807,,BS2DCE,,0,ok,3194,3194,100,335,2
68.160779,59807,,BS2DCE,,2,ok,2680,2680,100,337,0
68.423085,59808,,BS2DCE,,0,ok,3190,3190,100,336,2
68.425208,59808,,BS2DCE,,2,ok,2678,2678,100,338,0
68.425208,59808,,BS2DCE,,5,ok,2533,2533,100,338,0
68.425208,59808,,BS2DCE,,7,ok,3135,3135,100,337,1
68.603009,59809,,BS2DCE,,0,ok,3269,3269,100,337,2
68.603009,59809,,BS2DCE,,2,ok,2705,2705,100,339,0
68.603009,59809,,BS2DCE,,7,ok,3266,3266,100,338,1
68.805619,59810,,BS2DCE,,0,ok,3357,3357,100,338,2
68.805619,59810,,BS2DCE,,2,ok,2775,2775,100,340,0
69.00768,59811,,BS2DCE,,2,ok,2948,2948,100,341,0
69.010062,59811,,BS2DCE,,0,ok,3195,3195,100,339,2
69.010062,59811,,BS2DCE,,5,ok,1972,1972,100,341,0
69.010062,59811,,BS2DCE,,7,ok,3497,3497,100,340,1
69.217816,59812,,BS2DCE,,0,ok,3169,3169,100,340,2
69.217816,59812,,BS2DCE,,2,ok,2895,2895,100,342,0
69.217816,59812,,BS2DCE,,5,ok,2044,2044,100,342,0
69.397695,59813,,BS2DCE,,0,ok,3036,3036,100,341,2
69.397695,59813,,BS2DCE,,2,ok,3079,3079,100,343,0
69.600169,59814,,BS2DCE,,0,ok,3079,3079,100,342,2
69.602644,59814,,BS2DCE,,2,ok,3002,3002,100,344,0
69.602644,59814,,BS2DCE,,5,ok,2348,2348,100,344,0
69.602644,59814,,BS2DCE,,7,ok,3677,3677,100,343,1
69.758058,59815,,BS2DCE,,0,ok,2827,2827,100,343,2
69.758058,59815,,BS2DCE,,2,ok,3052,3052,100,345,0
69.758058,59815,,BS2DCE,,5,ok,2485,2485,100,345,0
70.012833,59816,,BS2DCE,,0,ok,2612,2612,100,344,2
70.012833,59816,,BS2DCE,,2,ok,3254,3254,100,346,0
70.223271,59817,,BS2DCE,,0,ok,2544,2544,100,345,2
70.225163,59817,,BS2DCE,,2,ok,3096,3096,100,347,0
70.225163,59817,,BS2DCE,,5,ok,2241,2241,100,347,0
70.225163,59817,,BS2DCE,,7,ok,3422,3422,100,346,1
70.446251,59818,,BS2DCE,,0,ok,2715,2715,100,346,2
70.446251,59818,,BS2DCE,,2,ok,3158,3158,100,348,0
70.446251,59818,,BS2DCE,,5,ok,2491,2491,100,348,0
70.605674,59819,,BS2DCE,,0,ok,2675,2675,100,347,2
70.605674,59819,,BS2DCE,,2,ok,3078,3078,100,349,0
70.807592,59820,,BS2DCE,,2,ok,3025,3025,100,350,0
70.810026,59820,,BS2DCE,,0,ok,2614,2614,100,348,2
70.810026,59820,,BS2DCE,,5,ok,2730,2730,100,350,0
70.810026,59820,,BS2DCE,,7,ok,2865,2865,100,349,1
71.01804,59821,,BS2DCE,,0,ok,2679,2679,100,349,2
71.01804,59821,,BS2DCE,,2,ok,2969,2969,100,351,0
71.01804,59821,,BS2DCE,,5,ok,2670,2670,100,351,0
71.197838,59822,,BS2DCE,,0,ok,2823,2823,100,350,2
71.197838,59822,,BS2DCE,,2,ok,2921,2921,100,352,0
71.347962,59823,,BS2DCE,,0,ok,2810,2810,100,351,2
71.40048,59823,,BS2DCE,,2,ok,2888,2888,100,353,0
71.40048,59823,,BS2DCE,,5,ok,2786,2786,100,353,0
71.40048,59823,,BS2DCE,,7,ok,2710,2710,100,352,1
71.610416,59824,,BS2DCE,,0,ok,3032,3032,100,352,2
71.610416,59824,,BS2DCE,,2,ok,2877,2877,100,354,0
71.610416,59824,,BS2DCE,,7,ok,2985,2985,100,353,1
71.812835,59825,,BS2DCE,,0,ok,2991,2991,100,353,2
71.812835,59825,,BS2DCE,,2,ok,2936,2936,100,355,0
72.023137,59826,,BS2DCE,,0,ok,3089,3089,100,354,2
72.025557,59826,,BS2DCE,,2,ok,2755,2755,100,356,0
72.025557,59826,,BS2DCE,,5,ok,2736,2736,100,356,0
72.025557,59826,,BS2DCE,,7,ok,2909,2909,100,355,1
72.202911,59827,,BS2DCE,,0,ok,3184,3184,100,355,2
72.202911,59827,,BS2DCE,,2,ok,2755,2755,100,357,0
72.202911,59827,,BS2DCE,,5,ok,2694,2694,100,357,0
72.405261,59828,,BS2DCE,,0,ok,3192,3192,100,356,2
72.405261,59828,,BS2DCE,,2,ok,2670,2670,100,358,0
72.562578,59829,,BS2DCE,,0,timeout,0,3192,95,356,3
72.56514,59829,,BS2DCE,,2,ok,2642,2642,100,359,0
72.56514,59829,,BS2DCE,,5,ok,2257,2257,100,359,0
72.56514,59829,,BS2DCE,,7,ok,3354,3354,100,358,1
72.690759,59830,,BS2DCE,,0,ok,3356,3356,95,357,3
72.690759,59830,,BS2DCE,,2,ok,2768,2768,100,360,0
72.690759,59830,,BS2DCE,,5,ok,2110,2110,100,360,0
72.765424,59831,,BS2DCE,,0,ok,3252,3252,96,358,3
72.765424,59831,,BS2DCE,,2,ok,2927,2927,100,361,0
72.997684,59832,,BS2DCE,,0,ok,3238,3238,96,359,3
73.000216,59832,,BS2DCE,,2,ok,2818,2818,100,362,0
73.000216,59832,,BS2DCE,,5,ok,2022,2022,100,362,0
73.000216,59832,,BS2DCE,,7,ok,3558,3558,100,361,1
73.20046,59833,,BS2DCE,,0,ok,3073,3073,96,360,3
73.20046,59833,,BS2DCE,,2,ok,3026,3026,100,363,0
73.20046,59833,,BS2DCE,,7,ok,3531,3531,100,362,1
73.410949,59834,,BS2DCE,,0,ok,2878,2878,96,361,3
73.410949,59834,,BS2DCE,,2,ok,2988,2988,100,364,0
73.612737,59835,,BS2DCE,,2,ok,2999,2999,100,365,0
