row_spec,seed_id,stage,wall_time_s,gpu_warmup,repeat_count,wall_time_min_s,wall_time_max_s
R4:L18:I1:T6,S02,simulate_imu_prior,0.7389333230094053,,,,
R4:L18:I1:T6,S02,cpu_golden,21.934280308982125,,,,
R4:L18:I1:T6,S02,torch_gpu,2.3401469140080735,0,1,2.3401469140080735,2.3401469140080735
R4:L18:I1:T8,S02,simulate_imu_prior,0.5648301450128201,,,,
R4:L18:I1:T8,S02,cpu_golden,20.341639897989808,,,,
R4:L18:I1:T8,S02,torch_gpu,2.0115728469972964,0,1,2.0115728469972964,2.0115728469972964
