layout,tag_method,capture_id,tag,status,n_overlap,uwb_duration_s,overlap_duration_s,beta_s,layout_anchor_fit_det,layout_anchor_rms_3d_mm,residual_rms_median_mm,residual_rms_p95_mm,anchors_input_median,anchors_used_median,pct_frames_ge7_anchors_input,pct_frames_ge8_anchors_input,err3d_mean_mm,err3d_rmse_mm,err3d_p50_mm,err3d_p90_mm,err3d_p95_mm,err3d_max_mm,err_horizontal_xz_mean_mm,err_horizontal_xz_rmse_mm,err_horizontal_xz_p50_mm,err_horizontal_xz_p90_mm,err_horizontal_xz_p95_mm,err_horizontal_xz_max_mm,err_vertical_y_mean_mm,err_vertical_y_rmse_mm,err_vertical_y_p50_mm,err_vertical_y_p90_mm,err_vertical_y_p95_mm,err_vertical_y_max_mm,signed_bias_x_mm,signed_bias_y_vertical_mm,signed_bias_z_mm,signed_std_x_mm,signed_std_y_vertical_mm,signed_std_z_mm,turn_center_abs_error_3d_mm,turn_center_abs_error_horizontal_xz_mm,turn_center_abs_error_vertical_y_mm,radius_uwb_mm,radius_opti_mm,radius_error_mm,axis_angle_abs_deg,uwb_circle_thickness_rms_mm,opti_circle_thickness_rms_mm,opti_marker,time_offset_source,d_tag_track_median_mm,d_tag_track_iqr_mm
production_v4io,T4_joint_dtag,R06,BS2DCE,ok,1200,119.905591,119.905591,45.52379100000012,-1.0000000000000009,105.41990950811795,66.82681952637506,217.9544348408069,8.0,8.0,99.83333333333333,96.0,106.93366960876746,116.98252056934503,101.49046350337915,163.0689978129008,189.04057006643401,530.1382410904628,69.02875934634362,79.0018629923064,64.53889503553702,114.8262300029893,131.3203134493308,403.7480159747238,68.95466221750603,86.27639168684605,58.381656595950346,140.315422868613,166.11655738828225,355.96446043873857,20.788497004825352,-30.8974106754024,14.357814267430234,51.847146206083224,80.58770227225871,54.0326974842253,47.16188208217702,22.910642764484404,41.22311935857533,444.8314836311904,426.6440400664725,18.18744356471791,2.916569036902248,88.25141852986606,0.9763412116843391,WandBantenna,capture-level joint-dtag trajectory fit for same layout,80.89752234115878,43.42233969077709
production_v4io,T4_joint_dtag,R06,BSDC91,ok,1201,119.98044999999999,119.98044999999999,45.52379100000012,-1.0000000000000009,105.41990950811795,67.81270373781928,183.97171733912725,8.0,8.0,99.83347210657784,95.33721898417986,106.29982777820106,116.53114796500883,99.69582705313238,168.8909615459237,190.43796801596832,304.3981431563597,74.48788929834869,85.72982456291564,67.21929076396532,132.94477554132368,155.38282547354478,281.80505875518327,63.02569914235058,78.92975121241982,53.94358416889679,128.63261733493414,154.9455307221781,270.0509098201119,1.7168708834414663,-41.0091778965343,13.133813781347847,56.12134766058566,67.46808936206172,63.486462425982594,56.595768489516445,33.67746424748214,45.485265886641855,567.6882332456906,553.9352277035896,13.75300554210105,1.4786405231194166,84.65383162685328,1.7471791817916127,WandCantenna,capture-level joint-dtag trajectory fit for same layout,42.87677095272108,40.68278323321511
production_v4io,T4_joint_dtag,R07,BS2DCE,ok,1200,119.89071,119.89071,45.27980400000014,-1.0000000000000009,105.41990950811795,68.57692398211182,145.26336141729885,8.0,8.0,100.0,96.5,105.30522786125034,115.78229702344527,98.5447155901347,168.87644937801113,193.74963452361627,349.72523791238154,73.59612457443995,85.90382972363162,66.3426384374082,136.07836475937413,159.8658325665247,255.10092546530663,62.507189614658856,77.62778074142405,54.64400849577402,126.13185076631657,149.74088289071167,255.8962023967215,20.933131089536047,-23.503373164099973,24.31658367420799,70.31443960443113,74.0150591674918,37.565294958781166,88.86598077072256,74.42257031047957,48.56380922790299,426.8698029391039,426.69714399383474,0.1726589452691769,2.4598378765694804,80.36563508372173,1.612826960878243,WandBantenna,capture-level joint-dtag trajectory fit for same layout,83.45197199504358,38.590597375310125
production_v4io,T4_joint_dtag,R07,BSDC91,ok,1201,119.978898,119.978898,45.27980400000014,-1.0000000000000009,105.41990950811795,57.385631825241546,158.6114023337254,8.0,8.0,100.0,95.1706910907577,104.48155581019658,113.15596954299886,100.35640788688815,161.4956432948432,181.13899149763535,281.96419291757536,70.0600751880564,81.05373067607087,64.08947301931626,124.25733549814947,146.86367536450888,264.71304563005424,64.44523801065031,78.95926916269585,57.7245138697092,131.23171859259787,151.0723810195018,244.2801675064611,23.515739555461487,-41.01942853487782,24.957250474679906,62.12964115623845,67.49641457097495,39.22060001612943,72.22630242002101,62.358585645205196,36.442359385719556,557.4222204772342,553.7202909460149,3.701929531219321,3.4056781131808624,67.64240261672755,1.2490982239923405,WandCantenna,capture-level joint-dtag trajectory fit for same layout,38.156823464358446,33.87440294417337
production_v4io,T4_joint_dtag,R08,BS2DCE,ok,1201,119.96809400000001,119.96809400000001,44.83747700000013,-1.0000000000000009,105.41990950811795,61.77387259647446,145.9564662320145,8.0,8.0,99.91673605328893,95.33721898417986,100.02392955949081,110.58011826121314,95.56228807706783,154.8914523064379,178.55167012267992,674.9955257628231,70.6907401428342,81.79167729274585,65.71002077770578,117.01700989018927,136.32404470447815,665.758460155395,60.8911433492678,74.41830473951424,55.94979278005701,117.36785302582564,137.4687018884274,247.84423759566755,30.062709099702055,-28.76661205216634,10.183108596207221,63.1604014052774,68.66215539220146,41.20576824307698,50.89424538511636,37.21138405327783,34.72084547011923,445.324302374801,426.5006932548697,18.82360911993129,1.5094296627224344,86.55479596801553,1.4566112261467536,WandBantenna,capture-level joint-dtag trajectory fit for same layout,60.92018187441996,59.63035318076109
production_v4io,T4_joint_dtag,R08,BSDC91,ok,1200,119.90049,119.90049,44.83747700000013,-1.0000000000000009,105.41990950811795,60.479862854528065,140.3997597347906,8.0,8.0,99.91666666666667,91.5,93.47181912271851,102.57806397882275,87.2668417701023,151.94687375511992,168.36448553731827,337.3814870549978,67.49049764695143,76.80872848261104,61.93530741380577,116.80567353284921,140.9990086474305,229.95245655788935,53.75661901185655,67.99028194181864,44.111239760333206,111.82575960645497,136.15962154732279,282.76487051918616,31.664757117923873,-23.525403624401722,0.46452660715613897,50.330023666157494,63.817142518576766,48.65882092715057,47.31847382207066,37.81921096203761,28.438446635828768,588.6389825291991,553.6855410634469,34.953441465752235,0.5255751808443109,77.85549320453875,1.2183087841948566,WandCantenna,capture-level joint-dtag trajectory fit for same layout,20.62353208674009,47.97510118065461
production_v4io,T4_joint_dtag,R09,BS2DCE,ok,1200,119.877198,119.877198,44.97743900000012,-1.0000000000000009,105.41990950811795,73.58245274754775,182.264910178666,8.0,8.0,99.91666666666667,96.25,128.0223216631948,142.5318192479334,118.43197794239829,221.410381627918,249.56275507040752,372.18810239648514,93.02765283423717,108.98895950008333,80.50877286511466,178.7963945485984,209.53082991657016,348.58520042070546,72.18462878748011,91.8516532524851,60.853378078553305,151.62510372397261,184.04236281534608,305.7079534304056,40.88471273689687,-8.441368299117435,-9.830365672548393,94.61962718992609,91.5010740114077,34.146097532575524,55.8623318562348,38.51711338967372,40.46025329311624,452.80095277177145,426.5563613601975,26.244591411573936,1.485907525813985,93.07987995158041,1.2571980536934646,WandBantenna,capture-level joint-dtag trajectory fit for same layout,96.58046401912986,47.84185410878547
production_v4io,T4_joint_dtag,R09,BSDC91,ok,1200,119.89223,119.89223,44.97743900000012,-1.0000000000000009,105.41990950811795,64.94776679207374,232.78735284168403,8.0,8.0,99.33333333333333,92.91666666666667,143.53274859213238,163.16108427150178,126.33540108320065,250.99940136031003,298.44756763940273,838.156315713156,112.36648940394757,133.7985489185575,96.15970297511308,215.5958623644767,259.1454106816535,837.9358975476496,75.42727837855294,93.37819728362982,65.94583829106818,152.60787608969167,170.69412521619617,408.216953989986,37.48948841520271,-48.19836929278014,-15.30000795904336,120.2005828545208,80.01087243961119,42.753748079857175,68.6081780799808,35.79580765191762,58.52984071395781,592.3385685493906,553.6935619966961,38.645006552694554,3.118621781332599,93.06932566368141,1.2390454982130987,WandCantenna,capture-level joint-dtag trajectory fit for same layout,52.83065970402426,56.51551522100455
production_v4io,T4_joint_dtag,R10,BS2DCE,ok,1200,119.877072,119.877072,45.33570900000013,-1.0000000000000009,105.41990950811795,67.4506901303528,159.25397674640155,8.0,8.0,100.0,95.16666666666667,100.87434973185485,113.03441793058944,93.6519589278085,157.33643891884023,185.79987301755256,639.2759938309454,64.38460934906907,75.99041518203664,57.537684275587466,114.42213746473556,134.05972478983608,469.4218289941489,65.96116856580824,83.67936685568824,56.281367262994706,133.07348298339812,156.79044977807558,433.95500083802574,5.578653417510775,-40.810195784312505,32.531488412983855,48.3889839993225,73.08361902795629,48.451396688634745,65.5779140599332,29.466677907794868,58.58479073556771,448.44410259144007,426.71370300554474,21.730399585895327,2.1496123096302453,73.52384681643467,1.424572546096481,WandBantenna,capture-level joint-dtag trajectory fit for same layout,72.58645538655747,59.53961812318282
production_v4io,T4_joint_dtag,R10,BSDC91,ok,1200,119.875112,119.875112,45.33570900000013,-1.0000000000000009,105.41990950811795,67.54483580876726,186.07939289217407,8.0,8.0,99.75,93.25,94.5776829078741,105.62230448629454,87.72975459014147,160.42587403896428,183.76306261587868,294.6280732568544,59.35022253640081,70.94737142060052,50.12832452084441,116.96904192129841,139.94655785749015,223.26149426089128,61.5839733430942,78.24667209219106,52.137958889731294,122.98330903660023,155.95014617780924,293.18119425522696,0.7432498248714264,-40.99837674510458,26.554278030185866,40.150041544619334,66.67367756846093,52.148165077167654,59.66583601730464,37.46048893343753,46.44054001098277,578.1262351965498,553.877308510964,24.248926685585843,1.7165573843056101,71.42936019558795,1.5756896912423608,WandCantenna,capture-level joint-dtag trajectory fit for same layout,26.443850291592945,48.15594005264623
production_v4io,T4_joint_dtag,R11,BS2DCE,ok,1201,119.99531499999999,119.99531499999999,45.52248100000012,-1.0000000000000009,105.41990950811795,63.177011984538346,184.78971293066562,8.0,8.0,100.0,95.67027477102414,113.42976019276291,131.9000070532764,101.84142095841683,177.54365205457805,204.87302512065938,555.4412895633919,75.01040257789508,87.26776438509262,66.89739679198274,136.51168289582614,158.7191789756416,522.526849106964,69.82725242229223,98.90373683477445,52.07588813989332,141.81605083658565,178.54597707898074,532.297001101447,43.89952843329279,-33.15864531412656,38.489330715576216,52.7380042832644,93.21850019523102,37.80574450172342,96.45302589490113,75.65998603451642,59.822677284949805,418.4710976309972,426.7767375956139,-8.305639964616716,2.4418557148785323,64.81491531901871,1.8301551065007973,WandBantenna,capture-level joint-dtag trajectory fit for same layout,76.93933898373639,42.63127896818393
production_v4io,T4_joint_dtag,R11,BSDC91,ok,1200,119.889927,119.889927,45.52248100000012,-1.0000000000000009,105.41990950811795,56.06006032787482,140.57206183430108,8.0,8.0,99.91666666666667,92.75,108.92327298249147,122.66172839803019,101.9804037085417,174.85248458128325,202.86099216127505,768.5289176156757,68.44686089308874,79.32235453018039,64.00474856591022,116.69114753562991,131.58197018401847,726.5149077373643,75.81566569522559,93.56208465709013,69.5253870659999,147.3702610328665,176.57561439783487,415.2984719157332,34.66156621103059,-44.535439470540624,34.76887421040136,53.47095681270927,82.31710071893905,32.028602818972196,84.23758517246928,68.25580406405831,49.3671547413652,553.6327661327314,553.6292294152292,0.0035367175021292496,0.9875612170725885,64.88852104749233,1.6128856625190855,WandCantenna,capture-level joint-dtag trajectory fit for same layout,27.762972512357052,46.52997122154495
production_v4io,T4_joint_dtag,R12,BS2DCE,ok,1200,119.897244,119.897244,46.92482500000012,-1.0000000000000009,105.41990950811795,71.29987705489955,134.94384384662257,8.0,8.0,100.0,94.58333333333333,115.56981411494341,132.4368068242836,101.68138462487674,202.78407368451647,246.74665442750302,414.62420427668377,62.374584037432044,72.55046829969326,56.93381360629106,111.73547532926271,132.8882920359035,296.75757464758607,83.09826961801322,110.79682915728142,62.821799943100814,187.77917217447697,238.27931594546777,413.73415807600986,32.315522224871216,-40.0045992402242,2.9313595511604587,52.363688173641776,103.36572506655985,38.36978754484967,47.07991605250447,44.021226813198496,16.692815381828268,464.244865577547,426.60644695979516,37.638418617751825,4.221606522956231,93.3486192177203,1.1354389421431816,WandBantenna,capture-level joint-dtag trajectory fit for same layout,60.403548908639294,47.30278709822558
production_v4io,T4_joint_dtag,R12,BSDC91,ok,1200,119.874834,119.874834,46.92482500000012,-1.0000000000000009,105.41990950811795,75.82683464052755,194.7338718662057,8.0,8.0,99.83333333333333,92.33333333333333,111.34889255355702,123.23745589450184,103.38470551057024,178.785699838154,202.9034699310505,484.09886562121767,64.55333572946313,75.03603001664129,58.75169760249126,111.99145458540144,131.76920048744944,344.13051594051564,78.75636761822823,97.76024107320414,65.93649458508082,155.84952451952998,183.53579576412932,475.6772256087278,32.02478572160881,-34.33234958073874,5.379516350601797,51.439344749017955,91.57151463310214,43.97374136004117,44.266926774066086,38.65775841545835,21.567070276525442,599.0856679677361,553.707319585589,45.378348382147124,1.9125285661411058,85.69895448333409,1.972718717398084,WandCantenna,capture-level joint-dtag trajectory fit for same layout,13.639686388890919,55.79086959229177
production_v4io,T4_joint_dtag,R13,BS2DCE,ok,1201,119.994639,119.994639,44.898564000000135,-1.0000000000000009,105.41990950811795,60.1523654198665,133.32937037905248,8.0,8.0,99.6669442131557,92.5895087427144,103.77495472628418,119.94880587313972,89.3627195912239,189.023814774523,226.73388554766748,333.72852982476786,62.226143848719815,76.99040550696573,50.77441108113859,113.34835601881203,161.09556481300422,292.25096893830806,71.09096520609259,91.97931012061974,58.17561176868662,147.28034922242261,184.2285930134758,327.5756341552859,17.599320667602356,-9.976157090835223,-14.503978987838545,66.58506553398692,91.47478890263021,31.278687276253578,59.39869946896694,32.52359676335591,49.70333139920581,426.4664183544501,426.6195275196457,-0.1531091651955876,0.9969422297670846,65.15613462503785,1.2005245471775878,WandBantenna,capture-level joint-dtag trajectory fit for same layout,81.6719415547027,48.791152541306516
production_v4io,T4_joint_dtag,R13,BSDC91,ok,1200,119.88962000000001,119.88962000000001,44.898564000000135,-1.0000000000000009,105.41990950811795,64.13609211371707,155.6314295643353,8.0,8.0,99.91666666666667,93.58333333333333,112.13320356955133,121.72856008629033,107.62865808371774,170.90300323655433,195.76807232676296,400.6044702085706,62.653483242635446,72.54483613388065,57.31708380329189,112.83928518936317,132.09260701972158,212.6377599361777,81.65811989007071,97.75013601519949,75.71311087983321,152.27490474172384,173.4681668411449,382.0166817398814,14.05857630527442,-42.08765620020744,-14.785819075177624,59.809206718884695,88.26216702719661,35.68459243635757,78.23396288026129,23.844638547228342,74.51165117283426,560.9735882083305,553.7750579511751,7.198530257155426,1.603652106105257,69.29584352062616,1.8534981847509655,WandCantenna,capture-level joint-dtag trajectory fit for same layout,37.30112366818916,47.45475546607111
production_v4io,T4_joint_dtag,R14,BS2DCE,ok,1201,119.995553,119.995553,45.59868200000013,-1.0000000000000009,105.41990950811795,69.83066950811178,171.09428443999434,8.0,8.0,99.91673605328893,95.33721898417986,101.46297233527918,114.18704747329,91.2167441966768,174.21043013570588,204.5842820215041,327.0249582498617,50.054000486963965,57.633708690175816,46.24002391299941,85.80656396820707,104.82747153973,219.9429281081646,78.83216280276577,98.57503453351329,67.59958431357944,164.58938746544345,193.71489224629465,290.91640525979136,-1.0704042698383278,-59.54017772972619,3.003206564374515,46.01871190126456,78.59483447670263,34.590708051420606,46.9493685592922,4.738086289029715,46.70967508379783,447.6275689282652,426.6854570934849,20.94211183478029,2.3696705798242204,71.66597914144187,2.2524298960228246,WandBantenna,capture-level joint-dtag trajectory fit for same layout,61.03429710710796,44.146634551809726
production_v4io,T4_joint_dtag,R14,BSDC91,ok,1200,119.898017,119.898017,45.59868200000013,-1.0000000000000009,105.41990950811795,65.95135340940732,143.52838627560197,8.0,8.0,99.91666666666667,95.16666666666667,92.9833242521981,103.13749730648398,87.09694285795024,149.99686479631308,174.71187086498762,305.8520327315675,54.4330109773789,64.47067383213422,48.79953033852222,93.30943455683253,111.10904604116413,296.69949218861433,65.1797430974034,80.50388541105053,58.473907288715225,131.33595235277653,151.9576533401386,293.31828440165873,-5.973739294533758,-51.745456274271,2.896265951302954,48.0561662695851,61.69647775507568,42.50210116358446,54.67091936476842,4.361372165817421,54.49667748606555,577.4119213941927,553.6889376780861,23.722983716106683,2.54252317256617,65.34645324635628,2.468378182858416,WandCantenna,capture-level joint-dtag trajectory fit for same layout,19.415921031400778,48.836640533762406
production_v4io,T4_joint_dtag,R15,BS2DCE,ok,1200,119.88915999999999,119.88915999999999,43.647452000000136,-1.0000000000000009,105.41990950811795,54.174589498550176,145.90192224848863,8.0,8.0,99.75,95.0,120.39134667416506,134.4976146025601,108.84058681704133,196.64743231050082,227.22761625358265,433.2086816060788,68.82531547746156,79.41856266731756,62.66497593720418,122.83670910680715,145.3486521023877,265.1876923101347,88.73942107323164,108.5463045784431,78.01536984227056,169.81027031550985,202.81745116904403,399.8030551846283,39.88503590147872,-36.41710236139085,31.82314834544013,49.302767840069116,102.29768117059244,35.72261716173762,81.98372999662811,43.396797094666326,69.55609237215947,415.3470737780329,426.7388268270694,-11.391753049036481,0.3845049290220168,63.515480106366226,1.8093720695149111,WandBantenna,capture-level joint-dtag trajectory fit for same layout,66.07917929987542,50.52320719310503
production_v4io,T4_joint_dtag,R15,BSDC91,ok,1200,119.874347,119.874347,43.647452000000136,-1.0000000000000009,105.41990950811795,61.0869360603685,217.94901598275044,8.0,8.0,99.75,91.75,111.77244137595063,125.12349498856513,104.42035536721065,171.84659084243182,200.42521306870628,661.9604675674021,71.62165845424884,83.01942822904842,66.39346082513792,120.70595021766218,135.04973626885,653.2336585099006,73.6913059257828,93.61444084475087,63.01227357218875,141.84372386641434,169.76099568202451,418.17220659895906,35.38042352385766,-44.28222346768222,20.836795430044166,60.37930891591728,82.51316200676054,39.55957899366562,71.849113784101,36.78894563286366,61.716032202199244,551.7391000970241,553.7239696599693,-1.984869562945164,0.462668174252891,65.00040501134116,2.885945546412989,WandCantenna,capture-level joint-dtag trajectory fit for same layout,29.884497292223923,57.36823655471406
