case_id,layout_name,ID,frame_index,d_tag_mm,residual_rms_mm,anchors_input
production_v4io_joint,production_v4io,ID01,740,32.92516803364622,80.55061437921022,8
production_v4io_joint,production_v4io,ID01,760,7.291838521910715,64.31145075116454,8
production_v4io_joint,production_v4io,ID01,780,25.11823540771819,59.69644995089273,8
production_v4io_joint,production_v4io,ID01,800,-0.18333520921218005,67.9116246365872,8
production_v4io_joint,production_v4io,ID01,820,26.03150130968685,87.06521170006249,8
production_v4io_joint,production_v4io,ID01,840,26.69362478533671,154.98078389486008,8
production_v4io_joint,production_v4io,ID01,860,49.98472197728162,75.1944524956706,8
production_v4io_joint,production_v4io,ID01,880,25.539764520353227,80.73971741335335,8
production_v4io_joint,production_v4io,ID01,900,-16.43001473225325,96.6508925257747,7
production_v4io_joint,production_v4io,ID01,920,50.23182301730871,74.48066333113266,8
production_v4io_joint,production_v4io,ID01,940,20.192926363468295,68.7418779062392,8
production_v4io_joint,production_v4io,ID01,960,0.08453667354921238,146.92617322499748,8
production_v4io_joint,production_v4io,ID01,980,-3.4239726758204583,76.8791846137862,8
production_v4io_joint,production_v4io,ID01,1000,8.201170607294499,84.73251650864248,8
production_v4io_joint,production_v4io,ID01,1020,9.001292434649901,96.05583064793674,8
production_v4io_joint,production_v4io,ID01,1040,16.575441226715835,81.93594668638235,8
production_v4io_joint,production_v4io,ID01,1060,-0.24414477851412333,66.25566616843236,8
production_v4io_joint,production_v4io,ID01,1080,52.958226140665296,78.31432873517194,8
production_v4io_joint,production_v4io,ID01,1100,39.13125987447029,87.18670204455896,8
production_v4io_joint,production_v4io,ID01,1120,54.02931653248973,80.14736871486632,8
production_v4io_joint,production_v4io,ID01,1140,19.11212507594245,67.19094419326494,8
production_v4io_joint,production_v4io,ID01,1160,32.09577836425215,85.31044896727249,8
production_v4io_joint,production_v4io,ID01,1180,10.429389823062905,70.00210386351719,8
production_v4io_joint,production_v4io,ID01,1200,10.712827832532835,179.76618117538956,8
production_v4io_joint,production_v4io,ID02,0,25.96897159421347,42.30841891278146,8
production_v4io_joint,production_v4io,ID02,20,8.662475548284089,42.480782872481264,8
production_v4io_joint,production_v4io,ID02,40,41.42330970934255,177.2223826978137,8
production_v4io_joint,production_v4io,ID02,60,-2.6876131400179735,62.077606179019554,8
production_v4io_joint,production_v4io,ID02,80,-3.5472279882884776,53.45523118355974,8
