case_id,layout_name,case_kind,fixed_tag_delay_mm,tag_method,point_estimator,ID,capture,location,height,facing,tag_truth_source,tag_truth_corrected,frames_input,status,frames_solved,x_mm,y_mm,z_mm,mean_x_mm,mean_y_mm,mean_z_mm,median_x_mm,median_y_mm,median_z_mm,x_std_mm,y_std_mm,z_std_mm,d3_std_mm,radial_p50_mm,radial_p95_mm,anchors_input_median,anchors_used_median,pct_solved_ge7,pct_solved_ge8,residual_rms_median_mm,residual_rms_p95_mm,d_tag_frame_median_mm,d_tag_frame_p25_mm,d_tag_frame_p75_mm,d_tag_frame_iqr_mm,d_tag_frame_p5_mm,d_tag_frame_p95_mm,d_tag_frame_mean_mm,d_tag_frame_std_mm,aligned_x_mm,aligned_y_vertical_mm,aligned_z_mm,truth_x_mm,truth_y_vertical_mm,truth_z_mm,err_x_mm,err_y_vertical_mm,err_z_mm,err_horizontal_mm,err_vertical_mm,err_3d_mm,anchor_fit_det,anchor_fit_scale,anchor_similarity_scale_diagnostic,distance_to_array_centroid_mm,scale_bias_expected_mm,source_tr_all,layout_json
production_v4io_fixed_112mm,production_v4io,fixed,112.0,T4_fixed_dtag,mean,ID01,static_ID01_BSF66F_120s_20260528_110629,edge,low,ABEF,reconstructed_from_relabelled_balls,True,1201,ok,1201,1410.384892278997,822.5618869129904,12.474447069021782,1410.384892278998,822.5618869129903,12.474447069021782,1411.01670720461,822.7056630103581,12.477534041998204,19.91619093068719,22.09752345239376,34.2970483972753,45.40091114373943,37.23536709519112,79.17744082768695,8.0,8.0,99.75020815986679,91.75686927560366,104.87219296693867,185.70351075191022,112.0,112.0,112.0,0.0,112.0,112.0,112.0,0.0,-425.10424332710306,171.55717455529228,-316.8966158364183,-542.215344349341,182.54280058407934,-383.3240609304319,117.1111010222379,-10.985626028787067,66.42744509401365,134.63883334446643,10.985626028787067,135.08626659880483,-1.0000000000000009,1.0,0.9582672713308588,889.8367413746068,37.13531528761927,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/captures/erlangen_20260528_optitrack/static_ID01_BSF66F_120s_20260528_110629/tag_capture_20260528_110630/tr_all.csv,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/solver/outputs/v1_to_v4_io_field_check/v4-io/layout.json
production_v4io_fixed_112mm,production_v4io,fixed,112.0,T4_fixed_dtag,mean,ID02,static_ID02_BSF66F_120s_20260528_111027,edge,mid,ABEF,motive_iantenna,False,1201,ok,1201,1573.4057545417172,757.3025338869858,-861.2843707532428,1573.4057545417184,757.3025338869852,-861.2843707532434,1582.3147406358619,761.6266656365605,-867.5922866186949,41.38121410430027,45.94927135824082,42.22150084637272,74.87586762648858,44.7855448262084,195.85607218527997,8.0,8.0,99.91673605328893,95.67027477102414,112.89785143017751,135.64107230675515,112.0,112.0,112.0,0.0,112.0,112.0,112.0,0.0,-489.28516697860687,1047.3715956463839,-164.84739597478438,-543.22998,1105.589,-259.92136,53.94481302139309,-58.217404353616075,95.07396402521562,109.31194576706177,58.217404353616075,123.8481637209591,-1.0000000000000009,1.0,0.9582672713308588,461.6346339824702,19.265272924268757,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/captures/erlangen_20260528_optitrack/static_ID02_BSF66F_120s_20260528_111027/tag_capture_20260528_111027/tr_all.csv,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/solver/outputs/v1_to_v4_io_field_check/v4-io/layout.json
production_v4io_fixed_112mm,production_v4io,fixed,112.0,T4_fixed_dtag,mean,ID03,static_ID03_BSF66F_120s_20260528_111354,edge,high,ABEF,motive_iantenna,False,1201,ok,1201,1496.1409643452628,734.3913544742871,-1521.4905191257499,1496.140964345261,734.391354474286,-1521.490519125751,1504.801548543794,741.5343344877147,-1524.2633959875045,45.62853229300826,59.15354676045098,32.525482246808664,81.48013284809018,38.58659622817826,210.00422187930457,8.0,8.0,100.0,92.2564529558701,146.02902266441993,174.257339273238,112.0,112.0,112.0,0.0,112.0,112.0,112.0,0.0,-499.1405028120547,1707.1362239069172,-248.39639924169433,-554.00287,1625.5614500000001,-256.2951,54.862367187945324,81.57477390691702,7.898700758305665,55.42805072464842,81.57477390691702,98.6240971826806,-1.0000000000000009,1.0,0.9582672713308588,813.3092827400905,33.94161562068607,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/captures/erlangen_20260528_optitrack/static_ID03_BSF66F_120s_20260528_111354/tag_capture_20260528_111355/tr_all.csv,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/solver/outputs/v1_to_v4_io_field_check/v4-io/layout.json
production_v4io_fixed_112mm,production_v4io,fixed,112.0,T4_fixed_dtag,mean,ID04,static_ID04_BSF66F_120s_20260528_111732,edge,low,BCGF,motive_iantenna,False,1201,ok,1201,2192.5446950745268,1044.6047368072425,67.30388405176592,2192.544695074524,1044.604736807243,67.30388405176583,2197.4938433666252,1052.2740731840183,61.924344161920104,27.167656522404368,34.79706455439114,50.02043432689969,66.71552377650565,28.859381180214903,172.77706101903632,8.0,8.0,100.0,93.83846794338052,81.54919325330567,114.60944780087445,112.0,112.0,112.0,0.0,112.0,112.0,112.0,0.0,-252.15226883566254,120.60397331416908,477.8200866814932,-321.178815,182.16379,479.93381999999997,69.02654616433745,-61.559816685830924,-2.1137333185067746,69.05890198894835,61.559816685830924,92.51347455539805,-1.0000000000000009,1.0,0.9582672713308588,1047.8906733259494,43.731337144835564,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/captures/erlangen_20260528_optitrack/static_ID04_BSF66F_120s_20260528_111732/tag_capture_20260528_111732/tr_all.csv,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/solver/outputs/v1_to_v4_io_field_check/v4-io/layout.json
production_v4io_fixed_112mm,production_v4io,fixed,112.0,T4_fixed_dtag,mean,ID05,static_ID05_BSF66F_120s_20260528_112057,edge,mid,BCGF,reconstructed_from_relabelled_balls,True,1200,ok,1200,2212.2349608919803,1142.20529488613,-971.1322694471584,2212.23496089198,1142.2052948861296,-971.1322694471571,2218.375962305217,1145.9263718228617,-986.4950502165792,34.94594285714122,45.86047254940238,64.08693959186786,86.20636688134344,50.0930484548593,187.17875824787487,8.0,8.0,99.75,91.5,133.32672842380487,181.0834344793759,112.0,112.0,112.0,0.0,112.0,112.0,112.0,0.0,-142.9390320159505,1157.9182177994076,495.56402903641765,-184.9818897969324,1103.5866165595767,473.70402893394925,42.042857780981905,54.33160123983089,21.860000102468405,47.38630070887355,54.33160123983089,72.09288722305261,-1.0000000000000009,1.0,0.9582672713308588,705.9514108073571,29.461278680820897,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/captures/erlangen_20260528_optitrack/static_ID05_BSF66F_120s_20260528_112057/tag_capture_20260528_112057/tr_all.csv,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/solver/outputs/v1_to_v4_io_field_check/v4-io/layout.json
production_v4io_fixed_112mm,production_v4io,fixed,112.0,T4_fixed_dtag,mean,ID06,static_ID06_BSF66F_120s_20260528_112429,edge,high,BCGF,motive_iantenna,False,1201,ok,1201,2203.969203788872,1100.2890475765828,-1448.1882558771165,2203.9692037888717,1100.289047576583,-1448.1882558771167,2208.0682230445323,1103.3378471630344,-1449.449002911717,33.88623788617503,39.65787817095198,31.399529243156685,60.884767025852746,37.075103434723204,117.15582937007004,8.0,8.0,99.83347210657784,92.83930058284763,73.49957835398693,119.70387034284145,112.0,112.0,112.0,0.0,112.0,112.0,112.0,0.0,-178.2886297585344,1635.3584214613547,481.1083524926089,-193.231255,1684.95255,476.52297999999996,14.942625241465606,-49.594128538645236,4.58537249260894,15.630345165825988,49.594128538645236,51.99889686820794,-1.0000000000000009,1.0,0.9582672713308588,1013.9317064581626,42.31413679465786,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/captures/erlangen_20260528_optitrack/static_ID06_BSF66F_120s_20260528_112429/tag_capture_20260528_112429/tr_all.csv,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/solver/outputs/v1_to_v4_io_field_check/v4-io/layout.json
production_v4io_fixed_112mm,production_v4io,fixed,112.0,T4_fixed_dtag,mean,ID07,static_ID07_BSF66F_120s_20260528_112810,edge,low,CDHG,motive_iantenna,False,1201,ok,1201,1701.88480087251,1526.7493498909096,-23.756002319247916,1701.8848008725088,1526.7493498909103,-23.756002319247884,1699.4128663222425,1520.550328010477,-22.23729977431313,29.578698396036792,52.31382522486385,53.67678046284042,80.5781140838955,62.96515864820321,144.03530591686743,8.0,8.0,100.0,90.84096586178185,134.42606621928442,192.9960593755221,112.0,112.0,112.0,0.0,112.0,112.0,112.0,0.0,260.2791211962856,201.74455432696163,17.024319304374558,352.14755,211.565355,53.795866000000004,-91.86842880371444,-9.820800673038377,-36.771546695625446,98.95430691613029,9.820800673038377,99.440449431362,-1.0000000000000009,1.0,0.9582672713308588,906.6934696461826,37.83879255482639,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/captures/erlangen_20260528_optitrack/static_ID07_BSF66F_120s_20260528_112810/tag_capture_20260528_112810/tr_all.csv,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/solver/outputs/v1_to_v4_io_field_check/v4-io/layout.json
production_v4io_fixed_112mm,production_v4io,fixed,112.0,T4_fixed_dtag,mean,ID08,static_ID08_BSF66F_120s_20260528_113136,edge,mid,CDHG,motive_iantenna,False,1201,ok,1201,1533.754563867755,1646.7858393650988,-1079.457438280476,1533.7545638677552,1646.7858393650988,-1079.4574382804763,1535.1094746657866,1644.0572291861117,-1082.1290824657801,25.781673656204504,36.92474722594353,34.109400436896536,56.494095730256724,37.169675400838976,118.21386179730284,8.0,8.0,100.0,90.25811823480433,140.82788157869908,167.99066751992538,112.0,112.0,112.0,0.0,112.0,112.0,112.0,0.0,403.61931640933653,1254.4808039189097,-151.44536497896024,391.90054,1132.2804,-71.53192899999999,11.718776409336556,122.20040391890961,-79.91343597896025,80.76810614651926,122.20040391890961,146.4801204547568,-1.0000000000000009,1.0,0.9582672713308588,557.6228692802323,23.271123903379948,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/captures/erlangen_20260528_optitrack/static_ID08_BSF66F_120s_20260528_113136/tag_capture_20260528_113136/tr_all.csv,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/solver/outputs/v1_to_v4_io_field_check/v4-io/layout.json
production_v4io_fixed_112mm,production_v4io,fixed,112.0,T4_fixed_dtag,mean,ID09,static_ID09_BSF66F_120s_20260528_113816,edge,high,CDHG,motive_iantenna,False,1201,ok,1201,1593.7959361638564,1667.5092742410657,-1237.0711125221076,1593.7959361638573,1667.509274241064,-1237.0711125221053,1593.3169113925233,1681.5091472754016,-1219.2914018863944,33.154743137109165,49.82292892436082,66.70564658690415,89.61698793011601,64.79963427958617,174.50522341096897,8.0,8.0,99.91673605328893,93.42214820982515,133.3397200013177,173.35017406495803,112.0,112.0,112.0,0.0,112.0,112.0,112.0,0.0,422.5947895838108,1412.3303524511507,-91.4457908623292,408.80994,1568.1853500000002,-62.425788499999996,13.784849583810797,-155.8549975488495,-29.02000236232921,32.12759896347503,155.8549975488495,159.13190401710705,-1.0000000000000009,1.0,0.9582672713308588,828.1828777899989,34.56233132723858,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/captures/erlangen_20260528_optitrack/static_ID09_BSF66F_120s_20260528_113816/tag_capture_20260528_113816/tr_all.csv,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/solver/outputs/v1_to_v4_io_field_check/v4-io/layout.json
production_v4io_fixed_112mm,production_v4io,fixed,112.0,T4_fixed_dtag,mean,ID10,static_ID10_BSF66F_120s_20260528_114216,edge,low,ADHE,motive_iantenna,False,1201,ok,1201,765.9743006190679,1296.7701903915756,-117.83294524530591,765.9743006190671,1296.7701903915731,-117.83294524530574,772.9597318923687,1298.839137751506,-120.20491404883074,35.370313077649534,26.249210500380375,33.64579669623958,55.42670596769134,38.466326116530034,109.45658807345157,8.0,8.0,99.91673605328893,90.75770191507078,76.78128156581036,127.92774658558167,112.0,112.0,112.0,0.0,112.0,112.0,112.0,0.0,89.32742289749808,290.75030865931274,-931.9345006785962,65.499245,238.64973,-938.19342,23.82817789749808,52.10057865931273,6.2589193214037095,24.63647971985155,52.10057865931273,57.631817858036456,-1.0000000000000009,1.0,0.9582672713308588,1028.888366883956,42.93831904600398,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/captures/erlangen_20260528_optitrack/static_ID10_BSF66F_120s_20260528_114216/tag_capture_20260528_114216/tr_all.csv,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/solver/outputs/v1_to_v4_io_field_check/v4-io/layout.json
