row_spec,stage,wall_time_s,gpu_warmup,repeat_count,wall_time_min_s,wall_time_max_s
R4:L2:I0:T6,simulate_imu_prior,0.6225937679992057,,,,
R4:L2:I0:T6,cpu_golden,20.14298610400874,,,,
R4:L2:I0:T6,torch_gpu,2.405122324009426,0,1,2.405122324009426,2.405122324009426
R4:L2:I0:T8,simulate_imu_prior,0.559302038003807,,,,
R4:L2:I0:T8,cpu_golden,21.052365916999406,,,,
R4:L2:I0:T8,torch_gpu,2.108011592004914,0,1,2.108011592004914,2.108011592004914
R4:L2:I1:T6,simulate_imu_prior,0.5821388479962479,,,,
R4:L2:I1:T6,cpu_golden,21.035637248001876,,,,
R4:L2:I1:T6,torch_gpu,2.1081044349994045,0,1,2.1081044349994045,2.1081044349994045
R4:L2:I1:T8,simulate_imu_prior,0.5811936279933434,,,,
R4:L2:I1:T8,cpu_golden,20.591581504995702,,,,
R4:L2:I1:T8,torch_gpu,2.1967040710005676,0,1,2.1967040710005676,2.1967040710005676
