version,ID,peer,path,tilt,facing,status,N_frames,radius,radial_std,z_plane_std,circle_3d_std,circle_3d_rms,plane_tilt_deg,center_x,center_y,center_z,normal_x,normal_y,normal_z,median_anchors,pct_ge7,pct_ge8
v4-io,ID32,BS2DCE,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/outdoor_20260513/Roto_Test/ID32_20260513_171939,mid,ADHE,ok,1800,497.38755951932285,68.08998519739173,66.85179828704871,49.999257261516114,95.51048684580086,58.377360038193004,1344.860698157862,2842.1043969901234,-927.4761343282953,-0.020935905478698797,0.8512624094893776,-0.5243224180331474,8.0,99.94444444444444,89.05555555555556
v4-io,ID32,BSDC91,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/outdoor_20260513/Roto_Test/ID32_20260513_171939,mid,ADHE,ok,1801,570.8643873358897,74.31573142724896,76.5781996649192,59.83999545469223,106.79091278281274,51.27104940501661,1351.8828293546087,2802.7220913787855,-964.7303135601146,0.02508197065173032,-0.7797110653882188,0.6256369148790654,8.0,99.83342587451416,69.1282620766241
v4-io,ID33,BS2DCE,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/outdoor_20260513/Roto_Test/ID33_20260513_171429,high,ABEF,ok,1801,453.88485179800665,95.85916858582357,110.69263746205516,79.23563282084821,146.74683906087571,54.781876503029814,1248.9547176026415,2682.1666478210964,-917.6337632178887,0.803813389236966,-0.14598561572900715,0.576690762266576,8.0,99.88895058300943,89.7834536368684
v4-io,ID33,BSDC91,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/outdoor_20260513/Roto_Test/ID33_20260513_171429,high,ABEF,ok,1800,551.4955273464697,73.18802040840704,94.1725793857553,67.20308377518614,119.33493053223526,46.18697425857268,1292.0862922159558,2697.937956124921,-929.5734516702242,-0.717153790506541,0.08000701726981863,-0.6923072424506961,8.0,99.8888888888889,64.88888888888889
v4-io,ID34,BS2DCE,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/outdoor_20260513/Roto_Test/ID34_20260513_175039,high,BCGF,ok,1800,480.42420992407426,77.03220233593423,45.69834695130289,53.22136542011805,89.75765859078518,74.95707326679506,1438.2473558131828,2517.0788793795145,-840.665318865751,-0.08307958831604167,0.9621514389661794,0.25954265641806784,8.0,99.8888888888889,91.11111111111111
v4-io,ID34,BSDC91,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/outdoor_20260513/Roto_Test/ID34_20260513_175039,high,BCGF,ok,1801,538.7351522195038,60.84848489249948,43.29342256582151,38.437709973670316,74.73709276718189,71.55059047826347,1454.5542062479426,2495.4492365580886,-820.358555197761,0.06625352771253938,-0.9462869475105969,-0.3164671910905139,8.0,99.61132704053304,61.24375347029428
v4-io,ID35,BS2DCE,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/outdoor_20260513/Roto_Test/ID35_20260513_174641,high,CDHG,ok,1800,463.0021760674606,94.28984513082817,58.391596372134245,55.60031443344447,111.29850026374935,71.96986049292735,1579.1289748713725,2717.8928230922033,-903.9482561190474,-0.9495724521042876,-0.050112241748706876,0.30951723931239994,8.0,99.72222222222223,89.22222222222223
v4-io,ID35,BSDC91,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/outdoor_20260513/Roto_Test/ID35_20260513_174641,high,CDHG,ok,1800,546.199930815062,77.3544450957013,60.38192348635278,43.53043790195081,98.25788428779408,69.83147464936309,1599.3230563495508,2697.4833759738094,-889.1740985657553,0.9386242528576705,-0.01046286760159737,-0.3447825986747758,7.0,99.6111111111111,47.05555555555556
v4-io,ID36,BS2DCE,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/outdoor_20260513/Roto_Test/ID36_20260513_173849,high,ADHE,ok,1800,462.6213542056542,69.93967105636933,53.23894055345247,47.888289437005035,88.03347501222176,72.15892479382816,1387.4967200046235,2873.8872132911783,-867.228271404687,-0.027978894074817167,0.9514987239679158,-0.3063778056155143,8.0,99.94444444444444,88.22222222222223
v4-io,ID36,BSDC91,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/outdoor_20260513/Roto_Test/ID36_20260513_173849,high,ADHE,ok,1800,533.8141019374544,60.88790596230524,45.658984995219065,38.320246399942604,76.16420407436509,66.89448872359586,1422.104792347325,2879.334204883935,-858.7839895270318,0.02358913203587331,-0.919481216405925,0.3924255923439177,8.0,99.72222222222223,66.55555555555556
