version,solver,solver_family,eval_set,n_positions,metric,value_mm,unit
v1-old,T2+F1,external_position_filter,all8,24,mean_3d_error_mm,167.0646267908914,mm
v1-old,T2+F1,external_position_filter,all8,24,rmse_3d_error_mm,190.91890348018404,mm
v1-old,T2+F1,external_position_filter,all8,24,p50_3d_error_mm,159.45398075938866,mm
v1-old,T2+F1,external_position_filter,all8,24,p90_3d_error_mm,267.20534684857427,mm
v1-old,T2+F1,external_position_filter,all8,24,p95_3d_error_mm,322.874033590247,mm
v1-old,T2+F1,external_position_filter,all8,24,p99_3d_error_mm,389.4062079125076,mm
v1-old,T2+F1,external_position_filter,all8,24,max_3d_error_mm,406.6711401879263,mm
v1-old,T2+F1,external_position_filter,all8,24,repeatability_d3_std_p50_mm,33.633892151715415,mm
v1-old,T2+F1,external_position_filter,all8,24,repeatability_d3_std_p95_mm,57.69400624191641,mm
v1-old,T2+F2,external_position_filter,all8,24,mean_3d_error_mm,167.0730125075132,mm
v1-old,T2+F2,external_position_filter,all8,24,rmse_3d_error_mm,190.92918828935734,mm
v1-old,T2+F2,external_position_filter,all8,24,p50_3d_error_mm,159.45398075938866,mm
v1-old,T2+F2,external_position_filter,all8,24,p90_3d_error_mm,267.20534684857427,mm
v1-old,T2+F2,external_position_filter,all8,24,p95_3d_error_mm,322.874033590247,mm
v1-old,T2+F2,external_position_filter,all8,24,p99_3d_error_mm,389.4062079125076,mm
v1-old,T2+F2,external_position_filter,all8,24,max_3d_error_mm,406.6711401879263,mm
v1-old,T2+F2,external_position_filter,all8,24,repeatability_d3_std_p50_mm,33.633892151715415,mm
v1-old,T2+F2,external_position_filter,all8,24,repeatability_d3_std_p95_mm,57.69400624191641,mm
v1-old,T2+F3,external_position_filter,all8,24,mean_3d_error_mm,167.55920982169638,mm
v1-old,T2+F3,external_position_filter,all8,24,rmse_3d_error_mm,191.33884139782782,mm
v1-old,T2+F3,external_position_filter,all8,24,p50_3d_error_mm,158.769922824807,mm
v1-old,T2+F3,external_position_filter,all8,24,p90_3d_error_mm,269.60413967563045,mm
v1-old,T2+F3,external_position_filter,all8,24,p95_3d_error_mm,323.3638224651881,mm
v1-old,T2+F3,external_position_filter,all8,24,p99_3d_error_mm,389.68837942425705,mm
v1-old,T2+F3,external_position_filter,all8,24,max_3d_error_mm,407.0159887557761,mm
v1-old,T2+F3,external_position_filter,all8,24,repeatability_d3_std_p50_mm,38.51561991188911,mm
v1-old,T2+F3,external_position_filter,all8,24,repeatability_d3_std_p95_mm,63.22489660324325,mm
v1-old,T2+F4,external_position_filter,all8,24,mean_3d_error_mm,166.61655204646914,mm
v1-old,T2+F4,external_position_filter,all8,24,rmse_3d_error_mm,190.42927169261537,mm
v1-old,T2+F4,external_position_filter,all8,24,p50_3d_error_mm,159.561645291751,mm
v1-old,T2+F4,external_position_filter,all8,24,p90_3d_error_mm,264.92051113011087,mm
v1-old,T2+F4,external_position_filter,all8,24,p95_3d_error_mm,321.9916299327386,mm
v1-old,T2+F4,external_position_filter,all8,24,p99_3d_error_mm,388.58237250436105,mm
v1-old,T2+F4,external_position_filter,all8,24,max_3d_error_mm,405.83130719165655,mm
v1-old,T2+F4,external_position_filter,all8,24,repeatability_d3_std_p50_mm,25.809361744804526,mm
v1-old,T2+F4,external_position_filter,all8,24,repeatability_d3_std_p95_mm,49.30123230536027,mm
v1-old,T2+F5,external_position_filter,all8,24,mean_3d_error_mm,166.236086881006,mm
v1-old,T2+F5,external_position_filter,all8,24,rmse_3d_error_mm,190.0640775970259,mm
v1-old,T2+F5,external_position_filter,all8,24,p50_3d_error_mm,159.83747552839714,mm
v1-old,T2+F5,external_position_filter,all8,24,p90_3d_error_mm,263.77805698273403,mm
v1-old,T2+F5,external_position_filter,all8,24,p95_3d_error_mm,321.52283877330956,mm
v1-old,T2+F5,external_position_filter,all8,24,p99_3d_error_mm,386.8999308056929,mm
v1-old,T2+F5,external_position_filter,all8,24,max_3d_error_mm,403.7419166112596,mm
v1-old,T2+F5,external_position_filter,all8,24,repeatability_d3_std_p50_mm,23.109696195779442,mm
v1-old,T2+F5,external_position_filter,all8,24,repeatability_d3_std_p95_mm,47.27658414857264,mm
v1-old,T3+F0,external_position_filter,all8,24,mean_3d_error_mm,149.4076553834368,mm
v1-old,T3+F0,external_position_filter,all8,24,rmse_3d_error_mm,168.69728612243895,mm
v1-old,T3+F0,external_position_filter,all8,24,p50_3d_error_mm,121.62909508848006,mm
v1-old,T3+F0,external_position_filter,all8,24,p90_3d_error_mm,257.94076532851005,mm
v1-old,T3+F0,external_position_filter,all8,24,p95_3d_error_mm,318.7330831661761,mm
v1-old,T3+F0,external_position_filter,all8,24,p99_3d_error_mm,335.5222030484947,mm
v1-old,T3+F0,external_position_filter,all8,24,max_3d_error_mm,337.79688036299734,mm
v1-old,T3+F0,external_position_filter,all8,24,repeatability_d3_std_p50_mm,64.45682832770855,mm
v1-old,T3+F0,external_position_filter,all8,24,repeatability_d3_std_p95_mm,105.30419190640464,mm
v1-old,T3+F1,external_position_filter,all8,24,mean_3d_error_mm,146.0681649577836,mm
v1-old,T3+F1,external_position_filter,all8,24,rmse_3d_error_mm,165.77027528231383,mm
v1-old,T3+F1,external_position_filter,all8,24,p50_3d_error_mm,117.60038782940703,mm
v1-old,T3+F1,external_position_filter,all8,24,p90_3d_error_mm,256.44759747560425,mm
v1-old,T3+F1,external_position_filter,all8,24,p95_3d_error_mm,306.48208996571134,mm
v1-old,T3+F1,external_position_filter,all8,24,p99_3d_error_mm,330.79103101751866,mm
v1-old,T3+F1,external_position_filter,all8,24,max_3d_error_mm,335.87507377100087,mm
v1-old,T3+F1,external_position_filter,all8,24,repeatability_d3_std_p50_mm,35.980718724456956,mm
v1-old,T3+F1,external_position_filter,all8,24,repeatability_d3_std_p95_mm,62.27380962413666,mm
v1-old,T3+F2,external_position_filter,all8,24,mean_3d_error_mm,146.0681649577836,mm
v1-old,T3+F2,external_position_filter,all8,24,rmse_3d_error_mm,165.77027528231383,mm
v1-old,T3+F2,external_position_filter,all8,24,p50_3d_error_mm,117.60038782940703,mm
v1-old,T3+F2,external_position_filter,all8,24,p90_3d_error_mm,256.44759747560425,mm
v1-old,T3+F2,external_position_filter,all8,24,p95_3d_error_mm,306.48208996571134,mm
v1-old,T3+F2,external_position_filter,all8,24,p99_3d_error_mm,330.79103101751866,mm
v1-old,T3+F2,external_position_filter,all8,24,max_3d_error_mm,335.87507377100087,mm
v1-old,T3+F2,external_position_filter,all8,24,repeatability_d3_std_p50_mm,35.980718724456956,mm
v1-old,T3+F2,external_position_filter,all8,24,repeatability_d3_std_p95_mm,62.27380962413666,mm
v1-old,T3+F3,external_position_filter,all8,24,mean_3d_error_mm,146.68151932664657,mm
v1-old,T3+F3,external_position_filter,all8,24,rmse_3d_error_mm,166.40170643585387,mm
v1-old,T3+F3,external_position_filter,all8,24,p50_3d_error_mm,117.51591584960806,mm
v1-old,T3+F3,external_position_filter,all8,24,p90_3d_error_mm,257.56368735955647,mm
v1-old,T3+F3,external_position_filter,all8,24,p95_3d_error_mm,309.3819060484985,mm
v1-old,T3+F3,external_position_filter,all8,24,p99_3d_error_mm,331.80832574422175,mm
v1-old,T3+F3,external_position_filter,all8,24,max_3d_error_mm,336.2544359699541,mm
v1-old,T3+F3,external_position_filter,all8,24,repeatability_d3_std_p50_mm,42.02677686066717,mm
v1-old,T3+F3,external_position_filter,all8,24,repeatability_d3_std_p95_mm,67.619819079778,mm
v1-old,T3+F4,external_position_filter,all8,24,mean_3d_error_mm,145.70544855562002,mm
v1-old,T3+F4,external_position_filter,all8,24,rmse_3d_error_mm,165.4342575631247,mm
v1-old,T3+F4,external_position_filter,all8,24,p50_3d_error_mm,117.40248869003607,mm
v1-old,T3+F4,external_position_filter,all8,24,p90_3d_error_mm,255.37194731549306,mm
v1-old,T3+F4,external_position_filter,all8,24,p95_3d_error_mm,305.14234617538585,mm
v1-old,T3+F4,external_position_filter,all8,24,p99_3d_error_mm,330.8383308917645,mm
v1-old,T3+F4,external_position_filter,all8,24,max_3d_error_mm,336.340058682275,mm
v1-old,T3+F4,external_position_filter,all8,24,repeatability_d3_std_p50_mm,26.811802925662533,mm
v1-old,T3+F4,external_position_filter,all8,24,repeatability_d3_std_p95_mm,54.27522674707489,mm
v1-old,T3+F5,external_position_filter,all8,24,mean_3d_error_mm,145.1845199105322,mm
v1-old,T3+F5,external_position_filter,all8,24,rmse_3d_error_mm,165.02121537125836,mm
v1-old,T3+F5,external_position_filter,all8,24,p50_3d_error_mm,116.70615881770155,mm
v1-old,T3+F5,external_position_filter,all8,24,p90_3d_error_mm,255.2466097638923,mm
v1-old,T3+F5,external_position_filter,all8,24,p95_3d_error_mm,303.67548919863214,mm
v1-old,T3+F5,external_position_filter,all8,24,p99_3d_error_mm,329.9496706647309,mm
v1-old,T3+F5,external_position_filter,all8,24,max_3d_error_mm,335.7275447276296,mm
v1-old,T3+F5,external_position_filter,all8,24,repeatability_d3_std_p50_mm,22.95783089938631,mm
v1-old,T3+F5,external_position_filter,all8,24,repeatability_d3_std_p95_mm,51.605963806097606,mm
v1-old,T4+F0,external_position_filter,all8,24,mean_3d_error_mm,144.2588948585874,mm
v1-old,T4+F0,external_position_filter,all8,24,rmse_3d_error_mm,160.24748573165138,mm
v1-old,T4+F0,external_position_filter,all8,24,p50_3d_error_mm,132.94628338061534,mm
v1-old,T4+F0,external_position_filter,all8,24,p90_3d_error_mm,227.67428511748375,mm
v1-old,T4+F0,external_position_filter,all8,24,p95_3d_error_mm,236.7650412737068,mm
v1-old,T4+F0,external_position_filter,all8,24,p99_3d_error_mm,302.54491824211607,mm
v1-old,T4+F0,external_position_filter,all8,24,max_3d_error_mm,321.8954297769793,mm
v1-old,T4+F0,external_position_filter,all8,24,repeatability_d3_std_p50_mm,68.00019629367785,mm
v1-old,T4+F0,external_position_filter,all8,24,repeatability_d3_std_p95_mm,107.34808896695819,mm
v1-old,T4+F1,external_position_filter,all8,24,mean_3d_error_mm,143.58290342109447,mm
v1-old,T4+F1,external_position_filter,all8,24,rmse_3d_error_mm,160.6202545422501,mm
v1-old,T4+F1,external_position_filter,all8,24,p50_3d_error_mm,133.13136195206587,mm
v1-old,T4+F1,external_position_filter,all8,24,p90_3d_error_mm,232.66271468992377,mm
v1-old,T4+F1,external_position_filter,all8,24,p95_3d_error_mm,237.4650312753069,mm
v1-old,T4+F1,external_position_filter,all8,24,p99_3d_error_mm,301.7225255002084,mm
v1-old,T4+F1,external_position_filter,all8,24,max_3d_error_mm,320.87173710440385,mm
v1-old,T4+F1,external_position_filter,all8,24,repeatability_d3_std_p50_mm,30.716665499513766,mm
v1-old,T4+F1,external_position_filter,all8,24,repeatability_d3_std_p95_mm,47.469239290267254,mm
v1-old,T4+F2,external_position_filter,all8,24,mean_3d_error_mm,143.58290342109447,mm
v1-old,T4+F2,external_position_filter,all8,24,rmse_3d_error_mm,160.6202545422501,mm
v1-old,T4+F2,external_position_filter,all8,24,p50_3d_error_mm,133.13136195206587,mm
v1-old,T4+F2,external_position_filter,all8,24,p90_3d_error_mm,232.66271468992377,mm
v1-old,T4+F2,external_position_filter,all8,24,p95_3d_error_mm,237.4650312753069,mm
v1-old,T4+F2,external_position_filter,all8,24,p99_3d_error_mm,301.7225255002084,mm
v1-old,T4+F2,external_position_filter,all8,24,max_3d_error_mm,320.87173710440385,mm
v1-old,T4+F2,external_position_filter,all8,24,repeatability_d3_std_p50_mm,30.716665499513766,mm
v1-old,T4+F2,external_position_filter,all8,24,repeatability_d3_std_p95_mm,47.469239290267254,mm
v1-old,T4+F3,external_position_filter,all8,24,mean_3d_error_mm,143.9830781739838,mm
v1-old,T4+F3,external_position_filter,all8,24,rmse_3d_error_mm,160.83681647955322,mm
v1-old,T4+F3,external_position_filter,all8,24,p50_3d_error_mm,133.1739371879292,mm
v1-old,T4+F3,external_position_filter,all8,24,p90_3d_error_mm,233.25121915978832,mm
v1-old,T4+F3,external_position_filter,all8,24,p95_3d_error_mm,237.94891669896754,mm
v1-old,T4+F3,external_position_filter,all8,24,p99_3d_error_mm,301.49916145678367,mm
v1-old,T4+F3,external_position_filter,all8,24,max_3d_error_mm,320.4666211995119,mm
v1-old,T4+F3,external_position_filter,all8,24,repeatability_d3_std_p50_mm,36.15598147499732,mm
v1-old,T4+F3,external_position_filter,all8,24,repeatability_d3_std_p95_mm,56.242080196311576,mm
v1-old,T4+F4,external_position_filter,all8,24,mean_3d_error_mm,143.33967424749264,mm
v1-old,T4+F4,external_position_filter,all8,24,rmse_3d_error_mm,160.33947350096233,mm
v1-old,T4+F4,external_position_filter,all8,24,p50_3d_error_mm,132.92744763850447,mm
v1-old,T4+F4,external_position_filter,all8,24,p90_3d_error_mm,231.3577871352256,mm
v1-old,T4+F4,external_position_filter,all8,24,p95_3d_error_mm,237.2782524851649,mm
v1-old,T4+F4,external_position_filter,all8,24,p99_3d_error_mm,301.31948716095116,mm
v1-old,T4+F4,external_position_filter,all8,24,max_3d_error_mm,320.3093456546044,mm
v1-old,T4+F4,external_position_filter,all8,24,repeatability_d3_std_p50_mm,22.04909906471361,mm
v1-old,T4+F4,external_position_filter,all8,24,repeatability_d3_std_p95_mm,37.87078637119977,mm
v1-old,T4+F5,external_position_filter,all8,24,mean_3d_error_mm,143.06899030534444,mm
v1-old,T4+F5,external_position_filter,all8,24,rmse_3d_error_mm,160.17698223938675,mm
v1-old,T4+F5,external_position_filter,all8,24,p50_3d_error_mm,132.531687756025,mm
v1-old,T4+F5,external_position_filter,all8,24,p90_3d_error_mm,230.69852325243141,mm
v1-old,T4+F5,external_position_filter,all8,24,p95_3d_error_mm,236.7482089293593,mm
v1-old,T4+F5,external_position_filter,all8,24,p99_3d_error_mm,300.91988217296773,mm
v1-old,T4+F5,external_position_filter,all8,24,max_3d_error_mm,319.9431694941652,mm
v1-old,T4+F5,external_position_filter,all8,24,repeatability_d3_std_p50_mm,19.18753319387028,mm
v1-old,T4+F5,external_position_filter,all8,24,repeatability_d3_std_p95_mm,35.92193092820711,mm
v1-old,T5a,native_range_filter,all8,24,mean_3d_error_mm,176.8494614246168,mm
v1-old,T5a,native_range_filter,all8,24,rmse_3d_error_mm,201.41806207042455,mm
v1-old,T5a,native_range_filter,all8,24,p50_3d_error_mm,201.33223234759913,mm
v1-old,T5a,native_range_filter,all8,24,p90_3d_error_mm,306.69435570840756,mm
v1-old,T5a,native_range_filter,all8,24,p95_3d_error_mm,322.5685406223534,mm
v1-old,T5a,native_range_filter,all8,24,p99_3d_error_mm,326.2142062619514,mm
v1-old,T5a,native_range_filter,all8,24,max_3d_error_mm,326.5033750928662,mm
v1-old,T5a,native_range_filter,all8,24,repeatability_d3_std_p50_mm,44.37559182081323,mm
v1-old,T5a,native_range_filter,all8,24,repeatability_d3_std_p95_mm,57.72810433769751,mm
v1-old,T5b,native_range_filter,all8,24,mean_3d_error_mm,149.04336712654592,mm
v1-old,T5b,native_range_filter,all8,24,rmse_3d_error_mm,172.07753963113146,mm
v1-old,T5b,native_range_filter,all8,24,p50_3d_error_mm,132.29996450329077,mm
v1-old,T5b,native_range_filter,all8,24,p90_3d_error_mm,250.89515949903551,mm
v1-old,T5b,native_range_filter,all8,24,p95_3d_error_mm,299.88465801119577,mm
v1-old,T5b,native_range_filter,all8,24,p99_3d_error_mm,362.84364169051787,mm
v1-old,T5b,native_range_filter,all8,24,max_3d_error_mm,379.583381008886,mm
v1-old,T5b,native_range_filter,all8,24,repeatability_d3_std_p50_mm,35.70881422990244,mm
v1-old,T5b,native_range_filter,all8,24,repeatability_d3_std_p95_mm,135.77335528424112,mm
v1-old,T5c,native_range_filter,all8,24,mean_3d_error_mm,149.04336712654592,mm
v1-old,T5c,native_range_filter,all8,24,rmse_3d_error_mm,172.07753963113146,mm
v1-old,T5c,native_range_filter,all8,24,p50_3d_error_mm,132.29996450329077,mm
v1-old,T5c,native_range_filter,all8,24,p90_3d_error_mm,250.89515949903551,mm
v1-old,T5c,native_range_filter,all8,24,p95_3d_error_mm,299.88465801119577,mm
v1-old,T5c,native_range_filter,all8,24,p99_3d_error_mm,362.84364169051787,mm
v1-old,T5c,native_range_filter,all8,24,max_3d_error_mm,379.583381008886,mm
v1-old,T5c,native_range_filter,all8,24,repeatability_d3_std_p50_mm,35.70881422990244,mm
v1-old,T5c,native_range_filter,all8,24,repeatability_d3_std_p95_mm,135.77335528424112,mm
v1-old,T5d,native_range_filter,all8,24,mean_3d_error_mm,176.53890504068366,mm
v1-old,T5d,native_range_filter,all8,24,rmse_3d_error_mm,201.09182142858415,mm
v1-old,T5d,native_range_filter,all8,24,p50_3d_error_mm,200.98011747818322,mm
v1-old,T5d,native_range_filter,all8,24,p90_3d_error_mm,306.2230325773283,mm
v1-old,T5d,native_range_filter,all8,24,p95_3d_error_mm,322.16206649224966,mm
v1-old,T5d,native_range_filter,all8,24,p99_3d_error_mm,325.85240938815497,mm
v1-old,T5d,native_range_filter,all8,24,max_3d_error_mm,326.14957414886203,mm
v1-old,T5d,native_range_filter,all8,24,repeatability_d3_std_p50_mm,44.37958338323444,mm
v1-old,T5d,native_range_filter,all8,24,repeatability_d3_std_p95_mm,57.77809155732467,mm
v1-old,T5e,native_range_filter,all8,24,mean_3d_error_mm,123.22958355217729,mm
v1-old,T5e,native_range_filter,all8,24,rmse_3d_error_mm,155.29269390189884,mm
v1-old,T5e,native_range_filter,all8,24,p50_3d_error_mm,105.54882031032412,mm
v1-old,T5e,native_range_filter,all8,24,p90_3d_error_mm,260.4983653573969,mm
v1-old,T5e,native_range_filter,all8,24,p95_3d_error_mm,284.1295697937047,mm
v1-old,T5e,native_range_filter,all8,24,p99_3d_error_mm,367.1711248787963,mm
v1-old,T5e,native_range_filter,all8,24,max_3d_error_mm,391.7288352307134,mm
v1-old,T5e,native_range_filter,all8,24,repeatability_d3_std_p50_mm,44.228467293047856,mm
v1-old,T5e,native_range_filter,all8,24,repeatability_d3_std_p95_mm,60.6115579444266,mm
v2,T1+F0,external_position_filter,all8,24,mean_3d_error_mm,109.62648669106788,mm
v2,T1+F0,external_position_filter,all8,24,rmse_3d_error_mm,134.68235133117662,mm
v2,T1+F0,external_position_filter,all8,24,p50_3d_error_mm,81.58399405513643,mm
v2,T1+F0,external_position_filter,all8,24,p90_3d_error_mm,182.04223331243918,mm
v2,T1+F0,external_position_filter,all8,24,p95_3d_error_mm,247.48140660665908,mm
v2,T1+F0,external_position_filter,all8,24,p99_3d_error_mm,346.8896786378643,mm
v2,T1+F0,external_position_filter,all8,24,max_3d_error_mm,373.68110649694927,mm
v2,T1+F0,external_position_filter,all8,24,repeatability_d3_std_p50_mm,61.88953842442238,mm
v2,T1+F0,external_position_filter,all8,24,repeatability_d3_std_p95_mm,89.5797094117066,mm
v2,T1+F1,external_position_filter,all8,24,mean_3d_error_mm,108.64962806976627,mm
v2,T1+F1,external_position_filter,all8,24,rmse_3d_error_mm,133.78486230168878,mm
v2,T1+F1,external_position_filter,all8,24,p50_3d_error_mm,73.08344599315731,mm
v2,T1+F1,external_position_filter,all8,24,p90_3d_error_mm,186.60028980985783,mm
v2,T1+F1,external_position_filter,all8,24,p95_3d_error_mm,245.88368034195048,mm
v2,T1+F1,external_position_filter,all8,24,p99_3d_error_mm,343.7205084645975,mm
v2,T1+F1,external_position_filter,all8,24,max_3d_error_mm,370.3626679664807,mm
v2,T1+F1,external_position_filter,all8,24,repeatability_d3_std_p50_mm,32.138830329780575,mm
v2,T1+F1,external_position_filter,all8,24,repeatability_d3_std_p95_mm,53.95546026922155,mm
v2,T1+F2,external_position_filter,all8,24,mean_3d_error_mm,108.64962806976627,mm
v2,T1+F2,external_position_filter,all8,24,rmse_3d_error_mm,133.78486230168878,mm
v2,T1+F2,external_position_filter,all8,24,p50_3d_error_mm,73.08344599315731,mm
v2,T1+F2,external_position_filter,all8,24,p90_3d_error_mm,186.60028980985783,mm
v2,T1+F2,external_position_filter,all8,24,p95_3d_error_mm,245.88368034195048,mm
v2,T1+F2,external_position_filter,all8,24,p99_3d_error_mm,343.7205084645975,mm
v2,T1+F2,external_position_filter,all8,24,max_3d_error_mm,370.3626679664807,mm
v2,T1+F2,external_position_filter,all8,24,repeatability_d3_std_p50_mm,32.138830329780575,mm
v2,T1+F2,external_position_filter,all8,24,repeatability_d3_std_p95_mm,53.95546026922155,mm
v2,T1+F3,external_position_filter,all8,24,mean_3d_error_mm,108.92429899692117,mm
v2,T1+F3,external_position_filter,all8,24,rmse_3d_error_mm,134.03554161311857,mm
v2,T1+F3,external_position_filter,all8,24,p50_3d_error_mm,73.79624310796348,mm
v2,T1+F3,external_position_filter,all8,24,p90_3d_error_mm,187.61114956810658,mm
v2,T1+F3,external_position_filter,all8,24,p95_3d_error_mm,245.77404563566265,mm
v2,T1+F3,external_position_filter,all8,24,p99_3d_error_mm,343.89742639161557,mm
v2,T1+F3,external_position_filter,all8,24,max_3d_error_mm,370.6789732771014,mm
v2,T1+F3,external_position_filter,all8,24,repeatability_d3_std_p50_mm,37.017208833394434,mm
v2,T1+F3,external_position_filter,all8,24,repeatability_d3_std_p95_mm,60.382200763028955,mm
v2,T1+F4,external_position_filter,all8,24,mean_3d_error_mm,108.41561615405594,mm
v2,T1+F4,external_position_filter,all8,24,rmse_3d_error_mm,133.43840277487928,mm
v2,T1+F4,external_position_filter,all8,24,p50_3d_error_mm,72.93937150138258,mm
v2,T1+F4,external_position_filter,all8,24,p90_3d_error_mm,183.25183222759813,mm
v2,T1+F4,external_position_filter,all8,24,p95_3d_error_mm,245.23228322988749,mm
v2,T1+F4,external_position_filter,all8,24,p99_3d_error_mm,343.43796573264285,mm
v2,T1+F4,external_position_filter,all8,24,max_3d_error_mm,370.0071768134442,mm
v2,T1+F4,external_position_filter,all8,24,repeatability_d3_std_p50_mm,21.511316250670838,mm
v2,T1+F4,external_position_filter,all8,24,repeatability_d3_std_p95_mm,43.68921064390142,mm
