version,solver,solver_family,eval_set,n_positions,component,role,signed_mean_bias_mm,signed_std_mm,p95_abs_error_mm,axis_convention,horizontal_2d_rmse_mm,horizontal_2d_p50_mm,horizontal_2d_p95_mm
v1-old,T1+F0,external_position_filter,all8,24,X,OptiTrack horizontal X,16.813778786902066,38.691516605264425,73.30104779902814,OptiTrack frame; Y is vertical,,,
v2,T3+F0,external_position_filter,all8,24,X,OptiTrack horizontal X,23.647947725762023,35.63094186957136,75.60787172135001,OptiTrack frame; Y is vertical,,,
v2,T3+F0,external_position_filter,all8,24,Y_vertical,OptiTrack vertical Y,-48.04770595706511,79.68392476336305,197.5972594285563,OptiTrack frame; Y is vertical,,,
v2,T3+F0,external_position_filter,all8,24,Z,OptiTrack horizontal Z,-0.3373928251693143,33.910745465068054,61.76505827070605,OptiTrack frame; Y is vertical,,,
v2,T3+F0,external_position_filter,all8,24,horizontal_XZ_2D,secondary horizontal 2D,,,,OptiTrack frame; Y is vertical,53.64726768948285,48.967065575875196,90.9249424875748
v2,T3+F1,external_position_filter,all8,24,X,OptiTrack horizontal X,23.036863800089225,34.187578582219004,74.1052770528559,OptiTrack frame; Y is vertical,,,
v2,T3+F1,external_position_filter,all8,24,Y_vertical,OptiTrack vertical Y,-46.18999487482719,78.79117632848556,193.2878133384887,OptiTrack frame; Y is vertical,,,
v2,T3+F1,external_position_filter,all8,24,Z,OptiTrack horizontal Z,1.396460456512613,33.73482945714481,63.943315702399325,OptiTrack frame; Y is vertical,,,
v2,T3+F1,external_position_filter,all8,24,horizontal_XZ_2D,secondary horizontal 2D,,,,OptiTrack frame; Y is vertical,52.377080465054156,45.90692441257842,92.59450357858579
v2,T3+F2,external_position_filter,all8,24,X,OptiTrack horizontal X,23.036863800089225,34.187578582219004,74.1052770528559,OptiTrack frame; Y is vertical,,,
v2,T3+F2,external_position_filter,all8,24,Y_vertical,OptiTrack vertical Y,-46.18999487482719,78.79117632848556,193.2878133384887,OptiTrack frame; Y is vertical,,,
v2,T3+F2,external_position_filter,all8,24,Z,OptiTrack horizontal Z,1.396460456512613,33.73482945714481,63.943315702399325,OptiTrack frame; Y is vertical,,,
v2,T3+F2,external_position_filter,all8,24,horizontal_XZ_2D,secondary horizontal 2D,,,,OptiTrack frame; Y is vertical,52.377080465054156,45.90692441257842,92.59450357858579
v2,T3+F3,external_position_filter,all8,24,X,OptiTrack horizontal X,23.172024751000794,34.35292057615422,74.79163990866907,OptiTrack frame; Y is vertical,,,
v2,T3+F3,external_position_filter,all8,24,Y_vertical,OptiTrack vertical Y,-46.42267785571124,78.89222930211571,194.34354460887866,OptiTrack frame; Y is vertical,,,
v2,T3+F3,external_position_filter,all8,24,Z,OptiTrack horizontal Z,1.2335255461951053,33.75816810092288,64.28952178720193,OptiTrack frame; Y is vertical,,,
v2,T3+F3,external_position_filter,all8,24,horizontal_XZ_2D,secondary horizontal 2D,,,,OptiTrack frame; Y is vertical,52.55041075869371,46.262618301360135,92.95850095225292
v2,T3+F4,external_position_filter,all8,24,X,OptiTrack horizontal X,22.942415232290017,34.447685690089266,73.55706201146009,OptiTrack frame; Y is vertical,,,
v2,T3+F4,external_position_filter,all8,24,Y_vertical,OptiTrack vertical Y,-46.1667991297867,78.59807522818093,193.09778773720151,OptiTrack frame; Y is vertical,,,
v2,T3+F4,external_position_filter,all8,24,Z,OptiTrack horizontal Z,1.49984306510033,33.85153970852219,63.639745711247684,OptiTrack frame; Y is vertical,,,
v2,T3+F4,external_position_filter,all8,24,horizontal_XZ_2D,secondary horizontal 2D,,,,OptiTrack frame; Y is vertical,52.573599154263825,45.493537280582174,93.17670308452155
v2,T3+F5,external_position_filter,all8,24,X,OptiTrack horizontal X,22.745090726462095,34.325494551900825,73.34157393126617,OptiTrack frame; Y is vertical,,,
v2,T3+F5,external_position_filter,all8,24,Y_vertical,OptiTrack vertical Y,-45.98012518663713,78.69882454604229,194.74839649568517,OptiTrack frame; Y is vertical,,,
v2,T3+F5,external_position_filter,all8,24,Z,OptiTrack horizontal Z,1.601348600634252,33.79889430926331,63.10774734423321,OptiTrack frame; Y is vertical,,,
v2,T3+F5,external_position_filter,all8,24,horizontal_XZ_2D,secondary horizontal 2D,,,,OptiTrack frame; Y is vertical,52.381451242069915,45.014472976964875,92.17866441212634
v2,T4+F0,external_position_filter,all8,24,X,OptiTrack horizontal X,16.42506715010712,34.48877726920483,66.30524125950939,OptiTrack frame; Y is vertical,,,
v2,T4+F0,external_position_filter,all8,24,Y_vertical,OptiTrack vertical Y,-32.76111850735444,89.04837102406994,161.3077550638085,OptiTrack frame; Y is vertical,,,
v2,T4+F0,external_position_filter,all8,24,Z,OptiTrack horizontal Z,-4.169527418323891,30.747815631010223,45.08813839515635,OptiTrack frame; Y is vertical,,,
v2,T4+F0,external_position_filter,all8,24,horizontal_XZ_2D,secondary horizontal 2D,,,,OptiTrack frame; Y is vertical,48.30235380632042,42.624082284041684,75.24664115204847
v2,T4+F1,external_position_filter,all8,24,X,OptiTrack horizontal X,16.374492774529582,33.61463109505683,66.05992959737199,OptiTrack frame; Y is vertical,,,
v2,T4+F1,external_position_filter,all8,24,Y_vertical,OptiTrack vertical Y,-30.758665471915947,90.36444681219889,168.46147587387605,OptiTrack frame; Y is vertical,,,
v2,T4+F1,external_position_filter,all8,24,Z,OptiTrack horizontal Z,-2.8542433353542,30.765400469852434,45.273518526059114,OptiTrack frame; Y is vertical,,,
v2,T4+F1,external_position_filter,all8,24,horizontal_XZ_2D,secondary horizontal 2D,,,,OptiTrack frame; Y is vertical,47.60467541424611,40.166078801942646,74.46368918582122
v2,T4+F2,external_position_filter,all8,24,X,OptiTrack horizontal X,16.374492774529582,33.61463109505683,66.05992959737199,OptiTrack frame; Y is vertical,,,
v2,T4+F2,external_position_filter,all8,24,Y_vertical,OptiTrack vertical Y,-30.758665471915947,90.36444681219889,168.46147587387605,OptiTrack frame; Y is vertical,,,
v2,T4+F2,external_position_filter,all8,24,Z,OptiTrack horizontal Z,-2.8542433353542,30.765400469852434,45.273518526059114,OptiTrack frame; Y is vertical,,,
v2,T4+F2,external_position_filter,all8,24,horizontal_XZ_2D,secondary horizontal 2D,,,,OptiTrack frame; Y is vertical,47.60467541424611,40.166078801942646,74.46368918582122
v2,T4+F3,external_position_filter,all8,24,X,OptiTrack horizontal X,16.487776981809912,33.67155048506312,66.16492611032515,OptiTrack frame; Y is vertical,,,
v2,T4+F3,external_position_filter,all8,24,Y_vertical,OptiTrack vertical Y,-31.20115725527513,90.48621103574312,169.12833178153238,OptiTrack frame; Y is vertical,,,
v2,T4+F3,external_position_filter,all8,24,Z,OptiTrack horizontal Z,-3.0796235035663777,30.828941256992817,45.086074178311556,OptiTrack frame; Y is vertical,,,
v2,T4+F3,external_position_filter,all8,24,horizontal_XZ_2D,secondary horizontal 2D,,,,OptiTrack frame; Y is vertical,47.73558696638443,40.03672727163341,74.72783402108927
v2,T4+F4,external_position_filter,all8,24,X,OptiTrack horizontal X,16.47538334051548,33.52096610625309,65.92223431776127,OptiTrack frame; Y is vertical,,,
v2,T4+F4,external_position_filter,all8,24,Y_vertical,OptiTrack vertical Y,-30.54928732492333,90.1187592341466,167.2578346328232,OptiTrack frame; Y is vertical,,,
v2,T4+F4,external_position_filter,all8,24,Z,OptiTrack horizontal Z,-2.8287038795847947,30.620545476561382,45.45746182644861,OptiTrack frame; Y is vertical,,,
v2,T4+F4,external_position_filter,all8,24,horizontal_XZ_2D,secondary horizontal 2D,,,,OptiTrack frame; Y is vertical,47.485012603117895,40.3132246244913,74.5562627035278
v2,T4+F5,external_position_filter,all8,24,X,OptiTrack horizontal X,16.29831040848846,33.33351536688561,65.89252759290233,OptiTrack frame; Y is vertical,,,
v2,T4+F5,external_position_filter,all8,24,Y_vertical,OptiTrack vertical Y,-30.44883981490751,90.06776175838819,166.82408677314274,OptiTrack frame; Y is vertical,,,
v2,T4+F5,external_position_filter,all8,24,Z,OptiTrack horizontal Z,-2.652254005182249,30.581574556072777,45.34627980454821,OptiTrack frame; Y is vertical,,,
v2,T4+F5,external_position_filter,all8,24,horizontal_XZ_2D,secondary horizontal 2D,,,,OptiTrack frame; Y is vertical,47.26267545656254,40.134423283872394,74.5241425117114
v2,T5a,native_range_filter,all8,24,X,OptiTrack horizontal X,20.923568419284933,38.944969002770584,71.87039937955628,OptiTrack frame; Y is vertical,,,
v2,T5a,native_range_filter,all8,24,Y_vertical,OptiTrack vertical Y,-7.108954212156097,135.67885225788055,248.00214497565526,OptiTrack frame; Y is vertical,,,
v2,T5a,native_range_filter,all8,24,Z,OptiTrack horizontal Z,3.782247264015234,39.548627580522336,69.48443865704394,OptiTrack frame; Y is vertical,,,
v2,T5a,native_range_filter,all8,24,horizontal_XZ_2D,secondary horizontal 2D,,,,OptiTrack frame; Y is vertical,58.34842592110086,38.202086595174606,111.67037081588481
v2,T5b,native_range_filter,all8,24,X,OptiTrack horizontal X,17.712215135604012,27.8417492718036,63.62031329550524,OptiTrack frame; Y is vertical,,,
v2,T5b,native_range_filter,all8,24,Y_vertical,OptiTrack vertical Y,-16.94385311173012,113.73820668182556,217.8842658225416,OptiTrack frame; Y is vertical,,,
v2,T5b,native_range_filter,all8,24,Z,OptiTrack horizontal Z,5.655760643733031,28.52867688462457,47.58109676661546,OptiTrack frame; Y is vertical,,,
v2,T5b,native_range_filter,all8,24,horizontal_XZ_2D,secondary horizontal 2D,,,,OptiTrack frame; Y is vertical,43.22670760613382,34.290202291481975,70.42173179363536
v2,T5c,native_range_filter,all8,24,X,OptiTrack horizontal X,17.712215135604012,27.8417492718036,63.62031329550524,OptiTrack frame; Y is vertical,,,
v2,T5c,native_range_filter,all8,24,Y_vertical,OptiTrack vertical Y,-16.94385311173012,113.73820668182556,217.8842658225416,OptiTrack frame; Y is vertical,,,
v2,T5c,native_range_filter,all8,24,Z,OptiTrack horizontal Z,5.655760643733031,28.52867688462457,47.58109676661546,OptiTrack frame; Y is vertical,,,
v2,T5c,native_range_filter,all8,24,horizontal_XZ_2D,secondary horizontal 2D,,,,OptiTrack frame; Y is vertical,43.22670760613382,34.290202291481975,70.42173179363536
v2,T5d,native_range_filter,all8,24,X,OptiTrack horizontal X,20.91964631834253,38.9358260642545,71.87064342129325,OptiTrack frame; Y is vertical,,,
v2,T5d,native_range_filter,all8,24,Y_vertical,OptiTrack vertical Y,-7.157717990165916,135.3942172687901,247.6035922005462,OptiTrack frame; Y is vertical,,,
v2,T5d,native_range_filter,all8,24,Z,OptiTrack horizontal Z,3.785752330280117,39.53901657577702,69.47807333409314,OptiTrack frame; Y is vertical,,,
v2,T5d,native_range_filter,all8,24,horizontal_XZ_2D,secondary horizontal 2D,,,,OptiTrack frame; Y is vertical,58.3351556946094,38.20472614093448,111.57743839243048
v2,T5e,native_range_filter,all8,24,X,OptiTrack horizontal X,19.51599703248093,36.81528802889779,75.24475454245419,OptiTrack frame; Y is vertical,,,
v2,T5e,native_range_filter,all8,24,Y_vertical,OptiTrack vertical Y,-46.62150467336917,111.4044033654523,231.5039934160901,OptiTrack frame; Y is vertical,,,
v2,T5e,native_range_filter,all8,24,Z,OptiTrack horizontal Z,3.4837979429348453,33.29313877810349,67.4358529139061,OptiTrack frame; Y is vertical,,,
v2,T5e,native_range_filter,all8,24,horizontal_XZ_2D,secondary horizontal 2D,,,,OptiTrack frame; Y is vertical,52.48000799221769,39.19682499359046,92.95068076654445
v3-full,T1+F0,external_position_filter,all8,24,X,OptiTrack horizontal X,30.687561231008313,40.112187570256545,104.08996272402865,OptiTrack frame; Y is vertical,,,
v3-full,T1+F0,external_position_filter,all8,24,Y_vertical,OptiTrack vertical Y,-7.657635672591539,151.8571742406063,274.65263730715395,OptiTrack frame; Y is vertical,,,
v3-full,T1+F0,external_position_filter,all8,24,Z,OptiTrack horizontal Z,-7.417634229137946,31.9562903328889,50.82614590372299,OptiTrack frame; Y is vertical,,,
v3-full,T1+F0,external_position_filter,all8,24,horizontal_XZ_2D,secondary horizontal 2D,,,,OptiTrack frame; Y is vertical,59.307237826107894,48.79371675337597,104.89934894372783
v3-full,T1+F1,external_position_filter,all8,24,X,OptiTrack horizontal X,30.59447278634198,39.1849036175357,100.52746950102475,OptiTrack frame; Y is vertical,,,
v3-full,T1+F1,external_position_filter,all8,24,Y_vertical,OptiTrack vertical Y,-6.505165316353107,151.64472345749442,272.4320576125794,OptiTrack frame; Y is vertical,,,
v3-full,T1+F1,external_position_filter,all8,24,Z,OptiTrack horizontal Z,-5.751278400736815,32.080576193516826,49.2095497740365,OptiTrack frame; Y is vertical,,,
v3-full,T1+F1,external_position_filter,all8,24,horizontal_XZ_2D,secondary horizontal 2D,,,,OptiTrack frame; Y is vertical,58.53938708587253,48.45814620105371,101.8791541279136
v3-full,T1+F2,external_position_filter,all8,24,X,OptiTrack horizontal X,30.59447278634198,39.1849036175357,100.52746950102475,OptiTrack frame; Y is vertical,,,
v3-full,T1+F2,external_position_filter,all8,24,Y_vertical,OptiTrack vertical Y,-6.505165316353107,151.64472345749442,272.4320576125794,OptiTrack frame; Y is vertical,,,
v3-full,T1+F2,external_position_filter,all8,24,Z,OptiTrack horizontal Z,-5.751278400736815,32.080576193516826,49.2095497740365,OptiTrack frame; Y is vertical,,,
v3-full,T1+F2,external_position_filter,all8,24,horizontal_XZ_2D,secondary horizontal 2D,,,,OptiTrack frame; Y is vertical,58.53938708587253,48.45814620105371,101.8791541279136
v3-full,T1+F3,external_position_filter,all8,24,X,OptiTrack horizontal X,30.511244969326455,39.34183804060547,100.82781706505097,OptiTrack frame; Y is vertical,,,
v3-full,T1+F3,external_position_filter,all8,24,Y_vertical,OptiTrack vertical Y,-6.732474535427822,151.40172574718807,272.07723159082565,OptiTrack frame; Y is vertical,,,
v3-full,T1+F3,external_position_filter,all8,24,Z,OptiTrack horizontal Z,-6.010983775861225,31.985178492482618,49.24087980767699,OptiTrack frame; Y is vertical,,,
v3-full,T1+F3,external_position_filter,all8,24,horizontal_XZ_2D,secondary horizontal 2D,,,,OptiTrack frame; Y is vertical,58.57287652850994,48.38776789980877,101.6455328006239
v3-full,T1+F4,external_position_filter,all8,24,X,OptiTrack horizontal X,30.474733280537098,39.2189129579336,100.97503040752554,OptiTrack frame; Y is vertical,,,
v3-full,T1+F4,external_position_filter,all8,24,Y_vertical,OptiTrack vertical Y,-6.202991438859804,151.58172070716634,272.24955385128214,OptiTrack frame; Y is vertical,,,
v3-full,T1+F4,external_position_filter,all8,24,Z,OptiTrack horizontal Z,-5.696832546428816,32.023220506465485,48.90852631196921,OptiTrack frame; Y is vertical,,,
v3-full,T1+F4,external_position_filter,all8,24,horizontal_XZ_2D,secondary horizontal 2D,,,,OptiTrack frame; Y is vertical,58.46328745807881,47.81236260027684,102.37298145902274
v3-full,T1+F5,external_position_filter,all8,24,X,OptiTrack horizontal X,30.2491736073198,39.31945939054721,100.89654702355757,OptiTrack frame; Y is vertical,,,
v3-full,T1+F5,external_position_filter,all8,24,Y_vertical,OptiTrack vertical Y,-6.208744871642153,151.73147595713218,272.91078490245627,OptiTrack frame; Y is vertical,,,
v3-full,T1+F5,external_position_filter,all8,24,Z,OptiTrack horizontal Z,-5.483063662685382,32.04070843754262,48.5968263193505,OptiTrack frame; Y is vertical,,,
v3-full,T1+F5,external_position_filter,all8,24,horizontal_XZ_2D,secondary horizontal 2D,,,,OptiTrack frame; Y is vertical,58.399576951963596,47.74258731810316,102.68582201634902
v3-full,T2+F0,external_position_filter,all8,24,X,OptiTrack horizontal X,31.59869757962817,39.513707408106406,103.9414840313348,OptiTrack frame; Y is vertical,,,
v3-full,T2+F0,external_position_filter,all8,24,Y_vertical,OptiTrack vertical Y,-7.117569780666467,151.4073854231252,274.7176839487675,OptiTrack frame; Y is vertical,,,
v3-full,T2+F0,external_position_filter,all8,24,Z,OptiTrack horizontal Z,-6.483225731003695,32.052968037564355,49.59265149836087,OptiTrack frame; Y is vertical,,,
v3-full,T2+F0,external_position_filter,all8,24,horizontal_XZ_2D,secondary horizontal 2D,,,,OptiTrack frame; Y is vertical,59.341150657678014,47.49406436336284,104.79295402605636
v3-full,T2+F1,external_position_filter,all8,24,X,OptiTrack horizontal X,31.039472041471864,38.962303885222056,100.31991927824234,OptiTrack frame; Y is vertical,,,
v3-full,T2+F1,external_position_filter,all8,24,Y_vertical,OptiTrack vertical Y,-6.109761382232314,151.65345429300123,272.70304660761064,OptiTrack frame; Y is vertical,,,
v3-full,T2+F1,external_position_filter,all8,24,Z,OptiTrack horizontal Z,-5.319162215036807,32.212679199478345,48.34343063321233,OptiTrack frame; Y is vertical,,,
v3-full,T2+F1,external_position_filter,all8,24,horizontal_XZ_2D,secondary horizontal 2D,,,,OptiTrack frame; Y is vertical,58.659797935359556,47.66638002544382,101.95674361129083
v3-full,T2+F2,external_position_filter,all8,24,X,OptiTrack horizontal X,31.039472041471864,38.962303885222056,100.31991927824234,OptiTrack frame; Y is vertical,,,
v3-full,T2+F2,external_position_filter,all8,24,Y_vertical,OptiTrack vertical Y,-6.109761382232314,151.65345429300123,272.70304660761064,OptiTrack frame; Y is vertical,,,
v3-full,T2+F2,external_position_filter,all8,24,Z,OptiTrack horizontal Z,-5.319162215036807,32.212679199478345,48.34343063321233,OptiTrack frame; Y is vertical,,,
v3-full,T2+F2,external_position_filter,all8,24,horizontal_XZ_2D,secondary horizontal 2D,,,,OptiTrack frame; Y is vertical,58.659797935359556,47.66638002544382,101.95674361129083
v3-full,T2+F3,external_position_filter,all8,24,X,OptiTrack horizontal X,31.121916736655482,38.95281356339681,100.50908741984729,OptiTrack frame; Y is vertical,,,
v3-full,T2+F3,external_position_filter,all8,24,Y_vertical,OptiTrack vertical Y,-6.31731124915311,151.47070899026082,272.1920934117321,OptiTrack frame; Y is vertical,,,
v3-full,T2+F3,external_position_filter,all8,24,Z,OptiTrack horizontal Z,-5.471675336469399,32.105187388110956,48.431088655859675,OptiTrack frame; Y is vertical,,,
v3-full,T2+F3,external_position_filter,all8,24,horizontal_XZ_2D,secondary horizontal 2D,,,,OptiTrack frame; Y is vertical,58.6549939036971,47.23502043618555,101.82431545957344
v3-full,T2+F4,external_position_filter,all8,24,X,OptiTrack horizontal X,30.747686152716437,39.06953040106483,100.54547602136844,OptiTrack frame; Y is vertical,,,
v3-full,T2+F4,external_position_filter,all8,24,Y_vertical,OptiTrack vertical Y,-5.897850300826131,151.60101153499733,272.14633577242375,OptiTrack frame; Y is vertical,,,
v3-full,T2+F4,external_position_filter,all8,24,Z,OptiTrack horizontal Z,-5.4432054796071325,32.159276891084865,48.494829126161456,OptiTrack frame; Y is vertical,,,
v3-full,T2+F4,external_position_filter,all8,24,horizontal_XZ_2D,secondary horizontal 2D,,,,OptiTrack frame; Y is vertical,58.55768393837384,47.72784486258473,102.09213521636461
v3-full,T2+F5,external_position_filter,all8,24,X,OptiTrack horizontal X,30.526048196060305,39.201665825368416,100.62305510307995,OptiTrack frame; Y is vertical,,,
v3-full,T2+F5,external_position_filter,all8,24,Y_vertical,OptiTrack vertical Y,-5.963655924302256,151.66469404726965,272.59234742561694,OptiTrack frame; Y is vertical,,,
v3-full,T2+F5,external_position_filter,all8,24,Z,OptiTrack horizontal Z,-5.279294542592458,32.16278600602534,48.22946251205482,OptiTrack frame; Y is vertical,,,
v3-full,T2+F5,external_position_filter,all8,24,horizontal_XZ_2D,secondary horizontal 2D,,,,OptiTrack frame; Y is vertical,58.51317801308376,47.71189599803711,102.56180831779953
v3-full,T3+F0,external_position_filter,all8,24,X,OptiTrack horizontal X,34.52796690976506,44.718250887001474,108.3866582863322,OptiTrack frame; Y is vertical,,,
v3-full,T3+F0,external_position_filter,all8,24,Y_vertical,OptiTrack vertical Y,-36.30404511572008,108.41850703669782,242.67001888933945,OptiTrack frame; Y is vertical,,,
v3-full,T3+F0,external_position_filter,all8,24,Z,OptiTrack horizontal Z,-4.55862202476196,32.65859374686551,53.670457228409184,OptiTrack frame; Y is vertical,,,
v3-full,T3+F0,external_position_filter,all8,24,horizontal_XZ_2D,secondary horizontal 2D,,,,OptiTrack frame; Y is vertical,64.43216978941706,46.22441284073341,111.92571605484632
v3-full,T3+F1,external_position_filter,all8,24,X,OptiTrack horizontal X,33.751573370777805,41.88985758485856,106.86072497773638,OptiTrack frame; Y is vertical,,,
v3-full,T3+F1,external_position_filter,all8,24,Y_vertical,OptiTrack vertical Y,-35.41377019003152,107.76759146376753,242.61999337182033,OptiTrack frame; Y is vertical,,,
v3-full,T3+F1,external_position_filter,all8,24,Z,OptiTrack horizontal Z,-3.1006265117297764,32.10088978097613,50.186804568203215,OptiTrack frame; Y is vertical,,,
v3-full,T3+F1,external_position_filter,all8,24,horizontal_XZ_2D,secondary horizontal 2D,,,,OptiTrack frame; Y is vertical,61.78963299584535,45.98942659638512,110.78748160232838
v3-full,T3+F2,external_position_filter,all8,24,X,OptiTrack horizontal X,33.751573370777805,41.88985758485856,106.86072497773638,OptiTrack frame; Y is vertical,,,
v3-full,T3+F2,external_position_filter,all8,24,Y_vertical,OptiTrack vertical Y,-35.41377019003152,107.76759146376753,242.61999337182033,OptiTrack frame; Y is vertical,,,
v3-full,T3+F2,external_position_filter,all8,24,Z,OptiTrack horizontal Z,-3.1006265117297764,32.10088978097613,50.186804568203215,OptiTrack frame; Y is vertical,,,
v3-full,T3+F2,external_position_filter,all8,24,horizontal_XZ_2D,secondary horizontal 2D,,,,OptiTrack frame; Y is vertical,61.78963299584535,45.98942659638512,110.78748160232838
v3-full,T3+F3,external_position_filter,all8,24,X,OptiTrack horizontal X,33.851645865430676,42.262554033393826,107.20821958173781,OptiTrack frame; Y is vertical,,,
v3-full,T3+F3,external_position_filter,all8,24,Y_vertical,OptiTrack vertical Y,-35.638263571167435,107.79715282338648,241.74011331562107,OptiTrack frame; Y is vertical,,,
v3-full,T3+F3,external_position_filter,all8,24,Z,OptiTrack horizontal Z,-3.181572914385351,32.24573688909763,50.284659832454665,OptiTrack frame; Y is vertical,,,
v3-full,T3+F3,external_position_filter,all8,24,horizontal_XZ_2D,secondary horizontal 2D,,,,OptiTrack frame; Y is vertical,62.16285918790326,45.90165454320634,110.93054265777738
v3-full,T3+F4,external_position_filter,all8,24,X,OptiTrack horizontal X,33.601770529383614,42.26882753084566,107.6664952842477,OptiTrack frame; Y is vertical,,,
v3-full,T3+F4,external_position_filter,all8,24,Y_vertical,OptiTrack vertical Y,-35.41842031654446,107.6446178950721,244.44707334771678,OptiTrack frame; Y is vertical,,,
v3-full,T3+F4,external_position_filter,all8,24,Z,OptiTrack horizontal Z,-3.208481687022911,32.05693497375028,50.09744356700101,OptiTrack frame; Y is vertical,,,
v3-full,T3+F4,external_position_filter,all8,24,horizontal_XZ_2D,secondary horizontal 2D,,,,OptiTrack frame; Y is vertical,61.93877349709653,45.796106455353524,110.77543698066722
v3-full,T3+F5,external_position_filter,all8,24,X,OptiTrack horizontal X,33.587941984471094,42.248228640019015,107.47021299712588,OptiTrack frame; Y is vertical,,,
v3-full,T3+F5,external_position_filter,all8,24,Y_vertical,OptiTrack vertical Y,-35.310902144164594,107.79702670794197,244.15024524950562,OptiTrack frame; Y is vertical,,,
v3-full,T3+F5,external_position_filter,all8,24,Z,OptiTrack horizontal Z,-2.9576071398040695,32.310496181797106,49.9447508195356,OptiTrack frame; Y is vertical,,,
v3-full,T3+F5,external_position_filter,all8,24,horizontal_XZ_2D,secondary horizontal 2D,,,,OptiTrack frame; Y is vertical,62.03150999584791,46.10462275937759,110.72684918678702
v3-full,T4+F0,external_position_filter,all8,24,X,OptiTrack horizontal X,26.833684360637438,40.02134494341255,99.25649557999213,OptiTrack frame; Y is vertical,,,
v3-full,T4+F0,external_position_filter,all8,24,Y_vertical,OptiTrack vertical Y,-22.658646475163607,121.3198735621695,234.24638940556042,OptiTrack frame; Y is vertical,,,
v3-full,T4+F0,external_position_filter,all8,24,Z,OptiTrack horizontal Z,-9.160011607587132,26.984974043607473,46.905765871680686,OptiTrack frame; Y is vertical,,,
v3-full,T4+F0,external_position_filter,all8,24,horizontal_XZ_2D,secondary horizontal 2D,,,,OptiTrack frame; Y is vertical,55.10689854967335,40.819523738330574,106.37552818909342
v3-full,T4+F1,external_position_filter,all8,24,X,OptiTrack horizontal X,27.342275754840273,39.442255488487916,98.6325767910426,OptiTrack frame; Y is vertical,,,
v3-full,T4+F1,external_position_filter,all8,24,Y_vertical,OptiTrack vertical Y,-21.41240684479772,121.99370715897506,232.22928291976447,OptiTrack frame; Y is vertical,,,
v3-full,T4+F1,external_position_filter,all8,24,Z,OptiTrack horizontal Z,-7.79166476942246,27.1290314929285,45.54309528519678,OptiTrack frame; Y is vertical,,,
v3-full,T4+F1,external_position_filter,all8,24,horizontal_XZ_2D,secondary horizontal 2D,,,,OptiTrack frame; Y is vertical,54.813314592406314,42.183926642575926,105.47346042679762
v3-full,T4+F2,external_position_filter,all8,24,X,OptiTrack horizontal X,27.342275754840273,39.442255488487916,98.6325767910426,OptiTrack frame; Y is vertical,,,
v3-full,T4+F2,external_position_filter,all8,24,Y_vertical,OptiTrack vertical Y,-21.41240684479772,121.99370715897506,232.22928291976447,OptiTrack frame; Y is vertical,,,
v3-full,T4+F2,external_position_filter,all8,24,Z,OptiTrack horizontal Z,-7.79166476942246,27.1290314929285,45.54309528519678,OptiTrack frame; Y is vertical,,,
v3-full,T4+F2,external_position_filter,all8,24,horizontal_XZ_2D,secondary horizontal 2D,,,,OptiTrack frame; Y is vertical,54.813314592406314,42.183926642575926,105.47346042679762
v3-full,T4+F3,external_position_filter,all8,24,X,OptiTrack horizontal X,27.3493842684793,39.409819839433595,98.67655801421868,OptiTrack frame; Y is vertical,,,
v3-full,T4+F3,external_position_filter,all8,24,Y_vertical,OptiTrack vertical Y,-21.409921258796135,121.69734749342712,232.05201989861143,OptiTrack frame; Y is vertical,,,
v3-full,T4+F3,external_position_filter,all8,24,Z,OptiTrack horizontal Z,-8.029403668996828,27.01347958377625,45.563441008767015,OptiTrack frame; Y is vertical,,,
v3-full,T4+F3,external_position_filter,all8,24,horizontal_XZ_2D,secondary horizontal 2D,,,,OptiTrack frame; Y is vertical,54.77410768802505,41.55000833562717,105.69593849165322
v3-full,T4+F4,external_position_filter,all8,24,X,OptiTrack horizontal X,27.445703297040193,39.44793433595235,98.75940511256825,OptiTrack frame; Y is vertical,,,
v3-full,T4+F4,external_position_filter,all8,24,Y_vertical,OptiTrack vertical Y,-21.293602760761786,121.85789401626322,232.65427260592182,OptiTrack frame; Y is vertical,,,
v3-full,T4+F4,external_position_filter,all8,24,Z,OptiTrack horizontal Z,-7.711260517298261,27.123303922706274,45.19272337172068,OptiTrack frame; Y is vertical,,,
v3-full,T4+F4,external_position_filter,all8,24,horizontal_XZ_2D,secondary horizontal 2D,,,,OptiTrack frame; Y is vertical,54.854818322226976,42.18121721275408,105.50234900155088
v3-full,T4+F5,external_position_filter,all8,24,X,OptiTrack horizontal X,27.338310992981402,39.43990370285785,98.80975891719304,OptiTrack frame; Y is vertical,,,
v3-full,T4+F5,external_position_filter,all8,24,Y_vertical,OptiTrack vertical Y,-20.947583457461857,122.04149919894817,232.48331962233658,OptiTrack frame; Y is vertical,,,
v3-full,T4+F5,external_position_filter,all8,24,Z,OptiTrack horizontal Z,-7.535812835818949,27.180320739301465,45.149812071625455,OptiTrack frame; Y is vertical,,,
v3-full,T4+F5,external_position_filter,all8,24,horizontal_XZ_2D,secondary horizontal 2D,,,,OptiTrack frame; Y is vertical,54.7982913600252,42.55481904426438,105.44504896180095
v3-full,T5a,native_range_filter,all8,24,X,OptiTrack horizontal X,28.187114369369855,42.60335122984988,92.1710587638411,OptiTrack frame; Y is vertical,,,
