experiment_id,deployability,description,track_count,capture_count,sample_err3d_n,sample_err3d_p50_mm,sample_err3d_p90_mm,sample_err3d_p95_mm,sample_err3d_rmse_mm,sample_err_horizontal_xz_n,sample_err_horizontal_xz_p50_mm,sample_err_horizontal_xz_p90_mm,sample_err_horizontal_xz_p95_mm,sample_err_horizontal_xz_rmse_mm,sample_err_vertical_y_n,sample_err_vertical_y_p50_mm,sample_err_vertical_y_p90_mm,sample_err_vertical_y_p95_mm,sample_err_vertical_y_rmse_mm,trackmedian_err3d_p50_mm,trackmedian_err3d_p95_mm,trackmedian_err3d_rmse_mm,trackmedian_horizontal_xz_p95_mm,trackmedian_vertical_y_p95_mm,trackmedian_turn_center_abs_error_3d_mm,trackmedian_turn_center_abs_error_xz_mm,trackmedian_turn_center_abs_error_y_mm,trackmedian_radius_error_abs_mm,trackmedian_circle_thickness_rms_mm,trackmedian_circle_thickness_p95_mm,imu_only_endpoint_drift_3d_trackmedian_mm,imu_only_endpoint_drift_xz_trackmedian_mm,imu_only_drift_rate_3d_trackmedian_mm_s,uwb_update_accept_rate_trackmedian,uwb_innovation_nis_trackmedian,uwb_innovation_nis_p95_trackmedian,raw_range_ge4_ratio_trackmedian,raw_range_full8_ratio_trackmedian,capture_pair_count,legacy_deltaR_error_rms_mm,legacy_abs_deltaR_error_median_mm,legacy_abs_deltaR_error_p95_mm,solver,kind,delta_vs_B0_trackmedian_err3d_p50_mm,delta_vs_B0_trackmedian_err3d_p95_mm,delta_vs_B0_sample_err3d_rmse_mm,delta_vs_B0_legacy_deltaR_error_rms_mm,delta_vs_B0_trackmedian_radius_error_abs_mm,verdict,L,I
B0_A0_U4_P0_T1,online_deployable_uwb_only,Phase 1 control: frozen UWB-only B0.,34,17,40661,102.63336074100665,208.3503804473449,256.9324074144989,141.2659848479643,40661,66.14323345844781,145.82607164755368,178.9530610667181,93.41834672726387,40661,61.57092076688957,163.1159939953268,205.89630418252534,105.96740522354024,105.83784720842489,231.80213799547772,132.8297379891087,167.47209082957747,187.38314568289843,81.85817424679978,68.97030504345278,38.73430278830949,59.73216676551942,97.22019722085115,173.57057176081128,nan,nan,nan,nan,nan,nan,nan,nan,17,80.07935390701411,26.37186507012177,172.16272100899008,T1,baseline,0.0,0.0,0.0,0.0,0.0,BASELINE_UWB_ONLY,,
X_A0_L0_I0_T11,imu_only_diagnostic_oracle,Perfect Vicon-derived IMU position-domain diagnostic.,34,17,40661,0.0,0.0,0.0,0.0,40661,0.0,0.0,0.0,0.0,40661,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.84247618115172,22.88417842593676,0.0,0.0,0.0,nan,nan,nan,nan,nan,17,247.34375016361417,12.891067052788173,644.6930803724192,T11,imu_only,-105.83784720842489,-231.80213799547772,-141.2659848479643,167.26439625660007,-59.73216676551942,IMU_ONLY_PERFECT_ORACLE,L0,I0
X_A0_L2_I3_T11,imu_only_diagnostic_realistic,MPU6050-like residual drift after I3 bias calibration.,34,17,40661,5550.2111369208205,23305.71282020431,29240.77136513182,13223.375266577712,40661,3958.253699720136,17302.40995217006,23317.472869981717,10346.680427401776,40661,2832.398189711571,14407.68610397294,18237.064388785187,8234.309781272512,5981.617581904915,24291.565111393982,11705.702601398198,16161.258292907103,14724.014120219104,18306.224900233334,17884.358274359787,3375.2886736430455,14956.203593284798,444.3094730090148,859.3199303696347,27512.846796965594,17913.274111859653,229.42354702874192,nan,nan,nan,nan,nan,17,63444.752698355456,43376.96367162984,113246.58784561264,T11,imu_only,5875.77973469649,24059.762973398505,13082.109281729749,63364.67334444844,14896.471426519278,IMU_ONLY_DRIFTS_AS_EXPECTED,L2,I3
X_A0_U4_P0_L0_I0_T2,online_oracle,Position-domain relative-motion prior using perfect Vicon IMU.,34,17,40661,64.02106757243249,103.07949241515638,115.24819746668373,71.62901506679631,40661,39.80147549092922,75.4958860359046,86.97078814748754,49.275800139720424,40661,40.77896642081464,81.87457965832368,97.74691182769129,51.98664559316808,66.22635437102664,97.26308750120657,70.42921653744008,71.95808752239012,79.3049298375739,59.59888727453807,49.47380013345871,27.779649655758192,17.519629360212946,54.68061311981312,90.42899062407227,nan,nan,nan,1.0,0.9068537626157391,4.639695692103225,nan,nan,17,596.8190686663827,27.05870023932681,1537.3233473745543,T2,position_fusion,-39.611492837398245,-134.53905049427115,-69.63696978116798,516.7397147593686,-42.21253740530648,FUSION_HURTS_GEOMETRY,L0,I0
X_A0_U4_P0_L2_I3_T3,online_deployable_prototype,Loose-coupled position EKF prototype using realistic IMU drift.,34,17,40661,92.91986478067574,176.2158122680431,213.79488800862373,118.95927346412819,40661,59.077694531206966,127.27765800402275,153.14343094539456,81.2959732943106,40661,55.195571064962564,137.21209970506408,169.44152390780584,86.846263415555,95.5990364707396,193.60337325551518,117.82451849756589,141.51019392912576,156.58184589242018,85.09858616232248,67.4278147695851,26.87300366279908,55.42643023214558,86.74370177002893,145.08014590227802,nan,nan,nan,1.0,0.46308868401748526,2.568820608335465,nan,nan,17,180.06111287009918,25.952247283336476,494.43055266360454,T3,position_fusion,-10.238810737685284,-38.19876473996254,-22.306711383836102,99.98175896308507,-4.305736533373846,FUSION_HURTS_GEOMETRY,L2,I3
X_A0_R2_L0_I0_T6,raw_range_limited_proto,"T6 limited prototype: raw range availability audited, solved-position proxy update.",34,17,40661,87.81574150496672,163.97313367970906,195.85445915690212,110.3827163222471,40661,55.284863670718465,119.32628376642364,142.51179140774644,75.86472214063863,40661,53.71878164266218,126.7689005099403,155.98700517761665,80.18034670167854,89.33940636969729,176.492578824681,107.00459860645495,131.46443599282372,138.36596866253018,83.68174514551264,70.93010062702228,28.841686729766252,53.44117495325682,83.8773502056324,142.56592422077094,nan,nan,nan,1.0,0.6444670674661728,4.027018135233346,1.0,0.9496044962531224,17,233.20135414139145,25.568500979235694,643.2196106218391,T6,range_fusion_limited_proxy,-16.498440838727603,-55.30955917079672,-30.883268525717185,153.12200023437734,-6.290991812262604,FUSION_HURTS_GEOMETRY,L0,I0
X_A0_R2_L2_I3_T6,raw_range_limited_proto,T6 limited prototype on realistic IMU drift; not a final tight EKF claim.,34,17,40661,93.1579068133559,170.44583284789536,202.90483083273384,115.23925129802603,40661,59.86674348156089,125.51019861359742,148.5265256732299,80.40303785580947,40661,53.59348637884705,132.5599596723697,160.92955148409487,82.55565724580516,98.86981537292499,182.477642316468,114.6300239552831,137.84564731351745,147.86909256542222,87.69953842464423,73.55698697924228,24.654960588993504,53.77059181723075,84.5987529040502,143.56386036882066,nan,nan,nan,1.0,1.0166831522098274,4.913299510816696,1.0,0.9496044962531224,17,222.7652290216726,26.527448040323748,621.8171121489299,T6,range_fusion_limited_proxy,-6.9680318354999,-49.324495679009715,-26.026733549938257,142.6858751146585,-5.961574948288671,FUSION_HURTS_GEOMETRY,L2,I3
