row_spec,seed_id,stage,wall_time_s,gpu_warmup,repeat_count,wall_time_min_s,wall_time_max_s
R4:L7:I4:T6,S03,simulate_imu_prior,0.6937635169888381,,,,
R4:L7:I4:T6,S03,cpu_golden,30.535531939996872,,,,
R4:L7:I4:T6,S03,torch_gpu,3.6884519650193397,0,1,3.6884519650193397,3.6884519650193397
R4:L7:I4:T8,S03,simulate_imu_prior,1.0073244579834864,,,,
R4:L7:I4:T8,S03,cpu_golden,30.269508620986016,,,,
R4:L7:I4:T8,S03,torch_gpu,3.3916492339922115,0,1,3.3916492339922115,3.3916492339922115
