experiment_id,wall_time_s,status
X_A0_U4_P2_L0_I7_T2,5.828940134990262,ok
X_A0_U4_P2_L0_I7_T3,5.421917215004214,ok
X_A0_U4_P2_L0_I7_T5,5.980473884003004,ok
X_A0_U4_P2_L0_I8_T2,5.5775763249985175,ok
X_A0_U4_P2_L0_I8_T3,6.121923613987747,ok
X_A0_U4_P2_L0_I8_T5,5.383980061000329,ok
X_A0_U4_P2_L0_I1+I3+I7_T2,5.7273208489932586,ok
X_A0_U4_P2_L0_I1+I3+I7_T3,5.51524473700556,ok
X_A0_U4_P2_L0_I1+I3+I7_T5,5.554955532992608,ok
X_A0_U4_P2_L0_I1+I2+I3+I8_T2,5.605547328988905,ok
X_A0_U4_P2_L0_I1+I2+I3+I8_T3,6.200266564002959,ok
X_A0_U4_P2_L0_I1+I2+I3+I8_T5,5.778618388998439,ok
X_A0_U4_P2_L1_I0_T2,5.754174796005827,ok
X_A0_U4_P2_L1_I0_T3,6.109168647002662,ok
X_A0_U4_P2_L1_I0_T5,5.924037709002732,ok
X_A0_U4_P2_L1_I1_T2,5.218374979012879,ok
X_A0_U4_P2_L1_I1_T3,6.096774171004654,ok
X_A0_U4_P2_L1_I1_T5,6.03017550399818,ok
X_A0_U4_P2_L1_I3_T2,6.081141582006239,ok
X_A0_U4_P2_L1_I3_T3,5.945452665997436,ok
X_A0_U4_P2_L1_I3_T5,5.4078921809996245,ok
X_A0_U4_P2_L1_I4_T2,5.414450105003198,ok
X_A0_U4_P2_L1_I4_T3,5.935810287002823,ok
X_A0_U4_P2_L1_I4_T5,4.950904220007942,ok
X_A0_U4_P2_L1_I7_T2,5.822128400002839,ok
X_A0_U4_P2_L1_I7_T3,5.886401830997784,ok
X_A0_U4_P2_L1_I7_T5,5.983808985998621,ok
X_A0_U4_P2_L1_I8_T2,6.022382628012565,ok
X_A0_U4_P2_L1_I8_T3,6.0114061899948865,ok
X_A0_U4_P2_L1_I8_T5,5.638218122010585,ok
X_A0_U4_P2_L1_I1+I3+I7_T2,5.330133262992604,ok
X_A0_U4_P2_L1_I1+I3+I7_T3,5.880875301998458,ok
X_A0_U4_P2_L1_I1+I3+I7_T5,5.767933080001967,ok
X_A0_U4_P2_L1_I1+I2+I3+I8_T2,5.8578123210027115,ok
X_A0_U4_P2_L1_I1+I2+I3+I8_T3,5.707917963998625,ok
X_A0_U4_P2_L1_I1+I2+I3+I8_T5,5.527215520996833,ok
X_A0_U4_P2_L2_I0_T2,6.0184837139968295,ok
X_A0_U4_P2_L2_I0_T3,6.107832302994211,ok
X_A0_U4_P2_L2_I0_T5,6.377135663991794,ok
X_A0_U4_P2_L2_I1_T2,6.229189114004839,ok
X_A0_U4_P2_L2_I1_T3,6.191789599994081,ok
X_A0_U4_P2_L2_I1_T5,6.121720749011729,ok
X_A0_U4_P2_L2_I3_T2,6.270801449005376,ok
X_A0_U4_P2_L2_I3_T3,6.176542814995628,ok
X_A0_U4_P2_L2_I3_T5,6.002035932993749,ok
X_A0_U4_P2_L2_I4_T2,5.743121622988838,ok
X_A0_U4_P2_L2_I4_T3,6.003489733993774,ok
X_A0_U4_P2_L2_I4_T5,6.144813353006612,ok
X_A0_U4_P2_L2_I7_T2,5.411395358998561,ok
X_A0_U4_P2_L2_I7_T3,6.26878827100154,ok
X_A0_U4_P2_L2_I7_T5,6.166550017995178,ok
X_A0_U4_P2_L2_I8_T2,6.117203317000531,ok
X_A0_U4_P2_L2_I8_T3,6.267910848997417,ok
X_A0_U4_P2_L2_I8_T5,6.192609075005748,ok
X_A0_U4_P2_L2_I1+I3+I7_T2,6.366926634000265,ok
X_A0_U4_P2_L2_I1+I3+I7_T3,5.8963231689995155,ok
X_A0_U4_P2_L2_I1+I3+I7_T5,6.070002242006012,ok
X_A0_U4_P2_L2_I1+I2+I3+I8_T2,6.1403558919992065,ok
X_A0_U4_P2_L2_I1+I2+I3+I8_T3,5.895226269989507,ok
X_A0_U4_P2_L2_I1+I2+I3+I8_T5,5.941048307999154,ok
X_A0_U4_P2_L3_I0_T2,5.351454502000706,ok
X_A0_U4_P2_L3_I0_T3,5.928086201995029,ok
X_A0_U4_P2_L3_I0_T5,5.653905323997606,ok
X_A0_U4_P2_L3_I1_T2,5.5986478779959725,ok
X_A0_U4_P2_L3_I1_T3,6.083246994006913,ok
X_A0_U4_P2_L3_I1_T5,6.3075164439942455,ok
X_A0_U4_P2_L3_I3_T2,6.265587453992339,ok
X_A0_U4_P2_L3_I3_T3,6.137964994006325,ok
X_A0_U4_P2_L3_I3_T5,5.851802249002503,ok
X_A0_U4_P2_L3_I4_T2,5.830482345001656,ok
X_A0_U4_P2_L3_I4_T3,6.130869225002243,ok
X_A0_U4_P2_L3_I4_T5,5.284716791997198,ok
X_A0_U4_P2_L3_I7_T2,6.16008320900437,ok
X_A0_U4_P2_L3_I7_T3,5.922084306002944,ok
X_A0_U4_P2_L3_I7_T5,5.984680809997371,ok
X_A0_U4_P2_L3_I8_T2,6.071276685004705,ok
X_A0_U4_P2_L3_I8_T3,5.844869555003243,ok
X_A0_U4_P2_L3_I8_T5,5.973303759994451,ok
X_A0_U4_P2_L3_I1+I3+I7_T2,5.575699285007431,ok
X_A0_U4_P2_L3_I1+I3+I7_T3,5.985403672995744,ok
X_A0_U4_P2_L3_I1+I3+I7_T5,4.94399954599794,ok
X_A0_U4_P2_L3_I1+I2+I3+I8_T2,6.04944958499982,ok
X_A0_U4_P2_L3_I1+I2+I3+I8_T3,5.962572659991565,ok
X_A0_U4_P2_L3_I1+I2+I3+I8_T5,5.745984466004302,ok
X_A0_U4_P2_L4_I0_T2,6.020392877995619,ok
X_A0_U4_P2_L4_I0_T3,5.496901115999208,ok
X_A0_U4_P2_L4_I0_T5,5.216643849998945,ok
X_A0_U4_P2_L4_I1_T2,6.140270864998456,ok
X_A0_U4_P2_L4_I1_T3,6.145284719998017,ok
X_A0_U4_P2_L4_I1_T5,5.670161652989918,ok
X_A0_U4_P2_L4_I3_T2,5.966151787011768,ok
X_A0_U4_P2_L4_I3_T3,5.779726010005106,ok
X_A0_U4_P2_L4_I3_T5,5.418864747000043,ok
X_A0_U4_P2_L4_I4_T2,6.171267571000499,ok
X_A0_U4_P2_L4_I4_T3,5.6255318409967,ok
X_A0_U4_P2_L4_I4_T5,5.607150309995632,ok
X_A0_U4_P2_L4_I7_T2,5.84155315499811,ok
X_A0_U4_P2_L4_I7_T3,5.88737945498724,ok
X_A0_U4_P2_L4_I7_T5,5.879479338997044,ok
X_A0_U4_P2_L4_I8_T2,5.549414674998843,ok
X_A0_U4_P2_L4_I8_T3,5.880567629006691,ok
X_A0_U4_P2_L4_I8_T5,5.674252980010351,ok
X_A0_U4_P2_L4_I1+I3+I7_T2,6.145339551003417,ok
X_A0_U4_P2_L4_I1+I3+I7_T3,5.86135208599444,ok
X_A0_U4_P2_L4_I1+I3+I7_T5,5.740506620000815,ok
X_A0_U4_P2_L4_I1+I2+I3+I8_T2,5.6252688209933694,ok
X_A0_U4_P2_L4_I1+I2+I3+I8_T3,5.925770955000189,ok
X_A0_U4_P2_L4_I1+I2+I3+I8_T5,6.005995384010021,ok
X_A0_U4_P2_L5_I0_T2,5.932571941011702,ok
X_A0_U4_P2_L5_I0_T3,5.970682935003424,ok
X_A0_U4_P2_L5_I0_T5,5.9958868699905,ok
X_A0_U4_P2_L5_I1_T2,5.905162002003635,ok
X_A0_U4_P2_L5_I1_T3,6.202339142997516,ok
X_A0_U4_P2_L5_I1_T5,5.928911857990897,ok
X_A0_U4_P2_L5_I3_T2,6.248294699005783,ok
X_A0_U4_P2_L5_I3_T3,5.449080288002733,ok
X_A0_U4_P2_L5_I3_T5,5.811030395998387,ok
X_A0_U4_P2_L5_I4_T2,6.170277554003405,ok
X_A0_U4_P2_L5_I4_T3,4.859694017999573,ok
X_A0_U4_P2_L5_I4_T5,5.772339745002682,ok
X_A0_U4_P2_L5_I7_T2,5.817372185993008,ok
X_A0_U4_P2_L5_I7_T3,5.949874019992421,ok
X_A0_U4_P2_L5_I7_T5,6.098453113998403,ok
X_A0_U4_P2_L5_I8_T2,5.974963215994649,ok
X_A0_U4_P2_L5_I8_T3,5.793861981990631,ok
X_A0_U4_P2_L5_I8_T5,6.088308810998569,ok
X_A0_U4_P2_L5_I1+I3+I7_T2,5.333041641992168,ok
X_A0_U4_P2_L5_I1+I3+I7_T3,6.1927656040061265,ok
X_A0_U4_P2_L5_I1+I3+I7_T5,6.0362128039996605,ok
X_A0_U4_P2_L5_I1+I2+I3+I8_T2,5.499201507991529,ok
X_A0_U4_P2_L5_I1+I2+I3+I8_T3,5.836868612997932,ok
X_A0_U4_P2_L5_I1+I2+I3+I8_T5,5.988876365998294,ok
X_A0_U4_P2_L7_I0_T2,5.937648644990986,ok
X_A0_U4_P2_L7_I0_T3,5.758821196999634,ok
X_A0_U4_P2_L7_I0_T5,5.773385470005451,ok
X_A0_U4_P2_L7_I1_T2,5.709946614995715,ok
X_A0_U4_P2_L7_I1_T3,5.736255783005618,ok
X_A0_U4_P2_L7_I1_T5,5.488598775002174,ok
X_A0_U4_P2_L7_I3_T2,5.733482309005922,ok
X_A0_U4_P2_L7_I3_T3,6.1167904649919365,ok
X_A0_U4_P2_L7_I3_T5,5.7059423819882795,ok
X_A0_U4_P2_L7_I4_T2,5.701790103994426,ok
X_A0_U4_P2_L7_I4_T3,5.284234456994454,ok
X_A0_U4_P2_L7_I4_T5,5.91202755800623,ok
X_A0_U4_P2_L7_I7_T2,5.883885490009561,ok
X_A0_U4_P2_L7_I7_T3,5.831816611011163,ok
X_A0_U4_P2_L7_I7_T5,6.128863828998874,ok
X_A0_U4_P2_L7_I8_T2,5.962033600997529,ok
X_A0_U4_P2_L7_I8_T3,5.968345036992105,ok
X_A0_U4_P2_L7_I8_T5,5.988031133994809,ok
X_A0_U4_P2_L7_I1+I3+I7_T2,5.963142291002441,ok
X_A0_U4_P2_L7_I1+I3+I7_T3,5.457752804999473,ok
X_A0_U4_P2_L7_I1+I3+I7_T5,5.285735163008212,ok
X_A0_U4_P2_L7_I1+I2+I3+I8_T2,5.635348431998864,ok
X_A0_U4_P2_L7_I1+I2+I3+I8_T3,6.157907539003645,ok
X_A0_U4_P2_L7_I1+I2+I3+I8_T5,5.238745698996354,ok
X_A0_U4_P2_L8_I0_T2,6.030935635004425,ok
X_A0_U4_P2_L8_I0_T3,6.023145307000959,ok
X_A0_U4_P2_L8_I0_T5,5.498169326005154,ok
X_A0_U4_P2_L8_I1_T2,5.386521027001436,ok
X_A0_U4_P2_L8_I1_T3,5.611695409999811,ok
X_A0_U4_P2_L8_I1_T5,5.915941647996078,ok
X_A0_U4_P2_L8_I3_T2,6.176023942010943,ok
