experiment_id,seed_id,wall_time_s,status,backend,device
X_A0_L17_I0_T11,S04,0.6818676039983984,ok,,
X_A0_L17_I0_T12,S04,0.6462253830031841,ok,,
X_A0_L17_I1_T11,S04,0.6213691439988906,ok,,
X_A0_L17_I1_T12,S04,0.4918934609959251,ok,,
X_A0_L17_I2_T11,S04,0.4286108259984758,ok,,
X_A0_L17_I2_T12,S04,0.5230099969994626,ok,,
X_A0_L17_I3_T11,S04,0.45708134900633013,ok,,
X_A0_L17_I3_T12,S04,0.4789079350011889,ok,,
X_A0_L17_I4_T11,S04,0.4752324710061657,ok,,
X_A0_L17_I4_T12,S04,0.7648608429954038,ok,,
X_A0_L17_I5_T11,S04,0.6436452999987523,ok,,
X_A0_L17_I5_T12,S04,0.590485107000859,ok,,
X_A0_L17_I6_T11,S04,0.6236140160035575,ok,,
X_A0_L17_I6_T12,S04,0.7084675570004038,ok,,
X_A0_L17_I7_T11,S04,0.5838987290044315,ok,,
X_A0_L17_I7_T12,S04,0.6322178059999715,ok,,
X_A0_L17_I8_T11,S04,0.44853896900167456,ok,,
X_A0_L17_I8_T12,S04,0.7073318859984283,ok,,
X_A1_L17_I0_T11,S04,0.6358136810013093,ok,,
X_A1_L17_I0_T12,S04,0.6087935190007556,ok,,
X_A1_L17_I1_T11,S04,0.6113211420015432,ok,,
X_A1_L17_I1_T12,S04,0.6051337149983738,ok,,
X_A1_L17_I2_T11,S04,0.624855927999306,ok,,
X_A1_L17_I2_T12,S04,0.7495408759932616,ok,,
X_A1_L17_I3_T11,S04,0.46517906899680384,ok,,
X_A1_L17_I3_T12,S04,0.7549708930018824,ok,,
X_A1_L17_I4_T11,S04,0.48946836800314486,ok,,
X_A1_L17_I4_T12,S04,0.673525136000535,ok,,
X_A1_L17_I5_T11,S04,0.5426543920038966,ok,,
X_A1_L17_I5_T12,S04,0.617951139996876,ok,,
X_A1_L17_I6_T11,S04,0.5395175380035653,ok,,
X_A1_L17_I6_T12,S04,0.6812454550017719,ok,,
X_A1_L17_I7_T11,S04,0.6804849740001373,ok,,
X_A1_L17_I7_T12,S04,0.6369880939964787,ok,,
X_A1_L17_I8_T11,S04,0.6501492090028478,ok,,
X_A1_L17_I8_T12,S04,0.7398048450049828,ok,,
X_A2_L17_I0_T11,S04,0.4975315980045707,ok,,
X_A2_L17_I0_T12,S04,0.6288777129957452,ok,,
X_A2_L17_I1_T11,S04,0.5425555119945784,ok,,
X_A2_L17_I1_T12,S04,0.7069443660002435,ok,,
X_A2_L17_I2_T11,S04,0.6396209259983152,ok,,
X_A2_L17_I2_T12,S04,0.798902314993029,ok,,
X_A2_L17_I3_T11,S04,0.526748422998935,ok,,
X_A2_L17_I3_T12,S04,0.7724814540051739,ok,,
X_A2_L17_I4_T11,S04,0.5960093260000576,ok,,
X_A2_L17_I4_T12,S04,0.8635514709967538,ok,,
X_A2_L17_I5_T11,S04,0.5556459069994162,ok,,
X_A2_L17_I5_T12,S04,0.7591687489984906,ok,,
X_A2_L17_I6_T11,S04,0.5782706739992136,ok,,
X_A2_L17_I6_T12,S04,0.8426474070001859,ok,,
X_A2_L17_I7_T11,S04,0.7966745130033814,ok,,
X_A2_L17_I7_T12,S04,0.8693774989951635,ok,,
X_A2_L17_I8_T11,S04,0.8812362930038944,ok,,
X_A2_L17_I8_T12,S04,0.9100496670071152,ok,,
X_A3_L17_I0_T11,S04,0.5642544579968671,ok,,
X_A3_L17_I0_T12,S04,0.9778918779993546,ok,,
X_A3_L17_I1_T11,S04,0.6521302819965058,ok,,
X_A3_L17_I1_T12,S04,0.7086284590041032,ok,,
X_A3_L17_I2_T11,S04,0.6190234430032433,ok,,
X_A3_L17_I2_T12,S04,0.7946415510014049,ok,,
X_A3_L17_I3_T11,S04,0.5760683629996493,ok,,
X_A3_L17_I3_T12,S04,0.6705161940044491,ok,,
X_A3_L17_I4_T11,S04,0.5584660720051033,ok,,
X_A3_L17_I4_T12,S04,0.9092753579971031,ok,,
X_A3_L17_I5_T11,S04,0.6061334379992331,ok,,
X_A3_L17_I5_T12,S04,0.5731482190021779,ok,,
X_A3_L17_I6_T11,S04,0.5436653840006329,ok,,
X_A3_L17_I6_T12,S04,0.6547591060007107,ok,,
X_A3_L17_I7_T11,S04,0.5294165870000143,ok,,
X_A3_L17_I7_T12,S04,0.6146687490036129,ok,,
X_A3_L17_I8_T11,S04,0.5532805249968078,ok,,
X_A3_L17_I8_T12,S04,0.5056343989999732,ok,,
X_A0_U4_P0_L17_I0_T1,S04,0.07252788600453641,ok,,
X_A0_U4_P0_L17_I0_T2,S04,1.4326706400024705,ok,,
X_A0_U4_P0_L17_I0_T3,S04,1.3827363599993987,ok,,
X_A0_U4_P0_L17_I0_T4,S04,1.4341296419952414,ok,,
X_A0_U4_P0_L17_I0_T5,S04,1.690905756004213,ok,,
X_A0_U4_P0_L17_I1_T1,S04,0.09990428799937945,ok,,
X_A0_U4_P0_L17_I1_T2,S04,1.8233055740056443,ok,,
X_A0_U4_P0_L17_I1_T3,S04,1.8178418669995153,ok,,
X_A0_U4_P0_L17_I1_T4,S04,1.4318473590028589,ok,,
X_A0_U4_P0_L17_I1_T5,S04,2.3265188510049484,ok,,
X_A0_U4_P0_L17_I2_T1,S04,0.04790032700111624,ok,,
X_A0_U4_P0_L17_I2_T2,S04,1.3552380789988092,ok,,
X_A0_U4_P0_L17_I2_T3,S04,1.425798914002371,ok,,
X_A0_U4_P0_L17_I2_T4,S04,1.4286498469955404,ok,,
X_A0_U4_P0_L17_I2_T5,S04,1.4346449639997445,ok,,
X_A0_U4_P0_L17_I3_T1,S04,0.07609293000132311,ok,,
X_A0_U4_P0_L17_I3_T2,S04,2.321003748998919,ok,,
X_A0_U4_P0_L17_I3_T3,S04,1.4263902739985497,ok,,
X_A0_U4_P0_L17_I3_T4,S04,2.2999260340002365,ok,,
X_A0_U4_P0_L17_I3_T5,S04,2.323345133001567,ok,,
X_A0_U4_P0_L17_I4_T1,S04,0.04487955299555324,ok,,
X_A0_U4_P0_L17_I4_T2,S04,1.3610232989958604,ok,,
X_A0_U4_P0_L17_I4_T3,S04,1.4475306719978107,ok,,
X_A0_U4_P0_L17_I4_T4,S04,1.4278447780015995,ok,,
X_A0_U4_P0_L17_I4_T5,S04,1.42431668399513,ok,,
X_A0_U4_P0_L17_I5_T1,S04,0.050091688994143624,ok,,
