row_spec,stage,wall_time_s,gpu_warmup,repeat_count,wall_time_min_s,wall_time_max_s
R2:L16:I0:T6,simulate_imu_prior,1.0024053230008576,,,,
R2:L16:I0:T6,cpu_golden,20.79275756799325,,,,
R2:L16:I0:T6,torch_gpu,2.2758208900049794,0,1,2.2758208900049794,2.2758208900049794
R2:L16:I0:T8,simulate_imu_prior,0.6108298000035575,,,,
R2:L16:I0:T8,cpu_golden,20.240995807995205,,,,
R2:L16:I0:T8,torch_gpu,2.353107293994981,0,1,2.353107293994981,2.353107293994981
R2:L16:I1:T6,simulate_imu_prior,0.5794607949937927,,,,
R2:L16:I1:T6,cpu_golden,20.53390433700406,,,,
R2:L16:I1:T6,torch_gpu,2.3397431670018705,0,1,2.3397431670018705,2.3397431670018705
R2:L16:I1:T8,simulate_imu_prior,0.6041718000051333,,,,
R2:L16:I1:T8,cpu_golden,20.157618494005874,,,,
R2:L16:I1:T8,torch_gpu,2.3893302109936485,0,1,2.3893302109936485,2.3893302109936485
