version,ID,N,X_std,Y_std,Z_std,D3_std,path
v1,ID15,180,46.54374464901608,58.70506448209581,70.39558408350432,102.80147382337262,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/outdoor_v4_20260504/tr_captures/ID15_static_adhe_high_20260504_203935
v1,ID16,180,26.699312320633165,42.078471019164596,54.656590281596884,73.96481503333689,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/outdoor_v4_20260504/tr_captures/ID16_static_center_mid_abef_20260504_205152
v1,ID17,180,27.749055665002718,34.135524555728885,57.10730656300311,72.08667414907562,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/outdoor_v4_20260504/tr_captures/ID17_static_center_mid_bcgf_20260504_205705
v1,ID18,180,27.170640328583758,40.13776064527985,47.04876121106317,67.54901521842254,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/outdoor_v4_20260504/tr_captures/ID18_static_center_mid_cdhg_20260504_210127
v1,ID19,180,26.114103395668337,40.53684594188247,55.76918180261567,73.72505621570437,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/outdoor_v4_20260504/tr_captures/ID19_static_center_mid_adhe_20260504_210657
v1,ID20,180,26.893981195008816,41.17387077135204,51.28391430084213,71.05359755022687,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/outdoor_v4_20260504/tr_captures/ID20_static_center_low_abef_20260504_212236
v1,ID21,180,28.91582393556512,40.36360819836701,69.94222795350066,85.77447750795879,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/outdoor_v4_20260504/tr_captures/ID21_static_center_low_bcgf_20260504_211632
v1,ID22,180,34.91516097062758,43.487400722847106,67.48631536130068,87.54784548050995,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/outdoor_v4_20260504/tr_captures/ID22_static_center_low_cdhg_20260504_212804
v1,ID23,180,28.402634657523418,45.266831438886456,64.30389203021056,83.61092162055317,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/outdoor_v4_20260504/tr_captures/ID23_static_center_low_adhe_20260504_213240
v1,ID24,180,24.52161631867024,36.03761223913086,61.801395194415306,75.6269238482852,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/outdoor_v4_20260504/tr_captures/ID24_static_center_high_abef_20260504_213644
v1,ID25,180,30.818210389004644,37.28958513200519,42.86041749226631,64.63196297892696,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/outdoor_v4_20260504/tr_captures/ID25_static_center_high_bcgf_20260504_214158
v1,ID26,180,26.771833146504157,36.331804914087655,64.45682610964126,78.68553571316721,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/outdoor_v4_20260504/tr_captures/ID26_static_center_high_cdhg_20260504_214543
v1,ID27,180,29.473680176550516,43.414540086975556,45.40480643275125,69.39104092971083,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/outdoor_v4_20260504/tr_captures/ID27_static_center_high_adhe_20260504_214918
v2,ID01,180,20.23161726864686,29.817403778900243,55.27753841867715,65.98486310546771,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/outdoor_v4_20260504/tr_captures/ID01_static_center_low_20260504_191930
v2,ID02,180,12.806196550929913,18.023581432544326,36.727305038558825,42.868905901036875,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/outdoor_v4_20260504/tr_captures/ID02_static_center_mid_20260504_192643
v2,ID03,180,17.708675106557784,26.05302218188999,39.30424665189091,50.37043719993255,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/outdoor_v4_20260504/tr_captures/ID03_static_center_high_20260504_193419
v2,ID04,180,36.47105270364656,52.76892012252878,93.32087298032025,113.24081397631798,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/outdoor_v4_20260504/tr_captures/ID04_static_abef_low_20260504_193907
v2,ID05,180,87.566464336825,38.02620576669264,274.9316000159694,291.0348135340586,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/outdoor_v4_20260504/tr_captures/ID05_static_abef_mid_20260504_194325
v2,ID06,180,17.710042732774284,27.918417803555162,27.007832279857386,42.69082654045789,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/outdoor_v4_20260504/tr_captures/ID06_static_abef_high_20260504_194915
v2,ID07,180,17.3239163954091,23.576001552879,53.55238100096019,61.022974684691334,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/outdoor_v4_20260504/tr_captures/ID07_static_bcgf_low_20260504_195344
v2,ID08,180,18.61641711819511,32.12605371549091,50.330569620747525,62.544548539406286,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/outdoor_v4_20260504/tr_captures/ID08_static_bcgf_mid_20260504_195949
v2,ID09,180,31.973391521160078,29.543761173956753,33.42050503644972,54.882253475604905,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/outdoor_v4_20260504/tr_captures/ID09_static_bcgf_high_20260504_200457
v2,ID10,180,22.37491452035635,24.193016756435913,50.04956340475356,59.92409913029056,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/outdoor_v4_20260504/tr_captures/ID10_static_cdhg_low_20260504_200934
v2,ID11,180,19.49780334013786,16.001248309234413,64.07740250106805,68.8630364842297,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/outdoor_v4_20260504/tr_captures/ID11_static_cdhg_mid_20260504_201411
v2,ID12,180,21.87069536325792,27.924448189495955,34.95225592884756,49.79721193878162,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/outdoor_v4_20260504/tr_captures/ID12_static_cdhg_high_20260504_202045
v2,ID13,180,44.238320317532384,42.619406659693084,66.68814468834823,90.66835969904253,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/outdoor_v4_20260504/tr_captures/ID13_static_adhe_low_20260504_202835
v2,ID14,180,18.898606294398775,40.84531531183255,84.52300322587742,95.75821206097885,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/outdoor_v4_20260504/tr_captures/ID14_static_adhe_mid_20260504_203438
v2,ID15,180,29.218402231269035,30.280859059679262,38.52552459656937,57.051393495525225,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/outdoor_v4_20260504/tr_captures/ID15_static_adhe_high_20260504_203935
v2,ID16,180,13.05387481100144,18.040002639219193,29.34992072508725,36.84105304376138,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/outdoor_v4_20260504/tr_captures/ID16_static_center_mid_abef_20260504_205152
v2,ID17,180,16.995788334924654,25.857024335183063,39.632639649092184,50.281096389702995,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/outdoor_v4_20260504/tr_captures/ID17_static_center_mid_bcgf_20260504_205705
v2,ID18,180,17.931769124993146,33.221870637336025,39.86752839205316,54.905927300129555,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/outdoor_v4_20260504/tr_captures/ID18_static_center_mid_cdhg_20260504_210127
v2,ID19,180,17.816129517077155,20.683165503202126,34.47935810398363,43.977652750742166,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/outdoor_v4_20260504/tr_captures/ID19_static_center_mid_adhe_20260504_210657
v2,ID20,180,19.541893274269082,30.971593557480578,51.88324315375192,63.505874691905795,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/outdoor_v4_20260504/tr_captures/ID20_static_center_low_abef_20260504_212236
v2,ID21,180,13.822252048292468,21.739076781236,46.71284123442275,53.34539949404621,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/outdoor_v4_20260504/tr_captures/ID21_static_center_low_bcgf_20260504_211632
v2,ID22,180,17.631239045876097,26.880276574168512,49.479590633251966,59.00542134610017,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/outdoor_v4_20260504/tr_captures/ID22_static_center_low_cdhg_20260504_212804
v2,ID23,180,26.261290460451132,35.198277470330474,185.04520937045098,190.1849195506326,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/outdoor_v4_20260504/tr_captures/ID23_static_center_low_adhe_20260504_213240
v2,ID24,180,14.059750674295103,23.519020814957095,34.65897410250742,44.18218436152752,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/outdoor_v4_20260504/tr_captures/ID24_static_center_high_abef_20260504_213644
v2,ID25,180,17.419893747215934,23.329562583005384,29.01469594426,41.104425178033026,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/outdoor_v4_20260504/tr_captures/ID25_static_center_high_bcgf_20260504_214158
v2,ID26,180,19.33941952676264,28.643234085495614,38.509611314726406,51.74396747563845,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/outdoor_v4_20260504/tr_captures/ID26_static_center_high_cdhg_20260504_214543
v2,ID27,180,16.682026099147105,27.93936786931129,30.245640436454057,44.42631019025318,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/outdoor_v4_20260504/tr_captures/ID27_static_center_high_adhe_20260504_214918
v3lite,ID01,180,20.235638858332845,29.841420113288393,55.431209075838154,66.12571643462115,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/outdoor_v4_20260504/tr_captures/ID01_static_center_low_20260504_191930
v3lite,ID02,180,12.806613965980677,18.0334416802886,36.66165669330482,42.816952852903526,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/outdoor_v4_20260504/tr_captures/ID02_static_center_mid_20260504_192643
v3lite,ID03,180,17.715316079090083,26.074491264165797,39.342168222376735,50.41346763420382,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/outdoor_v4_20260504/tr_captures/ID03_static_center_high_20260504_193419
v3lite,ID04,180,36.62384406352456,53.31325525863318,94.41736995506972,114.4475814051745,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/outdoor_v4_20260504/tr_captures/ID04_static_abef_low_20260504_193907
v3lite,ID05,180,87.29139215882789,38.047460402681715,273.29154304332707,289.4057081108156,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/outdoor_v4_20260504/tr_captures/ID05_static_abef_mid_20260504_194325
v3lite,ID06,180,17.708046179034998,27.925347912220484,26.987183316241985,42.681471610545984,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/outdoor_v4_20260504/tr_captures/ID06_static_abef_high_20260504_194915
v3lite,ID07,180,17.323448825179142,23.57744191681023,53.526848474286055,61.00099305854242,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/outdoor_v4_20260504/tr_captures/ID07_static_bcgf_low_20260504_195344
v3lite,ID08,180,18.62258540469203,32.25362847793485,50.421131760501744,62.68482882769623,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/outdoor_v4_20260504/tr_captures/ID08_static_bcgf_mid_20260504_195949
v3lite,ID09,180,31.973297601367378,29.597236644340843,33.47265296360756,54.94275814799274,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/outdoor_v4_20260504/tr_captures/ID09_static_bcgf_high_20260504_200457
v3lite,ID10,180,22.411493914136532,24.273968108442055,50.09797342569403,60.0108950820981,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/outdoor_v4_20260504/tr_captures/ID10_static_cdhg_low_20260504_200934
v3lite,ID11,180,19.513403351058884,16.01772918391329,64.03009288169598,68.82727186943355,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/outdoor_v4_20260504/tr_captures/ID11_static_cdhg_mid_20260504_201411
v3lite,ID12,180,21.87363573741299,27.929525351345006,34.91469527462158,49.774996462522594,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/outdoor_v4_20260504/tr_captures/ID12_static_cdhg_high_20260504_202045
v3lite,ID13,180,44.12261309163866,42.66030257519653,66.45767468776428,90.4617539446725,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/outdoor_v4_20260504/tr_captures/ID13_static_adhe_low_20260504_202835
v3lite,ID14,180,18.9280943690727,40.961707828875184,84.56157601966784,95.84776681609603,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/outdoor_v4_20260504/tr_captures/ID14_static_adhe_mid_20260504_203438
v3lite,ID15,180,29.416644609626495,30.41681574603932,38.59048511477016,57.2690771849073,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/outdoor_v4_20260504/tr_captures/ID15_static_adhe_high_20260504_203935
v3lite,ID16,180,13.057822635638132,18.044671571902178,29.310193486589316,36.81310020010405,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/outdoor_v4_20260504/tr_captures/ID16_static_center_mid_abef_20260504_205152
v3lite,ID17,180,16.991098559563465,25.866662420336926,39.58992629607549,50.25081013433674,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/outdoor_v4_20260504/tr_captures/ID17_static_center_mid_bcgf_20260504_205705
v3lite,ID18,180,17.934760621055176,33.2295425751263,39.78428625741781,54.851140109380104,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/outdoor_v4_20260504/tr_captures/ID18_static_center_mid_cdhg_20260504_210127
v3lite,ID19,180,17.81715735705348,20.693188472131773,34.441449993768984,43.9530729654078,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/outdoor_v4_20260504/tr_captures/ID19_static_center_mid_adhe_20260504_210657
v3lite,ID20,180,19.569293640875962,31.043454788811736,51.95472753454009,63.607759369562174,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/outdoor_v4_20260504/tr_captures/ID20_static_center_low_abef_20260504_212236
v3lite,ID21,180,13.828655752636688,21.792643936257328,46.79097819935681,53.43731552492237,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/outdoor_v4_20260504/tr_captures/ID21_static_center_low_bcgf_20260504_211632
v3lite,ID22,180,17.619738943505368,26.875626322758745,49.465102162767025,58.98771755756295,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/outdoor_v4_20260504/tr_captures/ID22_static_center_low_cdhg_20260504_212804
v3lite,ID23,180,26.297724222411,35.43268106157073,186.10141974321851,191.26103528144614,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/outdoor_v4_20260504/tr_captures/ID23_static_center_low_adhe_20260504_213240
v3lite,ID24,180,14.075274811314264,23.501973129071146,34.65632059297603,44.17597377553476,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/outdoor_v4_20260504/tr_captures/ID24_static_center_high_abef_20260504_213644
v3lite,ID25,180,17.411716209222384,23.351835258396466,29.002573782584005,41.105052697935015,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/outdoor_v4_20260504/tr_captures/ID25_static_center_high_bcgf_20260504_214158
v3lite,ID26,180,19.339905820712048,28.65518461203642,38.50972869878048,51.75085281188685,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/outdoor_v4_20260504/tr_captures/ID26_static_center_high_cdhg_20260504_214543
v3lite,ID27,180,16.687258187917564,27.960474715389456,30.242644227185554,44.439512395977914,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/outdoor_v4_20260504/tr_captures/ID27_static_center_high_adhe_20260504_214918
v3full,ID01,180,20.265544462289157,32.54943208744146,62.908448563615536,73.67245565507535,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/outdoor_v4_20260504/tr_captures/ID01_static_center_low_20260504_191930
v3full,ID02,180,12.602102378652853,18.637958121333792,35.53152711774599,42.05562847721763,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/outdoor_v4_20260504/tr_captures/ID02_static_center_mid_20260504_192643
v3full,ID03,180,17.315842143512956,26.56529988702465,41.561097043935575,52.27693884230447,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/outdoor_v4_20260504/tr_captures/ID03_static_center_high_20260504_193419
v3full,ID04,180,37.83094768717615,42.38788729324912,63.679778074282844,85.34065694430154,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/outdoor_v4_20260504/tr_captures/ID04_static_abef_low_20260504_193907
v3full,ID05,180,34.24195168839636,42.50655826782838,98.34762650914806,112.47921759680604,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/outdoor_v4_20260504/tr_captures/ID05_static_abef_mid_20260504_194325
v3full,ID06,180,17.887516701697013,29.554988560452585,26.860617734141076,43.76018038835794,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/outdoor_v4_20260504/tr_captures/ID06_static_abef_high_20260504_194915
v3full,ID07,180,17.298456782320706,24.027091541666035,56.77827674918634,64.03366650136951,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/outdoor_v4_20260504/tr_captures/ID07_static_bcgf_low_20260504_195344
v3full,ID08,180,18.06904916669767,25.13829452171869,35.855233492902315,47.371111007445805,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/outdoor_v4_20260504/tr_captures/ID08_static_bcgf_mid_20260504_195949
v3full,ID09,180,30.83618478086527,35.97672856275076,37.768605353292536,60.594247583828206,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/outdoor_v4_20260504/tr_captures/ID09_static_bcgf_high_20260504_200457
v3full,ID10,180,28.017258693346225,34.44546704537052,62.318312709848044,76.51816178964312,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/outdoor_v4_20260504/tr_captures/ID10_static_cdhg_low_20260504_200934
v3full,ID11,180,19.8657323943254,17.25983363992636,67.10966741427765,72.08506531380715,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/outdoor_v4_20260504/tr_captures/ID11_static_cdhg_mid_20260504_201411
v3full,ID12,180,22.19953715590146,27.993206064861138,35.864656323119824,50.62324178577985,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/outdoor_v4_20260504/tr_captures/ID12_static_cdhg_high_20260504_202045
v3full,ID13,180,48.6647337134372,43.84300424005979,63.100764442532785,90.95148047957032,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/outdoor_v4_20260504/tr_captures/ID13_static_adhe_low_20260504_202835
v3full,ID14,180,19.70692493453238,44.55557219132362,93.86759375829521,105.75768086358498,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/outdoor_v4_20260504/tr_captures/ID14_static_adhe_mid_20260504_203438
v3full,ID15,180,27.912296388597827,30.50189029706846,41.563033849689965,58.62548408473745,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/outdoor_v4_20260504/tr_captures/ID15_static_adhe_high_20260504_203935
v3full,ID16,180,12.858313385416263,18.86563052648261,28.48989134845549,36.509206336568404,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/outdoor_v4_20260504/tr_captures/ID16_static_center_mid_abef_20260504_205152
v3full,ID17,180,16.768894408109766,27.85785945078591,39.19680979545743,50.927851427203805,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/outdoor_v4_20260504/tr_captures/ID17_static_center_mid_bcgf_20260504_205705
v3full,ID18,180,17.119137370318718,30.799505789288926,35.95897979614898,50.346029129894006,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/outdoor_v4_20260504/tr_captures/ID18_static_center_mid_cdhg_20260504_210127
v3full,ID19,180,17.670649876019162,21.676186415778538,34.753961388247134,44.608819270949226,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/outdoor_v4_20260504/tr_captures/ID19_static_center_mid_adhe_20260504_210657
v3full,ID20,180,19.793477714578323,34.25132508066544,56.49476420778267,68.96806081594504,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/outdoor_v4_20260504/tr_captures/ID20_static_center_low_abef_20260504_212236
v3full,ID21,180,14.652498023168501,27.158769880213057,52.67521178582074,61.04893460500677,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/outdoor_v4_20260504/tr_captures/ID21_static_center_low_bcgf_20260504_211632
v3full,ID22,180,16.884809921408483,28.637865861289,51.984300379431915,61.705685743781196,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/outdoor_v4_20260504/tr_captures/ID22_static_center_low_cdhg_20260504_212804
v3full,ID23,180,27.047979591435336,44.27280567079971,132.4547037815568,142.25302483885204,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/outdoor_v4_20260504/tr_captures/ID23_static_center_low_adhe_20260504_213240
v3full,ID24,180,13.888425818019098,24.463335340227104,34.05411329550495,44.17041747611302,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/outdoor_v4_20260504/tr_captures/ID24_static_center_high_abef_20260504_213644
v3full,ID25,180,17.248166174723977,26.632578522927798,30.00072586366018,43.66734509352837,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/outdoor_v4_20260504/tr_captures/ID25_static_center_high_bcgf_20260504_214158
v3full,ID26,180,18.834742704386723,29.42416012634241,38.54613580413586,52.02243090544666,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/outdoor_v4_20260504/tr_captures/ID26_static_center_high_cdhg_20260504_214543
v3full,ID27,180,16.582183351067194,29.555110396298215,30.397304610781323,45.524383387657345,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/outdoor_v4_20260504/tr_captures/ID27_static_center_high_adhe_20260504_214918
v4,ID01,180,20.70500058112273,32.118009299818134,68.89508654406299,78.78322486647413,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/outdoor_v4_20260504/tr_captures/ID01_static_center_low_20260504_191930
v4,ID02,180,12.629983601774276,18.26271992053207,35.86241036435768,42.18004151039298,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/outdoor_v4_20260504/tr_captures/ID02_static_center_mid_20260504_192643
v4,ID03,180,17.27115190487077,26.280504495041423,37.15204348338953,48.674756698176516,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/outdoor_v4_20260504/tr_captures/ID03_static_center_high_20260504_193419
v4,ID04,180,36.992024182187116,53.20340506059806,86.9951669359353,108.47659302056292,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/outdoor_v4_20260504/tr_captures/ID04_static_abef_low_20260504_193907
