timestamp,id,type,path,notes
2026-06-23T23:57:05+02:00,"CODEX_4TAG40_POSTOTA","free","/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/erlangen_20260528_mocap/captures/codex_4tag40_postota_20260623/free_CODEX_4TAG40_POSTOTA_BSF66F_BS9336_BS955A_BSCCF4_60s_20260623_235526","duration_s=60; targets=BSF66F,BS9336,BS955A,BSCCF4; cir=off; rc=0"
