# BUILD_HASHES -- Stage B Step 1, 2026-08-08
# Marker b306-imu-relay-v45, VERSION 0.1.45-imu-relay
#
# production      : fleet image. CONFIG_BSF_V45_FAULT_INJECT not set.
# validation      : + fault-injection hooks. Default partition map.
# validation+corpse: + flash corpse partition. BSF6C53 ONLY, SWD-only.

## prod
830c4c3e229bbbeeb359d68d801453eeed181efa2e38141dd32f3ef01571fb80  firmware/zephyr/zephyr.bin
b743dca5e559193430961f835715c4dfda0f329059f14929a12c2be4985278dd  firmware/zephyr/zephyr.signed.bin
6a487dc29e12590bf4b91d144f968cf7f1302ee9490ce926724badfaefe297ea  firmware/zephyr/zephyr.elf
3ce8194b94b3f89fea5a62156d8361a6780bf4d6d73c8e009ff921e89316e0ce  mcuboot/zephyr/zephyr.hex
afc397814045c1856597fe1f45134ac607c8aea77dd4b5136a0461e8ed53421c  merged.hex

## val
eafab62962d09debe18af30209a1450f67d6c8738dc461c5b08c5e0813b180f3  firmware/zephyr/zephyr.bin
102b91020da5a76052a8f696dfc574271d022f3af4ab9cd9c63c2446b137f395  firmware/zephyr/zephyr.signed.bin
19f24839a3babc5a159fc61b20969b705281900165e0a938523f7205ae54e201  firmware/zephyr/zephyr.elf
3ce8194b94b3f89fea5a62156d8361a6780bf4d6d73c8e009ff921e89316e0ce  mcuboot/zephyr/zephyr.hex
75b1907dee7968fd42eb901273847f92d30dad40e6913ce1fcb51ec062bcc028  merged.hex

## val-corpse
75d961ed1ca70db2fcaa5710410efebff89fff9782c0a236621ed8657213514f  firmware/zephyr/zephyr.bin
88cfb816bf88572a313efb0809d3e6fc993171b799846780e91bd5c173288ec0  firmware/zephyr/zephyr.signed.bin
e34381cc69ad9dfa0dea8e372b43cfd90c763e84f7559aabec0fad629930769b  firmware/zephyr/zephyr.elf
e73de639d43d9287a611defecf9eb40ba78fb6744c4e5adcdbb385ccbdb321a7  mcuboot/zephyr/zephyr.hex
b403c458dfc89beaaf39659744abf6ac318c4707233a9b13ba0ab30044c1ff2c  merged.hex

