version,eval_set,method,n_tags,err_3d_median_mm,err_3d_p95_mm,err_3d_rms_mm,err_horizontal_median_mm,err_vertical_median_mm,range_median_min_mm,range_median_max_mm,range_p95_min_mm,range_p95_max_mm,det,scale,note
v4-io-commonmode,all8,A_tag_cloud_fit_WRONG_circular,24,51.49011925248324,122.4333654074143,72.2686908874478,27.20497047063425,45.565145799727844,,,,,-1.0,1.0,WRONG for accuracy: transform fitted to tag truth; included only to show circular optimism.
v4-io-commonmode,all8,B_centroid_only_WRONG_underdetermined,24,,,,,,217.88426867770403,1522.8941681593085,516.1029160638918,2134.3311266736705,,1.0,"WRONG for accuracy: centroid fixes translation only; rotation/reflection remain free, so error is a range."
v4-io-commonmode,all8,C_anchor_locked_OFFICIAL,24,63.84933362915379,137.57647009000706,77.66324498008767,27.162492635469018,53.8408536786215,,,,,,1.0,"CORRECT: transform fitted from anchors only, reflection allowed, no scale."
