version,eval_set,n,err_3d_median_mm,err_3d_p95_mm,err_3d_rms_mm,err_horizontal_median_mm,err_vertical_median_mm,median_distance_to_array_centroid_mm,median_scale_bias_expected_mm
v4-io-commonmode,all8,24,63.84933362915379,137.57647009000706,77.66324498008767,27.162492635469,53.8408536786215,743.71828715619,7.275260582930261
