experiment_id,deployability,description,track_count,capture_count,sample_err3d_n,sample_err3d_p50_mm,sample_err3d_p90_mm,sample_err3d_p95_mm,sample_err3d_rmse_mm,sample_err_horizontal_xz_n,sample_err_horizontal_xz_p50_mm,sample_err_horizontal_xz_p90_mm,sample_err_horizontal_xz_p95_mm,sample_err_horizontal_xz_rmse_mm,sample_err_vertical_y_n,sample_err_vertical_y_p50_mm,sample_err_vertical_y_p90_mm,sample_err_vertical_y_p95_mm,sample_err_vertical_y_rmse_mm,trackmedian_err3d_p50_mm,trackmedian_err3d_p95_mm,trackmedian_err3d_rmse_mm,trackmedian_horizontal_xz_p95_mm,trackmedian_vertical_y_p95_mm,trackmedian_turn_center_abs_error_3d_mm,trackmedian_turn_center_abs_error_xz_mm,trackmedian_turn_center_abs_error_y_mm,trackmedian_radius_error_abs_mm,trackmedian_circle_thickness_rms_mm,trackmedian_circle_thickness_p95_mm,imu_only_endpoint_drift_3d_trackmedian_mm,imu_only_endpoint_drift_xz_trackmedian_mm,imu_only_drift_rate_3d_trackmedian_mm_s,uwb_update_accept_rate_trackmedian,uwb_innovation_nis_trackmedian,uwb_innovation_nis_p95_trackmedian,raw_range_ge4_ratio_trackmedian,raw_range_full8_ratio_trackmedian,capture_pair_count,legacy_deltaR_error_rms_mm,legacy_abs_deltaR_error_median_mm,legacy_abs_deltaR_error_p95_mm,A,U,P,L,I,T,kind,seed_id,experiment_uid,verdict,screening_score,rank,R
X_A2_U4_P4_L8_I1_T4,loose_ukf_screening,Phase4 L8 single-I position row.,34,17,40661,85.58773564041219,141.4119949002854,157.778918358972,97.25590357909283,40661,48.38863453613388,85.74694827129542,98.90503197941523,58.021069620564695,40661,60.76270895113532,125.20732188514967,141.51886313052773,78.0529708664019,87.85961608355977,142.18319541889105,96.93374121025286,89.7746709084803,123.82096390311679,83.66883230983866,60.517414166372305,46.565315516337876,13.921236725956959,60.92738035785176,106.94508730441858,nan,nan,nan,1.0,0.2075416091991355,1.0132747212400925,nan,nan,17,62.017453896295635,25.41228036123664,135.4968143698503,A2,U4,P4,L8,I1,T4,position_fusion,S00,X_A2_U4_P4_L8_I1_T4__S00,FUSION_UNRANKED,187.99657057055708,1,
X_A2_U4_P0_L8_I1_T4,loose_ukf_screening,Phase4 L8 single-I position row.,34,17,40661,100.85283497309153,170.2623337906227,193.04980393828797,118.95546667163072,40661,59.36048602431917,115.25755375581875,136.867643599091,76.3459356521162,40661,65.04468520920273,143.89360123126653,166.6596957207007,91.22335863400546,101.29280785455596,183.40333099693467,114.66728760386806,126.44349317403295,159.70304064002607,82.35668150265933,67.30803727930063,40.94320007960101,21.634947219545836,91.43121994313401,160.49851516934143,nan,nan,nan,1.0,0.41795499002875425,1.8678735126227513,nan,nan,17,27.901774263366274,19.634335973108648,53.94993963999107,A2,U4,P0,L8,I1,T4,position_fusion,S00,X_A2_U4_P0_L8_I1_T4__S00,FUSION_UNRANKED,195.8326892976124,2,
X_A2_U4_P0_L8_I7_T3,loose_ekf_screening,Phase4 L8 single-I position row.,34,17,40661,99.43040273520727,169.39354026861636,194.1748224742215,118.13899514093526,40661,57.60441510568641,112.08470303363644,133.46179554081104,74.3344894715717,40661,65.18415569147834,144.05541572851996,167.56581442305605,91.82159793812524,98.72020564268567,185.64092367161123,113.04677423390648,126.26294553866072,162.92647590472217,91.2075485753937,61.94693225634493,43.090591462536906,21.59296523592141,90.64997161349604,161.93285735929956,nan,nan,nan,1.0,0.29269964036618656,1.2302245226461728,nan,nan,17,32.639420402931165,19.763050019968546,67.76364930223548,A2,U4,P0,L8,I7,T3,position_fusion,S00,X_A2_U4_P0_L8_I7_T3__S00,FUSION_UNRANKED,197.33860582776214,3,
X_A2_U4_P0_L8_I7_T4,loose_ukf_screening,Phase4 L8 single-I position row.,34,17,40661,98.71939946496653,169.00773322209142,192.95171283494392,117.18275284439548,40661,57.11926382408796,111.37125957229378,133.07413187911155,73.70569168946332,40661,64.74368721291012,143.35076684394903,166.65341528862575,91.10032149651533,98.13881650567038,182.78699692873272,112.2486982896172,123.82770487402799,160.32801292458262,91.77864542779136,63.63766298552444,44.037019736404375,21.446729188749003,89.0771498393193,158.71060619184027,nan,nan,nan,1.0,0.43931477759433746,1.8394170256201892,nan,nan,17,35.02280365721759,20.312572150947176,77.53010087413159,A2,U4,P0,L8,I7,T4,position_fusion,S00,X_A2_U4_P0_L8_I7_T4__S00,FUSION_UNRANKED,197.35359258515365,4,
X_A2_U4_P0_L8_I1_T3,loose_ekf_screening,Phase4 L8 single-I position row.,34,17,40661,100.85866057348038,170.66069961518343,194.28215451502118,119.52224489877767,40661,59.31778261916519,115.04526121510663,136.53792666371749,76.32845570412022,40661,65.2292916710353,144.60510519680577,167.52880878221038,91.97572438131459,102.1531001133196,185.5575443417941,115.00822743012867,126.59179596789903,161.42222086618767,83.58425226916586,65.53570008442898,43.50077981212087,21.74428722870792,91.9360453262388,162.2743928242335,nan,nan,nan,1.0,0.2753527764836362,1.2813704429471904,nan,nan,17,27.71501834860014,19.296745169505755,52.68365876912174,A2,U4,P0,L8,I1,T3,position_fusion,S00,X_A2_U4_P0_L8_I1_T3__S00,FUSION_UNRANKED,197.37089709132158,5,
X_A2_U4_P3_L8_I1_T4,loose_ukf_screening,Phase4 L8 single-I position row.,34,17,40661,96.4731151505608,159.6555662230808,178.13088992602687,109.83705907115535,40661,57.281064368028545,109.08341488936557,127.79325558611019,72.2081701002192,40661,62.25837219625464,134.07697328454333,153.20307133792357,82.76569166132957,99.21637222946148,170.09523246682903,108.96206496895226,117.07774556550635,145.8017465775951,80.39033688378862,63.435587036023556,40.346698812748855,19.78698523867638,86.20766440258774,147.91984668608333,nan,nan,nan,1.0,0.33071952770678653,1.547053342618847,nan,nan,17,42.90905411536932,20.086439010464176,77.30584267093526,A2,U4,P3,L8,I1,T4,position_fusion,S00,X_A2_U4_P3_L8_I1_T4__S00,FUSION_UNRANKED,198.67953409294836,6,
X_A2_U4_P3_L8_I0_T1,uwb_only_control_repeated_for_matrix,Phase4 L8 single-I position row.,34,17,40661,98.32221344674474,163.2578930136724,183.14714790490714,112.31154868181555,40661,58.76873616378891,112.57762216047699,131.29418301281387,74.25094169261624,40661,62.102394177680935,137.15539994058213,157.22308865223,84.26554233533139,100.39518694231992,175.42596333691736,113.75369199775236,122.644120764348,155.46892211229445,84.10064342656713,61.11169163307182,40.74629314206214,20.180176704042083,89.72619400646055,163.70519156617814,nan,nan,nan,nan,nan,nan,nan,nan,17,38.72176792946926,19.959060081311293,71.15763530999801,A2,U4,P3,L8,I0,T1,uwb_only,S00,X_A2_U4_P3_L8_I0_T1__S00,FUSION_UNRANKED,198.98960001289052,7,
X_A2_U4_P3_L8_I1_T1,uwb_only_control_repeated_for_matrix,Phase4 L8 single-I position row.,34,17,40661,98.32221344674474,163.2578930136724,183.14714790490714,112.31154868181555,40661,58.76873616378891,112.57762216047699,131.29418301281387,74.25094169261624,40661,62.102394177680935,137.15539994058213,157.22308865223,84.26554233533139,100.39518694231992,175.42596333691736,113.75369199775236,122.644120764348,155.46892211229445,84.10064342656713,61.11169163307182,40.74629314206214,20.180176704042083,89.72619400646055,163.70519156617814,nan,nan,nan,nan,nan,nan,nan,nan,17,38.72176792946926,19.959060081311293,71.15763530999801,A2,U4,P3,L8,I1,T1,uwb_only,S00,X_A2_U4_P3_L8_I1_T1__S00,FUSION_UNRANKED,198.98960001289052,8,
X_A2_U4_P3_L8_I2_T1,uwb_only_control_repeated_for_matrix,Phase4 L8 single-I position row.,34,17,40661,98.32221344674474,163.2578930136724,183.14714790490714,112.31154868181555,40661,58.76873616378891,112.57762216047699,131.29418301281387,74.25094169261624,40661,62.102394177680935,137.15539994058213,157.22308865223,84.26554233533139,100.39518694231992,175.42596333691736,113.75369199775236,122.644120764348,155.46892211229445,84.10064342656713,61.11169163307182,40.74629314206214,20.180176704042083,89.72619400646055,163.70519156617814,nan,nan,nan,nan,nan,nan,nan,nan,17,38.72176792946926,19.959060081311293,71.15763530999801,A2,U4,P3,L8,I2,T1,uwb_only,S00,X_A2_U4_P3_L8_I2_T1__S00,FUSION_UNRANKED,198.98960001289052,9,
X_A2_U4_P3_L8_I3_T1,uwb_only_control_repeated_for_matrix,Phase4 L8 single-I position row.,34,17,40661,98.32221344674474,163.2578930136724,183.14714790490714,112.31154868181555,40661,58.76873616378891,112.57762216047699,131.29418301281387,74.25094169261624,40661,62.102394177680935,137.15539994058213,157.22308865223,84.26554233533139,100.39518694231992,175.42596333691736,113.75369199775236,122.644120764348,155.46892211229445,84.10064342656713,61.11169163307182,40.74629314206214,20.180176704042083,89.72619400646055,163.70519156617814,nan,nan,nan,nan,nan,nan,nan,nan,17,38.72176792946926,19.959060081311293,71.15763530999801,A2,U4,P3,L8,I3,T1,uwb_only,S00,X_A2_U4_P3_L8_I3_T1__S00,FUSION_UNRANKED,198.98960001289052,10,
