ID,peer,sweep,t,anchor_count,x_mm,y_mm,z_mm,mean_x_mm,mean_y_mm,mean_z_mm,dx_mm,dy_mm,dz_mm,location,height,facing,D3_std_summary_mm,Z_std_summary_mm,pct_ge8_summary
ID06,BSF66F,5117,0.002336,7,2079.9644238271576,2463.211917182842,-1470.1103021562735,2058.4157554916824,2454.383829331783,-1461.1873221400463,21.548668335475213,8.828087851059081,-8.922980016227257,edge,high,BCGF,32.67764978240954,20.073607391525517,35.66666666666667
ID06,BSF66F,5118,0.113165,7,2083.656050665071,2439.8677840364967,-1477.863212943433,2058.4157554916824,2454.383829331783,-1461.1873221400463,25.240295173388404,-14.516045295286403,-16.675890803386665,edge,high,BCGF,32.67764978240954,20.073607391525517,35.66666666666667
ID06,BSF66F,5119,0.212332,8,2076.679786332591,2451.829152819529,-1430.8594764136508,2058.4157554916824,2454.383829331783,-1461.1873221400463,18.264030840908617,-2.554676512253991,30.32784572639548,edge,high,BCGF,32.67764978240954,20.073607391525517,35.66666666666667
ID06,BSF66F,5120,0.339992,7,2014.2478663589043,2474.4702496246546,-1432.303940994509,2058.4157554916824,2454.383829331783,-1461.1873221400463,-44.1678891327781,20.08642029287148,28.883381145537214,edge,high,BCGF,32.67764978240954,20.073607391525517,35.66666666666667
ID06,BSF66F,5121,0.407116,7,2021.0482593519587,2488.5076443567527,-1463.4317601722948,2058.4157554916824,2454.383829331783,-1461.1873221400463,-37.3674961397237,34.123815024969645,-2.2444380322485813,edge,high,BCGF,32.67764978240954,20.073607391525517,35.66666666666667
ID06,BSF66F,5122,0.567572,8,2041.0981628830111,2461.111883527372,-1477.343437973622,2058.4157554916824,2454.383829331783,-1461.1873221400463,-17.317592608671248,6.728054195588811,-16.156115833575768,edge,high,BCGF,32.67764978240954,20.073607391525517,35.66666666666667
ID06,BSF66F,5123,0.617228,7,2043.457352615812,2473.533440559903,-1432.2778249201851,2058.4157554916824,2454.383829331783,-1461.1873221400463,-14.958402875870433,19.14961122811974,28.909497219861123,edge,high,BCGF,32.67764978240954,20.073607391525517,35.66666666666667
ID06,BSF66F,5124,0.707093,7,2065.366554109234,2444.620567210047,-1460.4165949206538,2058.4157554916824,2454.383829331783,-1461.1873221400463,6.950798617551754,-9.763262121736261,0.7707272193924837,edge,high,BCGF,32.67764978240954,20.073607391525517,35.66666666666667
ID06,BSF66F,5125,0.812203,8,2076.810168811985,2445.0006532660504,-1497.5898066440022,2058.4157554916824,2454.383829331783,-1461.1873221400463,18.394413320302647,-9.383176065732641,-36.402484503955975,edge,high,BCGF,32.67764978240954,20.073607391525517,35.66666666666667
ID06,BSF66F,5126,0.917197,7,2043.2724968655048,2461.549528410868,-1454.7277046035947,2058.4157554916824,2454.383829331783,-1461.1873221400463,-15.143258626177612,7.1656990790847885,6.45961753645156,edge,high,BCGF,32.67764978240954,20.073607391525517,35.66666666666667
ID06,BSF66F,5127,1.007302,8,2022.6156762525716,2459.64653128475,-1441.2435054869575,2058.4157554916824,2454.383829331783,-1461.1873221400463,-35.8000792391108,5.262701952966836,19.94381665308879,edge,high,BCGF,32.67764978240954,20.073607391525517,35.66666666666667
ID06,BSF66F,5128,1.112155,8,2059.9286332897827,2458.474082232742,-1462.862655305267,2058.4157554916824,2454.383829331783,-1461.1873221400463,1.5128777981003623,4.090252900959058,-1.6753331652207635,edge,high,BCGF,32.67764978240954,20.073607391525517,35.66666666666667
ID06,BSF66F,5129,1.217085,7,2045.782833016791,2473.178913384936,-1482.323097015079,2058.4157554916824,2454.383829331783,-1461.1873221400463,-12.632922474891302,18.795084053153005,-21.135774875032666,edge,high,BCGF,32.67764978240954,20.073607391525517,35.66666666666667
ID06,BSF66F,5130,1.322441,8,2072.1946810103423,2452.751527307555,-1456.2545953278504,2058.4157554916824,2454.383829331783,-1461.1873221400463,13.77892551865989,-1.6323020242280109,4.932726812195824,edge,high,BCGF,32.67764978240954,20.073607391525517,35.66666666666667
ID06,BSF66F,5131,1.419738,8,2037.457971909144,2446.1948392385743,-1465.0836678664377,2058.4157554916824,2454.383829331783,-1461.1873221400463,-20.957783582538468,-8.188990093208758,-3.8963457263914734,edge,high,BCGF,32.67764978240954,20.073607391525517,35.66666666666667
ID06,BSF66F,5132,1.55757,7,2046.256559933412,2455.0360835136107,-1468.7682531821567,2058.4157554916824,2454.383829331783,-1461.1873221400463,-12.159195558270312,0.6522541818276295,-7.580931042110478,edge,high,BCGF,32.67764978240954,20.073607391525517,35.66666666666667
ID06,BSF66F,5133,1.6072,8,2068.570938884891,2458.2237152440334,-1462.479516723732,2058.4157554916824,2454.383829331783,-1461.1873221400463,10.155183393208517,3.839885912250338,-1.2921945836858413,edge,high,BCGF,32.67764978240954,20.073607391525517,35.66666666666667
ID06,BSF66F,5134,1.712096,8,2071.8555705952813,2459.4338344628504,-1457.539097037283,2058.4157554916824,2454.383829331783,-1461.1873221400463,13.439815103598903,5.050005131067337,3.648225102763263,edge,high,BCGF,32.67764978240954,20.073607391525517,35.66666666666667
ID06,BSF66F,5135,1.802178,7,2098.207211399999,2441.067328046763,-1444.8977420289823,2058.4157554916824,2454.383829331783,-1461.1873221400463,39.79145590831649,-13.316501285019967,16.28958011106397,edge,high,BCGF,32.67764978240954,20.073607391525517,35.66666666666667
ID06,BSF66F,5136,1.907136,8,2071.6325807648523,2444.5132784578936,-1439.1791127126721,2058.4157554916824,2454.383829331783,-1461.1873221400463,13.216825273169889,-9.870550873889442,22.00820942737414,edge,high,BCGF,32.67764978240954,20.073607391525517,35.66666666666667
ID06,BSF66F,5137,2.014334,8,2061.771770247546,2439.464047324305,-1446.423143272885,2058.4157554916824,2454.383829331783,-1461.1873221400463,3.3560147558637254,-14.919782007478261,14.764178867161263,edge,high,BCGF,32.67764978240954,20.073607391525517,35.66666666666667
ID06,BSF66F,5138,2.13968,7,2096.158380609505,2441.4498171877435,-1415.7660801536972,2058.4157554916824,2454.383829331783,-1461.1873221400463,37.74262511782263,-12.93401214403957,45.42124198634906,edge,high,BCGF,32.67764978240954,20.073607391525517,35.66666666666667
ID06,BSF66F,5139,2.207131,8,2073.8976108695824,2453.7878841224647,-1425.8428526219877,2058.4157554916824,2454.383829331783,-1461.1873221400463,15.481855377900047,-0.5959452093184154,35.34446951805853,edge,high,BCGF,32.67764978240954,20.073607391525517,35.66666666666667
ID06,BSF66F,5140,2.320085,8,2039.3872796564635,2448.992349248873,-1471.5815847783335,2058.4157554916824,2454.383829331783,-1461.1873221400463,-19.028475835218842,-5.3914800829102205,-10.394262638287273,edge,high,BCGF,32.67764978240954,20.073607391525517,35.66666666666667
ID06,BSF66F,5141,2.40219,7,2053.7229971165266,2450.3923349689717,-1476.1352345495054,2058.4157554916824,2454.383829331783,-1461.1873221400463,-4.69275837515579,-3.991494362811409,-14.94791240945915,edge,high,BCGF,32.67764978240954,20.073607391525517,35.66666666666667
ID06,BSF66F,5142,2.555206,7,2058.0865168210967,2446.5262682703615,-1471.9954340347444,2058.4157554916824,2454.383829331783,-1461.1873221400463,-0.32923867058570977,-7.85756106142162,-10.808111894698186,edge,high,BCGF,32.67764978240954,20.073607391525517,35.66666666666667
ID06,BSF66F,5143,2.612117,8,2052.1943975933305,2464.8429897421984,-1466.3252344687673,2058.4157554916824,2454.383829331783,-1461.1873221400463,-6.2213578983519255,10.45916041041528,-5.137912328721086,edge,high,BCGF,32.67764978240954,20.073607391525517,35.66666666666667
ID06,BSF66F,5144,2.702161,7,2075.6574068311324,2445.8407502731893,-1462.3834597099467,2058.4157554916824,2454.383829331783,-1461.1873221400463,17.241651339450073,-8.543079058593776,-1.1961375699004293,edge,high,BCGF,32.67764978240954,20.073607391525517,35.66666666666667
ID06,BSF66F,5145,2.80717,8,2053.9960152369986,2430.0463185677845,-1472.0161165678203,2058.4157554916824,2454.383829331783,-1461.1873221400463,-4.419740254683802,-24.33751076399858,-10.828794427774028,edge,high,BCGF,32.67764978240954,20.073607391525517,35.66666666666667
ID06,BSF66F,5146,2.912459,8,2032.1037758768548,2460.111808276943,-1462.738904208911,2058.4157554916824,2454.383829331783,-1461.1873221400463,-26.311979614827578,5.727978945159975,-1.5515820688647182,edge,high,BCGF,32.67764978240954,20.073607391525517,35.66666666666667
ID06,BSF66F,5147,3.001949,7,2041.6012798326672,2455.311026275538,-1479.7889952878083,2058.4157554916824,2454.383829331783,-1461.1873221400463,-16.814475659015216,0.9271969437550069,-18.601673147762085,edge,high,BCGF,32.67764978240954,20.073607391525517,35.66666666666667
ID06,BSF66F,5148,3.107224,8,2029.3803433874123,2465.4388278976253,-1457.3635393468364,2058.4157554916824,2454.383829331783,-1461.1873221400463,-29.035412104270108,11.054998565842197,3.82378279320983,edge,high,BCGF,32.67764978240954,20.073607391525517,35.66666666666667
ID06,BSF66F,5149,3.219626,8,2053.7543449848135,2459.628156988098,-1439.6437114596715,2058.4157554916824,2454.383829331783,-1461.1873221400463,-4.661410506868833,5.244327656314908,21.54361068037474,edge,high,BCGF,32.67764978240954,20.073607391525517,35.66666666666667
ID06,BSF66F,5150,3.317558,7,2055.0312033382384,2473.698956492168,-1464.053723074656,2058.4157554916824,2454.383829331783,-1461.1873221400463,-3.3845521534440195,19.31512716038469,-2.8664009346098283,edge,high,BCGF,32.67764978240954,20.073607391525517,35.66666666666667
ID06,BSF66F,5151,3.407127,8,2071.988285439432,2447.8050839799857,-1468.108838391573,2058.4157554916824,2454.383829331783,-1461.1873221400463,13.572529947749445,-6.578745351797352,-6.921516251526782,edge,high,BCGF,32.67764978240954,20.073607391525517,35.66666666666667
ID06,BSF66F,5152,3.590151,8,2039.02454575199,2468.5447680525003,-1474.3736746682616,2058.4157554916824,2454.383829331783,-1461.1873221400463,-19.391209739692385,14.16093872071724,-13.186352528215366,edge,high,BCGF,32.67764978240954,20.073607391525517,35.66666666666667
ID06,BSF66F,5153,3.601615,5,2072.694180274149,2421.9108552390217,-1497.7433055111246,2058.4157554916824,2454.383829331783,-1461.1873221400463,14.278424782466573,-32.47297409276143,-36.555983371078355,edge,high,BCGF,32.67764978240954,20.073607391525517,35.66666666666667
ID06,BSF66F,5154,3.70705,8,2033.99502837694,2459.9202732209765,-1483.480523768729,2058.4157554916824,2454.383829331783,-1461.1873221400463,-24.420727114742476,5.536443889193379,-22.29320162868271,edge,high,BCGF,32.67764978240954,20.073607391525517,35.66666666666667
ID06,BSF66F,5155,3.812178,8,2053.9653641664668,2454.1457685756463,-1465.079058477326,2058.4157554916824,2454.383829331783,-1461.1873221400463,-4.450391325215605,-0.23806075613674693,-3.891736337279781,edge,high,BCGF,32.67764978240954,20.073607391525517,35.66666666666667
ID06,BSF66F,5156,3.939744,7,2052.50949425322,2456.8428349512337,-1442.1830664376134,2058.4157554916824,2454.383829331783,-1461.1873221400463,-5.906261238462321,2.459005619450636,19.00425570243283,edge,high,BCGF,32.67764978240954,20.073607391525517,35.66666666666667
ID06,BSF66F,5157,4.007138,8,2054.0023946285783,2452.9067781331737,-1437.1890758778964,2058.4157554916824,2454.383829331783,-1461.1873221400463,-4.413360863104117,-1.477051198609388,23.998246262149905,edge,high,BCGF,32.67764978240954,20.073607391525517,35.66666666666667
ID06,BSF66F,5158,4.112106,8,2054.4581212008848,2459.719035359029,-1473.6921739213187,2058.4157554916824,2454.383829331783,-1461.1873221400463,-3.957634290797614,5.335206027245931,-12.504851781272464,edge,high,BCGF,32.67764978240954,20.073607391525517,35.66666666666667
ID06,BSF66F,5159,4.202207,7,2070.16781399838,2468.4159749746527,-1482.7298981428598,2058.4157554916824,2454.383829331783,-1461.1873221400463,11.752058506697722,14.032145642869637,-21.542576002813576,edge,high,BCGF,32.67764978240954,20.073607391525517,35.66666666666667
ID06,BSF66F,5160,4.314959,7,2074.7062969853246,2455.9128485140077,-1480.7713213015327,2058.4157554916824,2454.383829331783,-1461.1873221400463,16.290541493642195,1.5290191822246015,-19.583999161486418,edge,high,BCGF,32.67764978240954,20.073607391525517,35.66666666666667
ID06,BSF66F,5161,4.412136,8,2064.6882195246812,2455.337448793881,-1470.2942358722746,2058.4157554916824,2454.383829331783,-1461.1873221400463,6.272464032998869,0.9536194620977767,-9.10691373222835,edge,high,BCGF,32.67764978240954,20.073607391525517,35.66666666666667
ID06,BSF66F,5162,4.539275,7,2054.084389690286,2453.1371559351105,-1473.1416298504682,2058.4157554916824,2454.383829331783,-1461.1873221400463,-4.3313658013962595,-1.246673396672577,-11.954307710421972,edge,high,BCGF,32.67764978240954,20.073607391525517,35.66666666666667
ID06,BSF66F,5163,4.656085,8,2078.5375734709273,2437.9054295701094,-1462.2580027281406,2058.4157554916824,2454.383829331783,-1461.1873221400463,20.121817979244952,-16.4783997616737,-1.0706805880943193,edge,high,BCGF,32.67764978240954,20.073607391525517,35.66666666666667
ID06,BSF66F,5164,4.70468,8,2085.785184023297,2452.065731962553,-1463.9951612045043,2058.4157554916824,2454.383829331783,-1461.1873221400463,27.36942853161463,-2.318097369230145,-2.807839064457994,edge,high,BCGF,32.67764978240954,20.073607391525517,35.66666666666667
ID06,BSF66F,5165,4.802193,7,2049.6913244867037,2474.2455430672603,-1450.3687478463546,2058.4157554916824,2454.383829331783,-1461.1873221400463,-8.724431004978669,19.861713735477224,10.818574293691654,edge,high,BCGF,32.67764978240954,20.073607391525517,35.66666666666667
ID06,BSF66F,5166,4.907176,8,2079.4897274136133,2433.9513457141256,-1461.7509858190956,2058.4157554916824,2454.383829331783,-1461.1873221400463,21.073971921930934,-20.432483617657454,-0.5636636790493412,edge,high,BCGF,32.67764978240954,20.073607391525517,35.66666666666667
ID06,BSF66F,5167,5.019558,8,2070.4592331398862,2442.4839696037384,-1439.9756078635403,2058.4157554916824,2454.383829331783,-1461.1873221400463,12.043477648203861,-11.899859728044703,21.211714276505973,edge,high,BCGF,32.67764978240954,20.073607391525517,35.66666666666667
ID06,BSF66F,5168,5.102149,7,2063.7553641856903,2447.04283555705,-1464.1141491472856,2058.4157554916824,2454.383829331783,-1461.1873221400463,5.339608694007893,-7.340993774733306,-2.9268270072393534,edge,high,BCGF,32.67764978240954,20.073607391525517,35.66666666666667
ID06,BSF66F,5169,5.207042,7,2040.4160792962846,2464.5649345882744,-1479.159329061705,2058.4157554916824,2454.383829331783,-1461.1873221400463,-17.999676195397797,10.181105256491264,-17.972006921658704,edge,high,BCGF,32.67764978240954,20.073607391525517,35.66666666666667
ID06,BSF66F,5170,5.319973,8,2058.203811298477,2456.0443329459026,-1468.1821009280438,2058.4157554916824,2454.383829331783,-1461.1873221400463,-0.2119441932054542,1.6605036141195342,-6.994778787997575,edge,high,BCGF,32.67764978240954,20.073607391525517,35.66666666666667
ID06,BSF66F,5171,5.402255,7,2023.8292290629647,2468.9839871239005,-1450.3918883082292,2058.4157554916824,2454.383829331783,-1461.1873221400463,-34.58652642871766,14.600157792117443,10.795433831817036,edge,high,BCGF,32.67764978240954,20.073607391525517,35.66666666666667
ID06,BSF66F,5172,5.544283,7,2098.541116951233,2446.7673519110695,-1453.9127657716972,2058.4157554916824,2454.383829331783,-1461.1873221400463,40.12536145955073,-7.616477420713636,7.274556368349067,edge,high,BCGF,32.67764978240954,20.073607391525517,35.66666666666667
ID06,BSF66F,5173,5.623869,8,2054.6316221291277,2456.6980857972103,-1489.7536158824491,2058.4157554916824,2454.383829331783,-1461.1873221400463,-3.784133362554712,2.3142564654272064,-28.566293742402877,edge,high,BCGF,32.67764978240954,20.073607391525517,35.66666666666667
ID06,BSF66F,5174,5.739624,7,2054.8754257127357,2452.840183311454,-1442.8917871593242,2058.4157554916824,2454.383829331783,-1461.1873221400463,-3.5403297789466706,-1.5436460203291062,18.295534980722095,edge,high,BCGF,32.67764978240954,20.073607391525517,35.66666666666667
ID06,BSF66F,5175,5.807092,7,2047.9294518350953,2464.0357119985592,-1443.404707573516,2058.4157554916824,2454.383829331783,-1461.1873221400463,-10.486303656587097,9.651882666776146,17.782614566530356,edge,high,BCGF,32.67764978240954,20.073607391525517,35.66666666666667
ID06,BSF66F,5176,5.912133,8,2054.681530231864,2457.8801517140046,-1443.0315568825063,2058.4157554916824,2454.383829331783,-1461.1873221400463,-3.7342252598182313,3.4963223822214786,18.155765257539997,edge,high,BCGF,32.67764978240954,20.073607391525517,35.66666666666667
ID06,BSF66F,5177,6.00215,7,2046.97181754809,2453.6783749814263,-1466.2236592617724,2058.4157554916824,2454.383829331783,-1461.1873221400463,-11.443937943592346,-0.7054543503568311,-5.036337121726092,edge,high,BCGF,32.67764978240954,20.073607391525517,35.66666666666667
ID06,BSF66F,5178,6.107063,7,2042.60296328944,2486.9910622216257,-1474.1778792289851,2058.4157554916824,2454.383829331783,-1461.1873221400463,-15.812792202242463,32.607232889842635,-12.990557088938885,edge,high,BCGF,32.67764978240954,20.073607391525517,35.66666666666667
ID06,BSF66F,5179,6.205059,8,2035.0441099708314,2483.4630149290388,-1504.1451429407011,2058.4157554916824,2454.383829331783,-1461.1873221400463,-23.37164552085096,29.079185597255673,-42.95782080065487,edge,high,BCGF,32.67764978240954,20.073607391525517,35.66666666666667
