timestamp,id,type,path,notes
2026-06-23T19:37:36+02:00,"SCHED10X9_OFF","static","/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/erlangen_20260528_mocap/captures/codex_scheduler10x9_verify_20260623/static_SCHED10X9_OFF_BSF66F_30s_20260623_193630","duration_s=30; targets=BSF66F; cir=off; rc=0"
