pair,pred_mm,fused_mm,err_mm,abs_err_mm
A-B,3555.360022726462,3555.0,0.3600227264619207,0.3600227264619207
A-C,3804.0009135584396,3803.2816568047338,0.7192567537058494,0.7192567537058494
A-D,2730.756269167465,2730.0,0.7562691674647795,0.7562691674647795
A-E,1453.6537977371054,1455.28,-1.6262022628945942,1.6262022628945942
A-F,3936.259867860993,3937.5000000000005,-1.2401321390075282,1.2401321390075282
A-G,3959.7189913819,3959.620164126612,0.09882725528814262,0.09882725528814262
A-H,3076.5200323235013,3078.0,-1.4799676764987453,1.4799676764987453
B-C,1840.4792464224345,1840.2228081740275,0.2564382484069938,0.2564382484069938
B-D,4515.283462466892,4516.5,-1.2165375331078394,1.2165375331078394
B-E,3868.878137795547,3868.0000000000005,0.8781377955465359,0.8781377955465359
B-F,1598.9344717061633,1598.8578680203047,0.07660368585857213,0.07660368585857213
B-G,2362.6806023610216,2361.6400000000003,1.0406023610212287,1.0406023610212287
B-H,4749.378633336186,4749.8950276243095,-0.5163942881235926,0.5163942881235926
C-D,3497.044385783137,3497.0000000000005,0.044385783136476675,0.044385783136476675
C-E,4193.474206711672,4194.000000000001,-0.525793288328714,0.525793288328714
C-F,2254.396640129142,2255.0,-0.6033598708581849,0.6033598708581849
C-G,1406.3349392263244,1407.3099041533546,-0.9749649270302143,0.9749649270302143
C-H,3788.744660661651,3788.970155902004,-0.22549524035321156,0.22549524035321156
D-E,3293.6557112961827,3294.0,-0.34428870381725574,0.34428870381725574
D-F,4691.117313168101,4690.999999999999,0.11731316810164572,0.11731316810164572
D-G,3640.355258958878,3639.4289340101527,0.9263249487253233,0.9263249487253233
D-H,1427.2623520209393,1427.7222820236814,-0.45993000274211226,0.45993000274211226
E-F,3659.7501497286453,3659.2782114975157,0.47193823112957034,0.47193823112957034
E-G,3846.4799677201813,3847.4566037735844,-0.9766360534031264,0.9766360534031264
E-H,2960.5772480229466,2959.3427991886415,1.2344488343051125,1.2344488343051125
F-G,1688.167292366948,1688.2833168805528,-0.11602451360477062,0.11602451360477062
F-H,4434.659851977335,4433.838896952105,0.8209550252304325,0.8209550252304325
G-H,3374.443092988358,3374.5,-0.05690701164212442,0.05690701164212442
