method,tag_method,layout,keep_k,repeats,elapsed_s,repeat_batch,captures_ok,solved_total,x_std_mm_median,y_std_mm_median,z_std_mm_median,d3_std_mm_median,d3_std_mm_p95,residual_rms_median_mm,residual_rms_p95_mm
T2_CUDA_REPLAY,T2,v1-old,8,1,5.2546843019954395,1000,24.0,26564.0,22.81642436981201,25.73194980621338,44.51589012145996,61.02498435974121,89.23925590515135,88.55412483215332,177.67292404174782
T2_CUDA_REPLAY,T2,v1-old,7,5000,89.81434699198871,1000,24.0,28818.0,35.855186462402344,46.03977394104004,80.61659049987793,106.23137092590332,161.02165679931636,85.66625308990479,166.61870193481445
T2_CUDA_REPLAY,T2,v1-old,6,5000,90.21471631298482,1000,24.0,28818.0,52.66659450531006,69.29145431518555,107.39181900024414,138.08977508544922,213.68904724121091,77.72466850280762,149.72046661376953
T2_CUDA_REPLAY,T2,v1-old,5,5000,90.52605326399498,1000,24.0,28818.0,74.8878345489502,95.60809707641602,136.31364822387695,181.88861846923828,285.05639572143554,64.9765977859497,139.3707607269287
T2_CUDA_REPLAY,T2,v1-old,4,5000,90.52968680099002,1000,24.0,28818.0,104.6298656463623,132.06761169433594,187.8801040649414,250.11613845825195,389.8697082519531,38.54887294769287,127.18157033920288
